ENSEBUP00000015043	ENSEBUG00000009481	Eptatretus_burgeri	ENSEBUT00000015619
ENSPMAP00000003813	ENSPMAG00000003501	Petromyzon_marinus	ENSPMAT00000003829
ENSACAP00000014720	ENSACAG00000014950	Anolis_carolinensis	ENSACAT00000015021
ENSPVIP00000006686	ENSPVIG00000005523	Pogona_vitticeps	ENSPVIT00000008639
ENSNSUP00000027398	ENSNSUG00000019598	Notechis_scutatus
ENSMLEP00000007176	ENSMLEG00000027507	Mandrillus_leucophaeus
ENSMMUP00000001382	ENSMMUG00000001031	Macaca_mulatta
ENSTGEP00000016941	ENSTGEG00000013685	Theropithecus_gelada
ENSPANP00000014831	ENSPANG00000000986	Papio_anubis
ENSCATP00000001888	ENSCATG00000008314	Cercocebus_atys
ENSCSAP00000012757	ENSCSAG00000016699	Chlorocebus_sabaeus
ENSCCAP00000024143	ENSCCAG00000029839	Cebus_capucinus_imitator
ENSCJAP00000069351	ENSCJAG00000046193	Callithrix_jacchus
ENSSBOP00000032156	ENSSBOG00000032259	Saimiri_boliviensis_boliviensis
ENSANAP00000021245	ENSANAG00000028422	Aotus_nancymaae
ENSTSYP00000011813	ENSTSYG00000012877	Carlito_syrichta
ENSPCOP00000000069	ENSPCOG00000000089	Propithecus_coquereli
ENSPSMP00000015089	ENSPSMG00000010749	Prolemur_simus
ENSMICP00000017488	ENSMICG00000012063	Microcebus_murinus
ENSOGAP00000012551	ENSOGAG00000014017	Otolemur_garnettii
ENSCCNP00000012989	ENSCCNG00000013485	Castor_canadensis
ENSCCNP00000012995	ENSCCNG00000013490	Castor_canadensis
ENSSTOP00000001853	ENSSTOG00000002083	Ictidomys_tridecemlineatus
ENSUPAP00010014901	ENSUPAG00010011940	Urocitellus_parryii
ENSMMMP00000010102	ENSMMMG00000009013	Marmota_marmota_marmota
ENSSDAP00000010035	ENSSDAG00000009147	Spermophilus_dauricus
ENSMSIP00000026953	ENSMSIG00000022728	Mus_spicilegus
MGP_SPRETEiJ_P0094431	MGP_SPRETEiJ_G0033990	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0090685	MGP_CAROLIEiJ_G0032842	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000122274	ENSMUSG00000032540	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0026361	MGP_PahariEiJ_G0015708	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000000239	ENSRNOG00000000221	Rattus_norvegicus
ENSMUGP00000008155	ENSMUGG00000007379	Meriones_unguiculatus
ENSPEMP00000020452	ENSPEMG00000018409	Peromyscus_maniculatus_bairdii
ENSMOCP00000026237	ENSMOCG00000022114	Microtus_ochrogaster
ENSCGRP00015014966	ENSCGRG00015011462	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001022034	ENSCGRG00001020699	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000023792	ENSCGRG00000017239	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000000863	ENSMAUG00000000666	Mesocricetus_auratus
ENSNGAP00000016164	ENSNGAG00000016973	Nannospalax_galili
ENSCLAP00000022611	ENSCLAG00000015503	Chinchilla_lanigera
ENSODEP00000014094	ENSODEG00000010419	Octodon_degus
ENSHGLP00000023849	ENSHGLG00000017002	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100003982	ENSHGLG00100003037	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006952	ENSFDAG00000015579	Fukomys_damarensis
ENSCAPP00000007506	ENSCAPG00000009415	Cavia_aperea
ENSCPOP00000028208	ENSCPOG00000005645	Cavia_porcellus
ENSDORP00000003714	ENSDORG00000003979	Dipodomys_ordii
ENSOPRP00000003393	ENSOPRG00000003692	Ochotona_princeps
ENSTBEP00000009202	ENSTBEG00000010649	Tupaia_belangeri
ENSOCUP00000047507	ENSOCUG00000006495	Oryctolagus_cuniculus
ENSEEUP00000004339	ENSEEUG00000004779	Erinaceus_europaeus
ENSCHOP00000011630	ENSCHOG00000013127	Choloepus_hoffmanni
ENSDNOP00000026448	ENSDNOG00000047143	Dasypus_novemcinctus
ENSLAFP00000007089	ENSLAFG00000008448	Loxodonta_africana
ENSETEP00000010481	ENSETEG00000012926	Echinops_telfairi
ENSPCAP00000005045	ENSPCAG00000005448	Procavia_capensis
ENSOANP00000015979	ENSOANG00000010081	Ornithorhynchus_anatinus
ENSXETP00000023801	ENSXETG00000004873	Xenopus_tropicalis
ENSLACP00000007923	ENSLACG00000007012	Latimeria_chalumnae
ENSTRUP00000034265	ENSTRUG00000013439	Takifugu_rubripes
ENSTNIP00000009237	ENSTNIG00000006468	Tetraodon_nigroviridis
ENSLBEP00000030344	ENSLBEG00000022919	Labrus_bergylta
ENSCSEP00000016796	ENSCSEG00000010806	Cynoglossus_semilaevis
ENSSDUP00000013977	ENSSDUG00000010168	Seriola_dumerili
ENSSLDP00000029081	ENSSLDG00000022453	Seriola_lalandi_dorsalis
ENSSMAP00000019892	ENSSMAG00000012196	Scophthalmus_maximus
ENSLCAP00010042029	ENSLCAG00010019664	Lates_calcarifer
ENSLCRP00005017721	ENSLCRG00005007294	Larimichthys_crocea
ENSMMOP00000003910	ENSMMOG00000003131	Mola_mola
ENSCGOP00000048208	ENSCGOG00000021542	Cottoperca_gobio
ENSGACP00000005022	ENSGACG00000003811	Gasterosteus_aculeatus
ENSMALP00000011552	ENSMALG00000008219	Monopterus_albus
ENSMAMP00000007728	ENSMAMG00000005257	Mastacembelus_armatus
ENSATEP00000036350	ENSATEG00000024974	Anabas_testudineus
ENSBSLP00000031686	ENSBSLG00000015438	Betta_splendens
ENSAOCP00000019269	ENSAOCG00000024527	Amphiprion_ocellaris
ENSAPEP00000012168	ENSAPEG00000008693	Amphiprion_percula
ENSSPAP00000031454	ENSSPAG00000023582	Stegastes_partitus
ENSAPOP00000005304	ENSAPOG00000006955	Acanthochromis_polyacanthus
ENSAPOP00000005751	ENSAPOG00000000202	Acanthochromis_polyacanthus
ENSPRNP00000032515	ENSPRNG00000016386	Parambassis_ranga
ENSXMAP00000001660	ENSXMAG00000001652	Xiphophorus_maculatus
ENSXCOP00000022777	ENSXCOG00000017019	Xiphophorus_couchianus
ENSGAFP00000013282	ENSGAFG00000008955	Gambusia_affinis
ENSPLAP00000014811	ENSPLAG00000018583	Poecilia_latipinna
ENSPFOP00000007751	ENSPFOG00000007741	Poecilia_formosa
ENSPMEP00000019965	ENSPMEG00000023025	Poecilia_mexicana
ENSPREP00000016153	ENSPREG00000010897	Poecilia_reticulata
ENSFHEP00000025317	ENSFHEG00000007453	Fundulus_heteroclitus
ENSCVAP00000006345	ENSCVAG00000007877	Cyprinodon_variegatus
ENSKMAP00000026486	ENSKMAG00000019651	Kryptolebias_marmoratus
ENSORLP00020021194	ENSORLG00020022543	Oryzias_latipes_ASM223471v1
ENSORLP00000004564	ENSORLG00000003663	Oryzias_latipes_ASM223467v1
ENSORLP00015028325	ENSORLG00015010916	Oryzias_latipes_ASM223469v1
ENSOMEP00000027727	ENSOMEG00000010319	Oryzias_melastigma
ENSACLP00000011450	ENSACLG00000007840	Astatotilapia_calliptera
ENSMZEP00005033809	ENSMZEG00005025282	Maylandia_zebra
ENSPNYP00000008131	ENSPNYG00000006228	Pundamilia_nyererei
ENSHBUP00000033989	ENSHBUG00000021243	Haplochromis_burtoni
ENSNBRP00000005479	ENSNBRG00000004345	Neolamprologus_brichardi
ENSONIP00000010027	ENSONIG00000007961	Oreochromis_niloticus
ENSACIP00000012697	ENSACIG00000009913	Amphilophus_citrinellus
ENSGWIP00000020455	ENSGWIG00000011073	Gouania_willdenowi
ENSAPOP00000005515	ENSAPOG00000007246	Acanthochromis_polyacanthus
ENSAPOP00000024855	ENSAPOG00000007568	Acanthochromis_polyacanthus
ENSAPOP00000005844	ENSAPOG00000007595	Acanthochromis_polyacanthus
ENSPMGP00000027491	ENSPMGG00000022186	Periophthalmus_magnuspinnatus
ENSGMOP00000015836	ENSGMOG00000014789	Gadus_morhua
ENSHHUP00000034660	ENSHHUG00000021781	Hucho_hucho
ENSHHUP00000006671	ENSHHUG00000004109	Hucho_hucho
ENSELUP00000027955	ENSELUG00000004341	Esox_lucius
ENSDCDP00000000385	ENSDCDG00000000244	Denticeps_clupeoides
ENSCHAP00000040602	ENSCHAG00000019007	Clupea_harengus
ENSAMXP00005028242	ENSAMXG00005014106	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000000162	ENSAMXG00000000162	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000033058	ENSPNAG00000021456	Pygocentrus_nattereri
ENSIPUP00000014408	ENSIPUG00000009836	Ictalurus_punctatus
ENSEEEP00000024304	ENSEEEG00000011782	Electrophorus_electricus
ENSSFOP00015002959	ENSSFOG00015001946	Scleropages_formosus
ENSPKIP00000032137	ENSPKIG00000012332	Paramormyrops_kingsleyae
ENSHCOP00000016853	ENSHCOG00000020658	Hippocampus_comes
ENSPMGP00000021535	ENSPMGG00000017442	Periophthalmus_magnuspinnatus
ENSXMAP00000000381	ENSXMAG00000000378	Xiphophorus_maculatus
ENSXCOP00000002489	ENSXCOG00000001987	Xiphophorus_couchianus
ENSGAFP00000027673	ENSGAFG00000018704	Gambusia_affinis
ENSPFOP00000013933	ENSPFOG00000013887	Poecilia_formosa
ENSPMEP00000024633	ENSPMEG00000007051	Poecilia_mexicana
ENSPLAP00000013673	ENSPLAG00000017198	Poecilia_latipinna
ENSPREP00000026571	ENSPREG00000017904	Poecilia_reticulata
ENSFHEP00000015448	ENSFHEG00000017060	Fundulus_heteroclitus
ENSCVAP00000020280	ENSCVAG00000001567	Cyprinodon_variegatus
ENSKMAP00000029552	ENSKMAG00000021876	Kryptolebias_marmoratus
ENSORLP00000007011	ENSORLG00000005572	Oryzias_latipes_ASM223467v1
ENSORLP00020024030	ENSORLG00020005197	Oryzias_latipes_ASM223471v1
ENSORLP00015017247	ENSORLG00015018260	Oryzias_latipes_ASM223469v1
ENSOMEP00000010942	ENSOMEG00000012239	Oryzias_melastigma
ENSGWIP00000008651	ENSGWIG00000005157	Gouania_willdenowi
ENSHBUP00000032845	ENSHBUG00000019387	Haplochromis_burtoni
ENSPNYP00000001904	ENSPNYG00000001491	Pundamilia_nyererei
ENSMZEP00005015653	ENSMZEG00005011748	Maylandia_zebra
ENSACLP00000007987	ENSACLG00000005436	Astatotilapia_calliptera
ENSNBRP00000027368	ENSNBRG00000020884	Neolamprologus_brichardi
ENSONIP00000019424	ENSONIG00000015436	Oreochromis_niloticus
ENSACIP00000019839	ENSACIG00000015418	Amphilophus_citrinellus
ENSPRNP00000004425	ENSPRNG00000002505	Parambassis_ranga
ENSCSEP00000016541	ENSCSEG00000010635	Cynoglossus_semilaevis
ENSCGOP00000005222	ENSCGOG00000002756	Cottoperca_gobio
ENSGACP00000010979	ENSGACG00000008290	Gasterosteus_aculeatus
ENSTRUP00000052681	ENSTRUG00000013354	Takifugu_rubripes
ENSTNIP00000012115	ENSTNIG00000009250	Tetraodon_nigroviridis
ENSMMOP00000027992	ENSMMOG00000021156	Mola_mola
ENSLCRP00005021044	ENSLCRG00005008566	Larimichthys_crocea
ENSLBEP00000032810	ENSLBEG00000024720	Labrus_bergylta
ENSLCAP00010052767	ENSLCAG00010024553	Lates_calcarifer
ENSSMAP00000033845	ENSSMAG00000020705	Scophthalmus_maximus
ENSSLDP00000006866	ENSSLDG00000005452	Seriola_lalandi_dorsalis
ENSSDUP00000001750	ENSSDUG00000001349	Seriola_dumerili
ENSMALP00000026072	ENSMALG00000018110	Monopterus_albus
ENSMAMP00000008203	ENSMAMG00000005556	Mastacembelus_armatus
ENSATEP00000008662	ENSATEG00000006051	Anabas_testudineus
ENSBSLP00000004510	ENSBSLG00000002373	Betta_splendens
ENSAOCP00000008375	ENSAOCG00000012370	Amphiprion_ocellaris
ENSAPEP00000002642	ENSAPEG00000001926	Amphiprion_percula
ENSAPOP00000021759	ENSAPOG00000002473	Acanthochromis_polyacanthus
ENSSPAP00000015457	ENSSPAG00000011654	Stegastes_partitus
ENSGMOP00000015218	ENSGMOG00000014242	Gadus_morhua
ENSHHUP00000037340	ENSHHUG00000023381	Hucho_hucho
ENSHHUP00000050277	ENSHHUG00000030349	Hucho_hucho
ENSELUP00000025924	ENSELUG00000024572	Esox_lucius
ENSIPUP00000020020	ENSIPUG00000013591	Ictalurus_punctatus
ENSEEEP00000025668	ENSEEEG00000012452	Electrophorus_electricus
ENSAMXP00000029812	ENSAMXG00000037316	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005025113	ENSAMXG00005012731	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000005678	ENSPNAG00000011831	Pygocentrus_nattereri
ENSPKIP00000008504	ENSPKIG00000023968	Paramormyrops_kingsleyae
ENSSFOP00015003698	ENSSFOG00015002392	Scleropages_formosus
ENSLOCP00000001332	ENSLOCG00000001181	Lepisosteus_oculatus
ENSECRP00000027423	ENSECRG00000018562	Erpetoichthys_calabaricus
ENSCMIP00000033062	ENSCMIG00000014134	Callorhinchus_milii
ENSAPEP00000027165	ENSAPEG00000019294	Amphiprion_percula
ENSAOCP00000025200	ENSAOCG00000012628	Amphiprion_ocellaris
ENSAPOP00000007737	ENSAPOG00000009746	Acanthochromis_polyacanthus
ENSSPAP00000027438	ENSSPAG00000020696	Stegastes_partitus
ENSPRNP00000043979	ENSPRNG00000021429	Parambassis_ranga
ENSORLP00020005958	ENSORLG00020006807	Oryzias_latipes_ASM223471v1
ENSORLP00000015625	ENSORLG00000012481	Oryzias_latipes_ASM223467v1
ENSORLP00015001043	ENSORLG00015001670	Oryzias_latipes_ASM223469v1
ENSOMEP00000012326	ENSOMEG00000013725	Oryzias_melastigma
ENSGWIP00000036279	ENSGWIG00000018709	Gouania_willdenowi
ENSFHEP00000005835	ENSFHEG00000006808	Fundulus_heteroclitus
ENSCVAP00000024735	ENSCVAG00000009062	Cyprinodon_variegatus
ENSPFOP00000019593	ENSPFOG00000019473	Poecilia_formosa
ENSPLAP00000006565	ENSPLAG00000008722	Poecilia_latipinna
ENSPMEP00000009304	ENSPMEG00000011127	Poecilia_mexicana
ENSPREP00000032959	ENSPREG00000022347	Poecilia_reticulata
ENSGAFP00000020784	ENSGAFG00000014027	Gambusia_affinis
ENSXMAP00000034033	ENSXMAG00000026323	Xiphophorus_maculatus
ENSXCOP00000010300	ENSXCOG00000007810	Xiphophorus_couchianus
ENSKMAP00000027823	ENSKMAG00000020626	Kryptolebias_marmoratus
ENSPNYP00000026163	ENSPNYG00000019734	Pundamilia_nyererei
ENSHBUP00000002393	ENSHBUG00000003603	Haplochromis_burtoni
ENSMZEP00005018842	ENSMZEG00005014128	Maylandia_zebra
ENSACLP00000031338	ENSACLG00000021248	Astatotilapia_calliptera
ENSNBRP00000024598	ENSNBRG00000018799	Neolamprologus_brichardi
ENSONIP00000011420	ENSONIG00000009082	Oreochromis_niloticus
ENSACIP00000005547	ENSACIG00000004371	Amphilophus_citrinellus
ENSSDUP00000015501	ENSSDUG00000011298	Seriola_dumerili
ENSSLDP00000015414	ENSSLDG00000012260	Seriola_lalandi_dorsalis
ENSLCAP00010016017	ENSLCAG00010007640	Lates_calcarifer
ENSSMAP00000024803	ENSSMAG00000015153	Scophthalmus_maximus
ENSMAMP00000022381	ENSMAMG00000015056	Mastacembelus_armatus
ENSMALP00000014788	ENSMALG00000010380	Monopterus_albus
ENSATEP00000012530	ENSATEG00000008745	Anabas_testudineus
ENSBSLP00000014919	ENSBSLG00000007826	Betta_splendens
ENSCSEP00000028997	ENSCSEG00000018573	Cynoglossus_semilaevis
ENSLBEP00000001755	ENSLBEG00000001374	Labrus_bergylta
ENSGACP00000019055	ENSGACG00000014448	Gasterosteus_aculeatus
ENSTRUP00000001235	ENSTRUG00000000521	Takifugu_rubripes
ENSTNIP00000010777	ENSTNIG00000007955	Tetraodon_nigroviridis
ENSMMOP00000016588	ENSMMOG00000012637	Mola_mola
ENSLCRP00005032386	ENSLCRG00005012820	Larimichthys_crocea
ENSCGOP00000003254	ENSCGOG00000001748	Cottoperca_gobio
ENSHCOP00000013380	ENSHCOG00000016528	Hippocampus_comes
ENSPMGP00000025221	ENSPMGG00000020373	Periophthalmus_magnuspinnatus
ENSGMOP00000005483	ENSGMOG00000005163	Gadus_morhua
ENSHHUP00000007713	ENSHHUG00000004745	Hucho_hucho
ENSELUP00000028479	ENSELUG00000005077	Esox_lucius
ENSCHAP00000005783	ENSCHAG00000003679	Clupea_harengus
ENSDCDP00000003294	ENSDCDG00000001702	Denticeps_clupeoides
ENSPNAP00000021143	ENSPNAG00000028146	Pygocentrus_nattereri
ENSAMXP00000051768	ENSAMXG00000040865	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000043663	ENSEEEG00000020641	Electrophorus_electricus
ENSIPUP00000010717	ENSIPUG00000007310	Ictalurus_punctatus
ENSDARP00000137303	ENSDARG00000102887	Danio_rerio
ENSSFOP00015016126	ENSSFOG00015010415	Scleropages_formosus
ENSPKIP00000038333	ENSPKIG00000016153	Paramormyrops_kingsleyae
ENSPKIP00000036028	ENSPKIG00000014749	Paramormyrops_kingsleyae
ENSSFOP00015021228	ENSSFOG00015013663	Scleropages_formosus
ENSEEEP00000025000	ENSEEEG00000012125	Electrophorus_electricus
ENSIPUP00000002324	ENSIPUG00000001686	Ictalurus_punctatus
ENSPNAP00000032653	ENSPNAG00000020747	Pygocentrus_nattereri
ENSCHAP00000044667	ENSCHAG00000020777	Clupea_harengus
ENSELUP00000010598	ENSELUG00000011096	Esox_lucius
ENSHHUP00000079588	ENSHHUG00000046372	Hucho_hucho
ENSECRP00000000681	ENSECRG00000000420	Erpetoichthys_calabaricus
ENSOPRP00000000892	ENSOPRG00000000973	Ochotona_princeps
ENSMAUP00000002792	ENSMAUG00000002645	Mesocricetus_auratus
ENSCLAP00000018226	ENSCLAG00000012500	Chinchilla_lanigera
ENSODEP00000002188	ENSODEG00000001709	Octodon_degus
ENSCPOP00000000764	ENSCPOG00000000850	Cavia_porcellus
ENSCAPP00000016624	ENSCAPG00000016472	Cavia_aperea
ENSHGLP00100000549	ENSHGLG00100000464	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000011200	ENSHGLG00000008034	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000001742	ENSFDAG00000011627	Fukomys_damarensis
ENSSDAP00000008910	ENSSDAG00000008107	Spermophilus_dauricus
ENSUPAP00010014147	ENSUPAG00010011367	Urocitellus_parryii
ENSMMMP00000016545	ENSMMMG00000014723	Marmota_marmota_marmota
ENSSTOP00000024846	ENSSTOG00000023335	Ictidomys_tridecemlineatus
ENSMMMP00000015576	ENSMMMG00000013878	Marmota_marmota_marmota
ENSCCNP00000013356	ENSCCNG00000013861	Castor_canadensis
ENSDORP00000007699	ENSDORG00000008204	Dipodomys_ordii
MGP_SPRETEiJ_P0038363	MGP_SPRETEiJ_G0020140	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000018921	ENSMSIG00000016112	Mus_spicilegus
ENSMUSP00000044134	ENSMUSG00000040997	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0036646	MGP_CAROLIEiJ_G0019250	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0084761	MGP_PahariEiJ_G0030269	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000012837	ENSRNOG00000009244	Rattus_norvegicus
ENSMUGP00000012410	ENSMUGG00000010787	Meriones_unguiculatus
ENSCGRP00015026900	ENSCGRG00015020374	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001024019	ENSCGRG00001022057	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000016111	ENSCGRG00000011698	Cricetulus_griseus_CriGri_1.0
ENSPEMP00000002727	ENSPEMG00000003226	Peromyscus_maniculatus_bairdii
ENSMOCP00000025718	ENSMOCG00000021742	Microtus_ochrogaster
ENSNGAP00000020213	ENSNGAG00000019786	Nannospalax_galili
ENSOCUP00000012269	ENSOCUG00000014277	Oryctolagus_cuniculus
ENSPVAP00000009692	ENSPVAG00000010279	Pteropus_vampyrus
ENSMLUP00000003477	ENSMLUG00000003815	Myotis_lucifugus
ENSECAP00000002208	ENSECAG00000002199	Equus_caballus
ENSEASP00005016844	ENSEASG00005011678	Equus_asinus_asinus
ENSUAMP00000029290	ENSUAMG00000022567	Ursus_americanus
ENSUMAP00000019028	ENSUMAG00000013975	Ursus_maritimus
ENSAMEP00000007546	ENSAMEG00000007159	Ailuropoda_melanoleuca
ENSNVIP00000026625	ENSNVIG00000020605	Neovison_vison
ENSMPUP00000007220	ENSMPUG00000007277	Mustela_putorius_furo
ENSCAFP00020009646	ENSCAFG00020007841	Canis_lupus_dingo
ENSCAFP00000016409	ENSCAFG00000011146	Canis_lupus_familiaris
ENSVVUP00000026912	ENSVVUG00000019775	Vulpes_vulpes
ENSPPRP00000008441	ENSPPRG00000003254	Panthera_pardus
ENSPTIP00000003644	ENSPTIG00000006336	Panthera_tigris_altaica
ENSFCAP00000002802	ENSFCAG00000003046	Felis_catus
ENSEEUP00000001475	ENSEEUG00000001627	Erinaceus_europaeus
ENSSARP00000003583	ENSSARG00000003972	Sorex_araneus
ENSTTRP00000013769	ENSTTRG00000014523	Tursiops_truncatus
ENSVPAP00000004955	ENSVPAG00000005336	Vicugna_pacos
ENSCHIP00000002399	ENSCHIG00000005601	Capra_hircus
ENSOARP00000020879	ENSOARG00000019436	Ovis_aries
ENSBMUP00000025357	ENSBMUG00000019028	Bos_mutus
ENSBTAP00000022154	ENSBTAG00000016658	Bos_taurus
ENSBBBP00000016258	ENSBBBG00000008871	Bison_bison_bison
ENSPCOP00000000284	ENSPCOG00000000567	Propithecus_coquereli
ENSMICP00000035192	ENSMICG00000012697	Microcebus_murinus
ENSPSMP00000006490	ENSPSMG00000004876	Prolemur_simus
