ENSVURP00010032252	ENSVURG00010024618	Vombatus_ursinus
ENSOGAP00000009272	ENSOGAG00000010360	Otolemur_garnettii
ENSPTRP00000028232	ENSPTRG00000016440	Pan_troglodytes
ENSP00000281142	ENSG00000151466	Homo_sapiens
ENSPPAP00000033937	ENSPPAG00000039830	Pan_paniscus
ENSGGOP00000018046	ENSGGOG00000028181	Gorilla_gorilla
ENSPPYP00000016827	ENSPPYG00000015062	Pongo_abelii
ENSNLEP00000016942	ENSNLEG00000013945	Nomascus_leucogenys
ENSCANP00000011045	ENSCANG00000028909	Colobus_angolensis_palliatus
ENSPTEP00000041547	ENSPTEG00000038019	Piliocolobus_tephrosceles
ENSRBIP00000035162	ENSRBIG00000041213	Rhinopithecus_bieti
ENSRROP00000042585	ENSRROG00000044415	Rhinopithecus_roxellana
ENSCATP00000029200	ENSCATG00000037846	Cercocebus_atys
ENSMLEP00000004862	ENSMLEG00000021841	Mandrillus_leucophaeus
ENSTGEP00000011682	ENSTGEG00000009504	Theropithecus_gelada
ENSMFAP00000001756	ENSMFAG00000037478	Macaca_fascicularis
ENSMNEP00000034385	ENSMNEG00000040387	Macaca_nemestrina
ENSMMUP00000065503	ENSMMUG00000002146	Macaca_mulatta
ENSPANP00000005720	ENSPANG00000025624	Papio_anubis
ENSCSAP00000014491	ENSCSAG00000003559	Chlorocebus_sabaeus
ENSCCAP00000006374	ENSCCAG00000020908	Cebus_capucinus_imitator
ENSSBOP00000021568	ENSSBOG00000027326	Saimiri_boliviensis_boliviensis
ENSCJAP00000070037	ENSCJAG00000003278	Callithrix_jacchus
ENSANAP00000020934	ENSANAG00000028256	Aotus_nancymaae
ENSTBEP00000012015	ENSTBEG00000013838	Tupaia_belangeri
ENSOANP00000019592	ENSOANG00000012382	Ornithorhynchus_anatinus
ENSARWP00000017079	ENSARWG00000011762	Apteryx_rowi
ENSAHAP00000018336	ENSAHAG00000012985	Apteryx_haastii
ENSAOWP00000003510	ENSAOWG00000002469	Apteryx_owenii
ENSDNVP00000015518	ENSDNVG00000010942	Dromaius_novaehollandiae
ENSNPEP00000014974	ENSNPEG00000010803	Nothoprocta_perdicaria
ENSAPLP00000027080	ENSAPLG00000014774	Anas_platyrhynchos_platyrhynchos
ENSABRP00000024153	ENSABRG00000020288	Anser_brachyrhynchus
ENSGALP00000069580	ENSGALG00000048011	Gallus_gallus
ENSCJPP00005006257	ENSCJPG00005005872	Coturnix_japonica
ENSNMEP00000013146	ENSNMEG00000012042	Numida_meleagris
ENSLCOP00000002366	ENSLCOG00000001849	Lepidothrix_coronata
ENSMVIP00005027533	ENSMVIG00005019184	Manacus_vitellinus
ENSCCEP00000000656	ENSCCEG00000000848	Cyanistes_caeruleus
ENSPMJP00000009988	ENSPMJG00000007930	Parus_major
ENSFALP00000008417	ENSFALG00000008081	Ficedula_albicollis
ENSZALP00000000606	ENSZALG00000000759	Zonotrichia_albicollis
ENSJHYP00000006453	ENSJHYG00000005206	Junco_hyemalis
ENSSCAP00000005828	ENSSCAG00000004600	Serinus_canaria
ENSTGUP00000002181	ENSTGUG00000002115	Taeniopygia_guttata
ENSLSDP00000007509	ENSLSDG00000005622	Lonchura_striata_domestica
ENSMUNP00000015583	ENSMUNG00000012021	Melopsittacus_undulatus
ENSCPGP00000025381	ENSCPGG00000017508	Calidris_pygmaea
ENSCPUP00000017898	ENSCPUG00000012335	Calidris_pugnax
ENSCPRP00005006115	ENSCPRG00005004381	Crocodylus_porosus
ENSGAGP00000030229	ENSGAGG00000021794	Gopherus_agassizii
ENSCABP00000013078	ENSCABG00000009719	Chelonoidis_abingdonii
ENSCPBP00000024491	ENSCPBG00000017473	Chrysemys_picta_bellii
ENSPSIP00000011605	ENSPSIG00000010486	Pelodiscus_sinensis
ENSACAP00000006179	ENSACAG00000006290	Anolis_carolinensis
ENSPVIP00000002524	ENSPVIG00000002157	Pogona_vitticeps
ENSNSUP00000010903	ENSNSUG00000008260	Notechis_scutatus
ENSSMRP00000020001	ENSSMRG00000015593	Salvator_merianae
ENSXETP00000012969	ENSXETG00000013679	Xenopus_tropicalis
ENSLACP00000015533	ENSLACG00000013676	Latimeria_chalumnae
ENSSFOP00015012643	ENSSFOG00015008169	Scleropages_formosus
ENSPKIP00000031930	ENSPKIG00000012230	Paramormyrops_kingsleyae
ENSCHAP00000031940	ENSCHAG00000015265	Clupea_harengus
ENSDCDP00000032348	ENSDCDG00000022079	Denticeps_clupeoides
ENSAMXP00000003364	ENSAMXG00000003146	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005013814	ENSAMXG00005007360	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000024891	ENSPNAG00000009690	Pygocentrus_nattereri
ENSIPUP00000033004	ENSIPUG00000022180	Ictalurus_punctatus
ENSDARP00000122898	ENSDARG00000057248	Danio_rerio
ENSELUP00000033329	ENSELUG00000011546	Esox_lucius
ENSHHUP00000038091	ENSHHUG00000023810	Hucho_hucho
ENSMAMP00000010627	ENSMAMG00000007172	Mastacembelus_armatus
ENSMALP00000001164	ENSMALG00000000901	Monopterus_albus
ENSATEP00000032881	ENSATEG00000022650	Anabas_testudineus
ENSBSLP00000000580	ENSBSLG00000000470	Betta_splendens
ENSSLDP00000009226	ENSSLDG00000007330	Seriola_lalandi_dorsalis
ENSSDUP00000001343	ENSSDUG00000001036	Seriola_dumerili
ENSLCAP00010032569	ENSLCAG00010015322	Lates_calcarifer
ENSSMAP00000025731	ENSSMAG00000015764	Scophthalmus_maximus
ENSMMOP00000009173	ENSMMOG00000007094	Mola_mola
ENSTRUP00000052958	ENSTRUG00000013747	Takifugu_rubripes
ENSLCRP00005022799	ENSLCRG00005009169	Larimichthys_crocea
ENSLBEP00000015963	ENSLBEG00000012374	Labrus_bergylta
ENSGACP00000024327	ENSGACG00000018401	Gasterosteus_aculeatus
ENSCGOP00000044089	ENSCGOG00000019820	Cottoperca_gobio
ENSPFOP00000015165	ENSPFOG00000015047	Poecilia_formosa
ENSPMEP00000015916	ENSPMEG00000000813	Poecilia_mexicana
ENSPLAP00000006462	ENSPLAG00000008597	Poecilia_latipinna
ENSPREP00000001046	ENSPREG00000000801	Poecilia_reticulata
ENSXMAP00000032978	ENSXMAG00000005636	Xiphophorus_maculatus
ENSXCOP00000016004	ENSXCOG00000012088	Xiphophorus_couchianus
ENSGAFP00000021023	ENSGAFG00000014158	Gambusia_affinis
ENSFHEP00000012648	ENSFHEG00000014116	Fundulus_heteroclitus
ENSCVAP00000018902	ENSCVAG00000022218	Cyprinodon_variegatus
ENSKMAP00000001063	ENSKMAG00000000866	Kryptolebias_marmoratus
ENSACLP00000020246	ENSACLG00000013758	Astatotilapia_calliptera
ENSMZEP00005014284	ENSMZEG00005010762	Maylandia_zebra
ENSPNYP00000009342	ENSPNYG00000007095	Pundamilia_nyererei
ENSHBUP00000023440	ENSHBUG00000004243	Haplochromis_burtoni
ENSONIP00000004390	ENSONIG00000003486	Oreochromis_niloticus
ENSNBRP00000024200	ENSNBRG00000018500	Neolamprologus_brichardi
ENSACIP00000007403	ENSACIG00000005779	Amphilophus_citrinellus
ENSPRNP00000009899	ENSPRNG00000005747	Parambassis_ranga
ENSPRNP00000000502	ENSPRNG00000000320	Parambassis_ranga
ENSAPEP00000022777	ENSAPEG00000016230	Amphiprion_percula
ENSAOCP00000019151	ENSAOCG00000024385	Amphiprion_ocellaris
ENSAPOP00000012014	ENSAPOG00000000404	Acanthochromis_polyacanthus
ENSSPAP00000020467	ENSSPAG00000015444	Stegastes_partitus
ENSSPAP00000000543	ENSSPAG00000000299	Stegastes_partitus
ENSPMGP00000007857	ENSPMGG00000006520	Periophthalmus_magnuspinnatus
ENSGWIP00000002080	ENSGWIG00000001140	Gouania_willdenowi
ENSGWIP00000002274	ENSGWIG00000001219	Gouania_willdenowi
ENSHCOP00000011601	ENSHCOG00000014455	Hippocampus_comes
ENSCSEP00000017210	ENSCSEG00000011046	Cynoglossus_semilaevis
ENSORLP00015019745	ENSORLG00015020818	Oryzias_latipes_ASM223469v1
ENSORLP00000017888	ENSORLG00000014263	Oryzias_latipes_ASM223467v1
ENSOMEP00000007124	ENSOMEG00000008197	Oryzias_melastigma
ENSGMOP00000018029	ENSGMOG00000016773	Gadus_morhua
ENSLOCP00000013030	ENSLOCG00000010642	Lepisosteus_oculatus
ENSECRP00000031941	ENSECRG00000021642	Erpetoichthys_calabaricus
ENSCMIP00000000680	ENSCMIG00000000439	Callorhinchus_milii
ENSCINP00000032680	ENSCING00000005606	Ciona_intestinalis
