ENSCHAP00000008511	ENSCHAG00000004569	Clupea_harengus
ENSSHAP00000020468	ENSSHAG00000017355	Sarcophilus_harrisii
ENSMODP00000008408	ENSMODG00000006791	Monodelphis_domestica
ENSPPAP00000009229	ENSPPAG00000027834	Pan_paniscus
ENSPTRP00000055657	ENSPTRG00000003405	Pan_troglodytes
ENSP00000382323	ENSG00000188162	Homo_sapiens
ENSGGOP00000015653	ENSGGOG00000016024	Gorilla_gorilla
ENSPPYP00000003962	ENSPPYG00000003450	Pongo_abelii
ENSNLEP00000021534	ENSNLEG00000017737	Nomascus_leucogenys
ENSPANP00000042769	ENSPANG00000010378	Papio_anubis
ENSTGEP00000014648	ENSTGEG00000011888	Theropithecus_gelada
ENSCATP00000026187	ENSCATG00000036498	Cercocebus_atys
ENSMLEP00000007148	ENSMLEG00000027393	Mandrillus_leucophaeus
ENSMFAP00000008475	ENSMFAG00000001197	Macaca_fascicularis
ENSMMUP00000058882	ENSMMUG00000023586	Macaca_mulatta
ENSMNEP00000035445	ENSMNEG00000040832	Macaca_nemestrina
ENSCSAP00000001197	ENSCSAG00000004909	Chlorocebus_sabaeus
ENSRROP00000014024	ENSRROG00000031218	Rhinopithecus_roxellana
ENSRBIP00000029092	ENSRBIG00000038420	Rhinopithecus_bieti
ENSPTEP00000014860	ENSPTEG00000016525	Piliocolobus_tephrosceles
ENSCANP00000021747	ENSCANG00000034278	Colobus_angolensis_palliatus
ENSCCAP00000019551	ENSCCAG00000027583	Cebus_capucinus_imitator
ENSSBOP00000029522	ENSSBOG00000031057	Saimiri_boliviensis_boliviensis
ENSCJAP00000017041	ENSCJAG00000009263	Callithrix_jacchus
ENSANAP00000036869	ENSANAG00000035931	Aotus_nancymaae
ENSTSYP00000010833	ENSTSYG00000011787	Carlito_syrichta
ENSPCOP00000022951	ENSPCOG00000023596	Propithecus_coquereli
ENSMICP00000046681	ENSMICG00000005555	Microcebus_murinus
ENSPSMP00000014919	ENSPSMG00000010669	Prolemur_simus
ENSOGAP00000020723	ENSOGAG00000033908	Otolemur_garnettii
ENSMUSP00000130949	ENSMUSG00000009487	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000033006	ENSMSIG00000027559	Mus_spicilegus
MGP_SPRETEiJ_P0083015	MGP_SPRETEiJ_G0030857	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0079674	MGP_CAROLIEiJ_G0029759	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016539	MGP_PahariEiJ_G0012984	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000062329	ENSRNOG00000010983	Rattus_norvegicus
ENSMUGP00000003486	ENSMUGG00000003109	Meriones_unguiculatus
ENSCGRP00001016839	ENSCGRG00001017020	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015019015	ENSCGRG00015014523	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000008013	ENSCGRG00000005847	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000019855	ENSMAUG00000018031	Mesocricetus_auratus
ENSMOCP00000023658	ENSMOCG00000020280	Microtus_ochrogaster
ENSPEMP00000010844	ENSPEMG00000011623	Peromyscus_maniculatus_bairdii
ENSNGAP00000017994	ENSNGAG00000018230	Nannospalax_galili
ENSJJAP00000019894	ENSJJAG00000020712	Jaculus_jaculus
ENSCCNP00000027540	ENSCCNG00000026603	Castor_canadensis
ENSDORP00000009031	ENSDORG00000009610	Dipodomys_ordii
ENSUPAP00010009362	ENSUPAG00010007511	Urocitellus_parryii
ENSSTOP00000025178	ENSSTOG00000025595	Ictidomys_tridecemlineatus
ENSSDAP00000013629	ENSSDAG00000012300	Spermophilus_dauricus
ENSMMMP00000005173	ENSMMMG00000004715	Marmota_marmota_marmota
ENSCLAP00000025052	ENSCLAG00000017199	Chinchilla_lanigera
ENSODEP00000017285	ENSODEG00000012735	Octodon_degus
ENSCAPP00000004147	ENSCAPG00000006742	Cavia_aperea
ENSCPOP00000002554	ENSCPOG00000002809	Cavia_porcellus
ENSHGLP00100021091	ENSHGLG00100015541	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000009606	ENSHGLG00000006891	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000005434	ENSFDAG00000014482	Fukomys_damarensis
ENSOCUP00000005378	ENSOCUG00000006205	Oryctolagus_cuniculus
ENSOPRP00000007571	ENSOPRG00000008249	Ochotona_princeps
ENSETEP00000002524	ENSETEG00000003070	Echinops_telfairi
ENSEEUP00000012195	ENSEEUG00000013347	Erinaceus_europaeus
ENSTBEP00000007747	ENSTBEG00000008904	Tupaia_belangeri
ENSBIXP00000028285	ENSBIXG00000009421	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000001310	ENSBTAG00000000987	Bos_taurus
ENSBIXP00005031787	ENSBIXG00005012215	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000024165	ENSBMUG00000018131	Bos_mutus
ENSBBBP00000007660	ENSBBBG00000000781	Bison_bison_bison
ENSCHIP00000001415	ENSCHIG00000002155	Capra_hircus
ENSOARP00000002321	ENSOARG00000002168	Ovis_aries
ENSSSCP00000024487	ENSSSCG00000013376	Sus_scrofa_strain_reference
ENSTTRP00000014315	ENSTTRG00000015094	Tursiops_truncatus
ENSVPAP00000003014	ENSVPAG00000003258	Vicugna_pacos
ENSEASP00005010694	ENSEASG00005007567	Equus_asinus_asinus
ENSECAP00000022627	ENSECAG00000025047	Equus_caballus
ENSMLUP00000002324	ENSMLUG00000002545	Myotis_lucifugus
ENSPVAP00000012096	ENSPVAG00000012824	Pteropus_vampyrus
ENSAMEP00000003340	ENSAMEG00000003146	Ailuropoda_melanoleuca
ENSUMAP00000032785	ENSUMAG00000023622	Ursus_maritimus
ENSNVIP00000024810	ENSNVIG00000019193	Neovison_vison
ENSMPUP00000013373	ENSMPUG00000013475	Mustela_putorius_furo
ENSCAFP00020023263	ENSCAFG00020018311	Canis_lupus_dingo
ENSCAFP00000013319	ENSCAFG00000009037	Canis_lupus_familiaris
ENSVVUP00000033222	ENSVVUG00000024003	Vulpes_vulpes
ENSPPRP00000019126	ENSPPRG00000010741	Panthera_pardus
ENSPTIP00000013255	ENSPTIG00000013033	Panthera_tigris_altaica
ENSFCAP00000004601	ENSFCAG00000004972	Felis_catus
ENSLAFP00000004087	ENSLAFG00000004882	Loxodonta_africana
ENSPCAP00000000757	ENSPCAG00000000621	Procavia_capensis
ENSDNOP00000011976	ENSDNOG00000015439	Dasypus_novemcinctus
ENSSARP00000000266	ENSSARG00000000295	Sorex_araneus
ENSSPAP00000023686	ENSSPAG00000017872	Stegastes_partitus
ENSECRP00000026386	ENSECRG00000017830	Erpetoichthys_calabaricus
ENSOANP00000030484	ENSOANG00000031692	Ornithorhynchus_anatinus
ENSPREP00000027305	ENSPREG00000018462	Poecilia_reticulata
ENSLACP00000017545	ENSLACG00000015455	Latimeria_chalumnae
ENSCMIP00000027701	ENSCMIG00000012027	Callorhinchus_milii
ENSXCOP00000000175	ENSXCOG00000000172	Xiphophorus_couchianus
ENSXCOP00000000239	ENSXCOG00000000182	Xiphophorus_couchianus
ENSSMAP00000010626	ENSSMAG00000006541	Scophthalmus_maximus
ENSMMOP00000010104	ENSMMOG00000007804	Mola_mola
ENSLOCP00000002477	ENSLOCG00000002110	Lepisosteus_oculatus
ENSPKIP00000015664	ENSPKIG00000002227	Paramormyrops_kingsleyae
ENSSFOP00015002154	ENSSFOG00015001466	Scleropages_formosus
ENSEBUP00000024619	ENSEBUG00000015193	Eptatretus_burgeri
ENSXETP00000011466	ENSXETG00000015788	Xenopus_tropicalis
