ENSGALP00000074055	ENSGALG00000017133	Gallus_gallus
ENSRNOP00000075559	ENSRNOG00000009849	Rattus_norvegicus
ENSMUGP00000019148	ENSMUGG00000016228	Meriones_unguiculatus
ENSPEMP00000034576	ENSPEMG00000031126	Peromyscus_maniculatus_bairdii
ENSMOCP00000008304	ENSMOCG00000008268	Microtus_ochrogaster
ENSCGRP00000021118	ENSCGRG00000015343	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001016299	ENSCGRG00001016674	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015016687	ENSCGRG00015012839	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000000928	ENSMAUG00000000714	Mesocricetus_auratus
ENSNGAP00000017673	ENSNGAG00000018029	Nannospalax_galili
ENSJJAP00000002738	ENSJJAG00000004978	Jaculus_jaculus
ENSCAPP00000011382	ENSCAPG00000012465	Cavia_aperea
ENSCPOP00000010306	ENSCPOG00000011464	Cavia_porcellus
ENSCLAP00000005571	ENSCLAG00000003951	Chinchilla_lanigera
ENSODEP00000007077	ENSODEG00000005282	Octodon_degus
ENSHGLP00100010535	ENSHGLG00100007831	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000011525	ENSHGLG00000008265	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000006386	ENSFDAG00000015153	Fukomys_damarensis
ENSSTOP00000009594	ENSSTOG00000010687	Ictidomys_tridecemlineatus
ENSUPAP00010023950	ENSUPAG00010018994	Urocitellus_parryii
ENSSDAP00000023114	ENSSDAG00000021025	Spermophilus_dauricus
ENSMMMP00000009784	ENSMMMG00000008721	Marmota_marmota_marmota
ENSOCUP00000010855	ENSOCUG00000012617	Oryctolagus_cuniculus
ENSOCUP00000003420	ENSOCUG00000003942	Oryctolagus_cuniculus
ENSSARP00000001393	ENSSARG00000001543	Sorex_araneus	ENSSART00000001532
ENSUMAP00000019747	ENSUMAG00000014442	Ursus_maritimus
ENSUAMP00000018617	ENSUAMG00000014760	Ursus_americanus
ENSAMEP00000015526	ENSAMEG00000014738	Ailuropoda_melanoleuca
ENSCAFP00000010744	ENSCAFG00000007231	Canis_lupus_familiaris
ENSCAFP00020032759	ENSCAFG00020025480	Canis_lupus_dingo
ENSVVUP00000008837	ENSVVUG00000006605	Vulpes_vulpes
ENSNVIP00000025955	ENSNVIG00000020072	Neovison_vison
ENSMPUP00000000593	ENSMPUG00000000599	Mustela_putorius_furo
ENSPTIP00000002862	ENSPTIG00000005776	Panthera_tigris_altaica
ENSPPRP00000023223	ENSPPRG00000013493	Panthera_pardus
ENSFCAP00000044215	ENSFCAG00000045168	Felis_catus
ENSMLUP00000000273	ENSMLUG00000000302	Myotis_lucifugus	ENSMLUT00000000299
ENSECAP00000026654	ENSECAG00000018313	Equus_caballus
ENSEASP00005033302	ENSEASG00005022810	Equus_asinus_asinus
ENSBIXP00000000188	ENSBIXG00000030142	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005001572	ENSBIXG00005008063	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000025626	ENSBMUG00000019205	Bos_mutus
ENSBBBP00000001875	ENSBBBG00000010986	Bison_bison_bison
ENSBMUP00000020434	ENSBMUG00000015393	Bos_mutus
ENSBIXP00000003575	ENSBIXG00000000500	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005044578	ENSBIXG00005028420	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000069559	ENSBTAG00000047948	Bos_taurus
ENSBBBP00000019886	ENSBBBG00000002739	Bison_bison_bison
ENSBMUP00000014226	ENSBMUG00000010821	Bos_mutus
ENSOARP00000014821	ENSOARG00000013823	Ovis_aries
ENSCHIP00000019544	ENSCHIG00000018520	Capra_hircus
ENSTTRP00000013262	ENSTTRG00000013990	Tursiops_truncatus
ENSPVAP00000005352	ENSPVAG00000005664	Pteropus_vampyrus
ENSEEUP00000005584	ENSEEUG00000006157	Erinaceus_europaeus
ENSOPRP00000009645	ENSOPRG00000010565	Ochotona_princeps
ENSETEP00000004620	ENSETEG00000005682	Echinops_telfairi
ENSTSYP00000005945	ENSTSYG00000006503	Carlito_syrichta
ENSLAFP00000011016	ENSLAFG00000013167	Loxodonta_africana
ENSPCAP00000012591	ENSPCAG00000013518	Procavia_capensis
ENSDNOP00000015659	ENSDNOG00000024906	Dasypus_novemcinctus
ENSCHOP00000009487	ENSCHOG00000010726	Choloepus_hoffmanni
ENSOANP00000014364	ENSOANG00000009029	Ornithorhynchus_anatinus
ENSXETP00000021210	ENSXETG00000006616	Xenopus_tropicalis
ENSLACP00000006026	ENSLACG00000005350	Latimeria_chalumnae
ENSSFOP00015001537	ENSSFOG00015001089	Scleropages_formosus
ENSPKIP00000015272	ENSPKIG00000002048	Paramormyrops_kingsleyae
ENSDCDP00000037797	ENSDCDG00000025402	Denticeps_clupeoides
ENSCHAP00000009778	ENSCHAG00000005717	Clupea_harengus
ENSAMXP00005006103	ENSAMXG00005003661	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000050378	ENSAMXG00000029381	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000004109	ENSPNAG00000010553	Pygocentrus_nattereri
ENSIPUP00000005614	ENSIPUG00000003846	Ictalurus_punctatus
ENSEEEP00000049709	ENSEEEG00000023370	Electrophorus_electricus
ENSDARP00000059401	ENSDARG00000040584	Danio_rerio
ENSORLP00000044675	ENSORLG00000013078	Oryzias_latipes_ASM223467v1
ENSORLP00015011400	ENSORLG00015012212	Oryzias_latipes_ASM223469v1
ENSORLP00020026666	ENSORLG00020009244	Oryzias_latipes_ASM223471v1
ENSOMEP00000027555	ENSOMEG00000010074	Oryzias_melastigma
ENSPRNP00000035826	ENSPRNG00000017927	Parambassis_ranga
ENSHBUP00000002591	ENSHBUG00000003808	Haplochromis_burtoni
ENSPNYP00000008762	ENSPNYG00000006669	Pundamilia_nyererei
ENSACLP00000026039	ENSACLG00000017711	Astatotilapia_calliptera
ENSMZEP00005025950	ENSMZEG00005019353	Maylandia_zebra
ENSNBRP00000014892	ENSNBRG00000011522	Neolamprologus_brichardi
ENSONIP00000019783	ENSONIG00000015720	Oreochromis_niloticus
ENSACIP00000008226	ENSACIG00000006456	Amphilophus_citrinellus
ENSATEP00000002349	ENSATEG00000001665	Anabas_testudineus
ENSBSLP00000049344	ENSBSLG00000023445	Betta_splendens
ENSGAFP00000005797	ENSGAFG00000003941	Gambusia_affinis
ENSXMAP00000039958	ENSXMAG00000029444	Xiphophorus_maculatus
ENSXCOP00000024545	ENSXCOG00000018337	Xiphophorus_couchianus
ENSPLAP00000019226	ENSPLAG00000001180	Poecilia_latipinna
ENSPMEP00000030200	ENSPMEG00000016455	Poecilia_mexicana
ENSPFOP00000005356	ENSPFOG00000005434	Poecilia_formosa
ENSPREP00000001347	ENSPREG00000000995	Poecilia_reticulata
ENSCVAP00000029576	ENSCVAG00000017455	Cyprinodon_variegatus
ENSFHEP00000013706	ENSFHEG00000015231	Fundulus_heteroclitus
ENSSMAP00000012692	ENSSMAG00000007805	Scophthalmus_maximus
ENSSLDP00000024567	ENSSLDG00000019144	Seriola_lalandi_dorsalis
ENSSDUP00000019099	ENSSDUG00000013941	Seriola_dumerili
ENSLCAP00010053801	ENSLCAG00010025035	Lates_calcarifer
ENSLCAP00010043473	ENSLCAG00010020246	Lates_calcarifer
ENSMAMP00000030422	ENSMAMG00000020510	Mastacembelus_armatus
ENSMALP00000025904	ENSMALG00000018010	Monopterus_albus
ENSAPEP00000032290	ENSAPEG00000022938	Amphiprion_percula
ENSAOCP00000028456	ENSAOCG00000018092	Amphiprion_ocellaris
ENSAPOP00000015857	ENSAPOG00000018925	Acanthochromis_polyacanthus
ENSSPAP00000019044	ENSSPAG00000014372	Stegastes_partitus
ENSLCRP00005004458	ENSLCRG00005002301	Larimichthys_crocea
ENSMMOP00000025671	ENSMMOG00000019454	Mola_mola
ENSLBEP00000018669	ENSLBEG00000014377	Labrus_bergylta
ENSGACP00000002504	ENSGACG00000001923	Gasterosteus_aculeatus
ENSKMAP00000018756	ENSKMAG00000013930	Kryptolebias_marmoratus
ENSCSEP00000014005	ENSCSEG00000009006	Cynoglossus_semilaevis
ENSTRUP00000057022	ENSTRUG00000015841	Takifugu_rubripes
ENSTNIP00000018745	ENSTNIG00000015670	Tetraodon_nigroviridis
ENSGWIP00000016794	ENSGWIG00000009401	Gouania_willdenowi
ENSHCOP00000014781	ENSHCOG00000018235	Hippocampus_comes
ENSPMGP00000001300	ENSPMGG00000001168	Periophthalmus_magnuspinnatus
ENSGMOP00000017050	ENSGMOG00000015898	Gadus_morhua
ENSHHUP00000082311	ENSHHUG00000047833	Hucho_hucho
ENSHHUP00000042493	ENSHHUG00000026160	Hucho_hucho
ENSELUP00000029460	ENSELUG00000006409	Esox_lucius
ENSLOCP00000013358	ENSLOCG00000010895	Lepisosteus_oculatus
ENSECRP00000006091	ENSECRG00000004063	Erpetoichthys_calabaricus
ENSCMIP00000015981	ENSCMIG00000007752	Callorhinchus_milii
ENSEBUP00000009780	ENSEBUG00000006287	Eptatretus_burgeri
M142.8a.1	WBGene00043057	Caenorhabditis_elegans_strain_N2
FBpp0309827	FBgn0031777	Drosophila_melanogaster
YGR001C_mRNA	YGR001C	Saccharomyces_cerevisiae_strain_S288C
