ENSCABP00000023194	ENSCABG00000017081	Chelonoidis_abingdonii
ENSSTOP00000016129	ENSSTOG00000020349	Ictidomys_tridecemlineatus
ENSUPAP00010020696	ENSUPAG00010016391	Urocitellus_parryii
ENSMMMP00000000349	ENSMMMG00000000348	Marmota_marmota_marmota
ENSSDAP00000009598	ENSSDAG00000008731	Spermophilus_dauricus
ENSDNOP00000031320	ENSDNOG00000030704	Dasypus_novemcinctus
ENSCHOP00000011477	ENSCHOG00000012959	Choloepus_hoffmanni
ENSLAFP00000011807	ENSLAFG00000014104	Loxodonta_africana
ENSETEP00000014399	ENSETEG00000017727	Echinops_telfairi
ENSVURP00010020164	ENSVURG00010015440	Vombatus_ursinus
ENSVURP00010005884	ENSVURG00010004564	Vombatus_ursinus
ENSPCIP00000011127	ENSPCIG00000008975	Phascolarctos_cinereus
ENSMEUP00000013120	ENSMEUG00000014382	Notamacropus_eugenii
ENSSHAP00000016673	ENSSHAG00000014182	Sarcophilus_harrisii
ENSMODP00000055480	ENSMODG00000019608	Monodelphis_domestica
ENSMMMP00000002480	ENSMMMG00000002300	Marmota_marmota_marmota
ENSOANP00000003331	ENSOANG00000002097	Ornithorhynchus_anatinus
ENSXETP00000039671	ENSXETG00000021211	Xenopus_tropicalis
ENSLACP00000002454	ENSLACG00000002191	Latimeria_chalumnae
ENSCHAP00000010961	ENSCHAG00000006233	Clupea_harengus
ENSDCDP00000001803	ENSDCDG00000000923	Denticeps_clupeoides
ENSAMXP00005021922	ENSAMXG00005011360	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000044468	ENSAMXG00000036952	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000034342	ENSPNAG00000023552	Pygocentrus_nattereri
ENSIPUP00000029721	ENSIPUG00000020093	Ictalurus_punctatus
ENSEEEP00000033279	ENSEEEG00000015816	Electrophorus_electricus
ENSDARP00000136136	ENSDARG00000102505	Danio_rerio
ENSCGOP00000047888	ENSCGOG00000021442	Cottoperca_gobio
ENSLBEP00000025834	ENSLBEG00000019707	Labrus_bergylta
ENSLCRP00005003517	ENSLCRG00005001857	Larimichthys_crocea
ENSSDUP00000016538	ENSSDUG00000012081	Seriola_dumerili
ENSSLDP00000010490	ENSSLDG00000008373	Seriola_lalandi_dorsalis
ENSLCAP00010013224	ENSLCAG00010006261	Lates_calcarifer
ENSSMAP00000007769	ENSSMAG00000004805	Scophthalmus_maximus
ENSCSEP00000026934	ENSCSEG00000017205	Cynoglossus_semilaevis
ENSMALP00000030831	ENSMALG00000021314	Monopterus_albus
ENSMAMP00000020572	ENSMAMG00000013852	Mastacembelus_armatus
ENSATEP00000025208	ENSATEG00000017502	Anabas_testudineus
ENSBSLP00000042254	ENSBSLG00000020330	Betta_splendens
ENSAPEP00000022464	ENSAPEG00000016012	Amphiprion_percula
ENSAOCP00000021833	ENSAOCG00000006881	Amphiprion_ocellaris
ENSAPOP00000002664	ENSAPOG00000004083	Acanthochromis_polyacanthus
ENSSPAP00000027350	ENSSPAG00000020626	Stegastes_partitus
ENSPRNP00000013022	ENSPRNG00000007164	Parambassis_ranga
ENSMZEP00005026162	ENSMZEG00005019516	Maylandia_zebra
ENSACLP00000014741	ENSACLG00000010049	Astatotilapia_calliptera
ENSPNYP00000011998	ENSPNYG00000009122	Pundamilia_nyererei
ENSHBUP00000019803	ENSHBUG00000022016	Haplochromis_burtoni
ENSNBRP00000009764	ENSNBRG00000007621	Neolamprologus_brichardi
ENSONIP00000026301	ENSONIG00000020998	Oreochromis_niloticus
ENSACIP00000025914	ENSACIG00000020078	Amphilophus_citrinellus
ENSGWIP00000002818	ENSGWIG00000001538	Gouania_willdenowi
ENSFHEP00000023449	ENSFHEG00000004468	Fundulus_heteroclitus
ENSCVAP00000015152	ENSCVAG00000017898	Cyprinodon_variegatus
ENSXCOP00000003377	ENSXCOG00000002666	Xiphophorus_couchianus
ENSXMAP00000005809	ENSXMAG00000005801	Xiphophorus_maculatus
ENSGAFP00000016842	ENSGAFG00000011360	Gambusia_affinis
ENSPMEP00000015142	ENSPMEG00000017627	Poecilia_mexicana
ENSPFOP00000020083	ENSPFOG00000019956	Poecilia_formosa
ENSPLAP00000027457	ENSPLAG00000016075	Poecilia_latipinna
ENSPREP00000024244	ENSPREG00000016376	Poecilia_reticulata
ENSKMAP00000021501	ENSKMAG00000015984	Kryptolebias_marmoratus
ENSORLP00015007593	ENSORLG00015008393	Oryzias_latipes_ASM223469v1
ENSORLP00020019420	ENSORLG00020020408	Oryzias_latipes_ASM223471v1
ENSORLP00000040460	ENSORLG00000025643	Oryzias_latipes_ASM223467v1
ENSOMEP00000003944	ENSOMEG00000004877	Oryzias_melastigma
ENSPMGP00000008188	ENSPMGG00000006784	Periophthalmus_magnuspinnatus
ENSMMOP00000000212	ENSMMOG00000000178	Mola_mola
ENSGACP00000021930	ENSGACG00000016614	Gasterosteus_aculeatus
ENSHCOP00000009932	ENSHCOG00000012452	Hippocampus_comes
ENSTRUP00000053694	ENSTRUG00000019757	Takifugu_rubripes
ENSTNIP00000021919	ENSTNIG00000018740	Tetraodon_nigroviridis
ENSGMOP00000002311	ENSGMOG00000002176	Gadus_morhua
ENSHHUP00000069599	ENSHHUG00000040998	Hucho_hucho
ENSHHUP00000024913	ENSHHUG00000015680	Hucho_hucho
ENSELUP00000014999	ENSELUG00000014976	Esox_lucius
ENSPKIP00000021166	ENSPKIG00000005679	Paramormyrops_kingsleyae
ENSSFOP00015020874	ENSSFOG00015013434	Scleropages_formosus
ENSLOCP00000021449	ENSLOCG00000017344	Lepisosteus_oculatus
ENSECRP00000030152	ENSECRG00000020477	Erpetoichthys_calabaricus
