ENSAHAP00000026592	ENSAHAG00000018516	Apteryx_haastii
ENSOGAP00000005170	ENSOGAG00000005781	Otolemur_garnettii
ENSCPOP00000019473	ENSCPOG00000024198	Cavia_porcellus
ENSCAPP00000006043	ENSCAPG00000008232	Cavia_aperea
ENSCLAP00000023027	ENSCLAG00000015806	Chinchilla_lanigera
ENSODEP00000016563	ENSODEG00000012198	Octodon_degus
ENSHGLP00000018367	ENSHGLG00000013165	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010144	ENSHGLG00100007543	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010218	ENSFDAG00000018031	Fukomys_damarensis
ENSNGAP00000020959	ENSNGAG00000020284	Nannospalax_galili
ENSMMMP00000018570	ENSMMMG00000016453	Marmota_marmota_marmota
ENSSDAP00000027007	ENSSDAG00000024484	Spermophilus_dauricus
ENSSTOP00000008215	ENSSTOG00000009173	Ictidomys_tridecemlineatus
ENSUPAP00010006082	ENSUPAG00010004898	Urocitellus_parryii
ENSUAMP00000001856	ENSUAMG00000001735	Ursus_americanus
ENSUMAP00000021599	ENSUMAG00000015794	Ursus_maritimus
ENSAMEP00000010203	ENSAMEG00000009708	Ailuropoda_melanoleuca
ENSCAFP00020005426	ENSCAFG00020004436	Canis_lupus_dingo
ENSVVUP00000032574	ENSVVUG00000023604	Vulpes_vulpes
ENSNVIP00000004233	ENSNVIG00000003425	Neovison_vison
ENSPTIP00000008027	ENSPTIG00000009503	Panthera_tigris_altaica
ENSPPRP00000013628	ENSPPRG00000006755	Panthera_pardus
ENSFCAP00000052246	ENSFCAG00000018217	Felis_catus
ENSEEUP00000008087	ENSEEUG00000008903	Erinaceus_europaeus
ENSBIXP00000042856	ENSBIXG00000026852	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005042473	ENSBIXG00005025895	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000033234	ENSBMUG00000024812	Bos_mutus
ENSBTAP00000025499	ENSBTAG00000019159	Bos_taurus
ENSBBBP00000025387	ENSBBBG00000005540	Bison_bison_bison
ENSCHIP00000029682	ENSCHIG00000024720	Capra_hircus
ENSOARP00000020432	ENSOARG00000019026	Ovis_aries
ENSSSCP00000044894	ENSSSCG00000000138	Sus_scrofa_strain_reference
ENSTTRP00000006310	ENSTTRG00000006671	Tursiops_truncatus
ENSECAP00000018573	ENSECAG00000021062	Equus_caballus
ENSEASP00005027781	ENSEASG00005018901	Equus_asinus_asinus
ENSPVAP00000001909	ENSPVAG00000002021	Pteropus_vampyrus
MGP_CAROLIEiJ_P0038822	MGP_CAROLIEiJ_G0019976	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000024501	ENSMSIG00000020723	Mus_spicilegus
ENSMUSP00000005860	ENSMUSG00000005716	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0040625	MGP_SPRETEiJ_G0020874	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0042181	MGP_PahariEiJ_G0019978	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000010423	ENSMUGG00000009197	Meriones_unguiculatus
ENSCGRP00000007870	ENSCGRG00000005741	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001016537	ENSCGRG00001016827	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015000683	ENSCGRG00015000652	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022332	ENSMAUG00000019797	Mesocricetus_auratus
ENSMOCP00000026085	ENSMOCG00000022004	Microtus_ochrogaster
ENSPEMP00000009050	ENSPEMG00000010481	Peromyscus_maniculatus_bairdii
ENSRNOP00000058825	ENSRNOG00000006471	Rattus_norvegicus
ENSJJAP00000002703	ENSJJAG00000004895	Jaculus_jaculus
ENSCCNP00000012472	ENSCCNG00000012941	Castor_canadensis
ENSOPRP00000004589	ENSOPRG00000005006	Ochotona_princeps
ENSPCAP00000010054	ENSPCAG00000010839	Procavia_capensis
ENSLAFP00000021315	ENSLAFG00000025993	Loxodonta_africana
ENSDNOP00000025358	ENSDNOG00000043436	Dasypus_novemcinctus
ENSOCUP00000043270	ENSOCUG00000027416	Oryctolagus_cuniculus
ENSOANP00000023639	ENSOANG00000015016	Ornithorhynchus_anatinus
ENSVURP00010005617	ENSVURG00010004388	Vombatus_ursinus
ENSPCIP00000028915	ENSPCIG00000021567	Phascolarctos_cinereus
ENSMEUP00000012077	ENSMEUG00000013244	Notamacropus_eugenii
ENSMODP00000000934	ENSMODG00000000783	Monodelphis_domestica
ENSSHAP00000015183	ENSSHAG00000012950	Sarcophilus_harrisii
ENSACAP00000015971	ENSACAG00000016250	Anolis_carolinensis
ENSPVIP00000033639	ENSPVIG00000024577	Pogona_vitticeps
ENSNSUP00000006865	ENSNSUG00000005437	Notechis_scutatus
ENSSMRP00000020231	ENSSMRG00000015744	Salvator_merianae
ENSXETP00000031766	ENSXETG00000011486	Xenopus_tropicalis
ENSLACP00000004606	ENSLACG00000004101	Latimeria_chalumnae
ENSAMXP00005020136	ENSAMXG00005010431	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000004694	ENSAMXG00000005297	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000019801	ENSPNAG00000004065	Pygocentrus_nattereri
ENSEEEP00000025776	ENSEEEG00000012493	Electrophorus_electricus
ENSDARP00000122628	ENSDARG00000034705	Danio_rerio
ENSCHAP00000013153	ENSCHAG00000007266	Clupea_harengus
ENSMAMP00000008202	ENSMAMG00000005564	Mastacembelus_armatus
ENSMALP00000021679	ENSMALG00000015144	Monopterus_albus
ENSATEP00000004653	ENSATEG00000003271	Anabas_testudineus
ENSXCOP00000021155	ENSXCOG00000015829	Xiphophorus_couchianus
ENSXMAP00000041517	ENSXMAG00000028043	Xiphophorus_maculatus
ENSGAFP00000017303	ENSGAFG00000011704	Gambusia_affinis
ENSPFOP00000005705	ENSPFOG00000005802	Poecilia_formosa
ENSPLAP00000020502	ENSPLAG00000000615	Poecilia_latipinna
ENSPMEP00000004667	ENSPMEG00000005943	Poecilia_mexicana
ENSPREP00000000232	ENSPREG00000000190	Poecilia_reticulata
ENSFHEP00000027095	ENSFHEG00000010360	Fundulus_heteroclitus
ENSCVAP00000004474	ENSCVAG00000005767	Cyprinodon_variegatus
ENSKMAP00000014455	ENSKMAG00000010860	Kryptolebias_marmoratus
ENSORLP00020007663	ENSORLG00020008545	Oryzias_latipes_ASM223471v1
ENSORLP00000044602	ENSORLG00000024281	Oryzias_latipes_ASM223467v1
ENSORLP00015006910	ENSORLG00015007738	Oryzias_latipes_ASM223469v1
ENSOMEP00000015139	ENSOMEG00000016686	Oryzias_melastigma
ENSAPEP00000012585	ENSAPEG00000008967	Amphiprion_percula
ENSAOCP00000023618	ENSAOCG00000009875	Amphiprion_ocellaris
ENSAPOP00000010749	ENSAPOG00000013239	Acanthochromis_polyacanthus
ENSSPAP00000021882	ENSSPAG00000016534	Stegastes_partitus
ENSPRNP00000000686	ENSPRNG00000000467	Parambassis_ranga
ENSHBUP00000024580	ENSHBUG00000006080	Haplochromis_burtoni
ENSPNYP00000010159	ENSPNYG00000007717	Pundamilia_nyererei
ENSACLP00000011454	ENSACLG00000007841	Astatotilapia_calliptera
ENSMZEP00005008662	ENSMZEG00005006582	Maylandia_zebra
ENSNBRP00000016223	ENSNBRG00000012532	Neolamprologus_brichardi
ENSONIP00000016474	ENSONIG00000013097	Oreochromis_niloticus
ENSACIP00000005231	ENSACIG00000004136	Amphilophus_citrinellus
ENSSLDP00000014945	ENSSLDG00000011923	Seriola_lalandi_dorsalis
ENSCSEP00000032460	ENSCSEG00000020834	Cynoglossus_semilaevis
ENSSDUP00000018309	ENSSDUG00000013374	Seriola_dumerili
ENSLCAP00010060109	ENSLCAG00010027970	Lates_calcarifer
ENSLCRP00005018195	ENSLCRG00005007489	Larimichthys_crocea
ENSCGOP00000034381	ENSCGOG00000015942	Cottoperca_gobio
ENSLBEP00000014512	ENSLBEG00000011297	Labrus_bergylta
ENSTNIP00000022022	ENSTNIG00000018837	Tetraodon_nigroviridis
ENSTRUP00000049623	ENSTRUG00000024973	Takifugu_rubripes
ENSMMOP00000014633	ENSMMOG00000011187	Mola_mola
ENSBSLP00000008786	ENSBSLG00000004368	Betta_splendens
ENSBSLP00000003323	ENSBSLG00000001872	Betta_splendens
ENSHCOP00000018778	ENSHCOG00000003583	Hippocampus_comes
ENSSMAP00000034659	ENSSMAG00000021195	Scophthalmus_maximus
ENSGWIP00000000178	ENSGWIG00000000095	Gouania_willdenowi
ENSGMOP00000010378	ENSGMOG00000009712	Gadus_morhua
ENSHHUP00000084868	ENSHHUG00000049190	Hucho_hucho
ENSHHUP00000078461	ENSHHUG00000045783	Hucho_hucho
ENSELUP00000022398	ENSELUG00000021356	Esox_lucius
ENSIPUP00000015295	ENSIPUG00000010391	Ictalurus_punctatus
ENSSFOP00015007101	ENSSFOG00015004683	Scleropages_formosus
ENSPKIP00000014151	ENSPKIG00000001326	Paramormyrops_kingsleyae
ENSPKIP00000018909	ENSPKIG00000004294	Paramormyrops_kingsleyae
ENSSFOP00015013352	ENSSFOG00015008610	Scleropages_formosus
ENSDCDP00000013843	ENSDCDG00000009913	Denticeps_clupeoides
ENSCHAP00000016977	ENSCHAG00000008932	Clupea_harengus
ENSAMXP00000035366	ENSAMXG00000040987	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012981	ENSAMXG00005006689	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009478	ENSPNAG00000014970	Pygocentrus_nattereri
ENSIPUP00000003012	ENSIPUG00000002145	Ictalurus_punctatus
ENSEEEP00000007265	ENSEEEG00000003816	Electrophorus_electricus
ENSDARP00000119857	ENSDARG00000009311	Danio_rerio
ENSSMAP00000011782	ENSSMAG00000007278	Scophthalmus_maximus
ENSCSEP00000028280	ENSCSEG00000018074	Cynoglossus_semilaevis
ENSKMAP00000022390	ENSKMAG00000016614	Kryptolebias_marmoratus
ENSGWIP00000011216	ENSGWIG00000006588	Gouania_willdenowi
ENSLBEP00000014246	ENSLBEG00000011072	Labrus_bergylta
ENSCGOP00000002966	ENSCGOG00000001542	Cottoperca_gobio
ENSGACP00000011028	ENSGACG00000008329	Gasterosteus_aculeatus
ENSORLP00020026848	ENSORLG00020009552	Oryzias_latipes_ASM223471v1
ENSORLP00015034562	ENSORLG00015020634	Oryzias_latipes_ASM223469v1
ENSORLP00000016799	ENSORLG00000013396	Oryzias_latipes_ASM223467v1
ENSOMEP00000020510	ENSOMEG00000022377	Oryzias_melastigma
ENSSLDP00000026385	ENSSLDG00000020512	Seriola_lalandi_dorsalis
ENSSDUP00000024607	ENSSDUG00000017878	Seriola_dumerili
ENSAOCP00000020298	ENSAOCG00000004168	Amphiprion_ocellaris
ENSAPEP00000001461	ENSAPEG00000001089	Amphiprion_percula
ENSAPOP00000000185	ENSAPOG00000001355	Acanthochromis_polyacanthus
ENSSPAP00000014392	ENSSPAG00000010881	Stegastes_partitus
ENSPLAP00000014339	ENSPLAG00000018014	Poecilia_latipinna
ENSPFOP00000005789	ENSPFOG00000005873	Poecilia_formosa
ENSGAFP00000015043	ENSGAFG00000010166	Gambusia_affinis
ENSCVAP00000002221	ENSCVAG00000003282	Cyprinodon_variegatus
ENSATEP00000008501	ENSATEG00000005983	Anabas_testudineus
ENSBSLP00000005219	ENSBSLG00000002881	Betta_splendens
ENSMMOP00000002054	ENSMMOG00000001705	Mola_mola
ENSTNIP00000014447	ENSTNIG00000011499	Tetraodon_nigroviridis
ENSLCRP00005018091	ENSLCRG00005007448	Larimichthys_crocea
ENSLCAP00010019170	ENSLCAG00010009056	Lates_calcarifer
ENSACLP00000017224	ENSACLG00000011742	Astatotilapia_calliptera
ENSHBUP00000020079	ENSHBUG00000022327	Haplochromis_burtoni
ENSPNYP00000025043	ENSPNYG00000018900	Pundamilia_nyererei
ENSMZEP00005008430	ENSMZEG00005006425	Maylandia_zebra
ENSONIP00000010780	ENSONIG00000008574	Oreochromis_niloticus
ENSPRNP00000016863	ENSPRNG00000008986	Parambassis_ranga
ENSMALP00000011653	ENSMALG00000008290	Monopterus_albus
ENSACIP00000021535	ENSACIG00000016720	Amphilophus_citrinellus
ENSNBRP00000007050	ENSNBRG00000005523	Neolamprologus_brichardi
ENSPMEP00000004494	ENSPMEG00000005751	Poecilia_mexicana
ENSPREP00000030092	ENSPREG00000020383	Poecilia_reticulata
ENSXMAP00000023914	ENSXMAG00000022337	Xiphophorus_maculatus
ENSXCOP00000023966	ENSXCOG00000017896	Xiphophorus_couchianus
ENSFHEP00000024210	ENSFHEG00000005624	Fundulus_heteroclitus
ENSHCOP00000004993	ENSHCOG00000006608	Hippocampus_comes
ENSMAMP00000008017	ENSMAMG00000005465	Mastacembelus_armatus
ENSPMGP00000012687	ENSPMGG00000010458	Periophthalmus_magnuspinnatus
ENSHHUP00000037030	ENSHHUG00000023206	Hucho_hucho
ENSHHUP00000029941	ENSHHUG00000019066	Hucho_hucho
ENSELUP00000010354	ENSELUG00000010853	Esox_lucius
ENSLOCP00000000781	ENSLOCG00000000704	Lepisosteus_oculatus
ENSLOCP00000017526	ENSLOCG00000014232	Lepisosteus_oculatus
ENSECRP00000014851	ENSECRG00000009903	Erpetoichthys_calabaricus
ENSCMIP00000002896	ENSCMIG00000001705	Callorhinchus_milii
