ENSPVIP00000000409	ENSPVIG00000000380	Pogona_vitticeps	ENSPVIT00000000523
ENSSMRP00000018213	ENSSMRG00000014175	Salvator_merianae
ENSPTEP00000012198	ENSPTEG00000013684	Piliocolobus_tephrosceles
ENSCANP00000037826	ENSCANG00000042591	Colobus_angolensis_palliatus
ENSRBIP00000018886	ENSRBIG00000033430	Rhinopithecus_bieti
ENSRROP00000025447	ENSRROG00000036475	Rhinopithecus_roxellana
ENSSBOP00000008631	ENSSBOG00000021210	Saimiri_boliviensis_boliviensis
ENSCCAP00000030330	ENSCCAG00000033182	Cebus_capucinus_imitator
ENSANAP00000006083	ENSANAG00000021121	Aotus_nancymaae
ENSTSYP00000022594	ENSTSYG00000026962	Carlito_syrichta
ENSPSMP00000028567	ENSPSMG00000019871	Prolemur_simus
ENSPSMP00000037161	ENSPSMG00000025550	Prolemur_simus
ENSPCOP00000019563	ENSPCOG00000021732	Propithecus_coquereli
ENSMICP00000041336	ENSMICG00000045977	Microcebus_murinus
ENSOGAP00000016876	ENSOGAG00000027394	Otolemur_garnettii
ENSTBEP00000013312	ENSTBEG00000015328	Tupaia_belangeri
ENSMSIP00000034145	ENSMSIG00000028400	Mus_spicilegus
MGP_SPRETEiJ_P0086853	MGP_SPRETEiJ_G0031843	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000009396	ENSMUSG00000000244	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0083433	MGP_CAROLIEiJ_G0030733	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0020205	MGP_PahariEiJ_G0013929	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000051746	ENSRNOG00000026039	Rattus_norvegicus
ENSMUGP00000024005	ENSMUGG00000019925	Meriones_unguiculatus
ENSPEMP00000005672	ENSPEMG00000008088	Peromyscus_maniculatus_bairdii
ENSMOCP00000018008	ENSMOCG00000016421	Microtus_ochrogaster
ENSCGRP00015030341	ENSCGRG00015022702	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001013355	ENSCGRG00001014505	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000014649	ENSCGRG00000010605	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000022410	ENSMAUG00000019837	Mesocricetus_auratus
ENSNGAP00000019766	ENSNGAG00000019474	Nannospalax_galili
ENSJJAP00000016198	ENSJJAG00000018126	Jaculus_jaculus
ENSHGLP00100003667	ENSHGLG00100002796	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000008942	ENSHGLG00000006428	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000004504	ENSFDAG00000013721	Fukomys_damarensis
ENSODEP00000023513	ENSODEG00000017230	Octodon_degus
ENSCPOP00000016274	ENSCPOG00000020601	Cavia_porcellus
ENSCLAP00000023967	ENSCLAG00000016450	Chinchilla_lanigera
ENSCCNP00000032159	ENSCCNG00000030531	Castor_canadensis
ENSDORP00000022454	ENSDORG00000011426	Dipodomys_ordii
ENSSTOP00000015376	ENSSTOG00000022426	Ictidomys_tridecemlineatus
ENSUPAP00010027201	ENSUPAG00010021427	Urocitellus_parryii
ENSSDAP00000025241	ENSSDAG00000022915	Spermophilus_dauricus
ENSMMMP00000005296	ENSMMMG00000004716	Marmota_marmota_marmota
ENSECAP00000022144	ENSECAG00000024627	Equus_caballus
ENSEASP00005000013	ENSEASG00005000008	Equus_asinus_asinus
ENSPVAP00000014833	ENSPVAG00000015727	Pteropus_vampyrus
ENSBMUP00000032607	ENSBMUG00000024328	Bos_mutus
ENSBTAP00000071109	ENSBTAG00000002702	Bos_taurus
ENSBIXP00000001519	ENSBIXG00000028474	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005022402	ENSBIXG00005004304	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000019649	ENSBBBG00000008325	Bison_bison_bison
ENSCHIP00000014994	ENSCHIG00000015802	Capra_hircus
ENSOARP00000003567	ENSOARG00000003347	Ovis_aries
ENSTTRP00000010720	ENSTTRG00000011315	Tursiops_truncatus
ENSSSCP00000044232	ENSSSCG00000033880	Sus_scrofa_strain_reference
ENSUAMP00000031377	ENSUAMG00000024058	Ursus_americanus
ENSUMAP00000008215	ENSUMAG00000006278	Ursus_maritimus
ENSAMEP00000002314	ENSAMEG00000002203	Ailuropoda_melanoleuca
ENSNVIP00000009800	ENSNVIG00000007752	Neovison_vison
ENSMPUP00000005544	ENSMPUG00000005587	Mustela_putorius_furo
ENSCAFP00000014858	ENSCAFG00000010112	Canis_lupus_familiaris
ENSCAFP00020021971	ENSCAFG00020017354	Canis_lupus_dingo
ENSVVUP00000003652	ENSVVUG00000002786	Vulpes_vulpes
ENSPPRP00000021703	ENSPPRG00000012468	Panthera_pardus
ENSPTIP00000004289	ENSPTIG00000006789	Panthera_tigris_altaica
ENSFCAP00000006440	ENSFCAG00000006936	Felis_catus
ENSLAFP00000009512	ENSLAFG00000011387	Loxodonta_africana
ENSPCAP00000004417	ENSPCAG00000004742	Procavia_capensis
ENSVURP00010015746	ENSVURG00010012052	Vombatus_ursinus
ENSMEUP00000008285	ENSMEUG00000009072	Notamacropus_eugenii
ENSOANP00000027752	ENSOANG00000021778	Ornithorhynchus_anatinus
ENSXETP00000022711	ENSXETG00000005576	Xenopus_tropicalis
ENSCMIP00000025602	ENSCMIG00000011252	Callorhinchus_milii
