ENSCHAP00000052693	ENSCHAG00000023960	Clupea_harengus
ENSMSIP00000018090	ENSMSIG00000015376	Mus_spicilegus
ENSOGAP00000020239	ENSOGAG00000029812	Otolemur_garnettii
ENSMALP00000026450	ENSMALG00000018346	Monopterus_albus
ENSMLUP00000018146	ENSMLUG00000027975	Myotis_lucifugus
ENSMMOP00000011577	ENSMMOG00000008903	Mola_mola
ENSEEUP00000011221	ENSEEUG00000012314	Erinaceus_europaeus
ENSTNIP00000020341	ENSTNIG00000017204	Tetraodon_nigroviridis
ENSCHIP00000021763	ENSCHIG00000019983	Capra_hircus
ENSLOCP00000008071	ENSLOCG00000006684	Lepisosteus_oculatus
ENSSBOP00000009301	ENSSBOG00000021525	Saimiri_boliviensis_boliviensis
ENSCGRP00001002344	ENSCGRG00001002513	Cricetulus_griseus_CHOK1GS_HDv1
ENSTTRP00000005436	ENSTTRG00000005745	Tursiops_truncatus
ENSMODP00000010716	ENSMODG00000008616	Monodelphis_domestica	ENSMODT00000010928
ENSPTRP00000063874	ENSPTRG00000013131	Pan_troglodytes	ENSPTRT00000089421
ENSPMGP00000023355	ENSPMGG00000018886	Periophthalmus_magnuspinnatus
ENSSDUP00000018483	ENSSDUG00000013492	Seriola_dumerili
ENSMUNP00000011256	ENSMUNG00000008833	Melopsittacus_undulatus
ENSOCUP00000016021	ENSOCUG00000022982	Oryctolagus_cuniculus
ENSANAP00000020162	ENSANAG00000027855	Aotus_nancymaae
ENSBIXP00005036823	ENSBIXG00005018508	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSMMUP00000061277	ENSMMUG00000018548	Macaca_mulatta
ENSBMUP00000015496	ENSBMUG00000011772	Bos_mutus
ENSAMXP00005021183	ENSAMXG00005010976	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSBBBP00000016621	ENSBBBG00000000175	Bison_bison_bison
ENSCPRP00005013533	ENSCPRG00005009564	Crocodylus_porosus
ENSOANP00000032889	ENSOANG00000028601	Ornithorhynchus_anatinus
ENSOANP00000029390	ENSOANG00000032070	Ornithorhynchus_anatinus
ENSCINP00000001920	ENSCING00000012479	Ciona_intestinalis
ENSPSMP00000016524	ENSPSMG00000011774	Prolemur_simus
ENSLACP00000003596	ENSLACG00000003203	Latimeria_chalumnae
ENSSHAP00000018979	ENSSHAG00000016109	Sarcophilus_harrisii	ENSSHAT00000019135
MGP_PahariEiJ_P0074580	MGP_PahariEiJ_G0027701	Mus_pahari_strain_PAHARI_EIJ
ENSBSLP00000047399	ENSBSLG00000022516	Betta_splendens
ENSAOCP00000016530	ENSAOCG00000021501	Amphiprion_ocellaris
ENSJJAP00000004500	ENSJJAG00000009431	Jaculus_jaculus
ENSPLAP00000022252	ENSPLAG00000006655	Poecilia_latipinna
ENSLSDP00000000462	ENSLSDG00000000389	Lonchura_striata_domestica
ENSTSYP00000032458	ENSTSYG00000026014	Carlito_syrichta
ENSCANP00000037642	ENSCANG00000042503	Colobus_angolensis_palliatus
ENSSFOP00015011232	ENSSFOG00015007236	Scleropages_formosus
ENSHHUP00000075412	ENSHHUG00000044183	Hucho_hucho
ENSORLP00020030496	ENSORLG00020015006	Oryzias_latipes_ASM223471v1
ENSOMEP00000029020	ENSOMEG00000012390	Oryzias_melastigma
FBpp0070367	FBgn0023507	Drosophila_melanogaster	FBtr0070383
ENSMFAP00000041430	ENSMFAG00000041453	Macaca_fascicularis
ENSSMRP00000000236	ENSSMRG00000000238	Salvator_merianae
ENSCGRP00015022634	ENSCGRG00015017219	Cricetulus_griseus_CriGri-PICR
ENSRBIP00000035300	ENSRBIG00000041317	Rhinopithecus_bieti
ENSPCOP00000007114	ENSPCOG00000014775	Propithecus_coquereli
ENSORLP00000017357	ENSORLG00000013844	Oryzias_latipes_ASM223467v1
YEL071W_mRNA	YEL071W	Saccharomyces_cerevisiae_strain_S288C
ENSARWP00000001096	ENSARWG00000000894	Apteryx_rowi
ENSPPRP00000014226	ENSPPRG00000007202	Panthera_pardus
ENSPNAP00000035289	ENSPNAG00000025194	Pygocentrus_nattereri
ENSMAUP00000007294	ENSMAUG00000008991	Mesocricetus_auratus
ENSRNOP00000071036	ENSRNOG00000019012	Rattus_norvegicus
ENSAHAP00000003098	ENSAHAG00000001935	Apteryx_haastii
ENSNVIP00000023730	ENSNVIG00000018435	Neovison_vison
ENSSARP00000006720	ENSSARG00000007396	Sorex_araneus
ENSCAPP00000007724	ENSCAPG00000009585	Cavia_aperea
ENSCPBP00000002650	ENSCPBG00000002124	Chrysemys_picta_bellii
ENSMOCP00000023432	ENSMOCG00000020154	Microtus_ochrogaster
ENSDORP00000004503	ENSDORG00000004814	Dipodomys_ordii
ENSPPAP00000000182	ENSPPAG00000000643	Pan_paniscus	ENSPPAT00000000736
ENSPMJP00000022312	ENSPMJG00000016529	Parus_major
ENSMNEP00000006989	ENSMNEG00000028062	Macaca_nemestrina
ENSSPAP00000021015	ENSSPAG00000015833	Stegastes_partitus
ENSVPAP00000010114	ENSVPAG00000010863	Vicugna_pacos
ENSGALP00000053259	ENSGALG00000039535	Gallus_gallus
ENSFALP00000003347	ENSFALG00000003213	Ficedula_albicollis
ENSODEP00000014643	ENSODEG00000010827	Octodon_degus
ENSMMMP00000008882	ENSMMMG00000007944	Marmota_marmota_marmota
ENSOANP00000001326	ENSOANG00000000857	Ornithorhynchus_anatinus
ENSCSAP00000002059	ENSCSAG00000005748	Chlorocebus_sabaeus
ENSJHYP00000022661	ENSJHYG00000017085	Junco_hyemalis
ENSMICP00000015031	ENSMICG00000016497	Microcebus_murinus
ENSEEEP00000038089	ENSEEEG00000018093	Electrophorus_electricus
ENSCCNP00000009725	ENSCCNG00000010266	Castor_canadensis
ENSPMEP00000020187	ENSPMEG00000023312	Poecilia_mexicana
ENSDCDP00000055297	ENSDCDG00000032743	Denticeps_clupeoides
ENSAOWP00000000555	ENSAOWG00000000446	Apteryx_owenii
ENSGAGP00000021712	ENSGAGG00000015934	Gopherus_agassizii
ENSHGLP00000004264	ENSHGLG00000003119	Heterocephalus_glaber_HetGla_female_1.0
ENSLSDP00000000448	ENSLSDG00000000378	Lonchura_striata_domestica
ENSLCRP00005021395	ENSLCRG00005008486	Larimichthys_crocea
ENSLCOP00000009669	ENSLCOG00000007035	Lepidothrix_coronata
ENSIPUP00000011930	ENSIPUG00000008094	Ictalurus_punctatus
ENSONIP00000001555	ENSONIG00000001232	Oreochromis_niloticus
ENSCCEP00000022814	ENSCCEG00000020558	Cyanistes_caeruleus
ENSGGOP00000013937	ENSGGOG00000014288	Gorilla_gorilla
ENSUMAP00000014184	ENSUMAG00000010446	Ursus_maritimus
ENSTGUP00000006082	ENSTGUG00000005907	Taeniopygia_guttata
ENSCHIP00000002924	ENSCHIG00000006670	Capra_hircus
ENSFDAP00000011239	ENSFDAG00000018830	Fukomys_damarensis
ENSPNYP00000019321	ENSPNYG00000014600	Pundamilia_nyererei
ENSDARP00000079032	ENSDARG00000060210	Danio_rerio
ENSPREP00000014687	ENSPREG00000009919	Poecilia_reticulata
MGP_CAROLIEiJ_P0019277	MGP_CAROLIEiJ_G0014465	Mus_caroli_strain_CAROLI_EIJ
ENSABRP00000023842	ENSABRG00000020017	Anser_brachyrhynchus
ENSCATP00000044719	ENSCATG00000044824	Cercocebus_atys
ENSPMAP00000003737	ENSPMAG00000003430	Petromyzon_marinus
ENSMUSP00000108502	ENSMUSG00000073609	Mus_musculus_strain_reference_(CL57BL6)
ENSAMEP00000017324	ENSAMEG00000016397	Ailuropoda_melanoleuca
ENSNLEP00000009450	ENSNLEG00000007775	Nomascus_leucogenys
F54D5.12.1	WBGene00010055	Caenorhabditis_elegans_strain_N2	F54D5.12.1
ENSMLEP00000035702	ENSMLEG00000041989	Mandrillus_leucophaeus
ENSSDAP00000021456	ENSSDAG00000019427	Spermophilus_dauricus
ENSAPEP00000019539	ENSAPEG00000013915	Amphiprion_percula
ENSSPUP00000002665	ENSSPUG00000001996	Sphenodon_punctatus
ENSPVAP00000006630	ENSPVAG00000007025	Pteropus_vampyrus
ENSPANP00000040480	ENSPANG00000013755	Papio_anubis
ENSAPOP00000018402	ENSAPOG00000021787	Acanthochromis_polyacanthus
ENSMGAP00000003044	ENSMGAG00000003345	Meleagris_gallopavo
ENSFCAP00000013253	ENSFCAG00000014284	Felis_catus
ENSSLDP00000002130	ENSSLDG00000001719	Seriola_lalandi_dorsalis
ENSSMAP00000028554	ENSSMAG00000017454	Scophthalmus_maximus
ENSXCOP00000018785	ENSXCOG00000014141	Xiphophorus_couchianus
ENSPTEP00000040070	ENSPTEG00000036971	Piliocolobus_tephrosceles
ENSUAMP00000010302	ENSUAMG00000008489	Ursus_americanus
ENSNGAP00000026074	ENSNGAG00000023831	Nannospalax_galili
ENSCGOP00000056333	ENSCGOG00000024464	Cottoperca_gobio
ENSUPAP00010004046	ENSUPAG00010003310	Urocitellus_parryii
ENSGMOP00000004609	ENSGMOG00000004343	Gadus_morhua
ENSTRUP00000039677	ENSTRUG00000015514	Takifugu_rubripes
ENSVVUP00000031230	ENSVVUG00000022757	Vulpes_vulpes
ENSEASP00005011856	ENSEASG00005008304	Equus_asinus_asinus
ENSMAMP00000005141	ENSMAMG00000003448	Mastacembelus_armatus
ENSNSUP00000018451	ENSNSUG00000013503	Notechis_scutatus
ENSTGEP00000022939	ENSTGEG00000018574	Theropithecus_gelada
ENSMVIP00005021105	ENSMVIG00005014854	Manacus_vitellinus
ENSSTOP00000018895	ENSSTOG00000023380	Ictidomys_tridecemlineatus
ENSOARP00000018894	ENSOARG00000017608	Ovis_aries
ENSPCIP00000021884	ENSPCIG00000016567	Phascolarctos_cinereus	ENSPCIT00000026985
ENSBTAP00000062563	ENSBTAG00000002847	Bos_taurus
ENSCPGP00000020604	ENSCPGG00000014416	Calidris_pygmaea
ENSSSCP00000058694	ENSSSCG00000034101	Sus_scrofa_strain_reference
ENSACIP00000021946	ENSACIG00000017057	Amphilophus_citrinellus
ENSMPUP00000000188	ENSMPUG00000000191	Mustela_putorius_furo
ENSPEMP00000024832	ENSPEMG00000021435	Peromyscus_maniculatus_bairdii
ENSSCAP00000010550	ENSSCAG00000007988	Serinus_canaria
