ENSNSUP00000017778	ENSNSUG00000013042	Notechis_scutatus
ENSSARP00000011160	ENSSARG00000012351	Sorex_araneus
ENSEEUP00000007309	ENSEEUG00000008003	Erinaceus_europaeus
ENSHGLP00000027327	ENSHGLG00000019429	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100021999	ENSHGLG00100016197	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000021168	ENSFDAG00000007900	Fukomys_damarensis
ENSODEP00000009995	ENSODEG00000007472	Octodon_degus
ENSODEP00000000422	ENSODEG00000000369	Octodon_degus
ENSCLAP00000008835	ENSCLAG00000006173	Chinchilla_lanigera
ENSCPOP00000000249	ENSCPOG00000000284	Cavia_porcellus
ENSCAPP00000011331	ENSCAPG00000012432	Cavia_aperea
ENSSDAP00000019354	ENSSDAG00000017570	Spermophilus_dauricus
ENSUPAP00010008868	ENSUPAG00010006979	Urocitellus_parryii
ENSSTOP00000000329	ENSSTOG00000000363	Ictidomys_tridecemlineatus
ENSMMMP00000013333	ENSMMMG00000011852	Marmota_marmota_marmota
ENSCCNP00000032463	ENSCCNG00000030787	Castor_canadensis
ENSDORP00000000634	ENSDORG00000000679	Dipodomys_ordii
ENSMSIP00000034915	ENSMSIG00000029101	Mus_spicilegus
ENSMUSP00000154090	ENSMUSG00000021918	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0037703	MGP_SPRETEiJ_G0019945	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0036001	MGP_CAROLIEiJ_G0019060	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0084107	MGP_PahariEiJ_G0030077	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024296	ENSRNOG00000017997	Rattus_norvegicus
ENSMUGP00000032306	ENSMUGG00000026874	Meriones_unguiculatus
ENSCGRP00015031077	ENSCGRG00015023382	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000020906	ENSCGRG00000015198	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001022498	ENSCGRG00001021020	Cricetulus_griseus_CHOK1GS_HDv1
ENSMOCP00000017897	ENSMOCG00000016349	Microtus_ochrogaster
ENSMAUP00000011314	ENSMAUG00000011939	Mesocricetus_auratus
ENSPEMP00000036245	ENSPEMG00000011780	Peromyscus_maniculatus_bairdii
ENSNGAP00000007398	ENSNGAG00000010678	Nannospalax_galili
ENSJJAP00000008065	ENSJJAG00000012316	Jaculus_jaculus
ENSOCUP00000008489	ENSOCUG00000009854	Oryctolagus_cuniculus
ENSOPRP00000015023	ENSOPRG00000016452	Ochotona_princeps
ENSPPAP00000013273	ENSPPAG00000029788	Pan_paniscus
ENSPTRP00000064435	ENSPTRG00000049205	Pan_troglodytes
ENSP00000233027	ENSG00000114904	Homo_sapiens
ENSGGOP00000039239	ENSGGOG00000014660	Gorilla_gorilla
ENSPPYP00000015440	ENSPPYG00000013797	Pongo_abelii
ENSNLEP00000029068	ENSNLEG00000007185	Nomascus_leucogenys
ENSMLEP00000009081	ENSMLEG00000028746	Mandrillus_leucophaeus
ENSCATP00000034837	ENSCATG00000040318	Cercocebus_atys
ENSCSAP00000009431	ENSCSAG00000013286	Chlorocebus_sabaeus
ENSMMUP00000056412	ENSMMUG00000017903	Macaca_mulatta
ENSMFAP00000034348	ENSMFAG00000003641	Macaca_fascicularis
ENSMNEP00000002771	ENSMNEG00000012873	Macaca_nemestrina
ENSTGEP00000036552	ENSTGEG00000029089	Theropithecus_gelada
ENSPANP00000018078	ENSPANG00000018459	Papio_anubis
ENSRBIP00000041171	ENSRBIG00000043954	Rhinopithecus_bieti
ENSRROP00000026177	ENSRROG00000036812	Rhinopithecus_roxellana
ENSPTEP00000040239	ENSPTEG00000037089	Piliocolobus_tephrosceles
ENSCANP00000034638	ENSCANG00000041005	Colobus_angolensis_palliatus
ENSCJAP00000012940	ENSCJAG00000006955	Callithrix_jacchus
ENSSBOP00000032811	ENSSBOG00000032590	Saimiri_boliviensis_boliviensis
ENSCCAP00000018522	ENSCCAG00000027093	Cebus_capucinus_imitator
ENSANAP00000006819	ENSANAG00000021460	Aotus_nancymaae
ENSSBOP00000015135	ENSSBOG00000024307	Saimiri_boliviensis_boliviensis
ENSTSYP00000005784	ENSTSYG00000006316	Carlito_syrichta
ENSPCOP00000027934	ENSPCOG00000026529	Propithecus_coquereli
ENSPSMP00000006834	ENSPSMG00000005109	Prolemur_simus
ENSMICP00000031285	ENSMICG00000016394	Microcebus_murinus
ENSOGAP00000003664	ENSOGAG00000004108	Otolemur_garnettii
ENSTBEP00000015411	ENSTBEG00000017714	Tupaia_belangeri
ENSOANP00000021204	ENSOANG00000013434	Ornithorhynchus_anatinus
ENSXETP00000019088	ENSXETG00000001443	Xenopus_tropicalis
ENSLACP00000003140	ENSLACG00000002812	Latimeria_chalumnae
ENSAMXP00000033418	ENSAMXG00000031938	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005004754	ENSAMXG00005002975	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000007183	ENSPNAG00000013047	Pygocentrus_nattereri
ENSEEEP00000010208	ENSEEEG00000005180	Electrophorus_electricus
ENSDARP00000058727	ENSDARG00000040152	Danio_rerio
ENSCHAP00000051471	ENSCHAG00000023572	Clupea_harengus
ENSDCDP00000031312	ENSDCDG00000021767	Denticeps_clupeoides
ENSLCRP00005025900	ENSLCRG00005010327	Larimichthys_crocea
ENSLBEP00000014797	ENSLBEG00000011549	Labrus_bergylta
ENSCGOP00000013316	ENSCGOG00000006517	Cottoperca_gobio
ENSGACP00000000402	ENSGACG00000000316	Gasterosteus_aculeatus
ENSTNIP00000010071	ENSTNIG00000007266	Tetraodon_nigroviridis
ENSTNIP00000001722	ENSTNIG00000007267	Tetraodon_nigroviridis
ENSTRUP00000011819	ENSTRUG00000004941	Takifugu_rubripes
ENSATEP00000035276	ENSATEG00000024250	Anabas_testudineus
ENSBSLP00000026078	ENSBSLG00000012970	Betta_splendens
ENSMAMP00000012988	ENSMAMG00000008810	Mastacembelus_armatus
ENSMALP00000030561	ENSMALG00000021111	Monopterus_albus
ENSCSEP00000007749	ENSCSEG00000004994	Cynoglossus_semilaevis
ENSLCAP00010025352	ENSLCAG00010011854	Lates_calcarifer
ENSSLDP00000010829	ENSSLDG00000008613	Seriola_lalandi_dorsalis
ENSSDUP00000001319	ENSSDUG00000001055	Seriola_dumerili
ENSAPEP00000008619	ENSAPEG00000006227	Amphiprion_percula
ENSAOCP00000025425	ENSAOCG00000002639	Amphiprion_ocellaris
ENSAPOP00000002698	ENSAPOG00000004120	Acanthochromis_polyacanthus
ENSSPAP00000023351	ENSSPAG00000017618	Stegastes_partitus
ENSSPAP00000026841	ENSSPAG00000020238	Stegastes_partitus
ENSPRNP00000042905	ENSPRNG00000020963	Parambassis_ranga
ENSMZEP00005019850	ENSMZEG00005014902	Maylandia_zebra
ENSACLP00000010725	ENSACLG00000007334	Astatotilapia_calliptera
ENSHBUP00000021569	ENSHBUG00000001353	Haplochromis_burtoni
ENSONIP00000024333	ENSONIG00000019332	Oreochromis_niloticus
ENSPFOP00000017627	ENSPFOG00000017539	Poecilia_formosa
ENSPLAP00000013508	ENSPLAG00000000638	Poecilia_latipinna
ENSPMEP00000016217	ENSPMEG00000018855	Poecilia_mexicana
ENSPREP00000004456	ENSPREG00000003144	Poecilia_reticulata
ENSXMAP00000004040	ENSXMAG00000004025	Xiphophorus_maculatus
ENSCVAP00000008790	ENSCVAG00000010651	Cyprinodon_variegatus
ENSFHEP00000033697	ENSFHEG00000020962	Fundulus_heteroclitus
ENSKMAP00000007992	ENSKMAG00000006010	Kryptolebias_marmoratus
ENSORLP00000020014	ENSORLG00000015988	Oryzias_latipes_ASM223467v1
ENSORLP00020013455	ENSORLG00020014401	Oryzias_latipes_ASM223471v1
ENSOMEP00000004430	ENSOMEG00000005382	Oryzias_melastigma
ENSGWIP00000008052	ENSGWIG00000004732	Gouania_willdenowi
ENSGMOP00000001934	ENSGMOG00000001809	Gadus_morhua
ENSHHUP00000036660	ENSHHUG00000022966	Hucho_hucho
ENSHHUP00000076564	ENSHHUG00000044803	Hucho_hucho
ENSELUP00000007965	ENSELUG00000008684	Esox_lucius
ENSMMOP00000003273	ENSMMOG00000002622	Mola_mola
ENSHCOP00000022044	ENSHCOG00000009398	Hippocampus_comes
ENSXCOP00000024672	ENSXCOG00000018434	Xiphophorus_couchianus
ENSGAFP00000010545	ENSGAFG00000007132	Gambusia_affinis
ENSORLP00015027446	ENSORLG00015009528	Oryzias_latipes_ASM223469v1
ENSPNYP00000006577	ENSPNYG00000005066	Pundamilia_nyererei
ENSNBRP00000016950	ENSNBRG00000013089	Neolamprologus_brichardi
ENSACIP00000000519	ENSACIG00000000483	Amphilophus_citrinellus
ENSPMGP00000009923	ENSPMGG00000008228	Periophthalmus_magnuspinnatus
ENSSFOP00015033238	ENSSFOG00015021215	Scleropages_formosus
ENSPKIP00000009010	ENSPKIG00000024277	Paramormyrops_kingsleyae
ENSLOCP00000012886	ENSLOCG00000010516	Lepisosteus_oculatus
ENSECRP00000020599	ENSECRG00000013827	Erpetoichthys_calabaricus
ENSCMIP00000018307	ENSCMIG00000008625	Callorhinchus_milii
