ENSSFOP00015023829	ENSSFOG00015015316	Scleropages_formosus
ENSNSUP00000001859	ENSNSUG00000001573	Notechis_scutatus
ENSSPUP00000016159	ENSSPUG00000012482	Sphenodon_punctatus
ENSGAGP00000017240	ENSGAGG00000012843	Gopherus_agassizii
ENSCABP00000011559	ENSCABG00000008598	Chelonoidis_abingdonii
ENSCPBP00000007770	ENSCPBG00000006110	Chrysemys_picta_bellii
ENSPSIP00000005274	ENSPSIG00000004910	Pelodiscus_sinensis
ENSCPRP00005024689	ENSCPRG00005017157	Crocodylus_porosus
ENSMLUP00000009018	ENSMLUG00000009899	Myotis_lucifugus
ENSOANP00000021645	ENSOANG00000013725	Ornithorhynchus_anatinus
ENSPMAP00000010207	ENSPMAG00000009280	Petromyzon_marinus
ENSPMAP00000010211	ENSPMAG00000009284	Petromyzon_marinus
ENSEBUP00000006114	ENSEBUG00000004065	Eptatretus_burgeri
ENSPMAP00000008579	ENSPMAG00000007808	Petromyzon_marinus
ENSEBUP00000017671	ENSEBUG00000011043	Eptatretus_burgeri
