ENSGAGP00000018080	ENSGAGG00000013398	Gopherus_agassizii
ENSPFOP00000012599	ENSPFOG00000012614	Poecilia_formosa
ENSPMEP00000020212	ENSPMEG00000023305	Poecilia_mexicana
ENSPLAP00000029561	ENSPLAG00000019906	Poecilia_latipinna
ENSXCOP00000025148	ENSXCOG00000018783	Xiphophorus_couchianus
ENSPREP00000020806	ENSPREG00000014083	Poecilia_reticulata
ENSCVAP00000025016	ENSCVAG00000009458	Cyprinodon_variegatus
ENSAOCP00000008872	ENSAOCG00000012926	Amphiprion_ocellaris
ENSAPEP00000008450	ENSAPEG00000006096	Amphiprion_percula
ENSAPOP00000034255	ENSAPOG00000023386	Acanthochromis_polyacanthus
ENSSPAP00000003984	ENSSPAG00000003092	Stegastes_partitus
ENSGACP00000027521	ENSGACG00000020816	Gasterosteus_aculeatus
ENSSDUP00000006534	ENSSDUG00000004820	Seriola_dumerili
ENSSLDP00000001082	ENSSLDG00000000936	Seriola_lalandi_dorsalis
ENSLCAP00010051445	ENSLCAG00010023958	Lates_calcarifer
ENSMALP00000022807	ENSMALG00000015924	Monopterus_albus
ENSMAMP00000032422	ENSMAMG00000021810	Mastacembelus_armatus
ENSATEP00000019690	ENSATEG00000013726	Anabas_testudineus
ENSHCOP00000015309	ENSHCOG00000018879	Hippocampus_comes
ENSPMGP00000023066	ENSPMGG00000018671	Periophthalmus_magnuspinnatus
ENSGWIP00000012892	ENSGWIG00000007447	Gouania_willdenowi
ENSGMOP00000010188	ENSGMOG00000009538	Gadus_morhua
ENSAMXP00000000867	ENSAMXG00000000848	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000032897	ENSPNAG00000021166	Pygocentrus_nattereri
ENSIPUP00000028152	ENSIPUG00000019069	Ictalurus_punctatus
ENSLOCP00000015317	ENSLOCG00000012444	Lepisosteus_oculatus
ENSEEEP00000028714	ENSEEEG00000013797	Electrophorus_electricus
ENSCHAP00000044222	ENSCHAG00000020571	Clupea_harengus
ENSHHUP00000045436	ENSHHUG00000027743	Hucho_hucho
ENSHHUP00000064349	ENSHHUG00000037981	Hucho_hucho
ENSELUP00000020164	ENSELUG00000019430	Esox_lucius
ENSPKIP00000028337	ENSPKIG00000010023	Paramormyrops_kingsleyae
ENSSFOP00015016974	ENSSFOG00015010932	Scleropages_formosus
ENSECRP00000013994	ENSECRG00000009328	Erpetoichthys_calabaricus
ENSCMIP00000011022	ENSCMIG00000005770	Callorhinchus_milii
