ENSPMAP00000001975	ENSPMAG00000001790	Petromyzon_marinus	ENSPMAT00000001985
ENSEBUP00000016095	ENSEBUG00000010124	Eptatretus_burgeri	ENSEBUT00000016671
ENSCHAP00000033091	ENSCHAG00000015665	Clupea_harengus
ENSORLP00020013786	ENSORLG00020014757	Oryzias_latipes_ASM223471v1
ENSORLP00000010110	ENSORLG00000008061	Oryzias_latipes_ASM223467v1
ENSORLP00015013635	ENSORLG00015014524	Oryzias_latipes_ASM223469v1
ENSOMEP00000001604	ENSOMEG00000002519	Oryzias_melastigma
ENSACLP00000039893	ENSACLG00000026872	Astatotilapia_calliptera
ENSHBUP00000009356	ENSHBUG00000011008	Haplochromis_burtoni
ENSPNYP00000019473	ENSPNYG00000014702	Pundamilia_nyererei
ENSMZEP00005010454	ENSMZEG00005007863	Maylandia_zebra
ENSNBRP00000008541	ENSNBRG00000006657	Neolamprologus_brichardi
ENSONIP00000012757	ENSONIG00000010146	Oreochromis_niloticus
ENSACIP00000028168	ENSACIG00000021812	Amphilophus_citrinellus
ENSGWIP00000016444	ENSGWIG00000008942	Gouania_willdenowi
ENSPMGP00000023786	ENSPMGG00000019240	Periophthalmus_magnuspinnatus
ENSTNIP00000009933	ENSTNIG00000007132	Tetraodon_nigroviridis
ENSTRUP00000040784	ENSTRUG00000015950	Takifugu_rubripes
ENSHCOP00000005603	ENSHCOG00000000739	Hippocampus_comes
ENSGMOP00000001026	ENSGMOG00000000990	Gadus_morhua
ENSHHUP00000027862	ENSHHUG00000017707	Hucho_hucho
ENSHHUP00000090274	ENSHHUG00000052117	Hucho_hucho
ENSELUP00000041713	ENSELUG00000022664	Esox_lucius
ENSXCOP00000003051	ENSXCOG00000002413	Xiphophorus_couchianus	ENSXCOT00000003088
ENSXMAP00000015963	ENSXMAG00000015923	Xiphophorus_maculatus	ENSXMAT00000015987
ENSGAFP00000008723	ENSGAFG00000005888	Gambusia_affinis	ENSGAFT00000008810
ENSPMEP00000029184	ENSPMEG00000014750	Poecilia_mexicana	ENSPMET00000020015
ENSPFOP00000005049	ENSPFOG00000004718	Poecilia_formosa	ENSPFOT00000005058
ENSPLAP00000000197	ENSPLAG00000000981	Poecilia_latipinna	ENSPLAT00000016837
ENSPREP00000021071	ENSPREG00000014254	Poecilia_reticulata	ENSPRET00000021296
ENSFHEP00000001268	ENSFHEG00000002034	Fundulus_heteroclitus	ENSFHET00000014155
ENSCVAP00000028821	ENSCVAG00000016135	Cyprinodon_variegatus	ENSCVAT00000021243
ENSKMAP00000001676	ENSKMAG00000001255	Kryptolebias_marmoratus	ENSKMAT00000001719
ENSORLP00000045661	ENSORLG00000005984	Oryzias_latipes_ASM223467v1
ENSORLP00020010175	ENSORLG00020011124	Oryzias_latipes_ASM223471v1
ENSORLP00015026507	ENSORLG00015008171	Oryzias_latipes_ASM223469v1
ENSOMEP00000027335	ENSOMEG00000000979	Oryzias_melastigma
ENSGWIP00000033415	ENSGWIG00000017206	Gouania_willdenowi
ENSTNIP00000008798	ENSTNIG00000006055	Tetraodon_nigroviridis
ENSTRUP00000022861	ENSTRUG00000009096	Takifugu_rubripes
ENSMMOP00000016304	ENSMMOG00000012445	Mola_mola
ENSMAMP00000006115	ENSMAMG00000004181	Mastacembelus_armatus
ENSMAMP00000026914	ENSMAMG00000018070	Mastacembelus_armatus
ENSMALP00000015193	ENSMALG00000010674	Monopterus_albus
ENSATEP00000027440	ENSATEG00000018974	Anabas_testudineus
ENSBSLP00000000470	ENSBSLG00000000321	Betta_splendens
ENSLBEP00000034269	ENSLBEG00000025789	Labrus_bergylta
ENSLCRP00005009867	ENSLCRG00005004524	Larimichthys_crocea
ENSCGOP00000057108	ENSCGOG00000024762	Cottoperca_gobio
ENSSDUP00000027400	ENSSDUG00000019828	Seriola_dumerili
ENSSLDP00000015981	ENSSLDG00000012683	Seriola_lalandi_dorsalis
ENSLCAP00010034444	ENSLCAG00010016170	Lates_calcarifer
ENSSMAP00000016062	ENSSMAG00000009855	Scophthalmus_maximus
ENSAOCP00000010931	ENSAOCG00000002455	Amphiprion_ocellaris
ENSAPEP00000013906	ENSAPEG00000009887	Amphiprion_percula
ENSAPOP00000026281	ENSAPOG00000009963	Acanthochromis_polyacanthus
ENSSPAP00000025355	ENSSPAG00000019168	Stegastes_partitus
ENSPRNP00000025108	ENSPRNG00000012752	Parambassis_ranga
ENSHBUP00000001774	ENSHBUG00000002940	Haplochromis_burtoni
ENSMZEP00005000409	ENSMZEG00005000405	Maylandia_zebra
ENSPNYP00000007441	ENSPNYG00000005678	Pundamilia_nyererei
ENSACLP00000005103	ENSACLG00000003306	Astatotilapia_calliptera
ENSNBRP00000028600	ENSNBRG00000021755	Neolamprologus_brichardi
ENSONIP00000002232	ENSONIG00000001784	Oreochromis_niloticus
ENSACIP00000017712	ENSACIG00000013801	Amphilophus_citrinellus
ENSCSEP00000003714	ENSCSEG00000002432	Cynoglossus_semilaevis
ENSPMGP00000016529	ENSPMGG00000013586	Periophthalmus_magnuspinnatus
ENSHCOP00000003728	ENSHCOG00000005270	Hippocampus_comes
ENSPMGP00000023788	ENSPMGG00000019245	Periophthalmus_magnuspinnatus
ENSGMOP00000004818	ENSGMOG00000004442	Gadus_morhua
ENSHHUP00000070523	ENSHHUG00000041466	Hucho_hucho
ENSELUP00000031763	ENSELUG00000009428	Esox_lucius
ENSSFOP00015014861	ENSSFOG00015009541	Scleropages_formosus
ENSPKIP00000038693	ENSPKIG00000016307	Paramormyrops_kingsleyae
ENSLOCP00000000832	ENSLOCG00000000749	Lepisosteus_oculatus
ENSECRP00000011901	ENSECRG00000007946	Erpetoichthys_calabaricus
ENSAOWP00000019476	ENSAOWG00000013231	Apteryx_owenii
ENSAHAP00000010184	ENSAHAG00000007379	Apteryx_haastii
ENSARWP00000010512	ENSARWG00000007309	Apteryx_rowi
ENSDNVP00000024978	ENSDNVG00000017345	Dromaius_novaehollandiae
ENSNPEP00000007055	ENSNPEG00000005220	Nothoprocta_perdicaria
ENSTGUP00000006381	ENSTGUG00000006213	Taeniopygia_guttata
ENSTGUP00000006372	ENSTGUG00000006212	Taeniopygia_guttata
ENSLSDP00000005028	ENSLSDG00000003912	Lonchura_striata_domestica
ENSSCAP00000012852	ENSSCAG00000009586	Serinus_canaria
ENSPMJP00000008576	ENSPMJG00000006948	Parus_major
ENSJHYP00000006993	ENSJHYG00000005623	Junco_hyemalis
ENSFALP00000012700	ENSFALG00000012165	Ficedula_albicollis
ENSMVIP00005020691	ENSMVIG00005014589	Manacus_vitellinus
ENSLCOP00000010168	ENSLCOG00000007235	Lepidothrix_coronata
ENSMUNP00000002228	ENSMUNG00000001975	Melopsittacus_undulatus
ENSCPUP00000006197	ENSCPUG00000004520	Calidris_pugnax
ENSCPGP00000022246	ENSCPGG00000015431	Calidris_pygmaea
ENSABRP00000026387	ENSABRG00000022046	Anser_brachyrhynchus
ENSAPLP00000013310	ENSAPLG00000013496	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005015925	ENSCJPG00005013139	Coturnix_japonica
ENSMGAP00000004788	ENSMGAG00000004932	Meleagris_gallopavo
ENSGALP00000051143	ENSGALG00000030548	Gallus_gallus
ENSNMEP00000003627	ENSNMEG00000004188	Numida_meleagris
ENSCPRP00005017837	ENSCPRG00005012387	Crocodylus_porosus
ENSCABP00000000890	ENSCABG00000000644	Chelonoidis_abingdonii
ENSGAGP00000005516	ENSGAGG00000004475	Gopherus_agassizii
ENSCPBP00000012623	ENSCPBG00000009513	Chrysemys_picta_bellii
ENSPSIP00000018224	ENSPSIG00000016212	Pelodiscus_sinensis
ENSPSIP00000018229	ENSPSIG00000016216	Pelodiscus_sinensis
ENSPVIP00000031272	ENSPVIG00000022982	Pogona_vitticeps
ENSACAP00000006565	ENSACAG00000006658	Anolis_carolinensis
ENSNSUP00000023435	ENSNSUG00000016959	Notechis_scutatus
ENSSMRP00000001397	ENSSMRG00000001225	Salvator_merianae
ENSMUSP00000025590	ENSMUSG00000024687	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0050235	MGP_SPRETEiJ_G0023653	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000036880	ENSMSIG00000030699	Mus_spicilegus
MGP_CAROLIEiJ_P0048254	MGP_CAROLIEiJ_G0022740	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021238	MGP_PahariEiJ_G0014234	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000061365	ENSRNOG00000021057	Rattus_norvegicus
ENSMUGP00000022751	ENSMUGG00000019050	Meriones_unguiculatus
ENSCGRP00000009236	ENSCGRG00000006757	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015008472	ENSCGRG00015006545	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001024222	ENSCGRG00001022204	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000010706	ENSMAUG00000011498	Mesocricetus_auratus
ENSPEMP00000018582	ENSPEMG00000017130	Peromyscus_maniculatus_bairdii
ENSMOCP00000016359	ENSMOCG00000015285	Microtus_ochrogaster
ENSNGAP00000016031	ENSNGAG00000016885	Nannospalax_galili
ENSJJAP00000007058	ENSJJAG00000011540	Jaculus_jaculus
ENSCCNP00000016913	ENSCCNG00000017209	Castor_canadensis
ENSSTOP00000022373	ENSSTOG00000024413	Ictidomys_tridecemlineatus
ENSMMMP00000000141	ENSMMMG00000000129	Marmota_marmota_marmota
ENSSDAP00000023027	ENSSDAG00000020935	Spermophilus_dauricus
ENSUPAP00010000813	ENSUPAG00010000668	Urocitellus_parryii
ENSDORP00000000480	ENSDORG00000000513	Dipodomys_ordii
ENSHGLP00000027368	ENSHGLG00000019460	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007286	ENSHGLG00100005464	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000001674	ENSFDAG00000011601	Fukomys_damarensis
ENSCPOP00000005212	ENSCPOG00000005779	Cavia_porcellus
ENSCAPP00000017457	ENSCAPG00000017105	Cavia_aperea
ENSCLAP00000003667	ENSCLAG00000002614	Chinchilla_lanigera
ENSODEP00000002240	ENSODEG00000001747	Octodon_degus
ENSOCUP00000001854	ENSOCUG00000002148	Oryctolagus_cuniculus
ENSOPRP00000007274	ENSOPRG00000007939	Ochotona_princeps
ENSTBEP00000008066	ENSTBEG00000009313	Tupaia_belangeri
ENSPTRP00000006371	ENSPTRG00000003696	Pan_troglodytes
ENSPPAP00000028725	ENSPPAG00000037393	Pan_paniscus
ENSP00000263847	ENSG00000110048	Homo_sapiens
ENSGGOP00000011060	ENSGGOG00000011343	Gorilla_gorilla
ENSPPYP00000003721	ENSPPYG00000003231	Pongo_abelii
ENSNLEP00000015864	ENSNLEG00000013069	Nomascus_leucogenys
ENSPTEP00000029923	ENSPTEG00000029235	Piliocolobus_tephrosceles
ENSCANP00000008310	ENSCANG00000027326	Colobus_angolensis_palliatus
ENSRBIP00000043716	ENSRBIG00000045010	Rhinopithecus_bieti
ENSRROP00000041593	ENSRROG00000043982	Rhinopithecus_roxellana
ENSCATP00000032688	ENSCATG00000039383	Cercocebus_atys
ENSPANP00000011165	ENSPANG00000023498	Papio_anubis
ENSMMUP00000002332	ENSMMUG00000001745	Macaca_mulatta
ENSMFAP00000024010	ENSMFAG00000043591	Macaca_fascicularis
ENSMNEP00000040987	ENSMNEG00000043336	Macaca_nemestrina
ENSCSAP00000002387	ENSCSAG00000006091	Chlorocebus_sabaeus
ENSMLEP00000026848	ENSMLEG00000037616	Mandrillus_leucophaeus
ENSTGEP00000025194	ENSTGEG00000020321	Theropithecus_gelada
ENSSBOP00000007644	ENSSBOG00000020751	Saimiri_boliviensis_boliviensis
ENSCCAP00000024088	ENSCCAG00000029829	Cebus_capucinus_imitator
ENSCJAP00000029784	ENSCJAG00000016132	Callithrix_jacchus
ENSANAP00000034525	ENSANAG00000034847	Aotus_nancymaae
ENSTSYP00000009037	ENSTSYG00000009796	Carlito_syrichta
ENSPCOP00000021971	ENSPCOG00000023048	Propithecus_coquereli
ENSPSMP00000006046	ENSPSMG00000004596	Prolemur_simus
ENSMICP00000003798	ENSMICG00000004162	Microcebus_murinus
ENSOGAP00000003883	ENSOGAG00000004348	Otolemur_garnettii
ENSPVAP00000014363	ENSPVAG00000015238	Pteropus_vampyrus
ENSMLUP00000010159	ENSMLUG00000011134	Myotis_lucifugus
ENSETEP00000012418	ENSETEG00000015321	Echinops_telfairi
ENSECAP00000007249	ENSECAG00000008786	Equus_caballus
ENSDNOP00000018548	ENSDNOG00000043002	Dasypus_novemcinctus
ENSBIXP00000012787	ENSBIXG00000017836	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023197	ENSBIXG00005004442	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000027095	ENSBTAG00000020332	Bos_taurus
ENSBMUP00000007166	ENSBMUG00000005658	Bos_mutus
ENSBBBP00000025159	ENSBBBG00000020351	Bison_bison_bison
ENSCHIP00000002931	ENSCHIG00000006605	Capra_hircus
ENSOARP00000012682	ENSOARG00000011830	Ovis_aries
ENSSSCP00000013959	ENSSSCG00000013125	Sus_scrofa_strain_reference
ENSTTRP00000003035	ENSTTRG00000003234	Tursiops_truncatus
ENSEASP00005011316	ENSEASG00005007946	Equus_asinus_asinus
ENSUMAP00000025511	ENSUMAG00000018547	Ursus_maritimus
ENSAMEP00000014971	ENSAMEG00000014190	Ailuropoda_melanoleuca
ENSUAMP00000012049	ENSUAMG00000009479	Ursus_americanus
ENSNVIP00000000235	ENSNVIG00000000226	Neovison_vison
ENSMPUP00000014500	ENSMPUG00000014610	Mustela_putorius_furo
ENSCAFP00020001760	ENSCAFG00020001363	Canis_lupus_dingo
ENSCAFP00000011279	ENSCAFG00000007604	Canis_lupus_familiaris
ENSVVUP00000022996	ENSVVUG00000016806	Vulpes_vulpes
ENSPTIP00000023376	ENSPTIG00000019856	Panthera_tigris_altaica
ENSPPRP00000006869	ENSPPRG00000002240	Panthera_pardus
ENSFCAP00000014440	ENSFCAG00000015572	Felis_catus
ENSSARP00000010460	ENSSARG00000011534	Sorex_araneus
ENSCHOP00000007967	ENSCHOG00000009003	Choloepus_hoffmanni
ENSLAFP00000012688	ENSLAFG00000015154	Loxodonta_africana
ENSPCAP00000007763	ENSPCAG00000008284	Procavia_capensis
ENSMODP00000014064	ENSMODG00000011241	Monodelphis_domestica
ENSVURP00010002661	ENSVURG00010002168	Vombatus_ursinus
ENSEEUP00000004934	ENSEEUG00000005403	Erinaceus_europaeus
ENSOANP00000020780	ENSOANG00000013150	Ornithorhynchus_anatinus
ENSPCIP00000013833	ENSPCIG00000010853	Phascolarctos_cinereus
ENSVURP00010001091	ENSVURG00010000863	Vombatus_ursinus
ENSMEUP00000010004	ENSMEUG00000010955	Notamacropus_eugenii
ENSSHAP00000003095	ENSSHAG00000002743	Sarcophilus_harrisii
ENSMODP00000025267	ENSMODG00000020200	Monodelphis_domestica
ENSXETP00000003895	ENSXETG00000004216	Xenopus_tropicalis
ENSLACP00000004861	ENSLACG00000004322	Latimeria_chalumnae
ENSCSAVP00000016452	ENSCSAVG00000009676	Ciona_savignyi
