FBpp0071232	FBgn0030089	Drosophila_melanogaster
ENSPEMP00000011072	ENSPEMG00000011828	Peromyscus_maniculatus_bairdii
ENSNGAP00000001530	ENSNGAG00000001124	Nannospalax_galili
ENSJJAP00000022910	ENSJJAG00000022831	Jaculus_jaculus
ENSCCNP00000028079	ENSCCNG00000027093	Castor_canadensis
ENSSTOP00000013710	ENSSTOG00000015309	Ictidomys_tridecemlineatus
ENSMMMP00000015319	ENSMMMG00000013614	Marmota_marmota_marmota
ENSSDAP00000026630	ENSSDAG00000024138	Spermophilus_dauricus
ENSUPAP00010018338	ENSUPAG00010014505	Urocitellus_parryii
ENSHGLP00100004964	ENSHGLG00100003764	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000020889	ENSHGLG00000014932	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000001772	ENSFDAG00000011682	Fukomys_damarensis
ENSCLAP00000005562	ENSCLAG00000003945	Chinchilla_lanigera
ENSODEP00000019858	ENSODEG00000014660	Octodon_degus
ENSCPOP00000025906	ENSCPOG00000010912	Cavia_porcellus
ENSCAPP00000012475	ENSCAPG00000013328	Cavia_aperea
ENSOCUP00000031161	ENSOCUG00000004412	Oryctolagus_cuniculus
ENSOPRP00000001217	ENSOPRG00000001302	Ochotona_princeps
ENSP00000377148	ENSG00000166747	Homo_sapiens
ENSGGOP00000004709	ENSGGOG00000004800	Gorilla_gorilla
ENSPTRP00000091313	ENSPTRG00000008327	Pan_troglodytes
ENSRROP00000006479	ENSRROG00000025423	Rhinopithecus_roxellana
ENSRBIP00000004011	ENSRBIG00000018408	Rhinopithecus_bieti
ENSPTEP00000005922	ENSPTEG00000006797	Piliocolobus_tephrosceles
ENSCANP00000016892	ENSCANG00000031796	Colobus_angolensis_palliatus
ENSMNEP00000022565	ENSMNEG00000034875	Macaca_nemestrina
ENSMMUP00000014262	ENSMMUG00000010878	Macaca_mulatta
ENSMLEP00000032227	ENSMLEG00000040277	Mandrillus_leucophaeus
ENSTGEP00000013820	ENSTGEG00000011193	Theropithecus_gelada
ENSPANP00000015992	ENSPANG00000016832	Papio_anubis
ENSCSAP00000000622	ENSCSAG00000004268	Chlorocebus_sabaeus
ENSPPAP00000016567	ENSPPAG00000031149	Pan_paniscus
ENSPPYP00000008496	ENSPPYG00000007524	Pongo_abelii
ENSCATP00000031843	ENSCATG00000039020	Cercocebus_atys
ENSMFAP00000037489	ENSMFAG00000037769	Macaca_fascicularis
ENSNLEP00000031973	ENSNLEG00000032381	Nomascus_leucogenys
ENSCCAP00000040365	ENSCCAG00000037984	Cebus_capucinus_imitator
ENSSBOP00000018848	ENSSBOG00000025975	Saimiri_boliviensis_boliviensis
ENSCJAP00000027692	ENSCJAG00000015028	Callithrix_jacchus
ENSANAP00000041879	ENSANAG00000038192	Aotus_nancymaae
ENSTSYP00000026944	ENSTSYG00000012088	Carlito_syrichta
ENSPCOP00000000911	ENSPCOG00000001512	Propithecus_coquereli
ENSMICP00000001746	ENSMICG00000001912	Microcebus_murinus
ENSPSMP00000009803	ENSPSMG00000006963	Prolemur_simus
ENSOGAP00000002563	ENSOGAG00000002856	Otolemur_garnettii
ENSLAFP00000011593	ENSLAFG00000013842	Loxodonta_africana
ENSPVAP00000009662	ENSPVAG00000010246	Pteropus_vampyrus
ENSTBEP00000010936	ENSTBEG00000012588	Tupaia_belangeri
ENSCHOP00000005440	ENSCHOG00000006140	Choloepus_hoffmanni
ENSDNOP00000010843	ENSDNOG00000013960	Dasypus_novemcinctus
ENSETEP00000001667	ENSETEG00000002058	Echinops_telfairi
ENSPCAP00000013710	ENSPCAG00000014617	Procavia_capensis
ENSOANP00000013006	ENSOANG00000008186	Ornithorhynchus_anatinus
ENSPVIP00000014652	ENSPVIG00000011318	Pogona_vitticeps
ENSACAP00000007739	ENSACAG00000007802	Anolis_carolinensis
ENSNSUP00000028648	ENSNSUG00000020361	Notechis_scutatus
ENSSMRP00000009257	ENSSMRG00000007392	Salvator_merianae
ENSXETP00000002320	ENSXETG00000005429	Xenopus_tropicalis
ENSLACP00000010241	ENSLACG00000009022	Latimeria_chalumnae
ENSSFOP00015023987	ENSSFOG00015015385	Scleropages_formosus
ENSPKIP00000026863	ENSPKIG00000009139	Paramormyrops_kingsleyae
ENSSFOP00015030187	ENSSFOG00015019363	Scleropages_formosus
ENSPKIP00000008574	ENSPKIG00000023973	Paramormyrops_kingsleyae
ENSAMXP00000017704	ENSAMXG00000017153	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005018437	ENSAMXG00005009140	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000029185	ENSPNAG00000015079	Pygocentrus_nattereri
ENSEEEP00000042058	ENSEEEG00000019864	Electrophorus_electricus
ENSIPUP00000008297	ENSIPUG00000005621	Ictalurus_punctatus
ENSDARP00000139530	ENSDARG00000102394	Danio_rerio
ENSDCDP00000014902	ENSDCDG00000010445	Denticeps_clupeoides
ENSTNIP00000001431	ENSTNIG00000009339	Tetraodon_nigroviridis
ENSTRUP00000045297	ENSTRUG00000017672	Takifugu_rubripes
ENSLCAP00010035073	ENSLCAG00010016344	Lates_calcarifer
ENSCGOP00000002098	ENSCGOG00000000730	Cottoperca_gobio
ENSGACP00000020842	ENSGACG00000015795	Gasterosteus_aculeatus
ENSLCRP00005020924	ENSLCRG00005008468	Larimichthys_crocea
ENSLBEP00000034596	ENSLBEG00000025984	Labrus_bergylta
ENSMMOP00000021729	ENSMMOG00000016511	Mola_mola
ENSPRNP00000054223	ENSPRNG00000025474	Parambassis_ranga
ENSGWIP00000050866	ENSGWIG00000024558	Gouania_willdenowi
ENSAPEP00000016653	ENSAPEG00000011849	Amphiprion_percula
ENSAOCP00000018801	ENSAOCG00000024000	Amphiprion_ocellaris
ENSAPOP00000010456	ENSAPOG00000013001	Acanthochromis_polyacanthus
ENSSPAP00000007599	ENSSPAG00000005775	Stegastes_partitus
ENSXMAP00000029725	ENSXMAG00000005983	Xiphophorus_maculatus
ENSXCOP00000014943	ENSXCOG00000011326	Xiphophorus_couchianus
ENSGAFP00000025603	ENSGAFG00000017290	Gambusia_affinis
ENSPFOP00000029884	ENSPFOG00000024310	Poecilia_formosa
ENSPMEP00000019030	ENSPMEG00000021989	Poecilia_mexicana
ENSPLAP00000024479	ENSPLAG00000010696	Poecilia_latipinna
ENSPREP00000034290	ENSPREG00000023220	Poecilia_reticulata
ENSFHEP00000029204	ENSFHEG00000013846	Fundulus_heteroclitus
ENSCVAP00000022539	ENSCVAG00000000152	Cyprinodon_variegatus
ENSORLP00020008376	ENSORLG00020009334	Oryzias_latipes_ASM223471v1
ENSORLP00000010019	ENSORLG00000007983	Oryzias_latipes_ASM223467v1
ENSORLP00015026082	ENSORLG00015007587	Oryzias_latipes_ASM223469v1
ENSOMEP00000022374	ENSOMEG00000001903	Oryzias_melastigma
ENSMZEP00005018679	ENSMZEG00005014021	Maylandia_zebra
ENSACLP00000003396	ENSACLG00000002323	Astatotilapia_calliptera
ENSPNYP00000018055	ENSPNYG00000013608	Pundamilia_nyererei
ENSHBUP00000011263	ENSHBUG00000012877	Haplochromis_burtoni
ENSNBRP00000013540	ENSNBRG00000010504	Neolamprologus_brichardi
ENSONIP00000007398	ENSONIG00000005876	Oreochromis_niloticus
ENSACIP00000001911	ENSACIG00000000958	Amphilophus_citrinellus
ENSSMAP00000000337	ENSSMAG00000000204	Scophthalmus_maximus
ENSKMAP00000009519	ENSKMAG00000007149	Kryptolebias_marmoratus
ENSCSEP00000002558	ENSCSEG00000001706	Cynoglossus_semilaevis
ENSPMGP00000007282	ENSPMGG00000006054	Periophthalmus_magnuspinnatus
ENSSLDP00000017143	ENSSLDG00000013534	Seriola_lalandi_dorsalis
ENSSDUP00000024344	ENSSDUG00000017665	Seriola_dumerili
ENSMAMP00000031867	ENSMAMG00000021446	Mastacembelus_armatus
ENSMALP00000030827	ENSMALG00000021288	Monopterus_albus
ENSATEP00000005774	ENSATEG00000004089	Anabas_testudineus
ENSBSLP00000026235	ENSBSLG00000012967	Betta_splendens
ENSHCOP00000002176	ENSHCOG00000003280	Hippocampus_comes
ENSPMGP00000007280	ENSPMGG00000006053	Periophthalmus_magnuspinnatus
ENSGMOP00000016356	ENSGMOG00000015247	Gadus_morhua
ENSHHUP00000027093	ENSHHUG00000017169	Hucho_hucho
ENSHHUP00000070251	ENSHHUG00000041273	Hucho_hucho
ENSELUP00000035104	ENSELUG00000013947	Esox_lucius
ENSLOCP00000005207	ENSLOCG00000004347	Lepisosteus_oculatus
ENSECRP00000018534	ENSECRG00000012404	Erpetoichthys_calabaricus
ENSMUGP00000027023	ENSMUGG00000022510	Meriones_unguiculatus
ENSMUGP00000026965	ENSMUGG00000022455	Meriones_unguiculatus
ENSCMIP00000036867	ENSCMIG00000015552	Callorhinchus_milii
ENSCMIP00000034434	ENSCMIG00000014562	Callorhinchus_milii
ENSORLP00015001509	ENSORLG00015002117	Oryzias_latipes_ASM223469v1
ENSORLP00020025518	ENSORLG00020007552	Oryzias_latipes_ASM223471v1
ENSORLP00000015421	ENSORLG00000012317	Oryzias_latipes_ASM223467v1
ENSOMEP00000011822	ENSOMEG00000013184	Oryzias_melastigma
ENSCSEP00000032922	ENSCSEG00000021132	Cynoglossus_semilaevis
ENSSDUP00000016376	ENSSDUG00000011900	Seriola_dumerili
ENSSDUP00000016287	ENSSDUG00000011845	Seriola_dumerili
ENSSLDP00000000988	ENSSLDG00000000874	Seriola_lalandi_dorsalis
ENSSMAP00000023858	ENSSMAG00000014531	Scophthalmus_maximus
ENSLCAP00010015035	ENSLCAG00010006944	Lates_calcarifer
ENSLCRP00005027185	ENSLCRG00005008047	Larimichthys_crocea
ENSLBEP00000002284	ENSLBEG00000001727	Labrus_bergylta
ENSMMOP00000017524	ENSMMOG00000013314	Mola_mola
ENSCGOP00000010942	ENSCGOG00000003486	Cottoperca_gobio
ENSGACP00000018760	ENSGACG00000014207	Gasterosteus_aculeatus
ENSMALP00000015594	ENSMALG00000010954	Monopterus_albus
ENSMAMP00000021078	ENSMAMG00000014168	Mastacembelus_armatus
ENSATEP00000011441	ENSATEG00000007913	Anabas_testudineus
ENSXMAP00000040034	ENSXMAG00000000415	Xiphophorus_maculatus
ENSXCOP00000010339	ENSXCOG00000007836	Xiphophorus_couchianus
ENSGAFP00000022415	ENSGAFG00000015126	Gambusia_affinis
ENSPFOP00000016921	ENSPFOG00000016697	Poecilia_formosa
ENSPLAP00000014466	ENSPLAG00000018173	Poecilia_latipinna
ENSPMEP00000009425	ENSPMEG00000011269	Poecilia_mexicana
ENSPREP00000032499	ENSPREG00000022013	Poecilia_reticulata
ENSFHEP00000015680	ENSFHEG00000017386	Fundulus_heteroclitus
ENSCVAP00000004960	ENSCVAG00000006281	Cyprinodon_variegatus
ENSKMAP00000027415	ENSKMAG00000020315	Kryptolebias_marmoratus
ENSHBUP00000001958	ENSHBUG00000003123	Haplochromis_burtoni
ENSPNYP00000025175	ENSPNYG00000018686	Pundamilia_nyererei
ENSACLP00000029732	ENSACLG00000020142	Astatotilapia_calliptera
ENSMZEP00005016316	ENSMZEG00005012243	Maylandia_zebra
ENSONIP00000019555	ENSONIG00000015540	Oreochromis_niloticus
ENSNBRP00000023579	ENSNBRG00000018015	Neolamprologus_brichardi
ENSACIP00000007609	ENSACIG00000005658	Amphilophus_citrinellus
ENSAPEP00000027950	ENSAPEG00000019801	Amphiprion_percula
ENSAOCP00000023219	ENSAOCG00000009219	Amphiprion_ocellaris
ENSAPOP00000012422	ENSAPOG00000015086	Acanthochromis_polyacanthus
ENSSPAP00000030797	ENSSPAG00000023102	Stegastes_partitus
ENSPRNP00000043162	ENSPRNG00000021067	Parambassis_ranga
ENSPMGP00000024771	ENSPMGG00000020050	Periophthalmus_magnuspinnatus
ENSPMGP00000024766	ENSPMGG00000019968	Periophthalmus_magnuspinnatus
ENSLBEP00000029750	ENSLBEG00000022505	Labrus_bergylta
ENSBSLP00000017509	ENSBSLG00000008832	Betta_splendens
ENSGWIP00000042967	ENSGWIG00000021128	Gouania_willdenowi
ENSHCOP00000013575	ENSHCOG00000016812	Hippocampus_comes
ENSTRUP00000009834	ENSTRUG00000004157	Takifugu_rubripes
ENSTNIP00000010767	ENSTNIG00000007946	Tetraodon_nigroviridis
ENSGMOP00000004372	ENSGMOG00000004105	Gadus_morhua
ENSCHAP00000009106	ENSCHAG00000004882	Clupea_harengus
ENSDCDP00000003679	ENSDCDG00000001873	Denticeps_clupeoides
ENSAMXP00000021751	ENSAMXG00000021108	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005010310	ENSAMXG00005005548	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015718	ENSPNAG00000021773	Pygocentrus_nattereri
ENSIPUP00000024484	ENSIPUG00000016530	Ictalurus_punctatus
ENSEEEP00000040902	ENSEEEG00000019375	Electrophorus_electricus
ENSDARP00000134266	ENSDARG00000054337	Danio_rerio
ENSHHUP00000090316	ENSHHUG00000052123	Hucho_hucho
ENSHHUP00000018046	ENSHHUG00000011219	Hucho_hucho
ENSELUP00000003454	ENSELUG00000004678	Esox_lucius
ENSSFOP00015017100	ENSSFOG00015010986	Scleropages_formosus
ENSPKIP00000027970	ENSPKIG00000009563	Paramormyrops_kingsleyae
ENSECRP00000018138	ENSECRG00000012126	Erpetoichthys_calabaricus
ENSLACP00000015022	ENSLACG00000013220	Latimeria_chalumnae
ENSPVIP00000020808	ENSPVIG00000015849	Pogona_vitticeps
ENSNSUP00000023410	ENSNSUG00000016917	Notechis_scutatus
ENSSMRP00000004985	ENSSMRG00000004103	Salvator_merianae
ENSGAGP00000008207	ENSGAGG00000006510	Gopherus_agassizii
ENSCPBP00000037341	ENSCPBG00000025894	Chrysemys_picta_bellii
ENSEASP00005017047	ENSEASG00005011809	Equus_asinus_asinus
ENSECAP00000013125	ENSECAG00000015018	Equus_caballus
ENSEEUP00000009392	ENSEEUG00000010262	Erinaceus_europaeus
ENSUAMP00000008964	ENSUAMG00000007507	Ursus_americanus
ENSUMAP00000021008	ENSUMAG00000014906	Ursus_maritimus
ENSAMEP00000017582	ENSAMEG00000016616	Ailuropoda_melanoleuca
ENSMPUP00000006337	ENSMPUG00000006392	Mustela_putorius_furo
ENSNVIP00000028076	ENSNVIG00000021671	Neovison_vison
ENSCAFP00020006032	ENSCAFG00020004844	Canis_lupus_dingo
ENSVVUP00000040863	ENSVVUG00000029096	Vulpes_vulpes
ENSPPRP00000003557	ENSPPRG00000022663	Panthera_pardus
ENSPTIP00000016533	ENSPTIG00000015262	Panthera_tigris_altaica
ENSFCAP00000029010	ENSFCAG00000040037	Felis_catus
ENSMLUP00000015266	ENSMLUG00000016745	Myotis_lucifugus
ENSPVAP00000016542	ENSPVAG00000017537	Pteropus_vampyrus
ENSCHIP00000027835	ENSCHIG00000023577	Capra_hircus
ENSOARP00000020705	ENSOARG00000019274	Ovis_aries
ENSBIXP00005023960	ENSBIXG00005004550	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000019838	ENSBIXG00000002711	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000050701	ENSBTAG00000007099	Bos_taurus
ENSBMUP00000035764	ENSBMUG00000026556	Bos_mutus
ENSBBBP00000026593	ENSBBBG00000022530	Bison_bison_bison
ENSTTRP00000010112	ENSTTRG00000010663	Tursiops_truncatus
ENSSSCP00000002202	ENSSSCG00000002015	Sus_scrofa_strain_reference
ENSLAFP00000002660	ENSLAFG00000003201	Loxodonta_africana
ENSPCAP00000004273	ENSPCAG00000004493	Procavia_capensis
ENSETEP00000016218	ENSETEG00000019968	Echinops_telfairi
ENSDNOP00000011321	ENSDNOG00000014597	Dasypus_novemcinctus
ENSPTRP00000044448	ENSPTRG00000006181	Pan_troglodytes
ENSPPAP00000013717	ENSPPAG00000030009	Pan_paniscus
ENSP00000312442	ENSG00000213983	Homo_sapiens
ENSGGOP00000014434	ENSGGOG00000014786	Gorilla_gorilla
ENSPPYP00000007068	ENSPPYG00000006226	Pongo_abelii
ENSNLEP00000018370	ENSNLEG00000015087	Nomascus_leucogenys
ENSRROP00000022174	ENSRROG00000034967	Rhinopithecus_roxellana
ENSRBIP00000025157	ENSRBIG00000036460	Rhinopithecus_bieti
ENSPTEP00000015168	ENSPTEG00000016875	Piliocolobus_tephrosceles
ENSCANP00000011916	ENSCANG00000029324	Colobus_angolensis_palliatus
ENSMFAP00000038317	ENSMFAG00000038500	Macaca_fascicularis
ENSMMUP00000005551	ENSMMUG00000004144	Macaca_mulatta
ENSMNEP00000017135	ENSMNEG00000032565	Macaca_nemestrina
ENSCSAP00000012014	ENSCSAG00000015936	Chlorocebus_sabaeus
ENSCATP00000017087	ENSCATG00000032454	Cercocebus_atys
ENSMLEP00000030600	ENSMLEG00000039484	Mandrillus_leucophaeus
ENSPANP00000017629	ENSPANG00000020372	Papio_anubis
ENSTGEP00000025766	ENSTGEG00000020734	Theropithecus_gelada
ENSSBOP00000015531	ENSSBOG00000024483	Saimiri_boliviensis_boliviensis
ENSCCAP00000023077	ENSCCAG00000029329	Cebus_capucinus_imitator
ENSCJAP00000069037	ENSCJAG00000058609	Callithrix_jacchus
ENSANAP00000031284	ENSANAG00000033374	Aotus_nancymaae
ENSTSYP00000006198	ENSTSYG00000006759	Carlito_syrichta
ENSPCOP00000018442	ENSPCOG00000021119	Propithecus_coquereli
ENSMICP00000009247	ENSMICG00000010146	Microcebus_murinus
ENSPSMP00000023514	ENSPSMG00000016610	Prolemur_simus
ENSOGAP00000007837	ENSOGAG00000008739	Otolemur_garnettii
ENSCLAP00000016886	ENSCLAG00000011585	Chinchilla_lanigera
ENSODEP00000003895	ENSODEG00000002984	Octodon_degus
ENSCPOP00000000642	ENSCPOG00000000721	Cavia_porcellus
ENSCAPP00000017537	ENSCAPG00000017172	Cavia_aperea
ENSHGLP00100008194	ENSHGLG00100006092	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000013936	ENSHGLG00000009959	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002896	ENSFDAG00000012481	Fukomys_damarensis
ENSSDAP00000007118	ENSSDAG00000006503	Spermophilus_dauricus
ENSSTOP00000002405	ENSSTOG00000002671	Ictidomys_tridecemlineatus
ENSUPAP00010013042	ENSUPAG00010010537	Urocitellus_parryii
ENSMMMP00000014786	ENSMMMG00000013142	Marmota_marmota_marmota
ENSCCNP00000030666	ENSCCNG00000029313	Castor_canadensis
ENSDORP00000022066	ENSDORG00000008885	Dipodomys_ordii
MGP_SPRETEiJ_P0038487	MGP_SPRETEiJ_G0020177	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000020757	ENSMSIG00000017629	Mus_spicilegus
ENSMUSP00000043996	ENSMUSG00000040701	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0036766	MGP_CAROLIEiJ_G0019288	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0084881	MGP_PahariEiJ_G0030305	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000036180	ENSRNOG00000025619	Rattus_norvegicus
ENSMUGP00000029027	ENSMUGG00000024029	Meriones_unguiculatus
ENSPEMP00000002836	ENSPEMG00000003575	Peromyscus_maniculatus_bairdii
ENSMOCP00000020696	ENSMOCG00000018293	Microtus_ochrogaster
ENSCGRP00000023720	ENSCGRG00000017187	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015025143	ENSCGRG00015019088	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001013007	ENSCGRG00001014262	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000007775	ENSMAUG00000009342	Mesocricetus_auratus
ENSNGAP00000004208	ENSNGAG00000005343	Nannospalax_galili
ENSJJAP00000025085	ENSJJAG00000024364	Jaculus_jaculus
ENSOCUP00000006678	ENSOCUG00000007722	Oryctolagus_cuniculus
ENSOPRP00000015198	ENSOPRG00000016634	Ochotona_princeps
ENSTBEP00000001371	ENSTBEG00000001560	Tupaia_belangeri
ENSSARP00000007837	ENSSARG00000008654	Sorex_araneus
ENSMAUP00000003566	ENSMAUG00000004020	Mesocricetus_auratus
ENSODEP00000025658	ENSODEG00000018942	Octodon_degus
ENSNVIP00000028005	ENSNVIG00000021636	Neovison_vison
ENSPMGP00000025638	ENSPMGG00000020692	Periophthalmus_magnuspinnatus
ENSVURP00010029592	ENSVURG00010022629	Vombatus_ursinus
ENSPCIP00000016874	ENSPCIG00000012953	Phascolarctos_cinereus
ENSMEUP00000004877	ENSMEUG00000005328	Notamacropus_eugenii
ENSMODP00000004686	ENSMODG00000003822	Monodelphis_domestica
ENSXETP00000009062	ENSXETG00000011607	Xenopus_tropicalis
ENSEBUP00000016250	ENSEBUG00000010200	Eptatretus_burgeri
YPR029C_mRNA	YPR029C	Saccharomyces_cerevisiae_strain_S288C
ENSPKIP00000031077	ENSPKIG00000011683	Paramormyrops_kingsleyae
ENSSFOP00015035512	ENSSFOG00015022624	Scleropages_formosus
ENSCHAP00000009077	ENSCHAG00000004401	Clupea_harengus
ENSDCDP00000058469	ENSDCDG00000033915	Denticeps_clupeoides
ENSAMXP00000003083	ENSAMXG00000002953	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005014734	ENSAMXG00005003297	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009147	ENSPNAG00000014739	Pygocentrus_nattereri
ENSEEEP00000007482	ENSEEEG00000003911	Electrophorus_electricus
ENSIPUP00000026518	ENSIPUG00000017908	Ictalurus_punctatus
ENSHHUP00000035918	ENSHHUG00000022585	Hucho_hucho
ENSHHUP00000049977	ENSHHUG00000030176	Hucho_hucho
ENSSFOP00015015212	ENSSFOG00015009766	Scleropages_formosus
ENSPKIP00000002628	ENSPKIG00000020436	Paramormyrops_kingsleyae
ENSLOCP00000008427	ENSLOCG00000006959	Lepisosteus_oculatus
ENSORLP00015012257	ENSORLG00015000985	Oryzias_latipes_ASM223469v1
ENSOMEP00000020104	ENSOMEG00000021934	Oryzias_melastigma
ENSLBEP00000018586	ENSLBEG00000014323	Labrus_bergylta
