ENSGAGP00000036365	ENSGAGG00000025778	Gopherus_agassizii
MGP_CAROLIEiJ_P0022009	MGP_CAROLIEiJ_G0015063	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0077252	MGP_PahariEiJ_G0028295	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000065555	ENSRNOG00000046139	Rattus_norvegicus
ENSNGAP00000005821	ENSNGAG00000008408	Nannospalax_galili
ENSSTOP00000015483	ENSSTOG00000022494	Ictidomys_tridecemlineatus
ENSUAMP00000027733	ENSUAMG00000021429	Ursus_americanus
ENSUMAP00000029379	ENSUMAG00000021287	Ursus_maritimus
ENSAMEP00000003604	ENSAMEG00000003414	Ailuropoda_melanoleuca
ENSCAFP00020016576	ENSCAFG00020013281	Canis_lupus_dingo
ENSMPUP00000003091	ENSMPUG00000003122	Mustela_putorius_furo
ENSCHIP00000018847	ENSCHIG00000018118	Capra_hircus
ENSOARP00000013165	ENSOARG00000012287	Ovis_aries
ENSJJAP00000018895	ENSJJAG00000020007	Jaculus_jaculus	ENSJJAT00000025428
ENSSARP00000004871	ENSSARG00000005407	Sorex_araneus
ENSBTAP00000070561	ENSBTAG00000046723	Bos_taurus
ENSETEP00000008966	ENSETEG00000011057	Echinops_telfairi
ENSCSAP00000011371	ENSCSAG00000015278	Chlorocebus_sabaeus
ENSEASP00005003518	ENSEASG00005002709	Equus_asinus_asinus
ENSPTIP00000005715	ENSPTIG00000007847	Panthera_tigris_altaica
ENSMLUP00000007534	ENSMLUG00000008259	Myotis_lucifugus
ENSLAFP00000004431	ENSLAFG00000005288	Loxodonta_africana
ENSP00000486230	ENSG00000143469	Homo_sapiens
ENSPTRP00000087768	ENSPTRG00000001943	Pan_troglodytes
ENSPPAP00000014942	ENSPPAG00000030614	Pan_paniscus
ENSGGOP00000037088	ENSGGOG00000026680	Gorilla_gorilla
ENSNLEP00000043902	ENSNLEG00000002083	Nomascus_leucogenys
ENSRBIP00000009968	ENSRBIG00000028826	Rhinopithecus_bieti
ENSRROP00000003000	ENSRROG00000011864	Rhinopithecus_roxellana
ENSPTEP00000040068	ENSPTEG00000036957	Piliocolobus_tephrosceles
ENSCANP00000007677	ENSCANG00000025195	Colobus_angolensis_palliatus
ENSMFAP00000031585	ENSMFAG00000036849	Macaca_fascicularis
ENSMMUP00000073920	ENSMMUG00000016349	Macaca_mulatta
ENSMNEP00000039913	ENSMNEG00000042869	Macaca_nemestrina
ENSCATP00000031865	ENSCATG00000039035	Cercocebus_atys
ENSMLEP00000021453	ENSMLEG00000034919	Mandrillus_leucophaeus
ENSPANP00000022370	ENSPANG00000020300	Papio_anubis
ENSTGEP00000011765	ENSTGEG00000009572	Theropithecus_gelada
ENSCCAP00000040600	ENSCCAG00000038093	Cebus_capucinus_imitator
ENSSBOP00000025272	ENSSBOG00000029111	Saimiri_boliviensis_boliviensis
ENSCJAP00000059625	ENSCJAG00000000322	Callithrix_jacchus
ENSANAP00000015669	ENSANAG00000025708	Aotus_nancymaae
ENSTSYP00000019542	ENSTSYG00000008917	Carlito_syrichta
ENSMICP00000001147	ENSMICG00000001258	Microcebus_murinus
ENSOCUP00000011050	ENSOCUG00000012833	Oryctolagus_cuniculus
ENSUPAP00010021093	ENSUPAG00010016724	Urocitellus_parryii
ENSSDAP00000012328	ENSSDAG00000011080	Spermophilus_dauricus
ENSMMMP00000001044	ENSMMMG00000000958	Marmota_marmota_marmota
ENSPEMP00000000352	ENSPEMG00000000255	Peromyscus_maniculatus_bairdii
ENSCGRP00015022324	ENSCGRG00015016981	Cricetulus_griseus_CriGri-PICR
ENSMSIP00000028605	ENSMSIG00000024027	Mus_spicilegus
ENSMUGP00000017971	ENSMUGG00000015228	Meriones_unguiculatus
ENSPSMP00000003998	ENSPSMG00000003213	Prolemur_simus
ENSTBEP00000014336	ENSTBEG00000016503	Tupaia_belangeri
ENSVVUP00000012907	ENSVVUG00000009461	Vulpes_vulpes
ENSCAFP00000042794	ENSCAFG00000012024	Canis_lupus_familiaris
ENSNVIP00000021135	ENSNVIG00000016515	Neovison_vison
ENSFCAP00000046206	ENSFCAG00000009054	Felis_catus
ENSECAP00000029299	ENSECAG00000017972	Equus_caballus
ENSBIXP00000007636	ENSBIXG00000006627	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005040476	ENSBIXG00005006053	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000004813	ENSBBBG00000002891	Bison_bison_bison
ENSSSCP00000016550	ENSSSCG00000015610	Sus_scrofa_strain_reference
ENSDNOP00000003110	ENSDNOG00000004051	Dasypus_novemcinctus
ENSMODP00000003160	ENSMODG00000002602	Monodelphis_domestica
ENSPCOP00000022045	ENSPCOG00000023091	Propithecus_coquereli
ENSEEUP00000010829	ENSEEUG00000011865	Erinaceus_europaeus	ENSEEUT00000011865
ENSPCIP00000049271	ENSPCIG00000028242	Phascolarctos_cinereus
ENSVURP00010015489	ENSVURG00010011804	Vombatus_ursinus
ENSMEUP00000004889	ENSMEUG00000005350	Notamacropus_eugenii
ENSOANP00000013471	ENSOANG00000008471	Ornithorhynchus_anatinus
ENSBMUP00000008524	ENSBMUG00000006670	Bos_mutus
ENSPVIP00000003126	ENSPVIG00000002639	Pogona_vitticeps
ENSACAP00000001326	ENSACAG00000001401	Anolis_carolinensis
ENSSMRP00000023916	ENSSMRG00000018571	Salvator_merianae
ENSNSUP00000017660	ENSNSUG00000012958	Notechis_scutatus
ENSSPUP00000004028	ENSSPUG00000003102	Sphenodon_punctatus
ENSNMEP00000016993	ENSNMEG00000014908	Numida_meleagris
ENSGALP00000069924	ENSGALG00000009884	Gallus_gallus
ENSAPLP00000017206	ENSAPLG00000007935	Anas_platyrhynchos_platyrhynchos
ENSABRP00000016842	ENSABRG00000014758	Anser_brachyrhynchus
ENSJHYP00000012517	ENSJHYG00000009755	Junco_hyemalis
ENSZALP00000002274	ENSZALG00000002504	Zonotrichia_albicollis
ENSSCAP00000007943	ENSSCAG00000006087	Serinus_canaria
ENSCCEP00000014146	ENSCCEG00000013513	Cyanistes_caeruleus
ENSMVIP00005007174	ENSMVIG00005005395	Manacus_vitellinus
ENSPMJP00000018182	ENSPMJG00000013617	Parus_major
ENSMGAP00000010288	ENSMGAG00000009932	Meleagris_gallopavo
ENSDNVP00000019003	ENSDNVG00000013255	Dromaius_novaehollandiae
ENSCPRP00005022438	ENSCPRG00005015646	Crocodylus_porosus
ENSSHAP00000000590	ENSSHAG00000000525	Sarcophilus_harrisii
ENSXETP00000022240	ENSXETG00000005923	Xenopus_tropicalis
ENSMUNP00000012155	ENSMUNG00000009566	Melopsittacus_undulatus
ENSLACP00000001763	ENSLACG00000001575	Latimeria_chalumnae
ENSFHEP00000034320	ENSFHEG00000021976	Fundulus_heteroclitus
ENSCVAP00000032855	ENSCVAG00000023217	Cyprinodon_variegatus
ENSXMAP00000022085	ENSXMAG00000025868	Xiphophorus_maculatus
ENSXCOP00000017483	ENSXCOG00000013188	Xiphophorus_couchianus
ENSGAFP00000002216	ENSGAFG00000001512	Gambusia_affinis
ENSPFOP00000026999	ENSPFOG00000010526	Poecilia_formosa
ENSPMEP00000020751	ENSPMEG00000023989	Poecilia_mexicana
ENSPREP00000008490	ENSPREG00000005781	Poecilia_reticulata
ENSPLAP00000016173	ENSPLAG00000020264	Poecilia_latipinna
ENSKMAP00000013912	ENSKMAG00000010440	Kryptolebias_marmoratus
ENSORLP00000023830	ENSORLG00000019113	Oryzias_latipes_ASM223467v1
ENSORLP00015030473	ENSORLG00015014196	Oryzias_latipes_ASM223469v1
ENSORLP00020016640	ENSORLG00020017689	Oryzias_latipes_ASM223471v1
ENSOMEP00000011491	ENSOMEG00000012812	Oryzias_melastigma
ENSAPOP00000016475	ENSAPOG00000019590	Acanthochromis_polyacanthus
ENSGACP00000007546	ENSGACG00000005714	Gasterosteus_aculeatus
ENSCSEP00000000116	ENSCSEG00000000108	Cynoglossus_semilaevis
ENSLCRP00005044229	ENSLCRG00005016927	Larimichthys_crocea
ENSCGOP00000034774	ENSCGOG00000016122	Cottoperca_gobio
ENSAOCP00000026597	ENSAOCG00000014925	Amphiprion_ocellaris
ENSAPEP00000025978	ENSAPEG00000018464	Amphiprion_percula
ENSSPAP00000027211	ENSSPAG00000020507	Stegastes_partitus
ENSAPOP00000028922	ENSAPOG00000014513	Acanthochromis_polyacanthus
ENSPRNP00000039445	ENSPRNG00000019444	Parambassis_ranga
ENSMZEP00005009150	ENSMZEG00005006943	Maylandia_zebra
ENSACLP00000030368	ENSACLG00000020566	Astatotilapia_calliptera
ENSPNYP00000005616	ENSPNYG00000004338	Pundamilia_nyererei
ENSHBUP00000033731	ENSHBUG00000020823	Haplochromis_burtoni
ENSONIP00000010398	ENSONIG00000008262	Oreochromis_niloticus
ENSNBRP00000012951	ENSNBRG00000010076	Neolamprologus_brichardi
ENSACIP00000030738	ENSACIG00000023766	Amphilophus_citrinellus
ENSSDUP00000018478	ENSSDUG00000013495	Seriola_dumerili
ENSSLDP00000022362	ENSSLDG00000017452	Seriola_lalandi_dorsalis
ENSLCAP00010024826	ENSLCAG00010011616	Lates_calcarifer
ENSSMAP00000016736	ENSSMAG00000010247	Scophthalmus_maximus
ENSATEP00000011801	ENSATEG00000008223	Anabas_testudineus
ENSMALP00000015222	ENSMALG00000010685	Monopterus_albus
ENSLBEP00000025856	ENSLBEG00000019706	Labrus_bergylta
ENSGWIP00000017988	ENSGWIG00000009990	Gouania_willdenowi
ENSBSLP00000040125	ENSBSLG00000019426	Betta_splendens
ENSMMOP00000003060	ENSMMOG00000002463	Mola_mola
ENSTNIP00000011750	ENSTNIG00000008897	Tetraodon_nigroviridis
ENSHCOP00000011830	ENSHCOG00000014747	Hippocampus_comes
ENSPMGP00000010133	ENSPMGG00000008401	Periophthalmus_magnuspinnatus
ENSPLAP00000022537	ENSPLAG00000007155	Poecilia_latipinna
ENSHHUP00000075387	ENSHHUG00000044180	Hucho_hucho
ENSAMXP00000047718	ENSAMXG00000021250	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005023776	ENSAMXG00005012178	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028206	ENSPNAG00000005786	Pygocentrus_nattereri
ENSIPUP00000003436	ENSIPUG00000002431	Ictalurus_punctatus
ENSEEEP00000049275	ENSEEEG00000023160	Electrophorus_electricus
ENSDARP00000151273	ENSDARG00000010934	Danio_rerio
ENSSFOP00015006577	ENSSFOG00015004319	Scleropages_formosus
ENSPKIP00000035739	ENSPKIG00000014559	Paramormyrops_kingsleyae
ENSCHAP00000044094	ENSCHAG00000020513	Clupea_harengus
ENSDCDP00000046961	ENSDCDG00000029303	Denticeps_clupeoides
ENSPKIP00000005608	ENSPKIG00000022209	Paramormyrops_kingsleyae
ENSSFOP00015006242	ENSSFOG00015004079	Scleropages_formosus
ENSLOCP00000021235	ENSLOCG00000017181	Lepisosteus_oculatus
ENSECRP00000002621	ENSECRG00000001788	Erpetoichthys_calabaricus
ENSCMIP00000011513	ENSCMIG00000005968	Callorhinchus_milii
