FBpp0083395	FBgn0027493	Drosophila_melanogaster
ENSUAMP00000013733	ENSUAMG00000011027	Ursus_americanus
ENSNVIP00000003745	ENSNVIG00000003006	Neovison_vison
ENSMPUP00000015632	ENSMPUG00000015741	Mustela_putorius_furo
ENSMNEP00000024665	ENSMNEG00000035852	Macaca_nemestrina
ENSMFAP00000019946	ENSMFAG00000032956	Macaca_fascicularis
ENSCJAP00000076537	ENSCJAG00000017069	Callithrix_jacchus
ENSTSYP00000004099	ENSTSYG00000004496	Carlito_syrichta
ENSCGRP00015018053	ENSCGRG00015013828	Cricetulus_griseus_CriGri-PICR
ENSHGLP00100005371	ENSHGLG00100004077	Heterocephalus_glaber_HetGla_1.0
ENSCCNP00000011448	ENSCCNG00000011845	Castor_canadensis
ENSPVAP00000003097	ENSPVAG00000003281	Pteropus_vampyrus
ENSMSIP00000007256	ENSMSIG00000006479	Mus_spicilegus
ENSPEMP00000025220	ENSPEMG00000021712	Peromyscus_maniculatus_bairdii
ENSFCAP00000061782	ENSFCAG00000025698	Felis_catus
ENSSSCP00000053555	ENSSSCG00000010874	Sus_scrofa_strain_reference
ENSPPAP00000030825	ENSPPAG00000038367	Pan_paniscus
ENSPTRP00000084905	ENSPTRG00000044720	Pan_troglodytes
ENSOPRP00000004554	ENSOPRG00000004957	Ochotona_princeps
ENSMAUP00000018706	ENSMAUG00000017188	Mesocricetus_auratus
ENSOGAP00000018583	ENSOGAG00000006165	Otolemur_garnettii
ENSSARP00000005102	ENSSARG00000005642	Sorex_araneus
ENSMLUP00000015792	ENSMLUG00000017320	Myotis_lucifugus
ENSUPAP00010023188	ENSUPAG00010018358	Urocitellus_parryii
ENSSDAP00000024949	ENSSDAG00000022699	Spermophilus_dauricus
ENSMMMP00000027126	ENSMMMG00000023707	Marmota_marmota_marmota
ENSSTOP00000003930	ENSSTOG00000004376	Ictidomys_tridecemlineatus
ENSCHOP00000008725	ENSCHOG00000009850	Choloepus_hoffmanni
ENSTBEP00000008123	ENSTBEG00000009383	Tupaia_belangeri
ENSCAPP00000015306	ENSCAPG00000015444	Cavia_aperea
ENSCHIP00000013297	ENSCHIG00000014784	Capra_hircus
ENSCHOP00000012010	ENSCHOG00000013572	Choloepus_hoffmanni
ENSETEP00000005534	ENSETEG00000006815	Echinops_telfairi
ENSPCAP00000004350	ENSPCAG00000004638	Procavia_capensis
ENSMODP00000060135	ENSMODG00000043567	Monodelphis_domestica
ENSLAFP00000028791	ENSLAFG00000030550	Loxodonta_africana
ENSOANP00000025051	ENSOANG00000010254	Ornithorhynchus_anatinus
ENSXETP00000049199	ENSXETG00000017433	Xenopus_tropicalis
ENSLACP00000012123	ENSLACG00000010671	Latimeria_chalumnae
ENSECRP00000020251	ENSECRG00000013580	Erpetoichthys_calabaricus
ENSCMIP00000046669	ENSCMIG00000019169	Callorhinchus_milii
ENSNSUP00000019119	ENSNSUG00000013920	Notechis_scutatus
ENSPVIP00000026589	ENSPVIG00000019789	Pogona_vitticeps
ENSSMRP00000014298	ENSSMRG00000011131	Salvator_merianae
ENSSPUP00000011109	ENSSPUG00000008490	Sphenodon_punctatus
ENSGAGP00000022925	ENSGAGG00000016816	Gopherus_agassizii
ENSCABP00000029866	ENSCABG00000021910	Chelonoidis_abingdonii
ENSCPBP00000025229	ENSCPBG00000017961	Chrysemys_picta_bellii
ENSPSIP00000013680	ENSPSIG00000012259	Pelodiscus_sinensis
ENSARWP00000012009	ENSARWG00000008289	Apteryx_rowi
ENSAHAP00000025975	ENSAHAG00000018116	Apteryx_haastii
ENSAOWP00000012438	ENSAOWG00000008437	Apteryx_owenii
ENSDNVP00000005783	ENSDNVG00000003813	Dromaius_novaehollandiae
ENSLACP00000019962	ENSLACG00000017548	Latimeria_chalumnae
ENSDCDP00000001946	ENSDCDG00000000798	Denticeps_clupeoides
ENSCHAP00000059539	ENSCHAG00000026671	Clupea_harengus
ENSAMXP00000007584	ENSAMXG00000007379	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005004013	ENSAMXG00005001717	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000025986	ENSPNAG00000011281	Pygocentrus_nattereri
ENSIPUP00000030733	ENSIPUG00000020746	Ictalurus_punctatus
ENSEEEP00000039891	ENSEEEG00000018860	Electrophorus_electricus
ENSDARP00000118803	ENSDARG00000012399	Danio_rerio
ENSHHUP00000042204	ENSHHUG00000025700	Hucho_hucho
ENSHHUP00000082591	ENSHHUG00000047560	Hucho_hucho
ENSELUP00000036684	ENSELUG00000016073	Esox_lucius
ENSPFOP00000019144	ENSPFOG00000019031	Poecilia_formosa
ENSPLAP00000007988	ENSPLAG00000000235	Poecilia_latipinna
ENSPMEP00000021189	ENSPMEG00000001236	Poecilia_mexicana
ENSPREP00000017807	ENSPREG00000012013	Poecilia_reticulata
ENSPREP00000017739	ENSPREG00000011995	Poecilia_reticulata
ENSXMAP00000041369	ENSXMAG00000005060	Xiphophorus_maculatus
ENSXCOP00000007636	ENSXCOG00000005875	Xiphophorus_couchianus
ENSGAFP00000019687	ENSGAFG00000013305	Gambusia_affinis
ENSFHEP00000004670	ENSFHEG00000005622	Fundulus_heteroclitus
ENSCVAP00000007580	ENSCVAG00000009265	Cyprinodon_variegatus
ENSKMAP00000014916	ENSKMAG00000011156	Kryptolebias_marmoratus
ENSORLP00015002133	ENSORLG00015002774	Oryzias_latipes_ASM223469v1
ENSORLP00000013285	ENSORLG00000010597	Oryzias_latipes_ASM223467v1
ENSORLP00020033966	ENSORLG00020020188	Oryzias_latipes_ASM223471v1
ENSOMEP00000006845	ENSOMEG00000007916	Oryzias_melastigma
ENSGWIP00000052495	ENSGWIG00000025112	Gouania_willdenowi
ENSAOCP00000031580	ENSAOCG00000023346	Amphiprion_ocellaris
ENSCSEP00000016954	ENSCSEG00000010887	Cynoglossus_semilaevis
ENSBSLP00000022654	ENSBSLG00000011141	Betta_splendens
ENSHCOP00000016610	ENSHCOG00000020381	Hippocampus_comes
ENSTRUP00000007014	ENSTRUG00000003001	Takifugu_rubripes
ENSTNIP00000013711	ENSTNIG00000010787	Tetraodon_nigroviridis
ENSLCRP00005054967	ENSLCRG00005020455	Larimichthys_crocea
ENSGACP00000026809	ENSGACG00000020288	Gasterosteus_aculeatus
ENSMMOP00000008622	ENSMMOG00000006663	Mola_mola
ENSSDUP00000021973	ENSSDUG00000015973	Seriola_dumerili
ENSSLDP00000023584	ENSSLDG00000018402	Seriola_lalandi_dorsalis
ENSLCAP00010044666	ENSLCAG00010020654	Lates_calcarifer
ENSSMAP00000031831	ENSSMAG00000019490	Scophthalmus_maximus
ENSLBEP00000003075	ENSLBEG00000002364	Labrus_bergylta
ENSMAMP00000012883	ENSMAMG00000008698	Mastacembelus_armatus
ENSMALP00000021564	ENSMALG00000015065	Monopterus_albus
ENSATEP00000011998	ENSATEG00000008349	Anabas_testudineus
ENSCGOP00000011129	ENSCGOG00000005057	Cottoperca_gobio
ENSAPEP00000012868	ENSAPEG00000009126	Amphiprion_percula
ENSAOCP00000024936	ENSAOCG00000012187	Amphiprion_ocellaris
ENSAPOP00000023074	ENSAPOG00000004654	Acanthochromis_polyacanthus
ENSSPAP00000006382	ENSSPAG00000004863	Stegastes_partitus
ENSPRNP00000052114	ENSPRNG00000024360	Parambassis_ranga
ENSMZEP00005017529	ENSMZEG00005013180	Maylandia_zebra
ENSACLP00000013856	ENSACLG00000009458	Astatotilapia_calliptera
ENSPNYP00000030770	ENSPNYG00000023192	Pundamilia_nyererei
ENSHBUP00000019674	ENSHBUG00000021924	Haplochromis_burtoni
ENSNBRP00000016517	ENSNBRG00000012742	Neolamprologus_brichardi
ENSONIP00000002237	ENSONIG00000001787	Oreochromis_niloticus
ENSACIP00000018916	ENSACIG00000014697	Amphilophus_citrinellus
ENSPMGP00000014105	ENSPMGG00000011578	Periophthalmus_magnuspinnatus
ENSSFOP00015010125	ENSSFOG00015006559	Scleropages_formosus
ENSPKIP00000035210	ENSPKIG00000014244	Paramormyrops_kingsleyae
ENSGMOP00000012007	ENSGMOG00000011225	Gadus_morhua
ENSLOCP00000001485	ENSLOCG00000001306	Lepisosteus_oculatus
ENSECRP00000015679	ENSECRG00000010468	Erpetoichthys_calabaricus
ENSCMIP00000004095	ENSCMIG00000002459	Callorhinchus_milii
ENSPMAP00000008411	ENSPMAG00000007597	Petromyzon_marinus
ENSEBUP00000001305	ENSEBUG00000001081	Eptatretus_burgeri
ENSSPUP00000013639	ENSSPUG00000010500	Sphenodon_punctatus
ENSSPUP00000013647	ENSSPUG00000010513	Sphenodon_punctatus
ENSSPUP00000013659	ENSSPUG00000010522	Sphenodon_punctatus
ENSLCOP00000008108	ENSLCOG00000005775	Lepidothrix_coronata
ENSMVIP00005011203	ENSMVIG00005007989	Manacus_vitellinus
ENSTGUP00000013285	ENSTGUG00000012901	Taeniopygia_guttata
ENSTGUP00000016015	ENSTGUG00000015686	Taeniopygia_guttata
ENSLSDP00000024021	ENSLSDG00000016888	Lonchura_striata_domestica
ENSJHYP00000016072	ENSJHYG00000012308	Junco_hyemalis
ENSZALP00000006823	ENSZALG00000006145	Zonotrichia_albicollis
ENSSCAP00000008407	ENSSCAG00000006419	Serinus_canaria
ENSFALP00000003088	ENSFALG00000002967	Ficedula_albicollis
ENSPMJP00000001166	ENSPMJG00000000977	Parus_major
ENSCCEP00000015613	ENSCCEG00000014605	Cyanistes_caeruleus
ENSMUNP00000002765	ENSMUNG00000002421	Melopsittacus_undulatus
ENSAPLP00000019532	ENSAPLG00000027680	Anas_platyrhynchos_platyrhynchos
ENSABRP00000013978	ENSABRG00000012422	Anser_brachyrhynchus
ENSGALP00000018960	ENSGALG00000011618	Gallus_gallus
ENSCJPP00005002705	ENSCJPG00005003017	Coturnix_japonica
ENSMGAP00000014209	ENSMGAG00000013451	Meleagris_gallopavo
ENSNMEP00000018799	ENSNMEG00000016294	Numida_meleagris
ENSNPEP00000005118	ENSNPEG00000003884	Nothoprocta_perdicaria
ENSAHAP00000004405	ENSAHAG00000003272	Apteryx_haastii
ENSARWP00000023628	ENSARWG00000016079	Apteryx_rowi
ENSAOWP00000012068	ENSAOWG00000008266	Apteryx_owenii
ENSDNVP00000015312	ENSDNVG00000010696	Dromaius_novaehollandiae
ENSCPUP00000005758	ENSCPUG00000004138	Calidris_pugnax
ENSCPGP00000002396	ENSCPGG00000001575	Calidris_pygmaea
ENSCPRP00005022923	ENSCPRG00005015931	Crocodylus_porosus
ENSCABP00000008486	ENSCABG00000006420	Chelonoidis_abingdonii
ENSCABP00000008485	ENSCABG00000006417	Chelonoidis_abingdonii
ENSGAGP00000032354	ENSGAGG00000023072	Gopherus_agassizii
ENSCPBP00000028587	ENSCPBG00000020185	Chrysemys_picta_bellii
ENSPSIP00000019246	ENSPSIG00000016960	Pelodiscus_sinensis
ENSNSUP00000025381	ENSNSUG00000018272	Notechis_scutatus
ENSNSUP00000025382	ENSNSUG00000018273	Notechis_scutatus
ENSACAP00000011566	ENSACAG00000011672	Anolis_carolinensis
ENSPVIP00000017254	ENSPVIG00000013291	Pogona_vitticeps
ENSSMRP00000001854	ENSSMRG00000001616	Salvator_merianae
ENSVURP00010006948	ENSVURG00010005386	Vombatus_ursinus
ENSPCIP00000051318	ENSPCIG00000018091	Phascolarctos_cinereus
ENSMEUP00000002205	ENSMEUG00000002412	Notamacropus_eugenii
ENSSHAP00000012013	ENSSHAG00000010303	Sarcophilus_harrisii
ENSMODP00000017092	ENSMODG00000013667	Monodelphis_domestica
ENSPPYP00000007034	ENSPPYG00000006190	Pongo_abelii
ENSNLEP00000019807	ENSNLEG00000016314	Nomascus_leucogenys
ENSCATP00000038304	ENSCATG00000041846	Cercocebus_atys
ENSCSAP00000005965	ENSCSAG00000009714	Chlorocebus_sabaeus
ENSPTEP00000029293	ENSPTEG00000028725	Piliocolobus_tephrosceles
ENSCCAP00000009784	ENSCCAG00000022580	Cebus_capucinus_imitator
ENSANAP00000010153	ENSANAG00000023043	Aotus_nancymaae
ENSCJAP00000076318	ENSCJAG00000054537	Callithrix_jacchus
ENSSBOP00000027885	ENSSBOG00000030331	Saimiri_boliviensis_boliviensis
ENSP00000333019	ENSG00000185100	Homo_sapiens
ENSGGOP00000012654	ENSGGOG00000012967	Gorilla_gorilla
ENSPTRP00000011563	ENSPTRG00000006773	Pan_troglodytes
ENSPPAP00000014987	ENSPPAG00000030656	Pan_paniscus
ENSMNEP00000008678	ENSMNEG00000028814	Macaca_nemestrina
ENSMFAP00000044184	ENSMFAG00000039464	Macaca_fascicularis
ENSMMUP00000062985	ENSMMUG00000016556	Macaca_mulatta
ENSPANP00000025847	ENSPANG00000020415	Papio_anubis
ENSTGEP00000013688	ENSTGEG00000011105	Theropithecus_gelada
ENSMLEP00000030331	ENSMLEG00000039349	Mandrillus_leucophaeus
ENSRBIP00000028146	ENSRBIG00000037953	Rhinopithecus_bieti
ENSRROP00000018555	ENSRROG00000033316	Rhinopithecus_roxellana
ENSCANP00000037627	ENSCANG00000042485	Colobus_angolensis_palliatus
ENSANAP00000022984	ENSANAG00000029243	Aotus_nancymaae
ENSTSYP00000026007	ENSTSYG00000014528	Carlito_syrichta
ENSPCOP00000000278	ENSPCOG00000000641	Propithecus_coquereli
ENSPSMP00000016660	ENSPSMG00000011859	Prolemur_simus
ENSMICP00000048093	ENSMICG00000016511	Microcebus_murinus
ENSOGAP00000013796	ENSOGAG00000015406	Otolemur_garnettii
ENSMUSP00000021726	ENSMUSG00000011148	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000034654	ENSMSIG00000028896	Mus_spicilegus
MGP_SPRETEiJ_P0035007	MGP_SPRETEiJ_G0019002	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0033466	MGP_CAROLIEiJ_G0018153	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0083587	MGP_PahariEiJ_G0029910	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000064866	ENSRNOG00000046763	Rattus_norvegicus
ENSMUGP00000027038	ENSMUGG00000022513	Meriones_unguiculatus
ENSCGRP00000014282	ENSCGRG00000010333	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001020032	ENSCGRG00001019301	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015027373	ENSCGRG00015020690	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020522	ENSMAUG00000018516	Mesocricetus_auratus
ENSPEMP00000001232	ENSPEMG00000000885	Peromyscus_maniculatus_bairdii
ENSMOCP00000013533	ENSMOCG00000013298	Microtus_ochrogaster
ENSNGAP00000020880	ENSNGAG00000020226	Nannospalax_galili
ENSJJAP00000008977	ENSJJAG00000012984	Jaculus_jaculus
ENSCCNP00000019012	ENSCCNG00000019162	Castor_canadensis
ENSCLAP00000006866	ENSCLAG00000004836	Chinchilla_lanigera
ENSODEP00000002665	ENSODEG00000002065	Octodon_degus
ENSCPOP00000008586	ENSCPOG00000009566	Cavia_porcellus
ENSCAPP00000003445	ENSCAPG00000006199	Cavia_aperea
ENSHGLP00000014184	ENSHGLG00000010136	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012966	ENSHGLG00100009604	Heterocephalus_glaber_HetGla_1.0
