ENSARWP00000018814	ENSARWG00000012939	Apteryx_rowi	ENSARWT00000021383
ENSAHAP00000005723	ENSAHAG00000004416	Apteryx_haastii	ENSAHAT00000006407
ENSAOWP00000010308	ENSAOWG00000007099	Apteryx_owenii	ENSAOWT00000011723
ENSDNVP00000010289	ENSDNVG00000007260	Dromaius_novaehollandiae	ENSDNVT00000012372
ENSNPEP00000007673	ENSNPEG00000005751	Nothoprocta_perdicaria
ENSSMRP00000012852	ENSSMRG00000010024	Salvator_merianae
ENSSPUP00000016911	ENSSPUG00000013081	Sphenodon_punctatus
ENSPCIP00000022381	ENSPCIG00000016979	Phascolarctos_cinereus
ENSVURP00010028534	ENSVURG00010021836	Vombatus_ursinus
ENSMEUP00000001821	ENSMEUG00000001995	Notamacropus_eugenii
ENSMODP00000000719	ENSMODG00000000601	Monodelphis_domestica
ENSMODP00000054280	ENSMODG00000013345	Monodelphis_domestica
ENSMLUP00000019674	ENSMLUG00000027087	Myotis_lucifugus
ENSPVAP00000008768	ENSPVAG00000009298	Pteropus_vampyrus
ENSPTIP00000003702	ENSPTIG00000006397	Panthera_tigris_altaica
ENSPPRP00000008706	ENSPPRG00000003413	Panthera_pardus
ENSFCAP00000045362	ENSFCAG00000027428	Felis_catus
ENSUAMP00000028797	ENSUAMG00000022228	Ursus_americanus
ENSUMAP00000031279	ENSUMAG00000022596	Ursus_maritimus
ENSAMEP00000008975	ENSAMEG00000008532	Ailuropoda_melanoleuca
ENSCAFP00020029601	ENSCAFG00020023080	Canis_lupus_dingo
ENSCAFP00000016270	ENSCAFG00000011048	Canis_lupus_familiaris
ENSVVUP00000030143	ENSVVUG00000021997	Vulpes_vulpes
ENSMPUP00000010262	ENSMPUG00000010335	Mustela_putorius_furo
ENSNVIP00000028929	ENSNVIG00000022321	Neovison_vison
ENSOGAP00000009262	ENSOGAG00000010354	Otolemur_garnettii
ENSCHOP00000006448	ENSCHOG00000007283	Choloepus_hoffmanni
ENSDNOP00000015098	ENSDNOG00000019480	Dasypus_novemcinctus
ENSPPAP00000012508	ENSPPAG00000029438	Pan_paniscus
ENSPTRP00000039727	ENSPTRG00000016674	Pan_troglodytes
ENSP00000296824	ENSG00000164366	Homo_sapiens
ENSGGOP00000002625	ENSGGOG00000002664	Gorilla_gorilla
ENSPPYP00000017087	ENSPPYG00000015297	Pongo_abelii
ENSNLEP00000030739	ENSNLEG00000033464	Nomascus_leucogenys
ENSPTEP00000012991	ENSPTEG00000014591	Piliocolobus_tephrosceles
ENSCANP00000032999	ENSCANG00000040165	Colobus_angolensis_palliatus
ENSRROP00000024136	ENSRROG00000035879	Rhinopithecus_roxellana
ENSRBIP00000009313	ENSRBIG00000028544	Rhinopithecus_bieti
ENSMLEP00000000325	ENSMLEG00000000748	Mandrillus_leucophaeus
ENSCATP00000020666	ENSCATG00000034089	Cercocebus_atys
ENSPANP00000001560	ENSPANG00000022717	Papio_anubis
ENSTGEP00000000492	ENSTGEG00000000509	Theropithecus_gelada
ENSMFAP00000006151	ENSMFAG00000033953	Macaca_fascicularis
ENSMMUP00000064947	ENSMMUG00000063025	Macaca_mulatta
ENSMNEP00000040930	ENSMNEG00000043314	Macaca_nemestrina
ENSCSAP00000013472	ENSCSAG00000017439	Chlorocebus_sabaeus
ENSCCAP00000008569	ENSCCAG00000022028	Cebus_capucinus_imitator
ENSSBOP00000030640	ENSSBOG00000031596	Saimiri_boliviensis_boliviensis
ENSCJAP00000070913	ENSCJAG00000052648	Callithrix_jacchus
ENSANAP00000008750	ENSANAG00000022404	Aotus_nancymaae
ENSTSYP00000016350	ENSTSYG00000027393	Carlito_syrichta
ENSPCOP00000005288	ENSPCOG00000013507	Propithecus_coquereli
ENSMICP00000042548	ENSMICG00000008417	Microcebus_murinus
ENSPSMP00000014807	ENSPSMG00000010615	Prolemur_simus
ENSTBEP00000004400	ENSTBEG00000005119	Tupaia_belangeri
ENSLAFP00000015360	ENSLAFG00000018335	Loxodonta_africana
ENSPCAP00000015817	ENSPCAG00000016919	Procavia_capensis
ENSBIXP00000011777	ENSBIXG00000016983	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023243	ENSBIXG00005026035	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000054191	ENSBTAG00000047780	Bos_taurus
ENSBMUP00000017429	ENSBMUG00000013178	Bos_mutus
ENSBBBP00000013513	ENSBBBG00000021189	Bison_bison_bison
ENSCHIP00000028660	ENSCHIG00000024092	Capra_hircus
ENSOARP00000016732	ENSOARG00000015599	Ovis_aries
ENSTTRP00000005897	ENSTTRG00000006243	Tursiops_truncatus
ENSSSCP00000033372	ENSSSCG00000036783	Sus_scrofa_strain_reference
ENSVPAP00000009771	ENSVPAG00000010496	Vicugna_pacos
ENSSARP00000000856	ENSSARG00000000942	Sorex_araneus
ENSEEUP00000003703	ENSEEUG00000004100	Erinaceus_europaeus
ENSEASP00005026461	ENSEASG00005018062	Equus_asinus_asinus
ENSECAP00000045858	ENSECAG00000001898	Equus_caballus
ENSOCUP00000001377	ENSOCUG00000001605	Oryctolagus_cuniculus
ENSOPRP00000000692	ENSOPRG00000000766	Ochotona_princeps
ENSETEP00000000843	ENSETEG00000001043	Echinops_telfairi
ENSHGLP00100004201	ENSHGLG00100003193	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000026099	ENSHGLG00000018579	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002289	ENSFDAG00000012033	Fukomys_damarensis
ENSCLAP00000008927	ENSCLAG00000006232	Chinchilla_lanigera
ENSODEP00000025032	ENSODEG00000018314	Octodon_degus
ENSCPOP00000027354	ENSCPOG00000030881	Cavia_porcellus
ENSCAPP00000009884	ENSCAPG00000011274	Cavia_aperea
ENSSTOP00000018111	ENSSTOG00000025952	Ictidomys_tridecemlineatus
ENSUPAP00010024569	ENSUPAG00010019474	Urocitellus_parryii
ENSMMMP00000018045	ENSMMMG00000016016	Marmota_marmota_marmota
ENSSDAP00000026307	ENSSDAG00000023854	Spermophilus_dauricus
ENSSDAP00000026309	ENSSDAG00000023858	Spermophilus_dauricus
ENSCCNP00000029949	ENSCCNG00000028722	Castor_canadensis
ENSDORP00000021854	ENSDORG00000023859	Dipodomys_ordii
ENSCGRP00000005344	ENSCGRG00000003908	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015012756	ENSCGRG00015009797	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001010514	ENSCGRG00001012397	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000022556	ENSMAUG00000019954	Mesocricetus_auratus
ENSMOCP00000015994	ENSMOCG00000015017	Microtus_ochrogaster
ENSPEMP00000005155	ENSPEMG00000007618	Peromyscus_maniculatus_bairdii
ENSMSIP00000018246	ENSMSIG00000015569	Mus_spicilegus
ENSMUSP00000022063	ENSMUSG00000021578	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0034908	MGP_CAROLIEiJ_G0018721	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0026569	MGP_PahariEiJ_G0015801	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000017779	ENSRNOG00000012775	Rattus_norvegicus
ENSMUGP00000019939	ENSMUGG00000016855	Meriones_unguiculatus
ENSNGAP00000002149	ENSNGAG00000001714	Nannospalax_galili
ENSJJAP00000013556	ENSJJAG00000016279	Jaculus_jaculus
ENSOANP00000016102	ENSOANG00000010160	Ornithorhynchus_anatinus
ENSXETP00000014040	ENSXETG00000000804	Xenopus_tropicalis
ENSLACP00000008669	ENSLACG00000007663	Latimeria_chalumnae
ENSCMIP00000036075	ENSCMIG00000015245	Callorhinchus_milii
ENSAMXP00000044469	ENSAMXG00000032846	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000038231	ENSAMXG00000039923	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005046794	ENSAMXG00005021544	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009756	ENSPNAG00000015226	Pygocentrus_nattereri
ENSIPUP00000033602	ENSIPUG00000022591	Ictalurus_punctatus
ENSEEEP00000008098	ENSEEEG00000004217	Electrophorus_electricus
ENSDARP00000139058	ENSDARG00000104344	Danio_rerio
ENSDCDP00000030116	ENSDCDG00000021211	Denticeps_clupeoides
ENSTRUP00000054894	ENSTRUG00000022586	Takifugu_rubripes
ENSTNIP00000022276	ENSTNIG00000019082	Tetraodon_nigroviridis
ENSGWIP00000026021	ENSGWIG00000013658	Gouania_willdenowi
ENSGWIP00000007231	ENSGWIG00000004225	Gouania_willdenowi
ENSPMGP00000020864	ENSPMGG00000016917	Periophthalmus_magnuspinnatus
ENSCSEP00000017813	ENSCSEG00000011398	Cynoglossus_semilaevis
ENSATEP00000035575	ENSATEG00000024443	Anabas_testudineus
ENSBSLP00000056865	ENSBSLG00000026486	Betta_splendens
ENSMAMP00000000836	ENSMAMG00000000613	Mastacembelus_armatus
ENSSDUP00000016061	ENSSDUG00000011724	Seriola_dumerili
ENSSLDP00000017100	ENSSLDG00000013524	Seriola_lalandi_dorsalis
ENSSMAP00000011555	ENSSMAG00000007132	Scophthalmus_maximus
ENSLCAP00010035497	ENSLCAG00010016648	Lates_calcarifer
ENSCGOP00000019480	ENSCGOG00000009353	Cottoperca_gobio
ENSGACP00000007598	ENSGACG00000005756	Gasterosteus_aculeatus
ENSLCRP00005008949	ENSLCRG00005004227	Larimichthys_crocea
ENSMMOP00000008698	ENSMMOG00000006727	Mola_mola
ENSLBEP00000007899	ENSLBEG00000006108	Labrus_bergylta
ENSMALP00000005903	ENSMALG00000004235	Monopterus_albus
ENSCVAP00000002646	ENSCVAG00000003764	Cyprinodon_variegatus
ENSFHEP00000001614	ENSFHEG00000002365	Fundulus_heteroclitus
ENSXMAP00000022956	ENSXMAG00000021467	Xiphophorus_maculatus
ENSXCOP00000022550	ENSXCOG00000016858	Xiphophorus_couchianus
ENSGAFP00000000172	ENSGAFG00000000126	Gambusia_affinis
ENSPFOP00000019050	ENSPFOG00000018945	Poecilia_formosa
ENSPMEP00000010211	ENSPMEG00000012140	Poecilia_mexicana
ENSPLAP00000014246	ENSPLAG00000017887	Poecilia_latipinna
ENSPREP00000020546	ENSPREG00000013904	Poecilia_reticulata
ENSKMAP00000029182	ENSKMAG00000021633	Kryptolebias_marmoratus
ENSORLP00020033021	ENSORLG00020018834	Oryzias_latipes_ASM223471v1
ENSORLP00000007767	ENSORLG00000006174	Oryzias_latipes_ASM223467v1
ENSORLP00015023511	ENSORLG00015003527	Oryzias_latipes_ASM223469v1
ENSOMEP00000015708	ENSOMEG00000017320	Oryzias_melastigma
ENSMZEP00005009164	ENSMZEG00005006958	Maylandia_zebra
ENSACLP00000031915	ENSACLG00000021649	Astatotilapia_calliptera
ENSPNYP00000018061	ENSPNYG00000013648	Pundamilia_nyererei
ENSHBUP00000027934	ENSHBUG00000011433	Haplochromis_burtoni
ENSNBRP00000012363	ENSNBRG00000009658	Neolamprologus_brichardi
ENSONIP00000009173	ENSONIG00000007273	Oreochromis_niloticus
ENSACIP00000025651	ENSACIG00000019885	Amphilophus_citrinellus
ENSAOCP00000006084	ENSAOCG00000009663	Amphiprion_ocellaris
ENSAPEP00000025769	ENSAPEG00000018336	Amphiprion_percula
ENSAPOP00000003154	ENSAPOG00000004614	Acanthochromis_polyacanthus
ENSSPAP00000023903	ENSSPAG00000018049	Stegastes_partitus
ENSPRNP00000029988	ENSPRNG00000014961	Parambassis_ranga
ENSHCOP00000022271	ENSHCOG00000009822	Hippocampus_comes
ENSGMOP00000010234	ENSGMOG00000009582	Gadus_morhua
ENSHHUP00000007746	ENSHHUG00000004770	Hucho_hucho
ENSELUP00000023021	ENSELUG00000021920	Esox_lucius
ENSCHAP00000030490	ENSCHAG00000014626	Clupea_harengus
ENSCHAP00000030619	ENSCHAG00000014681	Clupea_harengus
ENSCHAP00000030684	ENSCHAG00000014709	Clupea_harengus
ENSDCDP00000038925	ENSDCDG00000026003	Denticeps_clupeoides
ENSDARP00000012199	ENSDARG00000008946	Danio_rerio
ENSHHUP00000048063	ENSHHUG00000029169	Hucho_hucho
ENSELUP00000007343	ENSELUG00000008130	Esox_lucius
ENSSFOP00015008743	ENSSFOG00015005719	Scleropages_formosus
ENSPKIP00000042040	ENSPKIG00000018361	Paramormyrops_kingsleyae
ENSLOCP00000011419	ENSLOCG00000009365	Lepisosteus_oculatus
ENSECRP00000031266	ENSECRG00000021187	Erpetoichthys_calabaricus
ENSAMXP00000042208	ENSAMXG00000016362	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005046808	ENSAMXG00005021546	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000034313	ENSAMXG00000031367	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPKIP00000042020	ENSPKIG00000018381	Paramormyrops_kingsleyae
ENSCMIP00000036063	ENSCMIG00000015240	Callorhinchus_milii
ENSPMAP00000007380	ENSPMAG00000006688	Petromyzon_marinus
ENSEBUP00000014462	ENSEBUG00000009110	Eptatretus_burgeri
