ENSABRP00000000165	ENSABRG00000000187	Anser_brachyrhynchus
ENSLOCP00000005145	ENSLOCG00000004304	Lepisosteus_oculatus
ENSECRP00000009112	ENSECRG00000006118	Erpetoichthys_calabaricus
ENSAMXP00000019507	ENSAMXG00000018943	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033033	ENSAMXG00005016073	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000013875	ENSPNAG00000005582	Pygocentrus_nattereri
ENSIPUP00000011585	ENSIPUG00000007897	Ictalurus_punctatus
ENSEEEP00000044926	ENSEEEG00000021206	Electrophorus_electricus
ENSDARP00000011163	ENSDARG00000018569	Danio_rerio
ENSCHAP00000023227	ENSCHAG00000011522	Clupea_harengus
ENSDCDP00000027615	ENSDCDG00000020137	Denticeps_clupeoides
ENSTNIP00000010862	ENSTNIG00000008040	Tetraodon_nigroviridis
ENSTRUP00000011080	ENSTRUG00000004666	Takifugu_rubripes
ENSLBEP00000008892	ENSLBEG00000006834	Labrus_bergylta
ENSCSEP00000031239	ENSCSEG00000019994	Cynoglossus_semilaevis
ENSORLP00000015338	ENSORLG00000012260	Oryzias_latipes_ASM223467v1
ENSORLP00020024006	ENSORLG00020005163	Oryzias_latipes_ASM223471v1
ENSORLP00015028425	ENSORLG00015011087	Oryzias_latipes_ASM223469v1
ENSOMEP00000011651	ENSOMEG00000012971	Oryzias_melastigma
ENSHCOP00000014336	ENSHCOG00000017672	Hippocampus_comes
ENSATEP00000031202	ENSATEG00000021520	Anabas_testudineus
ENSKMAP00000010168	ENSKMAG00000007634	Kryptolebias_marmoratus
ENSMALP00000032679	ENSMALG00000022484	Monopterus_albus
ENSMAMP00000003203	ENSMAMG00000002202	Mastacembelus_armatus
ENSBSLP00000044805	ENSBSLG00000021384	Betta_splendens
ENSSLDP00000030648	ENSSLDG00000023603	Seriola_lalandi_dorsalis
ENSSDUP00000015995	ENSSDUG00000011676	Seriola_dumerili
ENSLCAP00010024056	ENSLCAG00010011286	Lates_calcarifer
ENSSMAP00000018774	ENSSMAG00000011512	Scophthalmus_maximus
ENSGACP00000013477	ENSGACG00000010200	Gasterosteus_aculeatus
ENSXMAP00000037629	ENSXMAG00000024956	Xiphophorus_maculatus
ENSXCOP00000025801	ENSXCOG00000019288	Xiphophorus_couchianus
ENSGAFP00000021149	ENSGAFG00000014261	Gambusia_affinis
ENSPFOP00000013666	ENSPFOG00000013634	Poecilia_formosa
ENSPMEP00000030263	ENSPMEG00000016560	Poecilia_mexicana
ENSPLAP00000004132	ENSPLAG00000005764	Poecilia_latipinna
ENSPREP00000016244	ENSPREG00000010956	Poecilia_reticulata
ENSCVAP00000000255	ENSCVAG00000001144	Cyprinodon_variegatus
ENSFHEP00000028733	ENSFHEG00000013041	Fundulus_heteroclitus
ENSAOCP00000005702	ENSAOCG00000009233	Amphiprion_ocellaris
ENSAPEP00000016413	ENSAPEG00000011730	Amphiprion_percula
ENSAPOP00000008151	ENSAPOG00000010225	Acanthochromis_polyacanthus
ENSSPAP00000024465	ENSSPAG00000018425	Stegastes_partitus
ENSPNYP00000030663	ENSPNYG00000023108	Pundamilia_nyererei
ENSHBUP00000030406	ENSHBUG00000015452	Haplochromis_burtoni
ENSMZEP00005023565	ENSMZEG00005017631	Maylandia_zebra
ENSACLP00000035841	ENSACLG00000024260	Astatotilapia_calliptera
ENSONIP00000016261	ENSONIG00000012925	Oreochromis_niloticus
ENSNBRP00000000498	ENSNBRG00000000450	Neolamprologus_brichardi
ENSACIP00000015601	ENSACIG00000012111	Amphilophus_citrinellus
ENSPRNP00000051436	ENSPRNG00000024374	Parambassis_ranga
ENSLCRP00005008296	ENSLCRG00005003989	Larimichthys_crocea
ENSMMOP00000021088	ENSMMOG00000016038	Mola_mola
ENSGWIP00000053523	ENSGWIG00000025727	Gouania_willdenowi
ENSGMOP00000011048	ENSGMOG00000010317	Gadus_morhua
ENSHHUP00000043615	ENSHHUG00000026755	Hucho_hucho
ENSHHUP00000069167	ENSHHUG00000040753	Hucho_hucho
ENSELUP00000018072	ENSELUG00000001251	Esox_lucius
ENSSFOP00015004116	ENSSFOG00015002701	Scleropages_formosus
ENSPKIP00000023367	ENSPKIG00000007026	Paramormyrops_kingsleyae
ENSLOCP00000008316	ENSLOCG00000006877	Lepisosteus_oculatus
ENSECRP00000013116	ENSECRG00000008764	Erpetoichthys_calabaricus	ENSECRT00000013346
ENSDARP00000074016	ENSDARG00000043586	Danio_rerio	ENSDART00000079563
ENSLACP00000010674	ENSLACG00000009403	Latimeria_chalumnae
ENSEBUP00000014457	ENSEBUG00000009113	Eptatretus_burgeri
