ENSPVIP00000032014	ENSPVIG00000023502	Pogona_vitticeps	ENSPVIT00000039212
ENSACAP00000003454	ENSACAG00000003528	Anolis_carolinensis	ENSACAT00000003540
ENSNSUP00000008914	ENSNSUG00000006851	Notechis_scutatus
ENSPNYP00000005602	ENSPNYG00000004283	Pundamilia_nyererei
ENSNBRP00000002959	ENSNBRG00000002315	Neolamprologus_brichardi
ENSONIP00000009722	ENSONIG00000007713	Oreochromis_niloticus
ENSACIP00000025106	ENSACIG00000019418	Amphilophus_citrinellus
ENSAOCP00000017417	ENSAOCG00000022484	Amphiprion_ocellaris
ENSAPEP00000009436	ENSAPEG00000006576	Amphiprion_percula
ENSAPOP00000010770	ENSAPOG00000013250	Acanthochromis_polyacanthus
ENSSPAP00000000594	ENSSPAG00000000470	Stegastes_partitus
ENSPRNP00000052418	ENSPRNG00000024767	Parambassis_ranga
ENSMAMP00000033139	ENSMAMG00000022300	Mastacembelus_armatus
ENSMALP00000029099	ENSMALG00000020143	Monopterus_albus
ENSATEP00000008426	ENSATEG00000005948	Anabas_testudineus
ENSSDUP00000033049	ENSSDUG00000023734	Seriola_dumerili
ENSSLDP00000016909	ENSSLDG00000013374	Seriola_lalandi_dorsalis
ENSSMAP00000006748	ENSSMAG00000004170	Scophthalmus_maximus
ENSLCAP00010002802	ENSLCAG00010001533	Lates_calcarifer
ENSTRUP00000015629	ENSTRUG00000006393	Takifugu_rubripes
ENSTNIP00000006591	ENSTNIG00000003982	Tetraodon_nigroviridis
ENSMMOP00000011140	ENSMMOG00000008591	Mola_mola
ENSLCRP00005056381	ENSLCRG00005020914	Larimichthys_crocea
ENSLBEP00000028526	ENSLBEG00000021584	Labrus_bergylta
ENSCSEP00000030522	ENSCSEG00000019548	Cynoglossus_semilaevis
ENSGWIP00000026044	ENSGWIG00000013592	Gouania_willdenowi
ENSBSLP00000001030	ENSBSLG00000000714	Betta_splendens
ENSHCOP00000021235	ENSHCOG00000007901	Hippocampus_comes
ENSGMOP00000019144	ENSGMOG00000017738	Gadus_morhua
ENSPKIP00000014396	ENSPKIG00000001454	Paramormyrops_kingsleyae
ENSSFOP00015027288	ENSSFOG00015017390	Scleropages_formosus
ENSLOCP00000000509	ENSLOCG00000000467	Lepisosteus_oculatus
ENSECRP00000012823	ENSECRG00000008567	Erpetoichthys_calabaricus
ENSXETP00000009861	ENSXETG00000011273	Xenopus_tropicalis
ENSCPBP00000017299	ENSCPBG00000012674	Chrysemys_picta_bellii
ENSGAGP00000005751	ENSGAGG00000004615	Gopherus_agassizii
ENSPSIP00000017238	ENSPSIG00000015237	Pelodiscus_sinensis
ENSCPRP00005014440	ENSCPRG00005010168	Crocodylus_porosus
ENSXETP00000051024	ENSXETG00000020677	Xenopus_tropicalis
ENSLACP00000001671	ENSLACG00000001495	Latimeria_chalumnae
ENSLOCP00000012589	ENSLOCG00000010279	Lepisosteus_oculatus
ENSCMIP00000026590	ENSCMIG00000011622	Callorhinchus_milii
ENSEBUP00000021490	ENSEBUG00000013271	Eptatretus_burgeri
ENSPMAP00000009294	ENSPMAG00000008441	Petromyzon_marinus
ENSCINP00000032227	ENSCING00000009162	Ciona_intestinalis
ENSCSAVP00000011124	ENSCSAVG00000006505	Ciona_savignyi
