FBpp0089217	FBgn0023512	Drosophila_melanogaster	FBtr0070351
D2085.3.1	WBGene00008428	Caenorhabditis_elegans_strain_N2	D2085.3.1
ENSACAP00000010565	ENSACAG00000010709	Anolis_carolinensis
ENSSTOP00000015689	ENSSTOG00000021575	Ictidomys_tridecemlineatus
ENSSDAP00000019934	ENSSDAG00000018118	Spermophilus_dauricus
ENSMMMP00000007116	ENSMMMG00000006358	Marmota_marmota_marmota
ENSCLAP00000018855	ENSCLAG00000012914	Chinchilla_lanigera
ENSODEP00000017309	ENSODEG00000012756	Octodon_degus
ENSCPOP00000027628	ENSCPOG00000012458	Cavia_porcellus
ENSCAPP00000004850	ENSCAPG00000007276	Cavia_aperea
ENSHGLP00000024309	ENSHGLG00000017325	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025212	ENSHGLG00100018496	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007633	ENSFDAG00000016085	Fukomys_damarensis
ENSOCUP00000003919	ENSOCUG00000004536	Oryctolagus_cuniculus
ENSOPRP00000005100	ENSOPRG00000005555	Ochotona_princeps
ENSTBEP00000007102	ENSTBEG00000008196	Tupaia_belangeri
ENSPTRP00000026977	ENSPTRG00000015679	Pan_troglodytes
ENSPPAP00000014886	ENSPPAG00000030604	Pan_paniscus
ENSP00000497160	ENSG00000145191	Homo_sapiens
ENSGGOP00000007271	ENSGGOG00000007425	Gorilla_gorilla
ENSPPYP00000016041	ENSPPYG00000014344	Pongo_abelii
ENSNLEP00000007422	ENSNLEG00000006103	Nomascus_leucogenys
ENSPANP00000002243	ENSPANG00000017089	Papio_anubis
ENSTGEP00000029774	ENSTGEG00000023931	Theropithecus_gelada
ENSMLEP00000008339	ENSMLEG00000028338	Mandrillus_leucophaeus
ENSMFAP00000028475	ENSMFAG00000045589	Macaca_fascicularis
ENSMMUP00000008639	ENSMMUG00000006562	Macaca_mulatta
ENSMNEP00000024698	ENSMNEG00000035864	Macaca_nemestrina
ENSCATP00000041242	ENSCATG00000043245	Cercocebus_atys
ENSCSAP00000009710	ENSCSAG00000013546	Chlorocebus_sabaeus
ENSPTEP00000027328	ENSPTEG00000027196	Piliocolobus_tephrosceles
ENSCANP00000036635	ENSCANG00000041978	Colobus_angolensis_palliatus
ENSRBIP00000040335	ENSRBIG00000043590	Rhinopithecus_bieti
ENSRROP00000027552	ENSRROG00000037560	Rhinopithecus_roxellana
ENSSBOP00000024018	ENSSBOG00000028500	Saimiri_boliviensis_boliviensis
ENSCCAP00000021755	ENSCCAG00000028693	Cebus_capucinus_imitator
ENSCJAP00000024116	ENSCJAG00000013108	Callithrix_jacchus
ENSANAP00000025961	ENSANAG00000030694	Aotus_nancymaae
ENSTSYP00000011427	ENSTSYG00000012456	Carlito_syrichta
ENSPCOP00000003544	ENSPCOG00000010623	Propithecus_coquereli
ENSPSMP00000031131	ENSPSMG00000021580	Prolemur_simus
ENSMICP00000051184	ENSMICG00000049428	Microcebus_murinus
ENSOGAP00000014441	ENSOGAG00000016131	Otolemur_garnettii
ENSLAFP00000012376	ENSLAFG00000014782	Loxodonta_africana
ENSPCAP00000006822	ENSPCAG00000007275	Procavia_capensis
ENSETEP00000003881	ENSETEG00000004754	Echinops_telfairi
ENSDNOP00000005806	ENSDNOG00000007493	Dasypus_novemcinctus
ENSCHOP00000002466	ENSCHOG00000002782	Choloepus_hoffmanni
ENSOANP00000002230	ENSOANG00000001406	Ornithorhynchus_anatinus
ENSXETP00000002647	ENSXETG00000005347	Xenopus_tropicalis
ENSLACP00000013713	ENSLACG00000012068	Latimeria_chalumnae
ENSSFOP00015020893	ENSSFOG00015013408	Scleropages_formosus
ENSPKIP00000021078	ENSPKIG00000005606	Paramormyrops_kingsleyae
ENSPNAP00000022146	ENSPNAG00000004608	Pygocentrus_nattereri
ENSAMXP00000054221	ENSAMXG00000019751	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000004467	ENSEEEG00000002322	Electrophorus_electricus
ENSIPUP00000008431	ENSIPUG00000005756	Ictalurus_punctatus
ENSDARP00000099342	ENSDARG00000074995	Danio_rerio
ENSDCDP00000038697	ENSDCDG00000025848	Denticeps_clupeoides
ENSTRUP00000019529	ENSTRUG00000007854	Takifugu_rubripes
ENSTNIP00000010748	ENSTNIG00000007928	Tetraodon_nigroviridis
ENSMMOP00000017628	ENSMMOG00000013383	Mola_mola
ENSLCRP00005013523	ENSLCRG00005005742	Larimichthys_crocea
ENSCGOP00000017291	ENSCGOG00000007878	Cottoperca_gobio
ENSGACP00000018683	ENSGACG00000014136	Gasterosteus_aculeatus
ENSLBEP00000003907	ENSLBEG00000002990	Labrus_bergylta
ENSLBEP00000004579	ENSLBEG00000003488	Labrus_bergylta
ENSSMAP00000022719	ENSSMAG00000013864	Scophthalmus_maximus
ENSCSEP00000014863	ENSCSEG00000009494	Cynoglossus_semilaevis
ENSLCAP00010012916	ENSLCAG00010006043	Lates_calcarifer
ENSSDUP00000001150	ENSSDUG00000000890	Seriola_dumerili
ENSSLDP00000002408	ENSSLDG00000001909	Seriola_lalandi_dorsalis
ENSMAMP00000024741	ENSMAMG00000016617	Mastacembelus_armatus
ENSMALP00000016983	ENSMALG00000011865	Monopterus_albus
ENSATEP00000009853	ENSATEG00000006871	Anabas_testudineus
ENSBSLP00000029667	ENSBSLG00000014167	Betta_splendens
ENSACLP00000028607	ENSACLG00000019387	Astatotilapia_calliptera
ENSMZEP00005015895	ENSMZEG00005011930	Maylandia_zebra
ENSHBUP00000035392	ENSHBUG00000023533	Haplochromis_burtoni
ENSPNYP00000023564	ENSPNYG00000017764	Pundamilia_nyererei
ENSNBRP00000022604	ENSNBRG00000017303	Neolamprologus_brichardi
ENSONIP00000019618	ENSONIG00000015592	Oreochromis_niloticus
ENSACIP00000008771	ENSACIG00000006830	Amphilophus_citrinellus
ENSPRNP00000035558	ENSPRNG00000017700	Parambassis_ranga
ENSXCOP00000010356	ENSXCOG00000007851	Xiphophorus_couchianus
ENSXMAP00000000318	ENSXMAG00000000316	Xiphophorus_maculatus
ENSGAFP00000009070	ENSGAFG00000006159	Gambusia_affinis
ENSPLAP00000003108	ENSPLAG00000004531	Poecilia_latipinna
ENSPLAP00000013845	ENSPLAG00000017440	Poecilia_latipinna
ENSPFOP00000016131	ENSPFOG00000016049	Poecilia_formosa
ENSPMEP00000024425	ENSPMEG00000006729	Poecilia_mexicana
ENSPREP00000032163	ENSPREG00000021790	Poecilia_reticulata
ENSFHEP00000016067	ENSFHEG00000017754	Fundulus_heteroclitus
ENSORLP00020025974	ENSORLG00020008225	Oryzias_latipes_ASM223471v1
ENSORLP00000015013	ENSORLG00000011987	Oryzias_latipes_ASM223467v1
ENSORLP00015001971	ENSORLG00015000054	Oryzias_latipes_ASM223469v1
ENSOMEP00000029087	ENSOMEG00000012506	Oryzias_melastigma
ENSGWIP00000044642	ENSGWIG00000022185	Gouania_willdenowi
ENSAOCP00000027831	ENSAOCG00000017129	Amphiprion_ocellaris
ENSAPEP00000029007	ENSAPEG00000020580	Amphiprion_percula
ENSAPOP00000029748	ENSAPOG00000001134	Acanthochromis_polyacanthus
ENSSPAP00000030534	ENSSPAG00000022919	Stegastes_partitus
ENSKMAP00000026950	ENSKMAG00000019967	Kryptolebias_marmoratus
ENSHCOP00000012653	ENSHCOG00000015732	Hippocampus_comes
ENSPMGP00000024460	ENSPMGG00000019783	Periophthalmus_magnuspinnatus
ENSGMOP00000016370	ENSGMOG00000015264	Gadus_morhua
ENSHHUP00000057082	ENSHHUG00000034042	Hucho_hucho
ENSELUP00000016467	ENSELUG00000016252	Esox_lucius
ENSLOCP00000005565	ENSLOCG00000004645	Lepisosteus_oculatus
ENSECRP00000006012	ENSECRG00000004015	Erpetoichthys_calabaricus
ENSCMIP00000032481	ENSCMIG00000013845	Callorhinchus_milii
ENSPMAP00000000918	ENSPMAG00000000832	Petromyzon_marinus
ENSEBUP00000003132	ENSEBUG00000002292	Eptatretus_burgeri
ENSCINP00000000093	ENSCING00000014650	Ciona_intestinalis
ENSCINP00000000091	ENSCING00000000067	Ciona_intestinalis
ENSCSAVP00000017001	ENSCSAVG00000010000	Ciona_savignyi
ENSPTEP00000002485	ENSPTEG00000002930	Piliocolobus_tephrosceles
ENSPTEP00000010884	ENSPTEG00000012291	Piliocolobus_tephrosceles
YDR211W_mRNA	YDR211W	Saccharomyces_cerevisiae_strain_S288C
