ENSCABP00000005334	ENSCABG00000003939	Chelonoidis_abingdonii
MGP_CAROLIEiJ_P0023935	MGP_CAROLIEiJ_G0015581	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0087088	MGP_PahariEiJ_G0030994	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000051194	ENSRNOG00000034102	Rattus_norvegicus
ENSMUGP00000024448	ENSMUGG00000020396	Meriones_unguiculatus
ENSCGRP00001004723	ENSCGRG00001006053	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019579	ENSCGRG00000014257	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015005964	ENSCGRG00015004607	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007076	ENSMAUG00000008809	Mesocricetus_auratus
ENSMOCP00000012930	ENSMOCG00000012878	Microtus_ochrogaster
ENSPEMP00000026793	ENSPEMG00000022788	Peromyscus_maniculatus_bairdii
ENSNGAP00000024683	ENSNGAG00000022869	Nannospalax_galili
ENSSDAP00000007192	ENSSDAG00000006616	Spermophilus_dauricus
ENSUPAP00010016536	ENSUPAG00010013203	Urocitellus_parryii
ENSSTOP00000031918	ENSSTOG00000028771	Ictidomys_tridecemlineatus
ENSMMMP00000017797	ENSMMMG00000015781	Marmota_marmota_marmota
ENSCLAP00000025250	ENSCLAG00000017344	Chinchilla_lanigera
ENSODEP00000018525	ENSODEG00000013655	Octodon_degus
ENSCPOP00000008320	ENSCPOG00000009268	Cavia_porcellus
ENSHGLP00100009335	ENSHGLG00100006921	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000021270	ENSHGLG00000015198	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022094	ENSFDAG00000007229	Fukomys_damarensis
ENSOGAP00000018500	ENSOGAG00000027767	Otolemur_garnettii
ENSPPAP00000006803	ENSPPAG00000025685	Pan_paniscus
ENSPTRP00000061423	ENSPTRG00000052226	Pan_troglodytes
ENSP00000468376	ENSG00000185988	Homo_sapiens
ENSGGOP00000012594	ENSGGOG00000012910	Gorilla_gorilla
ENSPPYP00000010463	ENSPPYG00000009323	Pongo_abelii
ENSNLEP00000002043	ENSNLEG00000001698	Nomascus_leucogenys
ENSCATP00000015290	ENSCATG00000031596	Cercocebus_atys
ENSMLEP00000006533	ENSMLEG00000026857	Mandrillus_leucophaeus
ENSPANP00000032501	ENSPANG00000007180	Papio_anubis
ENSTGEP00000014329	ENSTGEG00000011628	Theropithecus_gelada
ENSMMUP00000070278	ENSMMUG00000048694	Macaca_mulatta
ENSMFAP00000004705	ENSMFAG00000002051	Macaca_fascicularis
ENSMNEP00000017823	ENSMNEG00000032883	Macaca_nemestrina
ENSCSAP00000008174	ENSCSAG00000011990	Chlorocebus_sabaeus
ENSRROP00000004060	ENSRROG00000016360	Rhinopithecus_roxellana
ENSRBIP00000037279	ENSRBIG00000042235	Rhinopithecus_bieti
ENSCANP00000008110	ENSCANG00000026604	Colobus_angolensis_palliatus
ENSCCAP00000020122	ENSCCAG00000027893	Cebus_capucinus_imitator
ENSTSYP00000021154	ENSTSYG00000037388	Carlito_syrichta
ENSPSMP00000012182	ENSPSMG00000008787	Prolemur_simus
ENSPSMP00000012119	ENSPSMG00000008744	Prolemur_simus
ENSMICP00000033379	ENSMICG00000034085	Microcebus_murinus
ENSPCOP00000001753	ENSPCOG00000005454	Propithecus_coquereli
ENSOPRP00000001645	ENSOPRG00000001785	Ochotona_princeps
ENSDNOP00000016806	ENSDNOG00000024579	Dasypus_novemcinctus
ENSETEP00000004825	ENSETEG00000005942	Echinops_telfairi
ENSLAFP00000027420	ENSLAFG00000027173	Loxodonta_africana
ENSPCAP00000005853	ENSPCAG00000006280	Procavia_capensis
ENSOANP00000023058	ENSOANG00000014634	Ornithorhynchus_anatinus
ENSXETP00000003026	ENSXETG00000005197	Xenopus_tropicalis
ENSLACP00000005146	ENSLACG00000004574	Latimeria_chalumnae
