ENSPVAP00000015954	ENSPVAG00000016914	Pteropus_vampyrus
ENSMSIP00000035468	ENSMSIG00000029505	Mus_spicilegus
ENSMSIP00000035506	ENSMSIG00000029531	Mus_spicilegus
ENSMUSP00000002275	ENSMUSG00000002205	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0082683	MGP_SPRETEiJ_G0030772	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0079350	MGP_CAROLIEiJ_G0029674	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016218	MGP_PahariEiJ_G0012899	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000037790	ENSRNOG00000026517	Rattus_norvegicus
ENSMUGP00000011349	ENSMUGG00000009926	Meriones_unguiculatus
ENSMUGP00000009825	ENSMUGG00000008737	Meriones_unguiculatus
ENSPEMP00000012873	ENSPEMG00000013077	Peromyscus_maniculatus_bairdii
ENSMOCP00000004910	ENSMOCG00000004276	Microtus_ochrogaster
ENSCGRP00001001607	ENSCGRG00001001410	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015025792	ENSCGRG00015019590	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000023941	ENSCGRG00000017347	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000015711	ENSMAUG00000015093	Mesocricetus_auratus
ENSNGAP00000011518	ENSNGAG00000013641	Nannospalax_galili
ENSJJAP00000008562	ENSJJAG00000012688	Jaculus_jaculus
ENSSTOP00000027944	ENSSTOG00000009903	Ictidomys_tridecemlineatus
ENSUPAP00010018296	ENSUPAG00010014540	Urocitellus_parryii
ENSSDAP00000013696	ENSSDAG00000012371	Spermophilus_dauricus
ENSSDAP00000018195	ENSSDAG00000016635	Spermophilus_dauricus
ENSMMMP00000009119	ENSMMMG00000008145	Marmota_marmota_marmota
ENSOPRP00000006454	ENSOPRG00000007049	Ochotona_princeps
ENSOCUP00000041898	ENSOCUG00000023478	Oryctolagus_cuniculus
ENSP00000469880	ENSG00000105053	Homo_sapiens
ENSGGOP00000025659	ENSGGOG00000026286	Gorilla_gorilla
ENSPTRP00000019459	ENSPTRG00000011330	Pan_troglodytes
ENSPPAP00000042893	ENSPPAG00000043996	Pan_paniscus
ENSPPYP00000011500	ENSPPYG00000010273	Pongo_abelii
ENSNLEP00000028272	ENSNLEG00000005493	Nomascus_leucogenys
ENSRROP00000002175	ENSRROG00000008806	Rhinopithecus_roxellana
ENSRBIP00000008357	ENSRBIG00000028015	Rhinopithecus_bieti
ENSPTEP00000020193	ENSPTEG00000021437	Piliocolobus_tephrosceles
ENSCANP00000035149	ENSCANG00000041232	Colobus_angolensis_palliatus
ENSTGEP00000000316	ENSTGEG00000000365	Theropithecus_gelada
ENSPANP00000015025	ENSPANG00000016114	Papio_anubis
ENSMNEP00000033749	ENSMNEG00000040069	Macaca_nemestrina
ENSMMUP00000075883	ENSMMUG00000010837	Macaca_mulatta
ENSMFAP00000034684	ENSMFAG00000003806	Macaca_fascicularis
ENSCATP00000011639	ENSCATG00000029992	Cercocebus_atys
ENSMLEP00000027055	ENSMLEG00000037694	Mandrillus_leucophaeus
ENSCSAP00000015674	ENSCSAG00000002365	Chlorocebus_sabaeus
ENSSBOP00000004019	ENSSBOG00000018031	Saimiri_boliviensis_boliviensis
ENSCCAP00000026010	ENSCCAG00000030760	Cebus_capucinus_imitator
ENSCJAP00000007691	ENSCJAG00000004228	Callithrix_jacchus
ENSANAP00000038837	ENSANAG00000036854	Aotus_nancymaae
ENSTSYP00000028634	ENSTSYG00000035186	Carlito_syrichta
ENSTSYP00000032288	ENSTSYG00000007767	Carlito_syrichta
ENSTSYP00000023484	ENSTSYG00000028869	Carlito_syrichta
ENSTSYP00000034157	ENSTSYG00000026746	Carlito_syrichta
ENSTSYP00000027065	ENSTSYG00000013688	Carlito_syrichta
ENSMICP00000017524	ENSMICG00000006537	Microcebus_murinus
ENSPSMP00000024090	ENSPSMG00000016989	Prolemur_simus
ENSPCOP00000006368	ENSPCOG00000014327	Propithecus_coquereli
ENSOGAP00000007842	ENSOGAG00000008746	Otolemur_garnettii
ENSTBEP00000006966	ENSTBEG00000008052	Tupaia_belangeri
ENSCHOP00000002742	ENSCHOG00000003091	Choloepus_hoffmanni
ENSDNOP00000032186	ENSDNOG00000033706	Dasypus_novemcinctus
ENSLAFP00000000966	ENSLAFG00000001146	Loxodonta_africana
ENSPCAP00000000393	ENSPCAG00000000415	Procavia_capensis
ENSETEP00000015490	ENSETEG00000019073	Echinops_telfairi
ENSMEUP00000000962	ENSMEUG00000001045	Notamacropus_eugenii	ENSMEUT00000001046
ENSPCIP00000012134	ENSPCIG00000009657	Phascolarctos_cinereus	ENSPCIT00000015055
ENSMODP00000042987	ENSMODG00000012521	Monodelphis_domestica	ENSMODT00000054681
ENSSHAP00000004725	ENSSHAG00000004148	Sarcophilus_harrisii	ENSSHAT00000004773
ENSOANP00000004328	ENSOANG00000002721	Ornithorhynchus_anatinus
ENSACAP00000015005	ENSACAG00000015284	Anolis_carolinensis
ENSPVIP00000010090	ENSPVIG00000008007	Pogona_vitticeps
ENSNSUP00000000455	ENSNSUG00000000426	Notechis_scutatus
ENSSMRP00000021350	ENSSMRG00000016624	Salvator_merianae
ENSSPUP00000003299	ENSSPUG00000002501	Sphenodon_punctatus
ENSGALP00000053140	ENSGALG00000035029	Gallus_gallus
ENSCJPP00005023229	ENSCJPG00005018460	Coturnix_japonica
ENSMGAP00000010516	ENSMGAG00000010151	Meleagris_gallopavo
ENSNMEP00000025681	ENSNMEG00000021728	Numida_meleagris
ENSABRP00000001939	ENSABRG00000001911	Anser_brachyrhynchus
ENSZALP00000000679	ENSZALG00000000820	Zonotrichia_albicollis
ENSJHYP00000023873	ENSJHYG00000017942	Junco_hyemalis
ENSSCAP00000018265	ENSSCAG00000013220	Serinus_canaria
ENSTGUP00000003443	ENSTGUG00000003328	Taeniopygia_guttata
ENSLSDP00000001604	ENSLSDG00000001268	Lonchura_striata_domestica
ENSCCEP00000004559	ENSCCEG00000005010	Cyanistes_caeruleus
ENSPMJP00000010580	ENSPMJG00000008266	Parus_major
ENSFALP00000004976	ENSFALG00000004776	Ficedula_albicollis
ENSLCOP00000010271	ENSLCOG00000007458	Lepidothrix_coronata
ENSMVIP00005012854	ENSMVIG00005009344	Manacus_vitellinus
ENSCPGP00000025598	ENSCPGG00000017662	Calidris_pygmaea
ENSCPUP00000015741	ENSCPUG00000010939	Calidris_pugnax
ENSMUNP00000006042	ENSMUNG00000004902	Melopsittacus_undulatus
ENSAHAP00000015387	ENSAHAG00000011049	Apteryx_haastii
ENSNPEP00000001171	ENSNPEG00000000932	Nothoprocta_perdicaria
ENSAPLP00000026335	ENSAPLG00000008922	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005001191	ENSCPRG00005000919	Crocodylus_porosus
ENSCABP00000015319	ENSCABG00000011426	Chelonoidis_abingdonii
ENSGAGP00000007813	ENSGAGG00000006226	Gopherus_agassizii
ENSCPBP00000000820	ENSCPBG00000000679	Chrysemys_picta_bellii
ENSPSIP00000013151	ENSPSIG00000011784	Pelodiscus_sinensis
ENSXETP00000040582	ENSXETG00000010438	Xenopus_tropicalis
ENSLACP00000002937	ENSLACG00000002628	Latimeria_chalumnae
ENSSFOP00015017205	ENSSFOG00015011085	Scleropages_formosus
ENSPKIP00000003173	ENSPKIG00000020774	Paramormyrops_kingsleyae
ENSAOCP00000020634	ENSAOCG00000004902	Amphiprion_ocellaris
ENSAPEP00000018929	ENSAPEG00000013526	Amphiprion_percula
ENSAPOP00000033707	ENSAPOG00000022425	Acanthochromis_polyacanthus
ENSSPAP00000023047	ENSSPAG00000017418	Stegastes_partitus
ENSPRNP00000000906	ENSPRNG00000000660	Parambassis_ranga
ENSORLP00015004655	ENSORLG00015005432	Oryzias_latipes_ASM223469v1
ENSORLP00000030866	ENSORLG00000008746	Oryzias_latipes_ASM223467v1
ENSORLP00020006879	ENSORLG00020007789	Oryzias_latipes_ASM223471v1
ENSOMEP00000001440	ENSOMEG00000002338	Oryzias_melastigma
ENSKMAP00000011462	ENSKMAG00000008624	Kryptolebias_marmoratus
ENSGWIP00000054481	ENSGWIG00000026036	Gouania_willdenowi
ENSHBUP00000030113	ENSHBUG00000000440	Haplochromis_burtoni
ENSPNYP00000019427	ENSPNYG00000014677	Pundamilia_nyererei
ENSMZEP00005017517	ENSMZEG00005013185	Maylandia_zebra
ENSACLP00000006213	ENSACLG00000004194	Astatotilapia_calliptera
ENSNBRP00000012015	ENSNBRG00000009376	Neolamprologus_brichardi
ENSONIP00000007234	ENSONIG00000005739	Oreochromis_niloticus
ENSACIP00000003466	ENSACIG00000002723	Amphilophus_citrinellus
ENSLCRP00005044331	ENSLCRG00005016970	Larimichthys_crocea
ENSMMOP00000021377	ENSMMOG00000016247	Mola_mola
ENSLBEP00000032675	ENSLBEG00000024633	Labrus_bergylta
ENSCGOP00000036255	ENSCGOG00000016749	Cottoperca_gobio
ENSGACP00000020931	ENSGACG00000015858	Gasterosteus_aculeatus
ENSMAMP00000031116	ENSMAMG00000020944	Mastacembelus_armatus
ENSMALP00000000634	ENSMALG00000000475	Monopterus_albus
ENSATEP00000003350	ENSATEG00000002382	Anabas_testudineus
ENSBSLP00000011563	ENSBSLG00000006011	Betta_splendens
ENSSMAP00000000969	ENSSMAG00000000611	Scophthalmus_maximus
ENSCSEP00000029420	ENSCSEG00000018841	Cynoglossus_semilaevis
ENSSDUP00000025992	ENSSDUG00000018860	Seriola_dumerili
ENSSLDP00000023323	ENSSLDG00000018212	Seriola_lalandi_dorsalis
ENSLCAP00010004149	ENSLCAG00010002102	Lates_calcarifer
ENSFHEP00000010094	ENSFHEG00000011368	Fundulus_heteroclitus
ENSCVAP00000025083	ENSCVAG00000009582	Cyprinodon_variegatus
ENSXMAP00000014252	ENSXMAG00000014232	Xiphophorus_maculatus
ENSXCOP00000015144	ENSXCOG00000011473	Xiphophorus_couchianus
ENSGAFP00000025875	ENSGAFG00000017461	Gambusia_affinis
ENSPLAP00000027611	ENSPLAG00000016329	Poecilia_latipinna
ENSPMEP00000033656	ENSPMEG00000022299	Poecilia_mexicana
ENSPFOP00000001687	ENSPFOG00000001687	Poecilia_formosa
ENSPREP00000001434	ENSPREG00000001042	Poecilia_reticulata
ENSTRUP00000045978	ENSTRUG00000017935	Takifugu_rubripes
ENSTNIP00000012182	ENSTNIG00000009316	Tetraodon_nigroviridis
ENSHCOP00000019159	ENSHCOG00000004273	Hippocampus_comes
ENSPMGP00000003118	ENSPMGG00000002700	Periophthalmus_magnuspinnatus
ENSGMOP00000002922	ENSGMOG00000002753	Gadus_morhua
ENSHHUP00000033893	ENSHHUG00000021356	Hucho_hucho
ENSHHUP00000064722	ENSHHUG00000038215	Hucho_hucho
ENSELUP00000033506	ENSELUG00000011786	Esox_lucius
ENSPNAP00000001854	ENSPNAG00000000967	Pygocentrus_nattereri
ENSAMXP00000033498	ENSAMXG00000031569	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000034935	ENSEEEG00000016618	Electrophorus_electricus
ENSIPUP00000007587	ENSIPUG00000005197	Ictalurus_punctatus
ENSDARP00000112831	ENSDARG00000036056	Danio_rerio
ENSDCDP00000020940	ENSDCDG00000016511	Denticeps_clupeoides
ENSDCDP00000021054	ENSDCDG00000016620	Denticeps_clupeoides
ENSCHAP00000044339	ENSCHAG00000020607	Clupea_harengus
ENSLOCP00000008388	ENSLOCG00000006929	Lepisosteus_oculatus
ENSECRP00000010424	ENSECRG00000006940	Erpetoichthys_calabaricus
ENSCMIP00000045926	ENSCMIG00000018923	Callorhinchus_milii
ENSEBUP00000027692	ENSEBUG00000016949	Eptatretus_burgeri
