ENSPCIP00000001479	ENSPCIG00000001188	Phascolarctos_cinereus
ENSMFAP00000037350	ENSMFAG00000037919	Macaca_fascicularis
ENSRROP00000025034	ENSRROG00000036285	Rhinopithecus_roxellana
ENSRBIP00000017585	ENSRBIG00000032802	Rhinopithecus_bieti
ENSCCAP00000017691	ENSCCAG00000026673	Cebus_capucinus_imitator
ENSANAP00000022262	ENSANAG00000028886	Aotus_nancymaae
ENSP00000345083	ENSG00000034152	Homo_sapiens
ENSGGOP00000000659	ENSGGOG00000000670	Gorilla_gorilla
ENSPPYP00000009080	ENSPPYG00000008073	Pongo_abelii
ENSNLEP00000041867	ENSNLEG00000013490	Nomascus_leucogenys
ENSPTEP00000027179	ENSPTEG00000027075	Piliocolobus_tephrosceles
ENSCANP00000016620	ENSCANG00000031748	Colobus_angolensis_palliatus
ENSMMUP00000035085	ENSMMUG00000010904	Macaca_mulatta
ENSMNEP00000018023	ENSMNEG00000032963	Macaca_nemestrina
ENSMLEP00000012545	ENSMLEG00000030451	Mandrillus_leucophaeus
ENSTGEP00000000794	ENSTGEG00000000773	Theropithecus_gelada
ENSCSAP00000003922	ENSCSAG00000007658	Chlorocebus_sabaeus
ENSTSYP00000005088	ENSTSYG00000005564	Carlito_syrichta
ENSPCOP00000031559	ENSPCOG00000028556	Propithecus_coquereli
ENSPSMP00000014186	ENSPSMG00000010181	Prolemur_simus
ENSMICP00000023893	ENSMICG00000037904	Microcebus_murinus
ENSOGAP00000003993	ENSOGAG00000004471	Otolemur_garnettii
ENSPTRP00000083557	ENSPTRG00000042570	Pan_troglodytes
ENSPTRP00000061486	ENSPTRG00000052693	Pan_troglodytes
ENSOPRP00000000244	ENSOPRG00000000272	Ochotona_princeps
ENSDORP00000011672	ENSDORG00000012413	Dipodomys_ordii
ENSMMMP00000011134	ENSMMMG00000009924	Marmota_marmota_marmota
ENSBTAP00000071062	ENSBTAG00000010576	Bos_taurus
ENSEASP00005032993	ENSEASG00005022571	Equus_asinus_asinus
ENSECAP00000033100	ENSECAG00000022242	Equus_caballus
ENSBIXP00000030604	ENSBIXG00000012624	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006116	ENSBIXG00005011654	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000021569	ENSBMUG00000016241	Bos_mutus
ENSBBBP00000021856	ENSBBBG00000003861	Bison_bison_bison
ENSOARP00000002773	ENSOARG00000002612	Ovis_aries
ENSCHIP00000012377	ENSCHIG00000014144	Capra_hircus
ENSTTRP00000005044	ENSTTRG00000005363	Tursiops_truncatus
ENSPVAP00000006861	ENSPVAG00000007273	Pteropus_vampyrus
ENSUAMP00000020420	ENSUAMG00000016094	Ursus_americanus
ENSUMAP00000006231	ENSUMAG00000004917	Ursus_maritimus
ENSAMEP00000012977	ENSAMEG00000012302	Ailuropoda_melanoleuca
ENSMPUP00000000007	ENSMPUG00000000007	Mustela_putorius_furo
ENSNVIP00000004446	ENSNVIG00000003574	Neovison_vison
ENSCAFP00020026470	ENSCAFG00020020804	Canis_lupus_dingo
ENSCAFP00000061410	ENSCAFG00000018530	Canis_lupus_familiaris
ENSVVUP00000042603	ENSVVUG00000030251	Vulpes_vulpes
ENSPTIP00000016326	ENSPTIG00000015117	Panthera_tigris_altaica
ENSPPRP00000010012	ENSPPRG00000004291	Panthera_pardus
ENSFCAP00000060521	ENSFCAG00000014840	Felis_catus
ENSTBEP00000012432	ENSTBEG00000014344	Tupaia_belangeri
ENSOCUP00000030829	ENSOCUG00000004311	Oryctolagus_cuniculus
ENSSARP00000005286	ENSSARG00000005840	Sorex_araneus
ENSDNOP00000007757	ENSDNOG00000010014	Dasypus_novemcinctus
ENSSSCP00000034977	ENSSSCG00000034379	Sus_scrofa_strain_reference
ENSLAFP00000023537	ENSLAFG00000017401	Loxodonta_africana
ENSPCAP00000006223	ENSPCAG00000006652	Procavia_capensis
ENSETEP00000011736	ENSETEG00000014470	Echinops_telfairi
ENSOANP00000012319	ENSOANG00000007732	Ornithorhynchus_anatinus
ENSACAP00000001724	ENSACAG00000001703	Anolis_carolinensis
ENSPVIP00000002197	ENSPVIG00000001912	Pogona_vitticeps
ENSNSUP00000019313	ENSNSUG00000014114	Notechis_scutatus
ENSSMRP00000026053	ENSSMRG00000020114	Salvator_merianae
ENSNSUP00000024729	ENSNSUG00000017862	Notechis_scutatus	ENSNSUT00000026284
ENSSPUP00000004651	ENSSPUG00000003597	Sphenodon_punctatus
ENSCPUP00000015164	ENSCPUG00000010567	Calidris_pugnax
ENSCPGP00000008857	ENSCPGG00000006301	Calidris_pygmaea
ENSMUNP00000022004	ENSMUNG00000016573	Melopsittacus_undulatus
ENSZALP00000009263	ENSZALG00000007986	Zonotrichia_albicollis
ENSJHYP00000006599	ENSJHYG00000005264	Junco_hyemalis
ENSSCAP00000011949	ENSSCAG00000008937	Serinus_canaria
ENSLSDP00000009475	ENSLSDG00000007044	Lonchura_striata_domestica
ENSTGUP00000007758	ENSTGUG00000007502	Taeniopygia_guttata
ENSCCEP00000025566	ENSCCEG00000022556	Cyanistes_caeruleus
ENSPMJP00000023587	ENSPMJG00000017414	Parus_major
ENSFALP00000014395	ENSFALG00000013796	Ficedula_albicollis
ENSLCOP00000018075	ENSLCOG00000012778	Lepidothrix_coronata
ENSAPLP00000017618	ENSAPLG00000007148	Anas_platyrhynchos_platyrhynchos
ENSABRP00000001386	ENSABRG00000001410	Anser_brachyrhynchus
ENSGALP00000050706	ENSGALG00000041285	Gallus_gallus
ENSCJPP00005001325	ENSCJPG00005001368	Coturnix_japonica
ENSMGAP00000004070	ENSMGAG00000004264	Meleagris_gallopavo
ENSNMEP00000009951	ENSNMEG00000009512	Numida_meleagris
ENSAOWP00000024509	ENSAOWG00000016557	Apteryx_owenii
ENSARWP00000025677	ENSARWG00000017427	Apteryx_rowi
ENSAHAP00000020677	ENSAHAG00000014477	Apteryx_haastii
ENSDNVP00000018124	ENSDNVG00000012658	Dromaius_novaehollandiae
ENSNPEP00000000133	ENSNPEG00000000141	Nothoprocta_perdicaria
ENSCPRP00005023076	ENSCPRG00005016043	Crocodylus_porosus
ENSGAGP00000012831	ENSGAGG00000009848	Gopherus_agassizii
ENSCABP00000027078	ENSCABG00000019870	Chelonoidis_abingdonii
ENSCPBP00000029630	ENSCPBG00000020879	Chrysemys_picta_bellii
ENSPSIP00000012494	ENSPSIG00000011264	Pelodiscus_sinensis
ENSLACP00000009926	ENSLACG00000008751	Latimeria_chalumnae
ENSCMIP00000038221	ENSCMIG00000016014	Callorhinchus_milii
ENSTNIP00000002844	ENSTNIG00000000518	Tetraodon_nigroviridis
ENSSFOP00015027031	ENSSFOG00015017361	Scleropages_formosus
ENSPKIP00000026383	ENSPKIG00000008897	Paramormyrops_kingsleyae
ENSSFOP00015012569	ENSSFOG00015008110	Scleropages_formosus
ENSPKIP00000005132	ENSPKIG00000021907	Paramormyrops_kingsleyae
ENSLOCP00000002358	ENSLOCG00000002029	Lepisosteus_oculatus
ENSECRP00000018202	ENSECRG00000012171	Erpetoichthys_calabaricus
ENSEBUP00000015460	ENSEBUG00000009675	Eptatretus_burgeri
