ENSCABP00000019093	ENSCABG00000014103	Chelonoidis_abingdonii
ENSJJAP00000014321	ENSJJAG00000016806	Jaculus_jaculus
ENSPSMP00000006797	ENSPSMG00000005086	Prolemur_simus
ENSPCOP00000003101	ENSPCOG00000009401	Propithecus_coquereli
ENSMICP00000019750	ENSMICG00000026941	Microcebus_murinus
ENSOGAP00000018931	ENSOGAG00000032139	Otolemur_garnettii
ENSPPAP00000002969	ENSPPAG00000012688	Pan_paniscus
ENSPTRP00000029971	ENSPTRG00000017548	Pan_troglodytes
ENSP00000239243	ENSG00000120149	Homo_sapiens
ENSGGOP00000025058	ENSGGOG00000025973	Gorilla_gorilla
ENSPPYP00000017974	ENSPPYG00000016061	Pongo_abelii
ENSNLEP00000000631	ENSNLEG00000000548	Nomascus_leucogenys
ENSPTEP00000032259	ENSPTEG00000031036	Piliocolobus_tephrosceles
ENSCANP00000031325	ENSCANG00000039329	Colobus_angolensis_palliatus
ENSRBIP00000021615	ENSRBIG00000034764	Rhinopithecus_bieti
ENSRROP00000026374	ENSRROG00000036930	Rhinopithecus_roxellana
ENSMNEP00000025194	ENSMNEG00000036098	Macaca_nemestrina
ENSMFAP00000042936	ENSMFAG00000037372	Macaca_fascicularis
ENSMMUP00000006543	ENSMMUG00000004932	Macaca_mulatta
ENSMLEP00000020137	ENSMLEG00000034278	Mandrillus_leucophaeus
ENSCATP00000007602	ENSCATG00000022593	Cercocebus_atys
ENSPANP00000001813	ENSPANG00000013222	Papio_anubis
ENSTGEP00000016728	ENSTGEG00000013542	Theropithecus_gelada
ENSCSAP00000005752	ENSCSAG00000009496	Chlorocebus_sabaeus
ENSPTRP00000072871	ENSPTRG00000047893	Pan_troglodytes
ENSPPAP00000004875	ENSPPAG00000020380	Pan_paniscus
ENSGGOP00000043685	ENSGGOG00000000313	Gorilla_gorilla
ENSNLEP00000034462	ENSNLEG00000029783	Nomascus_leucogenys
ENSPTEP00000043174	ENSPTEG00000039358	Piliocolobus_tephrosceles
ENSTGEP00000028844	ENSTGEG00000023210	Theropithecus_gelada
ENSCCAP00000039330	ENSCCAG00000037478	Cebus_capucinus_imitator
ENSSBOP00000033635	ENSSBOG00000032992	Saimiri_boliviensis_boliviensis
ENSCJAP00000045442	ENSCJAG00000019138	Callithrix_jacchus
ENSANAP00000003552	ENSANAG00000019738	Aotus_nancymaae
ENSBIXP00000032730	ENSBIXG00000015373	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005014740	ENSBIXG00005018660	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000018417	ENSBTAG00000013873	Bos_taurus
ENSBMUP00000023938	ENSBMUG00000017970	Bos_mutus
ENSBBBP00000020859	ENSBBBG00000003408	Bison_bison_bison
ENSCHIP00000016562	ENSCHIG00000016781	Capra_hircus
ENSCHIP00000023401	ENSCHIG00000020992	Capra_hircus
ENSOARP00000004652	ENSOARG00000004347	Ovis_aries
ENSCHIP00000027425	ENSCHIG00000023343	Capra_hircus
ENSTTRP00000014331	ENSTTRG00000015120	Tursiops_truncatus
ENSSSCP00000053796	ENSSSCG00000034500	Sus_scrofa_strain_reference
ENSECAP00000009591	ENSECAG00000011749	Equus_caballus
ENSEASP00005017267	ENSEASG00005011959	Equus_asinus_asinus
ENSUMAP00000034037	ENSUMAG00000024517	Ursus_maritimus
ENSUAMP00000016686	ENSUAMG00000013260	Ursus_americanus
ENSAMEP00000011966	ENSAMEG00000011380	Ailuropoda_melanoleuca
ENSNVIP00000028212	ENSNVIG00000021793	Neovison_vison
ENSMPUP00000012579	ENSMPUG00000012673	Mustela_putorius_furo
ENSCAFP00000041488	ENSCAFG00000016731	Canis_lupus_familiaris
ENSCAFP00020014130	ENSCAFG00020011431	Canis_lupus_dingo
ENSVVUP00000002453	ENSVVUG00000001941	Vulpes_vulpes
ENSPPRP00000002937	ENSPPRG00000023106	Panthera_pardus
ENSFCAP00000037706	ENSFCAG00000033871	Felis_catus
ENSPVAP00000006053	ENSPVAG00000006409	Pteropus_vampyrus
ENSMLUP00000015543	ENSMLUG00000017046	Myotis_lucifugus
ENSDNOP00000018000	ENSDNOG00000049035	Dasypus_novemcinctus
ENSCHOP00000004352	ENSCHOG00000004913	Choloepus_hoffmanni
ENSLAFP00000001602	ENSLAFG00000001916	Loxodonta_africana
ENSPCAP00000011321	ENSPCAG00000012198	Procavia_capensis
ENSETEP00000014840	ENSETEG00000018267	Echinops_telfairi
ENSPTIP00000010164	ENSPTIG00000011018	Panthera_tigris_altaica
ENSSDAP00000003445	ENSSDAG00000003277	Spermophilus_dauricus
ENSOANP00000001764	ENSOANG00000001111	Ornithorhynchus_anatinus
ENSNSUP00000014177	ENSNSUG00000010487	Notechis_scutatus
ENSZALP00000014334	ENSZALG00000011888	Zonotrichia_albicollis
ENSXETP00000038417	ENSXETG00000016861	Xenopus_tropicalis
ENSLACP00000019316	ENSLACG00000016991	Latimeria_chalumnae
ENSPKIP00000023246	ENSPKIG00000006948	Paramormyrops_kingsleyae
ENSSFOP00015028004	ENSSFOG00015017975	Scleropages_formosus
ENSAOCP00000027155	ENSAOCG00000015848	Amphiprion_ocellaris
ENSACIP00000021670	ENSACIG00000016833	Amphilophus_citrinellus
ENSMAMP00000017982	ENSMAMG00000012142	Mastacembelus_armatus
ENSGMOP00000016403	ENSGMOG00000015320	Gadus_morhua
ENSAMXP00000052899	ENSAMXG00000038880	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005057506	ENSAMXG00005025395	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000025335	ENSPNAG00000010350	Pygocentrus_nattereri
ENSIPUP00000015042	ENSIPUG00000010256	Ictalurus_punctatus
ENSLOCP00000013291	ENSLOCG00000010846	Lepisosteus_oculatus
ENSECRP00000019032	ENSECRG00000012727	Erpetoichthys_calabaricus
ENSCMIP00000028116	ENSCMIG00000012227	Callorhinchus_milii
