Y39G10AR.2a.1	WBGene00021460	Caenorhabditis_elegans_strain_N2	Y39G10AR.2a.1
FBpp0085138	FBgn0061476	Drosophila_melanogaster	FBtr0085777
ENSSPUP00000017538	ENSSPUG00000013505	Sphenodon_punctatus	ENSSPUT00000018669
ENSSPUP00000009827	ENSSPUG00000007606	Sphenodon_punctatus	ENSSPUT00000010474
ENSPVIP00000017147	ENSPVIG00000013225	Pogona_vitticeps	ENSPVIT00000021417
ENSACAP00000009687	ENSACAG00000009844	Anolis_carolinensis	ENSACAT00000009884
ENSNSUP00000004961	ENSNSUG00000003975	Notechis_scutatus
ENSMLEP00000015321	ENSMLEG00000031789	Mandrillus_leucophaeus
ENSCATP00000026872	ENSCATG00000036836	Cercocebus_atys
ENSPTEP00000035528	ENSPTEG00000033495	Piliocolobus_tephrosceles
ENSCANP00000040106	ENSCANG00000043727	Colobus_angolensis_palliatus
ENSRROP00000038600	ENSRROG00000042656	Rhinopithecus_roxellana
ENSRBIP00000039352	ENSRBIG00000043121	Rhinopithecus_bieti
ENSSBOP00000033953	ENSSBOG00000033149	Saimiri_boliviensis_boliviensis
ENSCJAP00000049081	ENSCJAG00000007524	Callithrix_jacchus
ENSCCAP00000019021	ENSCCAG00000027333	Cebus_capucinus_imitator
ENSANAP00000040907	ENSANAG00000037776	Aotus_nancymaae
ENSTSYP00000005133	ENSTSYG00000005609	Carlito_syrichta
ENSMICP00000004047	ENSMICG00000004429	Microcebus_murinus
ENSPCOP00000007217	ENSPCOG00000014834	Propithecus_coquereli
ENSPSMP00000016504	ENSPSMG00000011752	Prolemur_simus
ENSOGAP00000014232	ENSOGAG00000015886	Otolemur_garnettii
ENSSARP00000008784	ENSSARG00000009723	Sorex_araneus
ENSEEUP00000006893	ENSEEUG00000007558	Erinaceus_europaeus
ENSTBEP00000012534	ENSTBEG00000014432	Tupaia_belangeri
ENSPCAP00000000643	ENSPCAG00000000663	Procavia_capensis
ENSETEP00000000271	ENSETEG00000000342	Echinops_telfairi
ENSDNOP00000005214	ENSDNOG00000006711	Dasypus_novemcinctus
ENSCHOP00000005069	ENSCHOG00000005722	Choloepus_hoffmanni
ENSVURP00010022776	ENSVURG00010017403	Vombatus_ursinus
ENSPCIP00000008187	ENSPCIG00000006798	Phascolarctos_cinereus
ENSMEUP00000003626	ENSMEUG00000003975	Notamacropus_eugenii
ENSMEUP00000009164	ENSMEUG00000010039	Notamacropus_eugenii
ENSSHAP00000002963	ENSSHAG00000002622	Sarcophilus_harrisii
ENSMODP00000012060	ENSMODG00000009648	Monodelphis_domestica
ENSOANP00000007221	ENSOANG00000004555	Ornithorhynchus_anatinus
ENSXETP00000007331	ENSXETG00000008021	Xenopus_tropicalis
ENSLACP00000006125	ENSLACG00000005435	Latimeria_chalumnae
ENSHHUP00000026666	ENSHHUG00000016874	Hucho_hucho
ENSELUP00000001334	ENSELUG00000002833	Esox_lucius
ENSMALP00000010684	ENSMALG00000007622	Monopterus_albus
ENSATEP00000013898	ENSATEG00000009702	Anabas_testudineus
ENSORLP00020006901	ENSORLG00020007793	Oryzias_latipes_ASM223471v1
ENSORLP00000040776	ENSORLG00000006863	Oryzias_latipes_ASM223467v1
ENSORLP00015020657	ENSORLG00015000595	Oryzias_latipes_ASM223469v1
ENSOMEP00000019370	ENSOMEG00000021191	Oryzias_melastigma
ENSKMAP00000026368	ENSKMAG00000019558	Kryptolebias_marmoratus
ENSAOCP00000000751	ENSAOCG00000003631	Amphiprion_ocellaris
ENSAPEP00000029456	ENSAPEG00000020879	Amphiprion_percula
ENSAPOP00000025450	ENSAPOG00000008541	Acanthochromis_polyacanthus
ENSSPAP00000025214	ENSSPAG00000019063	Stegastes_partitus
ENSACLP00000022590	ENSACLG00000015306	Astatotilapia_calliptera
ENSHBUP00000011132	ENSHBUG00000012704	Haplochromis_burtoni
ENSMZEP00005030408	ENSMZEG00005022662	Maylandia_zebra
ENSPNYP00000018978	ENSPNYG00000014254	Pundamilia_nyererei
ENSNBRP00000020738	ENSNBRG00000015874	Neolamprologus_brichardi
ENSONIP00000019443	ENSONIG00000015453	Oreochromis_niloticus
ENSACIP00000004970	ENSACIG00000003822	Amphilophus_citrinellus
ENSPRNP00000024711	ENSPRNG00000012256	Parambassis_ranga
ENSXMAP00000003544	ENSXMAG00000003532	Xiphophorus_maculatus
ENSXCOP00000000675	ENSXCOG00000000143	Xiphophorus_couchianus
ENSGAFP00000030762	ENSGAFG00000020731	Gambusia_affinis
ENSPFOP00000008520	ENSPFOG00000008447	Poecilia_formosa
ENSPMEP00000028050	ENSPMEG00000000253	Poecilia_mexicana
ENSPLAP00000026386	ENSPLAG00000014119	Poecilia_latipinna
ENSPREP00000015606	ENSPREG00000010534	Poecilia_reticulata
ENSFHEP00000004464	ENSFHEG00000005364	Fundulus_heteroclitus
ENSCVAP00000004652	ENSCVAG00000005962	Cyprinodon_variegatus
ENSLCAP00010026376	ENSLCAG00010012324	Lates_calcarifer
ENSSMAP00000023817	ENSSMAG00000014527	Scophthalmus_maximus
ENSSLDP00000030708	ENSSLDG00000023641	Seriola_lalandi_dorsalis
ENSSDUP00000011005	ENSSDUG00000008041	Seriola_dumerili
ENSMAMP00000008947	ENSMAMG00000006031	Mastacembelus_armatus
ENSGWIP00000009601	ENSGWIG00000005713	Gouania_willdenowi
ENSCSEP00000010936	ENSCSEG00000006998	Cynoglossus_semilaevis
ENSGACP00000006666	ENSGACG00000005043	Gasterosteus_aculeatus
ENSLBEP00000020105	ENSLBEG00000015453	Labrus_bergylta
ENSTRUP00000050722	ENSTRUG00000021693	Takifugu_rubripes
ENSTNIP00000011264	ENSTNIG00000008429	Tetraodon_nigroviridis
ENSLCRP00005022227	ENSLCRG00005008990	Larimichthys_crocea
ENSCGOP00000031427	ENSCGOG00000014660	Cottoperca_gobio
ENSMMOP00000003568	ENSMMOG00000002847	Mola_mola
ENSBSLP00000033630	ENSBSLG00000016330	Betta_splendens
ENSHCOP00000025075	ENSHCOG00000014943	Hippocampus_comes
ENSPMGP00000012003	ENSPMGG00000009927	Periophthalmus_magnuspinnatus
ENSGMOP00000008943	ENSGMOG00000008360	Gadus_morhua
ENSDCDP00000055381	ENSDCDG00000032759	Denticeps_clupeoides
ENSCHAP00000000207	ENSCHAG00000000117	Clupea_harengus
ENSAMXP00005048103	ENSAMXG00005021978	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000031758	ENSAMXG00000042209	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000028758	ENSPNAG00000014620	Pygocentrus_nattereri
ENSEEEP00000007622	ENSEEEG00000003978	Electrophorus_electricus
ENSIPUP00000032107	ENSIPUG00000021572	Ictalurus_punctatus
ENSDARP00000074147	ENSDARG00000057100	Danio_rerio
ENSSFOP00015037540	ENSSFOG00015023897	Scleropages_formosus
ENSPKIP00000024372	ENSPKIG00000007647	Paramormyrops_kingsleyae
ENSLOCP00000017112	ENSLOCG00000013873	Lepisosteus_oculatus
ENSECRP00000026422	ENSECRG00000017849	Erpetoichthys_calabaricus
ENSCMIP00000044818	ENSCMIG00000018499	Callorhinchus_milii
ENSEBUP00000015452	ENSEBUG00000009731	Eptatretus_burgeri
ENSCINP00000029346	ENSCING00000017264	Ciona_intestinalis
