ENSCABP00000026903	ENSCABG00000019758	Chelonoidis_abingdonii
ENSFDAP00000021323	ENSFDAG00000007796	Fukomys_damarensis
ENSCLAP00000023765	ENSCLAG00000016307	Chinchilla_lanigera
ENSODEP00000011756	ENSODEG00000008727	Octodon_degus
ENSCPOP00000002822	ENSCPOG00000003116	Cavia_porcellus
ENSUPAP00010029643	ENSUPAG00010023319	Urocitellus_parryii
ENSSTOP00000008672	ENSSTOG00000009661	Ictidomys_tridecemlineatus
ENSSDAP00000024173	ENSSDAG00000022022	Spermophilus_dauricus
ENSMMMP00000000414	ENSMMMG00000000387	Marmota_marmota_marmota
ENSMUSP00000033326	ENSMUSG00000031016	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000033398	ENSMSIG00000027935	Mus_spicilegus
MGP_SPRETEiJ_P0084909	MGP_SPRETEiJ_G0031436	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0081523	MGP_CAROLIEiJ_G0030321	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0018332	MGP_PahariEiJ_G0013533	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000013362	ENSRNOG00000010017	Rattus_norvegicus
ENSMUGP00000023505	ENSMUGG00000019692	Meriones_unguiculatus
ENSCGRP00001014388	ENSCGRG00001015285	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015006994	ENSCGRG00015005453	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000004726	ENSCGRG00000003470	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000012197	ENSMAUG00000012579	Mesocricetus_auratus
ENSPEMP00000010894	ENSPEMG00000011714	Peromyscus_maniculatus_bairdii
ENSMOCP00000004642	ENSMOCG00000003928	Microtus_ochrogaster
ENSNGAP00000016261	ENSNGAG00000017048	Nannospalax_galili
ENSJJAP00000011779	ENSJJAG00000015007	Jaculus_jaculus
ENSOCUP00000011255	ENSOCUG00000013074	Oryctolagus_cuniculus
ENSOPRP00000006302	ENSOPRG00000006879	Ochotona_princeps
ENSTBEP00000003772	ENSTBEG00000004378	Tupaia_belangeri
ENSP00000402084	ENSG00000166483	Homo_sapiens
ENSGGOP00000004760	ENSGGOG00000004855	Gorilla_gorilla
ENSPTRP00000005852	ENSPTRG00000003350	Pan_troglodytes
ENSPPAP00000025257	ENSPPAG00000035763	Pan_paniscus
ENSPPYP00000004010	ENSPPYG00000003494	Pongo_abelii
ENSNLEP00000044638	ENSNLEG00000017573	Nomascus_leucogenys
ENSMMUP00000011479	ENSMMUG00000008759	Macaca_mulatta
ENSMFAP00000036327	ENSMFAG00000034468	Macaca_fascicularis
ENSMNEP00000035359	ENSMNEG00000040814	Macaca_nemestrina
ENSTGEP00000020933	ENSTGEG00000016855	Theropithecus_gelada
ENSCATP00000020174	ENSCATG00000033804	Cercocebus_atys
ENSPANP00000002307	ENSPANG00000025792	Papio_anubis
ENSMLEP00000004015	ENSMLEG00000017948	Mandrillus_leucophaeus
ENSCSAP00000000859	ENSCSAG00000004530	Chlorocebus_sabaeus
ENSPTEP00000005252	ENSPTEG00000006090	Piliocolobus_tephrosceles
ENSRROP00000016672	ENSRROG00000032466	Rhinopithecus_roxellana
ENSRBIP00000037594	ENSRBIG00000042364	Rhinopithecus_bieti
ENSCANP00000025904	ENSCANG00000036381	Colobus_angolensis_palliatus
ENSCCAP00000023048	ENSCCAG00000029315	Cebus_capucinus_imitator
ENSSBOP00000033735	ENSSBOG00000033027	Saimiri_boliviensis_boliviensis
ENSCJAP00000020833	ENSCJAG00000011292	Callithrix_jacchus
ENSANAP00000038201	ENSANAG00000036553	Aotus_nancymaae
ENSTSYP00000010375	ENSTSYG00000011306	Carlito_syrichta
ENSPSMP00000030717	ENSPSMG00000021321	Prolemur_simus
ENSMICP00000033509	ENSMICG00000037431	Microcebus_murinus
ENSPCOP00000017306	ENSPCOG00000020454	Propithecus_coquereli
ENSOGAP00000010317	ENSOGAG00000011523	Otolemur_garnettii
ENSPVAP00000012295	ENSPVAG00000013037	Pteropus_vampyrus
ENSMLUP00000022444	ENSMLUG00000024487	Myotis_lucifugus
ENSUAMP00000008468	ENSUAMG00000007136	Ursus_americanus
ENSUMAP00000017514	ENSUMAG00000012681	Ursus_maritimus
ENSAMEP00000004071	ENSAMEG00000003841	Ailuropoda_melanoleuca
ENSVVUP00000035820	ENSVVUG00000025755	Vulpes_vulpes
ENSCAFP00000011018	ENSCAFG00000007416	Canis_lupus_familiaris
ENSCAFP00020014519	ENSCAFG00020011535	Canis_lupus_dingo
ENSNVIP00000013677	ENSNVIG00000010776	Neovison_vison
ENSMPUP00000012710	ENSMPUG00000012805	Mustela_putorius_furo
ENSPPRP00000019199	ENSPPRG00000010632	Panthera_pardus
ENSPTIP00000015153	ENSPTIG00000014337	Panthera_tigris_altaica
ENSFCAP00000057055	ENSFCAG00000023566	Felis_catus
ENSCHIP00000017229	ENSCHIG00000017141	Capra_hircus
ENSOARP00000013241	ENSOARG00000012355	Ovis_aries
ENSBTAP00000006114	ENSBTAG00000005278	Bos_taurus
ENSBMUP00000004271	ENSBMUG00000003354	Bos_mutus
ENSBIXP00005035588	ENSBIXG00005016783	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000035245	ENSBIXG00000003201	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000003359	ENSBBBG00000002362	Bison_bison_bison
ENSTTRP00000014551	ENSTTRG00000015354	Tursiops_truncatus
ENSSSCP00000014257	ENSSSCG00000013411	Sus_scrofa_strain_reference
ENSVPAP00000003650	ENSVPAG00000003928	Vicugna_pacos
ENSEEUP00000010121	ENSEEUG00000011100	Erinaceus_europaeus
ENSECAP00000018436	ENSECAG00000020774	Equus_caballus
ENSEASP00005004787	ENSEASG00005003594	Equus_asinus_asinus
ENSSARP00000007069	ENSSARG00000007814	Sorex_araneus
ENSLAFP00000006997	ENSLAFG00000008343	Loxodonta_africana
ENSPCAP00000015689	ENSPCAG00000016772	Procavia_capensis
ENSETEP00000005827	ENSETEG00000007179	Echinops_telfairi
ENSDNOP00000006133	ENSDNOG00000007906	Dasypus_novemcinctus
ENSCHOP00000012037	ENSCHOG00000013593	Choloepus_hoffmanni
ENSOANP00000009321	ENSOANG00000005854	Ornithorhynchus_anatinus
ENSLACP00000000311	ENSLACG00000000280	Latimeria_chalumnae
ENSAMXP00005048520	ENSAMXG00005022138	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000003930	ENSAMXG00000003848	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000030675	ENSPNAG00000017548	Pygocentrus_nattereri
ENSIPUP00000027641	ENSIPUG00000018708	Ictalurus_punctatus
ENSEEEP00000020316	ENSEEEG00000009783	Electrophorus_electricus
ENSDARP00000105540	ENSDARG00000093864	Danio_rerio
ENSDCDP00000058519	ENSDCDG00000033912	Denticeps_clupeoides
ENSMALP00000017241	ENSMALG00000012049	Monopterus_albus
ENSMAMP00000034158	ENSMAMG00000022953	Mastacembelus_armatus
ENSCSEP00000001755	ENSCSEG00000001192	Cynoglossus_semilaevis
ENSSLDP00000002110	ENSSLDG00000001684	Seriola_lalandi_dorsalis
ENSSLDP00000006669	ENSSLDG00000005297	Seriola_lalandi_dorsalis
ENSSLDP00000008667	ENSSLDG00000006870	Seriola_lalandi_dorsalis
ENSSDUP00000002078	ENSSDUG00000001626	Seriola_dumerili
ENSLCAP00010005543	ENSLCAG00010002734	Lates_calcarifer
ENSSMAP00000030298	ENSSMAG00000018566	Scophthalmus_maximus
ENSATEP00000001345	ENSATEG00000000973	Anabas_testudineus
ENSAPEP00000014136	ENSAPEG00000009913	Amphiprion_percula
ENSAOCP00000012995	ENSAOCG00000017531	Amphiprion_ocellaris
ENSAPOP00000021067	ENSAPOG00000001428	Acanthochromis_polyacanthus
ENSSPAP00000000277	ENSSPAG00000000243	Stegastes_partitus
ENSPRNP00000050609	ENSPRNG00000024040	Parambassis_ranga
ENSACLP00000032690	ENSACLG00000022056	Astatotilapia_calliptera
ENSMZEP00005016837	ENSMZEG00005012653	Maylandia_zebra
ENSHBUP00000031227	ENSHBUG00000016789	Haplochromis_burtoni
ENSPNYP00000015330	ENSPNYG00000011445	Pundamilia_nyererei
ENSNBRP00000019932	ENSNBRG00000015270	Neolamprologus_brichardi
ENSONIP00000019529	ENSONIG00000015520	Oreochromis_niloticus
ENSACIP00000000972	ENSACIG00000000823	Amphilophus_citrinellus
ENSCGOP00000008387	ENSCGOG00000004017	Cottoperca_gobio
ENSGACP00000012896	ENSGACG00000009764	Gasterosteus_aculeatus
ENSLBEP00000003650	ENSLBEG00000002801	Labrus_bergylta
ENSTRUP00000024230	ENSTRUG00000009647	Takifugu_rubripes
ENSTNIP00000016740	ENSTNIG00000013738	Tetraodon_nigroviridis
ENSMMOP00000011849	ENSMMOG00000009108	Mola_mola
ENSLCRP00005043314	ENSLCRG00005016602	Larimichthys_crocea
ENSPMEP00000010060	ENSPMEG00000011978	Poecilia_mexicana
ENSPFOP00000009241	ENSPFOG00000009148	Poecilia_formosa
ENSPREP00000005848	ENSPREG00000004058	Poecilia_reticulata
ENSPLAP00000008700	ENSPLAG00000011391	Poecilia_latipinna
ENSXMAP00000012822	ENSXMAG00000012766	Xiphophorus_maculatus
ENSXCOP00000028025	ENSXCOG00000020906	Xiphophorus_couchianus
ENSGAFP00000009723	ENSGAFG00000006621	Gambusia_affinis
ENSFHEP00000018473	ENSFHEG00000020363	Fundulus_heteroclitus
ENSCVAP00000032078	ENSCVAG00000021857	Cyprinodon_variegatus
ENSKMAP00000020758	ENSKMAG00000015432	Kryptolebias_marmoratus
ENSBSLP00000040582	ENSBSLG00000019648	Betta_splendens
ENSORLP00000001371	ENSORLG00000001112	Oryzias_latipes_ASM223467v1
ENSORLP00015016779	ENSORLG00015017773	Oryzias_latipes_ASM223469v1
ENSORLP00020002858	ENSORLG00020000987	Oryzias_latipes_ASM223471v1
ENSOMEP00000023087	ENSOMEG00000002981	Oryzias_melastigma
ENSGWIP00000017905	ENSGWIG00000009414	Gouania_willdenowi
ENSPMGP00000010951	ENSPMGG00000008886	Periophthalmus_magnuspinnatus
ENSHCOP00000013659	ENSHCOG00000016868	Hippocampus_comes
ENSGMOP00000001991	ENSGMOG00000001872	Gadus_morhua
ENSHHUP00000077305	ENSHHUG00000045143	Hucho_hucho
ENSHHUP00000019131	ENSHHUG00000011898	Hucho_hucho
ENSELUP00000027997	ENSELUG00000004431	Esox_lucius
ENSHHUP00000010224	ENSHHUG00000006180	Hucho_hucho
ENSHHUP00000046733	ENSHHUG00000028411	Hucho_hucho
ENSELUP00000030510	ENSELUG00000007743	Esox_lucius
ENSPKIP00000005521	ENSPKIG00000022162	Paramormyrops_kingsleyae
ENSSFOP00015021522	ENSSFOG00015013866	Scleropages_formosus
ENSPKIP00000039052	ENSPKIG00000016550	Paramormyrops_kingsleyae
ENSSFOP00015020319	ENSSFOG00015013083	Scleropages_formosus
ENSAMXP00000038260	ENSAMXG00000032321	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005024916	ENSAMXG00005012630	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028362	ENSPNAG00000014028	Pygocentrus_nattereri
ENSIPUP00000019140	ENSIPUG00000012995	Ictalurus_punctatus
ENSIPUP00000016144	ENSIPUG00000010945	Ictalurus_punctatus
ENSEEEP00000030832	ENSEEEG00000014747	Electrophorus_electricus
ENSHCOP00000018669	ENSHCOG00000003415	Hippocampus_comes
ENSLOCP00000004339	ENSLOCG00000003652	Lepisosteus_oculatus
ENSECRP00000018896	ENSECRG00000012644	Erpetoichthys_calabaricus
ENSCMIP00000035462	ENSCMIG00000014969	Callorhinchus_milii
ENSEBUP00000013316	ENSEBUG00000008409	Eptatretus_burgeri
