ENSCHAP00000010065	ENSCHAG00000005822	Clupea_harengus
ENSSDUP00000006074	ENSSDUG00000004483	Seriola_dumerili
ENSSLDP00000011311	ENSSLDG00000008988	Seriola_lalandi_dorsalis
ENSLCAP00010008485	ENSLCAG00010004096	Lates_calcarifer
ENSAOCP00000031264	ENSAOCG00000022815	Amphiprion_ocellaris
ENSAPEP00000027883	ENSAPEG00000019805	Amphiprion_percula
ENSSPAP00000002799	ENSSPAG00000002149	Stegastes_partitus
ENSPRNP00000030895	ENSPRNG00000015393	Parambassis_ranga
ENSPNYP00000030527	ENSPNYG00000023012	Pundamilia_nyererei
ENSHBUP00000002280	ENSHBUG00000003496	Haplochromis_burtoni
ENSMZEP00005020910	ENSMZEG00005015695	Maylandia_zebra
ENSACLP00000000451	ENSACLG00000000317	Astatotilapia_calliptera
ENSONIP00000007994	ENSONIG00000006342	Oreochromis_niloticus
ENSNBRP00000009586	ENSNBRG00000007471	Neolamprologus_brichardi
ENSACIP00000031259	ENSACIG00000024165	Amphilophus_citrinellus
ENSBSLP00000052853	ENSBSLG00000024949	Betta_splendens
ENSSMAP00000031731	ENSSMAG00000019444	Scophthalmus_maximus
ENSLBEP00000036515	ENSLBEG00000027316	Labrus_bergylta
ENSLBEP00000010070	ENSLBEG00000007817	Labrus_bergylta
ENSHCOP00000024660	ENSHCOG00000014184	Hippocampus_comes
ENSPMGP00000015514	ENSPMGG00000012710	Periophthalmus_magnuspinnatus
ENSGMOP00000015722	ENSGMOG00000014683	Gadus_morhua
ENSAMXP00000018009	ENSAMXG00000017499	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005041692	ENSAMXG00005019508	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSSFOP00015022890	ENSSFOG00015014717	Scleropages_formosus
ENSSFOP00015001998	ENSSFOG00015001324	Scleropages_formosus
ENSPKIP00000020730	ENSPKIG00000005404	Paramormyrops_kingsleyae
ENSLOCP00000006674	ENSLOCG00000005519	Lepisosteus_oculatus
ENSACAP00000023099	ENSACAG00000029207	Anolis_carolinensis
ENSPVIP00000032906	ENSPVIG00000024101	Pogona_vitticeps
ENSNSUP00000001221	ENSNSUG00000001067	Notechis_scutatus
ENSSMRP00000013470	ENSSMRG00000010481	Salvator_merianae
ENSSPUP00000008380	ENSSPUG00000006496	Sphenodon_punctatus
ENSAOWP00000002264	ENSAOWG00000001620	Apteryx_owenii
ENSARWP00000008216	ENSARWG00000005754	Apteryx_rowi
ENSAHAP00000002397	ENSAHAG00000001975	Apteryx_haastii
ENSNPEP00000001117	ENSNPEG00000000893	Nothoprocta_perdicaria
ENSDNVP00000027376	ENSDNVG00000019011	Dromaius_novaehollandiae
ENSABRP00000005959	ENSABRG00000005537	Anser_brachyrhynchus
ENSAPLP00000032181	ENSAPLG00000023626	Anas_platyrhynchos_platyrhynchos
ENSGALP00000048909	ENSGALG00000030767	Gallus_gallus
ENSCJPP00005012213	ENSCJPG00005010400	Coturnix_japonica
ENSNMEP00000015443	ENSNMEG00000013710	Numida_meleagris
ENSTGUP00000011387	ENSTGUG00000011048	Taeniopygia_guttata
ENSLSDP00000020297	ENSLSDG00000014380	Lonchura_striata_domestica
ENSSCAP00000017678	ENSSCAG00000012830	Serinus_canaria
ENSZALP00000004801	ENSZALG00000004477	Zonotrichia_albicollis
ENSPMJP00000021162	ENSPMJG00000015705	Parus_major
ENSLCOP00000005864	ENSLCOG00000004352	Lepidothrix_coronata
ENSMVIP00005001858	ENSMVIG00005001452	Manacus_vitellinus
ENSMUNP00000007882	ENSMUNG00000006294	Melopsittacus_undulatus
ENSCPGP00000019862	ENSCPGG00000013911	Calidris_pygmaea
ENSCPUP00000009001	ENSCPUG00000006409	Calidris_pugnax
ENSCPRP00005023491	ENSCPRG00005016312	Crocodylus_porosus
ENSNSUP00000001226	ENSNSUG00000001098	Notechis_scutatus
ENSPVIP00000032904	ENSPVIG00000024100	Pogona_vitticeps
ENSSMRP00000013461	ENSSMRG00000010476	Salvator_merianae
ENSCPBP00000006246	ENSCPBG00000004979	Chrysemys_picta_bellii
ENSCABP00000003597	ENSCABG00000002730	Chelonoidis_abingdonii
ENSPSIP00000016451	ENSPSIG00000014652	Pelodiscus_sinensis
ENSCABP00000003619	ENSCABG00000002747	Chelonoidis_abingdonii
ENSCABP00000003654	ENSCABG00000002762	Chelonoidis_abingdonii
ENSCPBP00000006266	ENSCPBG00000004998	Chrysemys_picta_bellii
ENSGAGP00000015731	ENSGAGG00000011848	Gopherus_agassizii
ENSCPBP00000006286	ENSCPBG00000005010	Chrysemys_picta_bellii
ENSCPBP00000006293	ENSCPBG00000005015	Chrysemys_picta_bellii
ENSGAGP00000019603	ENSGAGG00000014453	Gopherus_agassizii
ENSPSIP00000016412	ENSPSIG00000014637	Pelodiscus_sinensis
ENSPVIP00000010302	ENSPVIG00000008170	Pogona_vitticeps
ENSPVIP00000010298	ENSPVIG00000008164	Pogona_vitticeps
ENSACAP00000022251	ENSACAG00000029609	Anolis_carolinensis
ENSACAP00000017707	ENSACAG00000017984	Anolis_carolinensis
ENSSMRP00000013453	ENSSMRG00000010469	Salvator_merianae
ENSSMRP00000013339	ENSSMRG00000010364	Salvator_merianae
ENSSMRP00000013376	ENSSMRG00000010370	Salvator_merianae
ENSACAP00000022988	ENSACAG00000029087	Anolis_carolinensis
ENSACAP00000022309	ENSACAG00000028760	Anolis_carolinensis
ENSACAP00000017710	ENSACAG00000017987	Anolis_carolinensis
ENSPVIP00000010289	ENSPVIG00000008161	Pogona_vitticeps
ENSNSUP00000022519	ENSNSUG00000016367	Notechis_scutatus
ENSSMRP00000013333	ENSSMRG00000010361	Salvator_merianae
ENSAOWP00000002250	ENSAOWG00000001616	Apteryx_owenii
ENSAHAP00000002452	ENSAHAG00000001984	Apteryx_haastii
ENSARWP00000008213	ENSARWG00000005753	Apteryx_rowi
ENSDNVP00000027379	ENSDNVG00000019012	Dromaius_novaehollandiae
ENSNPEP00000001133	ENSNPEG00000000895	Nothoprocta_perdicaria
ENSCPGP00000019867	ENSCPGG00000013922	Calidris_pygmaea
ENSCPUP00000008997	ENSCPUG00000006407	Calidris_pugnax
ENSMUNP00000007883	ENSMUNG00000006295	Melopsittacus_undulatus
ENSTGUP00000011385	ENSTGUG00000011045	Taeniopygia_guttata
ENSTGUP00000014618	ENSTGUG00000014235	Taeniopygia_guttata
ENSLSDP00000020299	ENSLSDG00000014383	Lonchura_striata_domestica
ENSJHYP00000016356	ENSJHYG00000012509	Junco_hyemalis
ENSZALP00000004792	ENSZALG00000004474	Zonotrichia_albicollis
ENSSCAP00000017667	ENSSCAG00000012825	Serinus_canaria
ENSCCEP00000014385	ENSCCEG00000013727	Cyanistes_caeruleus
ENSPMJP00000021161	ENSPMJG00000015704	Parus_major
ENSFALP00000010678	ENSFALG00000010240	Ficedula_albicollis
ENSLCOP00000005865	ENSLCOG00000004353	Lepidothrix_coronata
ENSMVIP00005001869	ENSMVIG00005001465	Manacus_vitellinus
ENSGALP00000056689	ENSGALG00000031835	Gallus_gallus
ENSCJPP00005012212	ENSCJPG00005010399	Coturnix_japonica
ENSMGAP00000011433	ENSMGAG00000010969	Meleagris_gallopavo
ENSNMEP00000015442	ENSNMEG00000013709	Numida_meleagris
ENSABRP00000005948	ENSABRG00000005516	Anser_brachyrhynchus
ENSAPLP00000025664	ENSAPLG00000011638	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005023459	ENSCPRG00005016293	Crocodylus_porosus
ENSGAGP00000019593	ENSGAGG00000014448	Gopherus_agassizii	ENSGAGT00000022314
ENSCABP00000007688	ENSCABG00000005785	Chelonoidis_abingdonii	ENSCABT00000008408
ENSCPBP00000006300	ENSCPBG00000005024	Chrysemys_picta_bellii
ENSPSIP00000015124	ENSPSIG00000013494	Pelodiscus_sinensis
ENSACAP00000017703	ENSACAG00000017980	Anolis_carolinensis
ENSPVIP00000032908	ENSPVIG00000024102	Pogona_vitticeps
ENSNSUP00000001101	ENSNSUG00000000965	Notechis_scutatus
ENSNSUP00000001160	ENSNSUG00000001013	Notechis_scutatus
ENSSMRP00000013476	ENSSMRG00000010484	Salvator_merianae
ENSSPUP00000008419	ENSSPUG00000006513	Sphenodon_punctatus
ENSVURP00010008115	ENSVURG00010006275	Vombatus_ursinus
ENSVURP00010026418	ENSVURG00010020218	Vombatus_ursinus
ENSPCIP00000021384	ENSPCIG00000016228	Phascolarctos_cinereus
ENSSHAP00000015459	ENSSHAG00000013176	Sarcophilus_harrisii
ENSMODP00000057964	ENSMODG00000009183	Monodelphis_domestica
ENSPEMP00000024980	ENSPEMG00000021534	Peromyscus_maniculatus_bairdii
ENSMOCP00000004756	ENSMOCG00000004085	Microtus_ochrogaster
ENSCGRP00000008671	ENSCGRG00000006333	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001013864	ENSCGRG00001014894	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015030703	ENSCGRG00015023142	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007681	ENSMAUG00000009287	Mesocricetus_auratus
ENSMUSP00000029891	ENSMUSG00000028232	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0061289	MGP_CAROLIEiJ_G0025778	Mus_caroli_strain_CAROLI_EIJ
ENSRNOP00000012215	ENSRNOG00000008872	Rattus_norvegicus
ENSNGAP00000021750	ENSNGAG00000020846	Nannospalax_galili
ENSJJAP00000004724	ENSJJAG00000009727	Jaculus_jaculus
ENSOPRP00000010026	ENSOPRG00000010979	Ochotona_princeps
ENSPCOP00000002050	ENSPCOG00000006274	Propithecus_coquereli
ENSMICP00000010184	ENSMICG00000011190	Microcebus_murinus
ENSPSMP00000005273	ENSPSMG00000004069	Prolemur_simus
ENSOGAP00000014002	ENSOGAG00000015631	Otolemur_garnettii
ENSTSYP00000032901	ENSTSYG00000036490	Carlito_syrichta
ENSEEUP00000013139	ENSEEUG00000014413	Erinaceus_europaeus
ENSFCAP00000055142	ENSFCAG00000011477	Felis_catus
ENSHGLP00100001394	ENSHGLG00100001103	Heterocephalus_glaber_HetGla_1.0
ENSJJAP00000016121	ENSJJAG00000018072	Jaculus_jaculus
ENSDORP00000027593	ENSDORG00000012483	Dipodomys_ordii
ENSPPYP00000020855	ENSPPYG00000018596	Pongo_abelii
ENSSDAP00000003086	ENSSDAG00000002954	Spermophilus_dauricus
ENSUPAP00010003551	ENSUPAG00010002929	Urocitellus_parryii
ENSSTOP00000015401	ENSSTOG00000021124	Ictidomys_tridecemlineatus
ENSMMMP00000001171	ENSMMMG00000001093	Marmota_marmota_marmota
ENSTBEP00000006115	ENSTBEG00000007084	Tupaia_belangeri
ENSECAP00000026091	ENSECAG00000000568	Equus_caballus
ENSEASP00005024120	ENSEASG00005016372	Equus_asinus_asinus
ENSLAFP00000011864	ENSLAFG00000014168	Loxodonta_africana
ENSCPOP00000020400	ENSCPOG00000019826	Cavia_porcellus
ENSCAPP00000005724	ENSCAPG00000007981	Cavia_aperea
ENSODEP00000004972	ENSODEG00000003766	Octodon_degus
ENSODEP00000005079	ENSODEG00000003842	Octodon_degus
ENSODEP00000023198	ENSODEG00000017015	Octodon_degus
ENSCLAP00000013709	ENSCLAG00000009473	Chinchilla_lanigera
ENSFDAP00000015965	ENSFDAG00000004173	Fukomys_damarensis
ENSOCUP00000015049	ENSOCUG00000017517	Oryctolagus_cuniculus
ENSP00000395204	ENSG00000167904	Homo_sapiens
ENSGGOP00000005819	ENSGGOG00000005948	Gorilla_gorilla
ENSPTRP00000069493	ENSPTRG00000020261	Pan_troglodytes
ENSPPAP00000026411	ENSPPAG00000036306	Pan_paniscus
ENSNLEP00000001283	ENSNLEG00000001094	Nomascus_leucogenys
ENSRROP00000006102	ENSRROG00000024510	Rhinopithecus_roxellana
ENSRBIP00000015956	ENSRBIG00000032051	Rhinopithecus_bieti
ENSCANP00000027397	ENSCANG00000037105	Colobus_angolensis_palliatus
ENSMLEP00000040673	ENSMLEG00000044358	Mandrillus_leucophaeus
ENSCATP00000034429	ENSCATG00000040134	Cercocebus_atys
ENSTGEP00000020842	ENSTGEG00000016778	Theropithecus_gelada
ENSPANP00000005566	ENSPANG00000009706	Papio_anubis
ENSMNEP00000006575	ENSMNEG00000027608	Macaca_nemestrina
ENSMMUP00000075514	ENSMMUG00000005477	Macaca_mulatta
ENSMFAP00000011943	ENSMFAG00000019904	Macaca_fascicularis
ENSCSAP00000010742	ENSCSAG00000014625	Chlorocebus_sabaeus
ENSCJAP00000030683	ENSCJAG00000038709	Callithrix_jacchus
ENSCCAP00000039582	ENSCCAG00000037608	Cebus_capucinus_imitator
ENSSBOP00000009392	ENSSBOG00000021559	Saimiri_boliviensis_boliviensis
ENSANAP00000014494	ENSANAG00000025144	Aotus_nancymaae
ENSUAMP00000036592	ENSUAMG00000027719	Ursus_americanus
ENSBIXP00005040627	ENSBIXG00005023366	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSCCNP00000030354	ENSCCNG00000029066	Castor_canadensis
ENSCCNP00000011326	ENSCCNG00000011757	Castor_canadensis
ENSMSIP00000021120	ENSMSIG00000017933	Mus_spicilegus
ENSHGLP00000000303	ENSHGLG00000000295	Heterocephalus_glaber_HetGla_female_1.0
ENSPTEP00000011760	ENSPTEG00000013226	Piliocolobus_tephrosceles
ENSPCAP00000000123	ENSPCAG00000000137	Procavia_capensis
ENSUMAP00000013201	ENSUMAG00000009752	Ursus_maritimus
ENSAMEP00000001891	ENSAMEG00000001796	Ailuropoda_melanoleuca
ENSNVIP00000017793	ENSNVIG00000013922	Neovison_vison
ENSMPUP00000010403	ENSMPUG00000010480	Mustela_putorius_furo
ENSCAFP00020019463	ENSCAFG00020015483	Canis_lupus_dingo
ENSCAFP00000010394	ENSCAFG00000007009	Canis_lupus_familiaris
ENSVVUP00000024318	ENSVVUG00000017816	Vulpes_vulpes
ENSSSCP00000006665	ENSSSCG00000006252	Sus_scrofa_strain_reference
ENSVPAP00000001072	ENSVPAG00000001165	Vicugna_pacos
ENSCHIP00000027463	ENSCHIG00000023378	Capra_hircus
ENSOARP00000015521	ENSOARG00000014466	Ovis_aries
ENSBIXP00000034452	ENSBIXG00000017437	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000015175	ENSBMUG00000011514	Bos_mutus
ENSBTAP00000037154	ENSBTAG00000005893	Bos_taurus
ENSBBBP00000009435	ENSBBBG00000017572	Bison_bison_bison
ENSTTRP00000016341	ENSTTRG00000017238	Tursiops_truncatus
ENSMLUP00000013521	ENSMLUG00000014855	Myotis_lucifugus
ENSPVAP00000015473	ENSPVAG00000016397	Pteropus_vampyrus
ENSPTIP00000025570	ENSPTIG00000021279	Panthera_tigris_altaica
ENSPPRP00000004407	ENSPPRG00000000512	Panthera_pardus
ENSDNOP00000034299	ENSDNOG00000044009	Dasypus_novemcinctus
ENSCHOP00000001294	ENSCHOG00000001461	Choloepus_hoffmanni
ENSOANP00000008737	ENSOANG00000005499	Ornithorhynchus_anatinus
ENSXETP00000039575	ENSXETG00000018033	Xenopus_tropicalis
ENSLACP00000010411	ENSLACG00000009171	Latimeria_chalumnae
ENSCMIP00000038593	ENSCMIG00000016193	Callorhinchus_milii
ENSECRP00000007501	ENSECRG00000004995	Erpetoichthys_calabaricus
ENSPMAP00000009712	ENSPMAG00000008817	Petromyzon_marinus
ENSPMAP00000008434	ENSPMAG00000007674	Petromyzon_marinus
ENSEBUP00000014212	ENSEBUG00000008959	Eptatretus_burgeri
ENSCINP00000003851	ENSCING00000001907	Ciona_intestinalis
FBpp0111469	FBgn0085377	Drosophila_melanogaster
Y38C1AA.1c.1	WBGene00021394	Caenorhabditis_elegans_strain_N2
