ENSDARP00000025026	ENSDARG00000014031	Danio_rerio	ENSDART00000016604
ENSPNAP00000031912	ENSPNAG00000019582	Pygocentrus_nattereri	ENSPNAT00000037020
ENSTRUP00000023465	ENSTRUG00000009329	Takifugu_rubripes	ENSTRUT00000023562
ENSEBUP00000009697	ENSEBUG00000006226	Eptatretus_burgeri	ENSEBUT00000010226
ENSEBUP00000003375	ENSEBUG00000002463	Eptatretus_burgeri	ENSEBUT00000003744
ENSCHAP00000011356	ENSCHAG00000006400	Clupea_harengus
ENSHGLP00100003801	ENSHGLG00100002894	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004686	ENSFDAG00000013875	Fukomys_damarensis
MGP_SPRETEiJ_P0082995	MGP_SPRETEiJ_G0030852	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000031553	ENSMSIG00000026407	Mus_spicilegus
ENSMUSP00000002850	ENSMUSG00000030834	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0079654	MGP_CAROLIEiJ_G0029754	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016520	MGP_PahariEiJ_G0012979	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000051412	ENSRNOG00000028781	Rattus_norvegicus
ENSMUGP00000004177	ENSMUGG00000003817	Meriones_unguiculatus
ENSPEMP00000017100	ENSPEMG00000016077	Peromyscus_maniculatus_bairdii
ENSMOCP00000017756	ENSMOCG00000016244	Microtus_ochrogaster
ENSCGRP00001020126	ENSCGRG00001019363	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015020255	ENSCGRG00015015476	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000014267	ENSCGRG00000010322	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010274	ENSMAUG00000011133	Mesocricetus_auratus
ENSNGAP00000025442	ENSNGAG00000023380	Nannospalax_galili
ENSJJAP00000022745	ENSJJAG00000022669	Jaculus_jaculus
ENSUPAP00010028662	ENSUPAG00010022618	Urocitellus_parryii
ENSMMMP00000025821	ENSMMMG00000022609	Marmota_marmota_marmota
ENSSTOP00000017924	ENSSTOG00000019527	Ictidomys_tridecemlineatus
ENSMMMP00000012288	ENSMMMG00000011012	Marmota_marmota_marmota
ENSOCUP00000008813	ENSOCUG00000010216	Oryctolagus_cuniculus
ENSOPRP00000004184	ENSOPRG00000004510	Ochotona_princeps
ENSAMEP00000009537	ENSAMEG00000008908	Ailuropoda_melanoleuca
ENSUMAP00000008537	ENSUMAG00000006502	Ursus_maritimus
ENSNVIP00000023857	ENSNVIG00000018481	Neovison_vison
ENSMPUP00000013440	ENSMPUG00000013543	Mustela_putorius_furo
ENSCAFP00000026886	ENSCAFG00000018197	Canis_lupus_familiaris
ENSCAFP00020030060	ENSCAFG00020023391	Canis_lupus_dingo
ENSVVUP00000026782	ENSVVUG00000019670	Vulpes_vulpes
ENSPPRP00000017030	ENSPPRG00000009171	Panthera_pardus
ENSPTIP00000017842	ENSPTIG00000016133	Panthera_tigris_altaica
ENSFCAP00000008589	ENSFCAG00000009261	Felis_catus
ENSCHIP00000026129	ENSCHIG00000022604	Capra_hircus
ENSOARP00000010642	ENSOARG00000009916	Ovis_aries
ENSBTAP00000062624	ENSBTAG00000015191	Bos_taurus
ENSBIXP00005033957	ENSBIXG00005014939	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000003798	ENSBIXG00000010221	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000021830	ENSBBBG00000015464	Bison_bison_bison
ENSBMUP00000005219	ENSBMUG00000004060	Bos_mutus
ENSTTRP00000009767	ENSTTRG00000010289	Tursiops_truncatus
ENSEASP00005016310	ENSEASG00005011313	Equus_asinus_asinus
ENSECAP00000052036	ENSECAG00000008870	Equus_caballus
ENSPVAP00000016625	ENSPVAG00000017622	Pteropus_vampyrus
ENSUAMP00000006488	ENSUAMG00000005682	Ursus_americanus
ENSUAMP00000006478	ENSUAMG00000005675	Ursus_americanus
ENSMLUP00000011249	ENSMLUG00000012339	Myotis_lucifugus
ENSEASP00005016299	ENSEASG00005011308	Equus_asinus_asinus
ENSEEUP00000013826	ENSEEUG00000015125	Erinaceus_europaeus
ENSLAFP00000006971	ENSLAFG00000008315	Loxodonta_africana
ENSPCAP00000009392	ENSPCAG00000009940	Procavia_capensis
ENSETEP00000012156	ENSETEG00000014997	Echinops_telfairi
ENSDNOP00000016474	ENSDNOG00000024923	Dasypus_novemcinctus
ENSPCIP00000029459	ENSPCIG00000021910	Phascolarctos_cinereus
ENSVURP00010006671	ENSVURG00010003622	Vombatus_ursinus
ENSMEUP00000002172	ENSMEUG00000002358	Notamacropus_eugenii
ENSSHAP00000007865	ENSSHAG00000006826	Sarcophilus_harrisii
ENSMODP00000007196	ENSMODG00000005815	Monodelphis_domestica
ENSOANP00000008135	ENSOANG00000005123	Ornithorhynchus_anatinus
ENSLACP00000022639	ENSLACG00000022117	Latimeria_chalumnae
ENSXETP00000042649	ENSXETG00000000949	Xenopus_tropicalis
YLL015W_mRNA	YLL015W	Saccharomyces_cerevisiae_strain_S288C
