ENSAOWP00000019143	ENSAOWG00000013013	Apteryx_owenii
ENSOGAP00000003269	ENSOGAG00000003682	Otolemur_garnettii
ENSTBEP00000014839	ENSTBEG00000017062	Tupaia_belangeri
ENSCCNP00000011477	ENSCCNG00000011892	Castor_canadensis
ENSDORP00000000902	ENSDORG00000000960	Dipodomys_ordii
ENSMSIP00000029959	ENSMSIG00000025116	Mus_spicilegus
ENSMUSP00000090020	ENSMUSG00000069581	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0024746	MGP_SPRETEiJ_G0016308	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0023601	MGP_CAROLIEiJ_G0015496	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0086757	MGP_PahariEiJ_G0030909	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000036562	ENSRNOG00000001219	Rattus_norvegicus
ENSMUGP00000020214	ENSMUGG00000017084	Meriones_unguiculatus
ENSCGRP00001018070	ENSCGRG00001017931	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015026458	ENSCGRG00015020044	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000006293	ENSCGRG00000004603	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000011260	ENSMAUG00000011883	Mesocricetus_auratus
ENSMOCP00000013903	ENSMOCG00000013552	Microtus_ochrogaster
ENSPEMP00000017302	ENSPEMG00000016261	Peromyscus_maniculatus_bairdii
ENSNGAP00000024252	ENSNGAG00000022570	Nannospalax_galili
ENSJJAP00000002413	ENSJJAG00000004036	Jaculus_jaculus
ENSSTOP00000022085	ENSSTOG00000022950	Ictidomys_tridecemlineatus
ENSMMMP00000014173	ENSMMMG00000012623	Marmota_marmota_marmota
ENSUPAP00010006870	ENSUPAG00010005532	Urocitellus_parryii
ENSSDAP00000014013	ENSSDAG00000012622	Spermophilus_dauricus
ENSHGLP00000019835	ENSHGLG00000014199	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022355	ENSFDAG00000007038	Fukomys_damarensis
ENSCAPP00000001178	ENSCAPG00000002036	Cavia_aperea
ENSCPOP00000003935	ENSCPOG00000004362	Cavia_porcellus
ENSODEP00000018747	ENSODEG00000013818	Octodon_degus
ENSCLAP00000009794	ENSCLAG00000006788	Chinchilla_lanigera
ENSOPRP00000001192	ENSOPRG00000001289	Ochotona_princeps
ENSOCUP00000042426	ENSOCUG00000015149	Oryctolagus_cuniculus
ENSPVAP00000007461	ENSPVAG00000007903	Pteropus_vampyrus
ENSMLUP00000010229	ENSMLUG00000011225	Myotis_lucifugus
ENSECAP00000025661	ENSECAG00000008057	Equus_caballus
ENSEASP00005000190	ENSEASG00005000235	Equus_asinus_asinus
ENSCHIP00000018175	ENSCHIG00000017708	Capra_hircus
ENSOARP00000012915	ENSOARG00000012044	Ovis_aries
ENSBIXP00000025484	ENSBIXG00000005783	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005015845	ENSBIXG00005006878	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000024762	ENSBTAG00000018607	Bos_taurus
ENSBMUP00000009902	ENSBMUG00000007675	Bos_mutus
ENSBBBP00000021506	ENSBBBG00000015153	Bison_bison_bison
ENSTTRP00000010390	ENSTTRG00000010962	Tursiops_truncatus
ENSSSCP00000022183	ENSSSCG00000022988	Sus_scrofa_strain_reference
ENSUMAP00000035369	ENSUMAG00000025426	Ursus_maritimus
ENSUAMP00000032162	ENSUAMG00000024588	Ursus_americanus
ENSAMEP00000011148	ENSAMEG00000010598	Ailuropoda_melanoleuca
ENSMPUP00000010099	ENSMPUG00000010176	Mustela_putorius_furo
ENSNVIP00000009738	ENSNVIG00000007674	Neovison_vison
ENSCAFP00000016220	ENSCAFG00000011010	Canis_lupus_familiaris
ENSCAFP00020024508	ENSCAFG00020019277	Canis_lupus_dingo
ENSVVUP00000033090	ENSVVUG00000023929	Vulpes_vulpes
ENSPPRP00000020960	ENSPPRG00000011892	Panthera_pardus
ENSPTIP00000021606	ENSPTIG00000018683	Panthera_tigris_altaica
ENSFCAP00000057191	ENSFCAG00000001772	Felis_catus
ENSDNOP00000034150	ENSDNOG00000035616	Dasypus_novemcinctus
ENSCHOP00000007240	ENSCHOG00000008189	Choloepus_hoffmanni
ENSLAFP00000010834	ENSLAFG00000012959	Loxodonta_africana
ENSPCAP00000008098	ENSPCAG00000008654	Procavia_capensis
ENSETEP00000011236	ENSETEG00000013848	Echinops_telfairi
ENSOANP00000024523	ENSOANG00000015571	Ornithorhynchus_anatinus
ENSXETP00000018018	ENSXETG00000001940	Xenopus_tropicalis
ENSLACP00000016949	ENSLACG00000014926	Latimeria_chalumnae
ENSPKIP00000018524	ENSPKIG00000004043	Paramormyrops_kingsleyae
ENSSFOP00015028342	ENSSFOG00015018177	Scleropages_formosus
ENSSFOP00015010918	ENSSFOG00015007048	Scleropages_formosus
ENSPKIP00000026710	ENSPKIG00000009073	Paramormyrops_kingsleyae
ENSCHAP00000050967	ENSCHAG00000023372	Clupea_harengus
ENSDCDP00000057921	ENSDCDG00000033717	Denticeps_clupeoides
ENSDARP00000098431	ENSDARG00000077580	Danio_rerio
ENSEEEP00000000336	ENSEEEG00000000238	Electrophorus_electricus
ENSTRUP00000038011	ENSTRUG00000014874	Takifugu_rubripes
ENSTNIP00000020352	ENSTNIG00000017215	Tetraodon_nigroviridis
ENSMMOP00000011691	ENSMMOG00000008980	Mola_mola
ENSLCRP00005029037	ENSLCRG00005011497	Larimichthys_crocea
ENSCGOP00000056767	ENSCGOG00000024640	Cottoperca_gobio
ENSGACP00000013401	ENSGACG00000010149	Gasterosteus_aculeatus
ENSLBEP00000026062	ENSLBEG00000019781	Labrus_bergylta
ENSAOCP00000013609	ENSAOCG00000018213	Amphiprion_ocellaris
ENSAPEP00000020889	ENSAPEG00000014885	Amphiprion_percula
ENSAPOP00000022401	ENSAPOG00000003556	Acanthochromis_polyacanthus
ENSSPAP00000026957	ENSSPAG00000020305	Stegastes_partitus
ENSPRNP00000006341	ENSPRNG00000003820	Parambassis_ranga
ENSFHEP00000026800	ENSFHEG00000009810	Fundulus_heteroclitus
ENSCVAP00000002291	ENSCVAG00000003372	Cyprinodon_variegatus
ENSXMAP00000009765	ENSXMAG00000009750	Xiphophorus_maculatus
ENSXCOP00000018723	ENSXCOG00000014095	Xiphophorus_couchianus
ENSGAFP00000029212	ENSGAFG00000019715	Gambusia_affinis
ENSPLAP00000028014	ENSPLAG00000017128	Poecilia_latipinna
ENSPFOP00000016026	ENSPFOG00000015928	Poecilia_formosa
ENSPMEP00000014299	ENSPMEG00000016665	Poecilia_mexicana
ENSPREP00000009112	ENSPREG00000006227	Poecilia_reticulata
ENSKMAP00000016039	ENSKMAG00000011978	Kryptolebias_marmoratus
ENSORLP00020031138	ENSORLG00020016004	Oryzias_latipes_ASM223471v1
ENSORLP00015013879	ENSORLG00015014770	Oryzias_latipes_ASM223469v1
ENSORLP00000016946	ENSORLG00000013516	Oryzias_latipes_ASM223467v1
ENSOMEP00000012064	ENSOMEG00000000338	Oryzias_melastigma
ENSHBUP00000024907	ENSHBUG00000006725	Haplochromis_burtoni
ENSPNYP00000020477	ENSPNYG00000015434	Pundamilia_nyererei
ENSMZEP00005002115	ENSMZEG00005001651	Maylandia_zebra
ENSACLP00000016939	ENSACLG00000011526	Astatotilapia_calliptera
ENSNBRP00000030348	ENSNBRG00000023075	Neolamprologus_brichardi
ENSONIP00000001661	ENSONIG00000001315	Oreochromis_niloticus
ENSACIP00000020881	ENSACIG00000016211	Amphilophus_citrinellus
ENSGWIP00000051394	ENSGWIG00000024914	Gouania_willdenowi
ENSSLDP00000028650	ENSSLDG00000022148	Seriola_lalandi_dorsalis
ENSSDUP00000019748	ENSSDUG00000014330	Seriola_dumerili
ENSLCAP00010035623	ENSLCAG00010016705	Lates_calcarifer
ENSSMAP00000029845	ENSSMAG00000018266	Scophthalmus_maximus
ENSCSEP00000004676	ENSCSEG00000003018	Cynoglossus_semilaevis
ENSMAMP00000006444	ENSMAMG00000004336	Mastacembelus_armatus
ENSMALP00000025122	ENSMALG00000017437	Monopterus_albus
ENSATEP00000014683	ENSATEG00000010230	Anabas_testudineus
ENSBSLP00000039672	ENSBSLG00000019301	Betta_splendens
ENSPMGP00000002147	ENSPMGG00000001924	Periophthalmus_magnuspinnatus
ENSHCOP00000016798	ENSHCOG00000020571	Hippocampus_comes
ENSGMOP00000011815	ENSGMOG00000011040	Gadus_morhua
ENSHHUP00000076239	ENSHHUG00000044631	Hucho_hucho
ENSHHUP00000016077	ENSHHUG00000009995	Hucho_hucho
ENSELUP00000009171	ENSELUG00000009812	Esox_lucius
ENSAMXP00005013323	ENSAMXG00005007141	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000003829	ENSAMXG00000003692	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000008176	ENSPNAG00000013813	Pygocentrus_nattereri
ENSIPUP00000003852	ENSIPUG00000002692	Ictalurus_punctatus
ENSEEEP00000044594	ENSEEEG00000021055	Electrophorus_electricus
ENSDARP00000106732	ENSDARG00000089235	Danio_rerio
ENSDCDP00000015603	ENSDCDG00000012600	Denticeps_clupeoides
ENSCHAP00000013406	ENSCHAG00000007325	Clupea_harengus
ENSMAMP00000026182	ENSMAMG00000017504	Mastacembelus_armatus
ENSMALP00000024954	ENSMALG00000017353	Monopterus_albus
ENSATEP00000017810	ENSATEG00000012322	Anabas_testudineus
ENSBSLP00000012413	ENSBSLG00000006302	Betta_splendens
ENSLBEP00000033670	ENSLBEG00000025352	Labrus_bergylta
ENSMMOP00000022147	ENSMMOG00000016821	Mola_mola
ENSCGOP00000042993	ENSCGOG00000019426	Cottoperca_gobio
ENSGACP00000000369	ENSGACG00000000289	Gasterosteus_aculeatus
ENSLCRP00005041854	ENSLCRG00005016068	Larimichthys_crocea
ENSSLDP00000027384	ENSSLDG00000021197	Seriola_lalandi_dorsalis
ENSSDUP00000004621	ENSSDUG00000003390	Seriola_dumerili
ENSLCAP00010040955	ENSLCAG00010019189	Lates_calcarifer
ENSSMAP00000025316	ENSSMAG00000015500	Scophthalmus_maximus
ENSFHEP00000019203	ENSFHEG00000021212	Fundulus_heteroclitus
ENSCVAP00000007955	ENSCVAG00000009679	Cyprinodon_variegatus
ENSPFOP00000000391	ENSPFOG00000000347	Poecilia_formosa
ENSPLAP00000017625	ENSPLAG00000022123	Poecilia_latipinna
ENSPMEP00000015098	ENSPMEG00000017577	Poecilia_mexicana
ENSPREP00000027173	ENSPREG00000018331	Poecilia_reticulata
ENSGAFP00000013058	ENSGAFG00000008820	Gambusia_affinis
ENSXMAP00000007486	ENSXMAG00000007458	Xiphophorus_maculatus
ENSKMAP00000021591	ENSKMAG00000016046	Kryptolebias_marmoratus
ENSORLP00000022685	ENSORLG00000018115	Oryzias_latipes_ASM223467v1
ENSORLP00020028762	ENSORLG00020012425	Oryzias_latipes_ASM223471v1
ENSORLP00015007531	ENSORLG00015008357	Oryzias_latipes_ASM223469v1
ENSOMEP00000028293	ENSOMEG00000011355	Oryzias_melastigma
ENSONIP00000005364	ENSONIG00000004261	Oreochromis_niloticus
ENSNBRP00000028826	ENSNBRG00000021947	Neolamprologus_brichardi
ENSHBUP00000002562	ENSHBUG00000003819	Haplochromis_burtoni
ENSPNYP00000031106	ENSPNYG00000023459	Pundamilia_nyererei
ENSACLP00000015118	ENSACLG00000010299	Astatotilapia_calliptera
ENSACIP00000024605	ENSACIG00000019081	Amphilophus_citrinellus
ENSAPEP00000016019	ENSAPEG00000011345	Amphiprion_percula
ENSAOCP00000019777	ENSAOCG00000003426	Amphiprion_ocellaris
ENSAPOP00000005615	ENSAPOG00000007338	Acanthochromis_polyacanthus
ENSSPAP00000030227	ENSSPAG00000022698	Stegastes_partitus
ENSPRNP00000030553	ENSPRNG00000015235	Parambassis_ranga
ENSTNIP00000005579	ENSTNIG00000003010	Tetraodon_nigroviridis
ENSTRUP00000010971	ENSTRUG00000004614	Takifugu_rubripes
ENSCSEP00000001138	ENSCSEG00000000791	Cynoglossus_semilaevis
ENSGWIP00000011842	ENSGWIG00000006955	Gouania_willdenowi
ENSPMGP00000021435	ENSPMGG00000017353	Periophthalmus_magnuspinnatus
ENSELUP00000032974	ENSELUG00000011087	Esox_lucius
ENSLOCP00000011452	ENSLOCG00000009387	Lepisosteus_oculatus	ENSLOCT00000011469
ENSECRP00000010252	ENSECRG00000006827	Erpetoichthys_calabaricus	ENSECRT00000010422
ENSCMIP00000012168	ENSCMIG00000006236	Callorhinchus_milii
ENSEBUP00000011341	ENSEBUG00000007282	Eptatretus_burgeri
ENSCINP00000011100	ENSCING00000005397	Ciona_intestinalis
ENSCSAVP00000017236	ENSCSAVG00000010138	Ciona_savignyi
ENSCINP00000035331	ENSCING00000023314	Ciona_intestinalis
ENSCSAVP00000017231	ENSCSAVG00000010135	Ciona_savignyi
ENSCINP00000011103	ENSCING00000005399	Ciona_intestinalis
FBpp0293708	FBgn0261016	Drosophila_melanogaster
