ENSGAGP00000027797	ENSGAGG00000020206	Gopherus_agassizii
ENSSPUP00000001409	ENSSPUG00000001056	Sphenodon_punctatus
ENSOANP00000026382	ENSOANG00000020741	Ornithorhynchus_anatinus
ENSXETP00000036922	ENSXETG00000013183	Xenopus_tropicalis
ENSLACP00000019516	ENSLACG00000017162	Latimeria_chalumnae
ENSPKIP00000000071	ENSPKIG00000018883	Paramormyrops_kingsleyae
ENSSFOP00015025026	ENSSFOG00015016091	Scleropages_formosus
ENSDCDP00000057630	ENSDCDG00000033580	Denticeps_clupeoides
ENSCHAP00000015502	ENSCHAG00000008239	Clupea_harengus
ENSAMXP00000020238	ENSAMXG00000019658	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005028837	ENSAMXG00005014249	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000029315	ENSPNAG00000015367	Pygocentrus_nattereri
ENSIPUP00000034827	ENSIPUG00000023398	Ictalurus_punctatus
ENSEEEP00000034674	ENSEEEG00000016491	Electrophorus_electricus
ENSDARP00000028051	ENSDARG00000007751	Danio_rerio
ENSTRUP00000008845	ENSTRUG00000003766	Takifugu_rubripes
ENSTNIP00000005987	ENSTNIG00000003400	Tetraodon_nigroviridis
ENSORLP00000034589	ENSORLG00000019004	Oryzias_latipes_ASM223467v1
ENSORLP00015011146	ENSORLG00015011940	Oryzias_latipes_ASM223469v1
ENSOMEP00000020924	ENSOMEG00000022821	Oryzias_melastigma
ENSGACP00000018962	ENSGACG00000014375	Gasterosteus_aculeatus
ENSCSEP00000012871	ENSCSEG00000008077	Cynoglossus_semilaevis
ENSPNYP00000025970	ENSPNYG00000019602	Pundamilia_nyererei
ENSHBUP00000034765	ENSHBUG00000022538	Haplochromis_burtoni
ENSACLP00000038320	ENSACLG00000025874	Astatotilapia_calliptera
ENSACLP00000038334	ENSACLG00000025885	Astatotilapia_calliptera
ENSMZEP00005003809	ENSMZEG00005002830	Maylandia_zebra
ENSNBRP00000000744	ENSNBRG00000000671	Neolamprologus_brichardi
ENSONIP00000004295	ENSONIG00000003411	Oreochromis_niloticus
ENSACIP00000023520	ENSACIG00000017928	Amphilophus_citrinellus
ENSLCRP00005029580	ENSLCRG00005011763	Larimichthys_crocea
ENSMMOP00000020019	ENSMMOG00000015147	Mola_mola
ENSLBEP00000028882	ENSLBEG00000021875	Labrus_bergylta
ENSMAMP00000016804	ENSMAMG00000011383	Mastacembelus_armatus
ENSMALP00000027316	ENSMALG00000018948	Monopterus_albus
ENSATEP00000017995	ENSATEG00000012520	Anabas_testudineus
ENSBSLP00000013782	ENSBSLG00000007264	Betta_splendens
ENSLCAP00010017371	ENSLCAG00010008250	Lates_calcarifer
ENSSMAP00000027443	ENSSMAG00000016786	Scophthalmus_maximus
ENSSLDP00000019049	ENSSLDG00000014955	Seriola_lalandi_dorsalis
ENSSDUP00000018488	ENSSDUG00000013510	Seriola_dumerili
ENSPRNP00000017327	ENSPRNG00000008619	Parambassis_ranga
ENSPRNP00000017729	ENSPRNG00000009338	Parambassis_ranga
ENSPRNP00000017607	ENSPRNG00000009268	Parambassis_ranga
ENSPMGP00000005078	ENSPMGG00000004005	Periophthalmus_magnuspinnatus
ENSGMOP00000018067	ENSGMOG00000016817	Gadus_morhua
ENSHHUP00000081921	ENSHHUG00000047506	Hucho_hucho
ENSHHUP00000057483	ENSHHUG00000034245	Hucho_hucho
ENSELUP00000001033	ENSELUG00000000065	Esox_lucius
ENSLOCP00000015870	ENSLOCG00000012885	Lepisosteus_oculatus
ENSECRP00000030334	ENSECRG00000020302	Erpetoichthys_calabaricus
ENSCMIP00000006876	ENSCMIG00000003843	Callorhinchus_milii
