ENSVURP00010014168	ENSVURG00010010824	Vombatus_ursinus
MGP_SPRETEiJ_P0078413	MGP_SPRETEiJ_G0029743	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000047398	ENSMUSG00000034269	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000032785	ENSMSIG00000027396	Mus_spicilegus
MGP_CAROLIEiJ_P0075342	MGP_CAROLIEiJ_G0028715	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0051540	MGP_PahariEiJ_G0022466	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000059211	ENSRNOG00000007472	Rattus_norvegicus
ENSMUGP00000007745	ENSMUGG00000006682	Meriones_unguiculatus
ENSMUGP00000007230	ENSMUGG00000005013	Meriones_unguiculatus
ENSPEMP00000026253	ENSPEMG00000022422	Peromyscus_maniculatus_bairdii
ENSMOCP00000024932	ENSMOCG00000021198	Microtus_ochrogaster
ENSCGRP00015026019	ENSCGRG00015019752	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001004981	ENSCGRG00001006430	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000025144	ENSCGRG00000018209	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000017157	ENSMAUG00000016093	Mesocricetus_auratus
ENSNGAP00000022705	ENSNGAG00000021493	Nannospalax_galili
ENSJJAP00000010644	ENSJJAG00000014155	Jaculus_jaculus
ENSOCUP00000034704	ENSOCUG00000013204	Oryctolagus_cuniculus
ENSOPRP00000001898	ENSOPRG00000002038	Ochotona_princeps
ENSUMAP00000026419	ENSUMAG00000019048	Ursus_maritimus
ENSUAMP00000012170	ENSUAMG00000009415	Ursus_americanus
ENSAMEP00000011894	ENSAMEG00000011307	Ailuropoda_melanoleuca
ENSMPUP00000016959	ENSMPUG00000017067	Mustela_putorius_furo
ENSNVIP00000019983	ENSNVIG00000015529	Neovison_vison
ENSCAFP00000040943	ENSCAFG00000005486	Canis_lupus_familiaris
ENSCAFP00020010972	ENSCAFG00020008878	Canis_lupus_dingo
ENSVVUP00000035109	ENSVVUG00000025086	Vulpes_vulpes
ENSPPRP00000015961	ENSPPRG00000008405	Panthera_pardus
ENSPTIP00000017284	ENSPTIG00000015757	Panthera_tigris_altaica
ENSFCAP00000060956	ENSFCAG00000005610	Felis_catus
ENSEASP00005019398	ENSEASG00005013335	Equus_asinus_asinus
ENSECAP00000035396	ENSECAG00000016843	Equus_caballus
ENSCHIP00000031741	ENSCHIG00000025966	Capra_hircus
ENSOARP00000007479	ENSOARG00000006977	Ovis_aries
ENSBIXP00000001683	ENSBIXG00000000051	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000015590	ENSBMUG00000011841	Bos_mutus
ENSBTAP00000056102	ENSBTAG00000019193	Bos_taurus
ENSBIXP00005025975	ENSBIXG00005028549	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000011246	ENSBBBG00000005015	Bison_bison_bison
ENSTTRP00000009214	ENSTTRG00000009713	Tursiops_truncatus
ENSSSCP00000012303	ENSSSCG00000011540	Sus_scrofa_strain_reference
ENSVPAP00000002649	ENSVPAG00000002865	Vicugna_pacos
ENSPVAP00000008227	ENSPVAG00000008716	Pteropus_vampyrus
ENSMLUP00000007844	ENSMLUG00000008573	Myotis_lucifugus
ENSCHOP00000001952	ENSCHOG00000002200	Choloepus_hoffmanni
ENSDNOP00000002906	ENSDNOG00000003768	Dasypus_novemcinctus
ENSLAFP00000007434	ENSLAFG00000008849	Loxodonta_africana
ENSPCAP00000014283	ENSPCAG00000015220	Procavia_capensis
ENSOANP00000023948	ENSOANG00000015208	Ornithorhynchus_anatinus
ENSAPLP00000006760	ENSAPLG00000007096	Anas_platyrhynchos_platyrhynchos
ENSABRP00000016416	ENSABRG00000014274	Anser_brachyrhynchus
ENSMGAP00000008050	ENSMGAG00000007897	Meleagris_gallopavo
ENSCJPP00005020471	ENSCJPG00005016488	Coturnix_japonica
ENSGALP00000010604	ENSGALG00000006571	Gallus_gallus
ENSNMEP00000023832	ENSNMEG00000020272	Numida_meleagris
ENSJHYP00000003968	ENSJHYG00000003277	Junco_hyemalis
ENSZALP00000022017	ENSZALG00000017127	Zonotrichia_albicollis
ENSSCAP00000006512	ENSSCAG00000005092	Serinus_canaria
ENSLSDP00000013214	ENSLSDG00000009611	Lonchura_striata_domestica
ENSTGUP00000008766	ENSTGUG00000008497	Taeniopygia_guttata
ENSFALP00000013298	ENSFALG00000012742	Ficedula_albicollis
ENSCCEP00000024588	ENSCCEG00000021813	Cyanistes_caeruleus
ENSPMJP00000017618	ENSPMJG00000013247	Parus_major
ENSLCOP00000018165	ENSLCOG00000012844	Lepidothrix_coronata
ENSMVIP00005025954	ENSMVIG00005018113	Manacus_vitellinus
ENSMUNP00000003469	ENSMUNG00000002961	Melopsittacus_undulatus	ENSMUNT00000004085
ENSCPGP00000018487	ENSCPGG00000012908	Calidris_pygmaea
ENSCPUP00000029624	ENSCPUG00000019837	Calidris_pugnax
ENSAOWP00000027402	ENSAOWG00000018466	Apteryx_owenii
ENSAHAP00000010747	ENSAHAG00000007782	Apteryx_haastii
ENSARWP00000005660	ENSARWG00000004038	Apteryx_rowi
ENSDNVP00000003394	ENSDNVG00000002401	Dromaius_novaehollandiae
ENSNPEP00000006643	ENSNPEG00000004997	Nothoprocta_perdicaria
ENSCPRP00005024627	ENSCPRG00005017027	Crocodylus_porosus
ENSGAGP00000020600	ENSGAGG00000015169	Gopherus_agassizii
ENSCABP00000002273	ENSCABG00000001785	Chelonoidis_abingdonii
ENSCPBP00000012242	ENSCPBG00000009267	Chrysemys_picta_bellii
ENSPSIP00000012949	ENSPSIG00000011631	Pelodiscus_sinensis	ENSPSIT00000013011
ENSPVIP00000004941	ENSPVIG00000004035	Pogona_vitticeps
ENSACAP00000010240	ENSACAG00000010368	Anolis_carolinensis
ENSNSUP00000020187	ENSNSUG00000014705	Notechis_scutatus
ENSSMRP00000021229	ENSSMRG00000016520	Salvator_merianae
ENSSPUP00000012367	ENSSPUG00000009507	Sphenodon_punctatus
ENSXETP00000012704	ENSXETG00000013993	Xenopus_tropicalis
ENSLACP00000000354	ENSLACG00000000320	Latimeria_chalumnae
ENSLACP00000016267	ENSLACG00000014333	Latimeria_chalumnae	ENSLACT00000016381
ENSSFOP00015029490	ENSSFOG00015018957	Scleropages_formosus
ENSPKIP00000011387	ENSPKIG00000018499	Paramormyrops_kingsleyae
ENSCHAP00000031626	ENSCHAG00000015104	Clupea_harengus
ENSDCDP00000059607	ENSDCDG00000034397	Denticeps_clupeoides
ENSDARP00000102894	ENSDARG00000078576	Danio_rerio
ENSEEEP00000005319	ENSEEEG00000002779	Electrophorus_electricus
ENSAMXP00005055767	ENSAMXG00005024816	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000016776	ENSAMXG00000016290	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000037940	ENSPNAG00000030038	Pygocentrus_nattereri
ENSIPUP00000034594	ENSIPUG00000023237	Ictalurus_punctatus
ENSEEEP00000005321	ENSEEEG00000002780	Electrophorus_electricus
ENSORLP00020005102	ENSORLG00020005913	Oryzias_latipes_ASM223471v1
ENSFHEP00000031789	ENSFHEG00000017900	Fundulus_heteroclitus
ENSCVAP00000030251	ENSCVAG00000018648	Cyprinodon_variegatus
ENSPFOP00000012230	ENSPFOG00000011963	Poecilia_formosa
ENSPMEP00000013565	ENSPMEG00000000765	Poecilia_mexicana
ENSPLAP00000010014	ENSPLAG00000000630	Poecilia_latipinna
ENSPREP00000030967	ENSPREG00000020959	Poecilia_reticulata
ENSGAFP00000012114	ENSGAFG00000008198	Gambusia_affinis
ENSXMAP00000007887	ENSXMAG00000007862	Xiphophorus_maculatus
ENSXCOP00000003243	ENSXCOG00000002551	Xiphophorus_couchianus
ENSKMAP00000024389	ENSKMAG00000018085	Kryptolebias_marmoratus
ENSORLP00000044323	ENSORLG00000010116	Oryzias_latipes_ASM223467v1
ENSORLP00015022589	ENSORLG00015002062	Oryzias_latipes_ASM223469v1
ENSOMEP00000000718	ENSOMEG00000001605	Oryzias_melastigma
ENSAOCP00000006513	ENSAOCG00000010139	Amphiprion_ocellaris
ENSAPEP00000023844	ENSAPEG00000016603	Amphiprion_percula
ENSAPOP00000015348	ENSAPOG00000018318	Acanthochromis_polyacanthus
ENSSPAP00000011524	ENSSPAG00000008761	Stegastes_partitus
ENSPRNP00000026186	ENSPRNG00000013174	Parambassis_ranga
ENSMZEP00005007980	ENSMZEG00005006085	Maylandia_zebra
ENSACLP00000039013	ENSACLG00000026320	Astatotilapia_calliptera
ENSPNYP00000009336	ENSPNYG00000007094	Pundamilia_nyererei
ENSHBUP00000002735	ENSHBUG00000003947	Haplochromis_burtoni
ENSONIP00000003997	ENSONIG00000003187	Oreochromis_niloticus
ENSNBRP00000024170	ENSNBRG00000018443	Neolamprologus_brichardi
ENSACIP00000001842	ENSACIG00000001477	Amphilophus_citrinellus
ENSGWIP00000027152	ENSGWIG00000014222	Gouania_willdenowi
ENSLBEP00000038227	ENSLBEG00000028492	Labrus_bergylta
ENSLBEP00000038224	ENSLBEG00000028490	Labrus_bergylta
ENSCGOP00000004348	ENSCGOG00000002277	Cottoperca_gobio
ENSGACP00000015026	ENSGACG00000011367	Gasterosteus_aculeatus
ENSTRUP00000012690	ENSTRUG00000005288	Takifugu_rubripes
ENSTNIP00000005729	ENSTNIG00000003154	Tetraodon_nigroviridis
ENSLCRP00005046476	ENSLCRG00005017671	Larimichthys_crocea
ENSMAMP00000035247	ENSMAMG00000023650	Mastacembelus_armatus
ENSATEP00000004903	ENSATEG00000003474	Anabas_testudineus
ENSSMAP00000006676	ENSSMAG00000004101	Scophthalmus_maximus
ENSCSEP00000027584	ENSCSEG00000017588	Cynoglossus_semilaevis
ENSLCAP00010035492	ENSLCAG00010016646	Lates_calcarifer
ENSSDUP00000011729	ENSSDUG00000008559	Seriola_dumerili
ENSSLDP00000022259	ENSSLDG00000017370	Seriola_lalandi_dorsalis
ENSLCAP00010023623	ENSLCAG00010011101	Lates_calcarifer
ENSHCOP00000010135	ENSHCOG00000012713	Hippocampus_comes
ENSPMGP00000004818	ENSPMGG00000004073	Periophthalmus_magnuspinnatus
ENSGMOP00000019996	ENSGMOG00000018594	Gadus_morhua
ENSHHUP00000045687	ENSHHUG00000027875	Hucho_hucho
ENSHHUP00000087508	ENSHHUG00000050609	Hucho_hucho
ENSELUP00000012641	ENSELUG00000012844	Esox_lucius
ENSHHUP00000043093	ENSHHUG00000026499	Hucho_hucho
ENSLOCP00000016828	ENSLOCG00000013641	Lepisosteus_oculatus
ENSECRP00000032366	ENSECRG00000021934	Erpetoichthys_calabaricus
ENSMALP00000030554	ENSMALG00000021103	Monopterus_albus
ENSBSLP00000004223	ENSBSLG00000002137	Betta_splendens
ENSMMOP00000012599	ENSMMOG00000009681	Mola_mola
ENSHHUP00000087497	ENSHHUG00000050607	Hucho_hucho
ENSCMIP00000042475	ENSCMIG00000017665	Callorhinchus_milii
