ENSACAP00000002062	ENSACAG00000002178	Anolis_carolinensis	ENSACAT00000002116
ENSNSUP00000015893	ENSNSUG00000011764	Notechis_scutatus
ENSCANP00000031434	ENSCANG00000039381	Colobus_angolensis_palliatus
ENSPTEP00000022449	ENSPTEG00000023397	Piliocolobus_tephrosceles
ENSRROP00000034284	ENSRROG00000040703	Rhinopithecus_roxellana
ENSMLEP00000003979	ENSMLEG00000017715	Mandrillus_leucophaeus
ENSPANP00000034538	ENSPANG00000030673	Papio_anubis
ENSMFAP00000014540	ENSMFAG00000030415	Macaca_fascicularis
ENSMNEP00000000531	ENSMNEG00000002551	Macaca_nemestrina
ENSCSAP00000001563	ENSCSAG00000005248	Chlorocebus_sabaeus
ENSPTRP00000006031	ENSPTRG00000003472	Pan_troglodytes
ENSPPAP00000042386	ENSPPAG00000043763	Pan_paniscus
ENSP00000278200	ENSG00000148950	Homo_sapiens
ENSGGOP00000014538	ENSGGOG00000014897	Gorilla_gorilla
ENSPPYP00000003891	ENSPPYG00000003389	Pongo_abelii
ENSNLEP00000021727	ENSNLEG00000017882	Nomascus_leucogenys
ENSPANP00000043778	ENSPANG00000030754	Papio_anubis
ENSMFAP00000013838	ENSMFAG00000029953	Macaca_fascicularis
ENSRBIP00000040643	ENSRBIG00000043730	Rhinopithecus_bieti
ENSRROP00000021455	ENSRROG00000034645	Rhinopithecus_roxellana
ENSPPAP00000032332	ENSPPAG00000039057	Pan_paniscus
ENSPTRP00000077908	ENSPTRG00000046865	Pan_troglodytes
ENSPPAP00000001363	ENSPPAG00000006075	Pan_paniscus
ENSTGEP00000020696	ENSTGEG00000016658	Theropithecus_gelada
ENSPPAP00000041469	ENSPPAG00000043354	Pan_paniscus
ENSPTRP00000083876	ENSPTRG00000043962	Pan_troglodytes
ENSGGOP00000033313	ENSGGOG00000037187	Gorilla_gorilla
ENSNLEP00000027037	ENSNLEG00000030866	Nomascus_leucogenys
ENSMLEP00000001175	ENSMLEG00000004674	Mandrillus_leucophaeus
ENSMNEP00000019922	ENSMNEG00000033797	Macaca_nemestrina
ENSRROP00000045188	ENSRROG00000045513	Rhinopithecus_roxellana
ENSRBIP00000041738	ENSRBIG00000044188	Rhinopithecus_bieti
ENSSBOP00000002504	ENSSBOG00000012954	Saimiri_boliviensis_boliviensis
ENSCJAP00000077567	ENSCJAG00000052365	Callithrix_jacchus
ENSCCAP00000009536	ENSCCAG00000022511	Cebus_capucinus_imitator
ENSCCAP00000017509	ENSCCAG00000026569	Cebus_capucinus_imitator
ENSSBOP00000003099	ENSSBOG00000015478	Saimiri_boliviensis_boliviensis
ENSCJAP00000011107	ENSCJAG00000006042	Callithrix_jacchus
ENSANAP00000035754	ENSANAG00000035404	Aotus_nancymaae
ENSOPRP00000001508	ENSOPRG00000001647	Ochotona_princeps
ENSOCUP00000026749	ENSOCUG00000029612	Oryctolagus_cuniculus
ENSFCAP00000056886	ENSFCAG00000028332	Felis_catus
ENSCHIP00000017044	ENSCHIG00000017069	Capra_hircus
ENSLAFP00000011252	ENSLAFG00000013448	Loxodonta_africana
ENSLAFP00000022332	ENSLAFG00000032705	Loxodonta_africana
ENSPCAP00000010325	ENSPCAG00000011119	Procavia_capensis
ENSETEP00000002510	ENSETEG00000003057	Echinops_telfairi
ENSDNOP00000010482	ENSDNOG00000035466	Dasypus_novemcinctus
ENSDNOP00000028338	ENSDNOG00000034025	Dasypus_novemcinctus
ENSCHOP00000008950	ENSCHOG00000010106	Choloepus_hoffmanni
ENSVURP00010018841	ENSVURG00010014340	Vombatus_ursinus
ENSMEUP00000003612	ENSMEUG00000003962	Notamacropus_eugenii
ENSPCIP00000016212	ENSPCIG00000012542	Phascolarctos_cinereus
ENSMODP00000011969	ENSMODG00000009580	Monodelphis_domestica
ENSSHAP00000018146	ENSSHAG00000015407	Sarcophilus_harrisii
ENSOANP00000027747	ENSOANG00000021774	Ornithorhynchus_anatinus
ENSLACP00000016002	ENSLACG00000014092	Latimeria_chalumnae
ENSAMXP00000029101	ENSAMXG00000029924	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005023563	ENSAMXG00005012103	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023746	ENSPNAG00000000833	Pygocentrus_nattereri
ENSIPUP00000027938	ENSIPUG00000018906	Ictalurus_punctatus
ENSEEEP00000051590	ENSEEEG00000024223	Electrophorus_electricus
ENSDARP00000100201	ENSDARG00000045935	Danio_rerio
ENSCHAP00000022666	ENSCHAG00000011318	Clupea_harengus
ENSDCDP00000063848	ENSDCDG00000035900	Denticeps_clupeoides
ENSSDUP00000028797	ENSSDUG00000020771	Seriola_dumerili
ENSSLDP00000033543	ENSSLDG00000025658	Seriola_lalandi_dorsalis
ENSLBEP00000002394	ENSLBEG00000001884	Labrus_bergylta
ENSCVAP00000016422	ENSCVAG00000019383	Cyprinodon_variegatus
ENSFHEP00000018490	ENSFHEG00000020365	Fundulus_heteroclitus
ENSXCOP00000015599	ENSXCOG00000011790	Xiphophorus_couchianus
ENSXMAP00000039094	ENSXMAG00000014310	Xiphophorus_maculatus
ENSGAFP00000003680	ENSGAFG00000002504	Gambusia_affinis
ENSPLAP00000022995	ENSPLAG00000007980	Poecilia_latipinna
ENSPFOP00000016949	ENSPFOG00000016879	Poecilia_formosa
ENSPMEP00000008748	ENSPMEG00000010531	Poecilia_mexicana
ENSPREP00000020601	ENSPREG00000013930	Poecilia_reticulata
ENSKMAP00000015016	ENSKMAG00000011237	Kryptolebias_marmoratus
ENSORLP00000039278	ENSORLG00000009928	Oryzias_latipes_ASM223467v1
ENSORLP00020004123	ENSORLG00020004924	Oryzias_latipes_ASM223471v1
ENSORLP00015023207	ENSORLG00015003049	Oryzias_latipes_ASM223469v1
ENSOMEP00000023805	ENSOMEG00000004086	Oryzias_melastigma
ENSGWIP00000004374	ENSGWIG00000002352	Gouania_willdenowi
ENSMZEP00005015801	ENSMZEG00005011865	Maylandia_zebra
ENSPNYP00000023764	ENSPNYG00000017951	Pundamilia_nyererei
ENSACLP00000011756	ENSACLG00000008043	Astatotilapia_calliptera
ENSHBUP00000015054	ENSHBUG00000016960	Haplochromis_burtoni
ENSONIP00000006959	ENSONIG00000005537	Oreochromis_niloticus
ENSNBRP00000008800	ENSNBRG00000006896	Neolamprologus_brichardi
ENSACIP00000007546	ENSACIG00000005907	Amphilophus_citrinellus
ENSPRNP00000004324	ENSPRNG00000002465	Parambassis_ranga
ENSAPEP00000010693	ENSAPEG00000007674	Amphiprion_percula
ENSAOCP00000007395	ENSAOCG00000011165	Amphiprion_ocellaris
ENSAPOP00000027206	ENSAPOG00000011575	Acanthochromis_polyacanthus
ENSSPAP00000025360	ENSSPAG00000019161	Stegastes_partitus
ENSSMAP00000004267	ENSSMAG00000002620	Scophthalmus_maximus
ENSCGOP00000009713	ENSCGOG00000004982	Cottoperca_gobio
ENSGACP00000021159	ENSGACG00000016034	Gasterosteus_aculeatus
ENSLCRP00005013333	ENSLCRG00005005799	Larimichthys_crocea
ENSLCAP00010010205	ENSLCAG00010004867	Lates_calcarifer
ENSCSEP00000022768	ENSCSEG00000014509	Cynoglossus_semilaevis
ENSMMOP00000021037	ENSMMOG00000015996	Mola_mola
ENSMALP00000016818	ENSMALG00000011782	Monopterus_albus
ENSMAMP00000030168	ENSMAMG00000020345	Mastacembelus_armatus
ENSATEP00000032609	ENSATEG00000022459	Anabas_testudineus
ENSBSLP00000043896	ENSBSLG00000020840	Betta_splendens
ENSTRUP00000053129	ENSTRUG00000007368	Takifugu_rubripes
ENSHCOP00000025085	ENSHCOG00000014965	Hippocampus_comes
ENSPMGP00000000477	ENSPMGG00000000453	Periophthalmus_magnuspinnatus
ENSGMOP00000013175	ENSGMOG00000012313	Gadus_morhua
ENSELUP00000041992	ENSELUG00000023040	Esox_lucius
ENSHHUP00000027435	ENSHHUG00000017398	Hucho_hucho
ENSSFOP00015035195	ENSSFOG00015022420	Scleropages_formosus
ENSPKIP00000007686	ENSPKIG00000023482	Paramormyrops_kingsleyae
ENSLOCP00000005550	ENSLOCG00000004632	Lepisosteus_oculatus
ENSECRP00000006308	ENSECRG00000004204	Erpetoichthys_calabaricus
ENSCMIP00000044259	ENSCMIG00000018332	Callorhinchus_milii
ENSXETP00000004662	ENSXETG00000003702	Xenopus_tropicalis
ENSEBUP00000001512	ENSEBUG00000001259	Eptatretus_burgeri
ENSCINP00000034801	ENSCING00000021500	Ciona_intestinalis
FBpp0073876	FBgn0030669	Drosophila_melanogaster
C24H11.6.1	WBGene00007021	Caenorhabditis_elegans_strain_N2
YMR150C_mRNA	YMR150C	Saccharomyces_cerevisiae_strain_S288C
