ENSPSIP00000003247	ENSPSIG00000003116	Pelodiscus_sinensis	ENSPSIT00000003262
ENSXETP00000005327	ENSXETG00000009868	Xenopus_tropicalis	ENSXETT00000015678
ENSECRP00000032797	ENSECRG00000022215	Erpetoichthys_calabaricus	ENSECRT00000033520
ENSCMIP00000001288	ENSCMIG00000000855	Callorhinchus_milii	ENSCMIT00000001351
ENSGAGP00000033643	ENSGAGG00000023949	Gopherus_agassizii
ENSORLP00020014055	ENSORLG00020015033	Oryzias_latipes_ASM223471v1
ENSORLP00015027916	ENSORLG00015010269	Oryzias_latipes_ASM223469v1
ENSORLP00000008023	ENSORLG00000006385	Oryzias_latipes_ASM223467v1
ENSOMEP00000014381	ENSOMEG00000015893	Oryzias_melastigma
ENSPNYP00000007416	ENSPNYG00000005670	Pundamilia_nyererei
ENSHBUP00000008889	ENSHBUG00000010377	Haplochromis_burtoni
ENSACLP00000033435	ENSACLG00000022662	Astatotilapia_calliptera
ENSMZEP00005004005	ENSMZEG00005003077	Maylandia_zebra
ENSONIP00000018500	ENSONIG00000014697	Oreochromis_niloticus
ENSACIP00000012385	ENSACIG00000009656	Amphilophus_citrinellus
ENSMAMP00000007223	ENSMAMG00000004910	Mastacembelus_armatus
ENSMALP00000000172	ENSMALG00000000173	Monopterus_albus
ENSATEP00000036535	ENSATEG00000025111	Anabas_testudineus
ENSAOCP00000030556	ENSAOCG00000021611	Amphiprion_ocellaris
ENSMMOP00000016631	ENSMMOG00000012671	Mola_mola
ENSSDUP00000030130	ENSSDUG00000021715	Seriola_dumerili
ENSSMAP00000014969	ENSSMAG00000009166	Scophthalmus_maximus
ENSLCAP00010011381	ENSLCAG00010005404	Lates_calcarifer
ENSGWIP00000048023	ENSGWIG00000023518	Gouania_willdenowi
ENSHCOP00000000518	ENSHCOG00000001348	Hippocampus_comes
ENSPMGP00000000114	ENSPMGG00000000116	Periophthalmus_magnuspinnatus
ENSGMOP00000016396	ENSGMOG00000015304	Gadus_morhua
ENSHHUP00000058672	ENSHHUG00000034894	Hucho_hucho
ENSHHUP00000051791	ENSHHUG00000031167	Hucho_hucho
ENSELUP00000040987	ENSELUG00000021673	Esox_lucius
ENSDCDP00000021362	ENSDCDG00000016750	Denticeps_clupeoides
ENSCHAP00000004956	ENSCHAG00000003247	Clupea_harengus
ENSIPUP00000037061	ENSIPUG00000024810	Ictalurus_punctatus
ENSEEEP00000014444	ENSEEEG00000007195	Electrophorus_electricus
ENSPNAP00000023384	ENSPNAG00000000542	Pygocentrus_nattereri
ENSAMXP00000036214	ENSAMXG00000039314	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDARP00000124333	ENSDARG00000078210	Danio_rerio
ENSSFOP00015005402	ENSSFOG00015003530	Scleropages_formosus
ENSPKIP00000009332	ENSPKIG00000024476	Paramormyrops_kingsleyae
ENSLOCP00000011874	ENSLOCG00000009723	Lepisosteus_oculatus
ENSECRP00000002816	ENSECRG00000001924	Erpetoichthys_calabaricus
ENSCMIP00000022722	ENSCMIG00000010201	Callorhinchus_milii
ENSPTRP00000092527	ENSPTRG00000018087	Pan_troglodytes
ENSPPAP00000014966	ENSPPAG00000030610	Pan_paniscus
ENSP00000229771	ENSG00000112041	Homo_sapiens
ENSGGOP00000001824	ENSGGOG00000001850	Gorilla_gorilla
ENSPPYP00000018488	ENSPPYG00000016531	Pongo_abelii
ENSNLEP00000010621	ENSNLEG00000008709	Nomascus_leucogenys
ENSRBIP00000035624	ENSRBIG00000041437	Rhinopithecus_bieti
ENSRROP00000010646	ENSRROG00000029720	Rhinopithecus_roxellana
ENSCANP00000027935	ENSCANG00000037328	Colobus_angolensis_palliatus
ENSPTEP00000032665	ENSPTEG00000031353	Piliocolobus_tephrosceles
ENSCATP00000042181	ENSCATG00000043702	Cercocebus_atys
ENSCSAP00000006223	ENSCSAG00000009987	Chlorocebus_sabaeus
ENSTGEP00000037089	ENSTGEG00000029516	Theropithecus_gelada
ENSPANP00000040958	ENSPANG00000010490	Papio_anubis
ENSMLEP00000024428	ENSMLEG00000036325	Mandrillus_leucophaeus
ENSMMUP00000006708	ENSMMUG00000005064	Macaca_mulatta
ENSMNEP00000029997	ENSMNEG00000038422	Macaca_nemestrina
ENSCCAP00000010389	ENSCCAG00000022908	Cebus_capucinus_imitator
ENSSBOP00000035061	ENSSBOG00000033656	Saimiri_boliviensis_boliviensis
ENSANAP00000025249	ENSANAG00000030313	Aotus_nancymaae
ENSTSYP00000030140	ENSTSYG00000031824	Carlito_syrichta
ENSPSMP00000014837	ENSPSMG00000010619	Prolemur_simus
ENSMICP00000043508	ENSMICG00000000029	Microcebus_murinus
ENSPCOP00000019778	ENSPCOG00000021849	Propithecus_coquereli
ENSOGAP00000021811	ENSOGAG00000029633	Otolemur_garnettii
ENSOCUP00000041428	ENSOCUG00000015810	Oryctolagus_cuniculus
ENSOPRP00000007158	ENSOPRG00000007808	Ochotona_princeps
ENSUPAP00010019347	ENSUPAG00010015324	Urocitellus_parryii
ENSSDAP00000018087	ENSSDAG00000016523	Spermophilus_dauricus
ENSSTOP00000013869	ENSSTOG00000015488	Ictidomys_tridecemlineatus
ENSMMMP00000027901	ENSMMMG00000024333	Marmota_marmota_marmota
ENSTBEP00000007469	ENSTBEG00000008614	Tupaia_belangeri
ENSCCNP00000001736	ENSCCNG00000001868	Castor_canadensis
ENSDORP00000000404	ENSDORG00000000427	Dipodomys_ordii
ENSHGLP00000016719	ENSHGLG00000011964	Heterocephalus_glaber_HetGla_female_1.0
ENSMUSP00000049070	ENSMUSG00000037446	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000010002	ENSMSIG00000008568	Mus_spicilegus
MGP_CAROLIEiJ_P0043643	MGP_CAROLIEiJ_G0021320	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0045553	MGP_SPRETEiJ_G0022233	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0055942	MGP_PahariEiJ_G0023638	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000063884	ENSRNOG00000000507	Rattus_norvegicus
ENSMUGP00000023598	ENSMUGG00000019715	Meriones_unguiculatus
ENSPEMP00000016363	ENSPEMG00000015585	Peromyscus_maniculatus_bairdii
ENSMOCP00000023502	ENSMOCG00000020188	Microtus_ochrogaster
ENSCGRP00001025135	ENSCGRG00001022823	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015020138	ENSCGRG00015015341	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000006492	ENSCGRG00000004747	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000022038	ENSMAUG00000019588	Mesocricetus_auratus
ENSJJAP00000023979	ENSJJAG00000023576	Jaculus_jaculus
ENSBIXP00005006189	ENSBIXG00005011734	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000024623	ENSBTAG00000034287	Bos_taurus
ENSBMUP00000002860	ENSBMUG00000002243	Bos_mutus
ENSBBBP00000020108	ENSBBBG00000007695	Bison_bison_bison
ENSCHIP00000020095	ENSCHIG00000018872	Capra_hircus
ENSOARP00000013041	ENSOARG00000012164	Ovis_aries
ENSSSCP00000043750	ENSSSCG00000035972	Sus_scrofa_strain_reference
ENSEEUP00000003241	ENSEEUG00000003549	Erinaceus_europaeus
ENSTTRP00000008951	ENSTTRG00000009442	Tursiops_truncatus
ENSPVAP00000002613	ENSPVAG00000002765	Pteropus_vampyrus
ENSAMEP00000000653	ENSAMEG00000000624	Ailuropoda_melanoleuca
ENSUMAP00000013991	ENSUMAG00000010287	Ursus_maritimus
ENSMPUP00000003674	ENSMPUG00000003704	Mustela_putorius_furo
ENSNVIP00000014588	ENSNVIG00000011373	Neovison_vison
ENSCAFP00000051080	ENSCAFG00000001335	Canis_lupus_familiaris
ENSCAFP00020008709	ENSCAFG00020007044	Canis_lupus_dingo
ENSVVUP00000036562	ENSVVUG00000026187	Vulpes_vulpes
ENSPPRP00000019404	ENSPPRG00000010887	Panthera_pardus
ENSPTIP00000024662	ENSPTIG00000020692	Panthera_tigris_altaica
ENSFCAP00000049298	ENSFCAG00000012907	Felis_catus
ENSECAP00000053316	ENSECAG00000007517	Equus_caballus
ENSEASP00005031180	ENSEASG00005021232	Equus_asinus_asinus
ENSLAFP00000020475	ENSLAFG00000014823	Loxodonta_africana
ENSPCAP00000009666	ENSPCAG00000010309	Procavia_capensis
ENSCLAP00000011186	ENSCLAG00000007729	Chinchilla_lanigera
ENSCPOP00000018523	ENSCPOG00000022079	Cavia_porcellus
ENSNGAP00000010276	ENSNGAG00000012735	Nannospalax_galili
ENSMFAP00000005641	ENSMFAG00000002441	Macaca_fascicularis
ENSCJAP00000046255	ENSCJAG00000015713	Callithrix_jacchus
ENSVPAP00000004627	ENSVPAG00000004992	Vicugna_pacos
ENSBIXP00000005726	ENSBIXG00000011878	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSETEP00000010820	ENSETEG00000013339	Echinops_telfairi
ENSDNOP00000019576	ENSDNOG00000047278	Dasypus_novemcinctus
ENSSHAP00000013373	ENSSHAG00000011434	Sarcophilus_harrisii
ENSMEUP00000005383	ENSMEUG00000005888	Notamacropus_eugenii
ENSMODP00000031383	ENSMODG00000013758	Monodelphis_domestica
ENSOANP00000023586	ENSOANG00000014987	Ornithorhynchus_anatinus
ENSEBUP00000004948	ENSEBUG00000003429	Eptatretus_burgeri
F10B5.4.1	WBGene00006655	Caenorhabditis_elegans_strain_N2
