ENSPMAP00000000621	ENSPMAG00000000565	Petromyzon_marinus
ENSPFOP00000004857	ENSPFOG00000004641	Poecilia_formosa
ENSFHEP00000009241	ENSFHEG00000010483	Fundulus_heteroclitus
ENSKMAP00000021881	ENSKMAG00000016241	Kryptolebias_marmoratus
ENSORLP00020026579	ENSORLG00020009116	Oryzias_latipes_ASM223471v1
ENSORLP00015034279	ENSORLG00015020154	Oryzias_latipes_ASM223469v1
ENSORLP00000016969	ENSORLG00000013537	Oryzias_latipes_ASM223467v1
ENSOMEP00000003913	ENSOMEG00000004885	Oryzias_melastigma
ENSCSEP00000009655	ENSCSEG00000006194	Cynoglossus_semilaevis
ENSCGOP00000003855	ENSCGOG00000001917	Cottoperca_gobio
ENSLCRP00005020810	ENSLCRG00005008474	Larimichthys_crocea
ENSMMOP00000002147	ENSMMOG00000001765	Mola_mola
ENSGACP00000010574	ENSGACG00000007978	Gasterosteus_aculeatus
ENSSLDP00000025790	ENSSLDG00000020041	Seriola_lalandi_dorsalis
ENSLBEP00000013436	ENSLBEG00000010287	Labrus_bergylta
ENSHCOP00000020756	ENSHCOG00000007033	Hippocampus_comes
ENSAPEP00000015291	ENSAPEG00000010836	Amphiprion_percula
ENSAOCP00000003735	ENSAOCG00000007109	Amphiprion_ocellaris
ENSAPOP00000009049	ENSAPOG00000011285	Acanthochromis_polyacanthus
ENSSPAP00000010627	ENSSPAG00000008051	Stegastes_partitus
ENSPRNP00000017075	ENSPRNG00000009066	Parambassis_ranga
ENSACLP00000016311	ENSACLG00000011082	Astatotilapia_calliptera
ENSMZEP00005009333	ENSMZEG00005007053	Maylandia_zebra
ENSHBUP00000029683	ENSHBUG00000014273	Haplochromis_burtoni
ENSNBRP00000006415	ENSNBRG00000005011	Neolamprologus_brichardi
ENSPNYP00000024083	ENSPNYG00000018165	Pundamilia_nyererei
ENSONIP00000010724	ENSONIG00000008528	Oreochromis_niloticus
ENSACIP00000010785	ENSACIG00000008397	Amphilophus_citrinellus
ENSMAMP00000008491	ENSMAMG00000005729	Mastacembelus_armatus
ENSATEP00000009195	ENSATEG00000006382	Anabas_testudineus
ENSMALP00000010506	ENSMALG00000007474	Monopterus_albus
ENSBSLP00000003911	ENSBSLG00000002054	Betta_splendens
ENSPMGP00000014589	ENSPMGG00000011956	Periophthalmus_magnuspinnatus
ENSHHUP00000070570	ENSHHUG00000041496	Hucho_hucho
ENSHHUP00000070568	ENSHHUG00000041494	Hucho_hucho
ENSHHUP00000007379	ENSHHUG00000004545	Hucho_hucho
ENSELUP00000011967	ENSELUG00000012278	Esox_lucius
ENSLOCP00000005149	ENSLOCG00000004308	Lepisosteus_oculatus
ENSECRP00000019188	ENSECRG00000012839	Erpetoichthys_calabaricus
ENSCMIP00000037914	ENSCMIG00000015919	Callorhinchus_milii
ENSLACP00000004229	ENSLACG00000003763	Latimeria_chalumnae
ENSNVIP00000006238	ENSNVIG00000004967	Neovison_vison
ENSMPUP00000017839	ENSMPUG00000017950	Mustela_putorius_furo
ENSCAFP00000023996	ENSCAFG00000016284	Canis_lupus_familiaris
ENSCAFP00020026651	ENSCAFG00020020891	Canis_lupus_dingo
ENSVVUP00000007883	ENSVVUG00000005644	Vulpes_vulpes
ENSUAMP00000031675	ENSUAMG00000024265	Ursus_americanus
ENSUMAP00000010068	ENSUMAG00000007449	Ursus_maritimus
ENSAMEP00000010168	ENSAMEG00000009614	Ailuropoda_melanoleuca
ENSPPRP00000012764	ENSPPRG00000006200	Panthera_pardus
ENSPTIP00000010266	ENSPTIG00000011071	Panthera_tigris_altaica
ENSFCAP00000034539	ENSFCAG00000008561	Felis_catus
ENSECAP00000004938	ENSECAG00000005704	Equus_caballus
ENSEASP00005031233	ENSEASG00005021231	Equus_asinus_asinus
ENSBIXP00000008264	ENSBIXG00000014142	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005014185	ENSBIXG00005007809	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000067762	ENSBTAG00000014698	Bos_taurus
ENSBMUP00000026414	ENSBMUG00000019839	Bos_mutus
ENSCHIP00000023404	ENSCHIG00000020978	Capra_hircus
ENSOARP00000004667	ENSOARG00000004356	Ovis_aries
ENSTTRP00000001841	ENSTTRG00000001962	Tursiops_truncatus
ENSSSCP00000038456	ENSSSCG00000034390	Sus_scrofa_strain_reference
ENSPVAP00000009606	ENSPVAG00000010188	Pteropus_vampyrus
ENSMLUP00000002707	ENSMLUG00000002969	Myotis_lucifugus
ENSBBBP00000016024	ENSBBBG00000006217	Bison_bison_bison
ENSSARP00000005826	ENSSARG00000006420	Sorex_araneus
ENSMOCP00000012250	ENSMOCG00000012408	Microtus_ochrogaster
ENSPEMP00000007628	ENSPEMG00000009509	Peromyscus_maniculatus_bairdii
ENSCGRP00015017362	ENSCGRG00015013344	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000004968	ENSCGRG00000003637	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001028264	ENSCGRG00001025022	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000020513	ENSMAUG00000018502	Mesocricetus_auratus
ENSMUSP00000082941	ENSMUSG00000036526	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0074711	MGP_SPRETEiJ_G0028961	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000035726	ENSMSIG00000029725	Mus_spicilegus
MGP_CAROLIEiJ_P0071893	MGP_CAROLIEiJ_G0027957	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0060107	MGP_PahariEiJ_G0024529	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000030624	ENSMUGG00000025446	Meriones_unguiculatus
ENSNGAP00000015345	ENSNGAG00000016362	Nannospalax_galili
ENSJJAP00000024431	ENSJJAG00000023880	Jaculus_jaculus
ENSDORP00000005389	ENSDORG00000005755	Dipodomys_ordii
ENSCCNP00000006330	ENSCCNG00000006694	Castor_canadensis
ENSCLAP00000009690	ENSCLAG00000006718	Chinchilla_lanigera
ENSODEP00000013442	ENSODEG00000009936	Octodon_degus
ENSCPOP00000003527	ENSCPOG00000003908	Cavia_porcellus
ENSCAPP00000004743	ENSCAPG00000007186	Cavia_aperea
ENSHGLP00000021384	ENSHGLG00000015282	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100021758	ENSHGLG00100016013	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006402	ENSFDAG00000015170	Fukomys_damarensis
ENSSTOP00000006822	ENSSTOG00000007608	Ictidomys_tridecemlineatus
ENSSTOP00000027615	ENSSTOG00000031025	Ictidomys_tridecemlineatus
ENSUPAP00010017538	ENSUPAG00010013941	Urocitellus_parryii
ENSSDAP00000017525	ENSSDAG00000015917	Spermophilus_dauricus
ENSMMMP00000007878	ENSMMMG00000007041	Marmota_marmota_marmota
ENSOCUP00000009634	ENSOCUG00000011191	Oryctolagus_cuniculus
ENSTBEP00000010441	ENSTBEG00000012020	Tupaia_belangeri
ENSGGOP00000046946	ENSGGOG00000000988	Gorilla_gorilla
ENSP00000380150	ENSG00000198286	Homo_sapiens
ENSPTRP00000085421	ENSPTRG00000018871	Pan_troglodytes
ENSPPAP00000023842	ENSPPAG00000035064	Pan_paniscus
ENSPPYP00000019412	ENSPPYG00000017323	Pongo_abelii
ENSNLEP00000012902	ENSNLEG00000010543	Nomascus_leucogenys
ENSCANP00000025831	ENSCANG00000036310	Colobus_angolensis_palliatus
ENSPTEP00000020963	ENSPTEG00000022106	Piliocolobus_tephrosceles
ENSRBIP00000004497	ENSRBIG00000020604	Rhinopithecus_bieti
ENSRROP00000021344	ENSRROG00000034585	Rhinopithecus_roxellana
ENSCATP00000015203	ENSCATG00000031548	Cercocebus_atys
ENSMLEP00000039215	ENSMLEG00000043634	Mandrillus_leucophaeus
ENSPANP00000026389	ENSPANG00000024771	Papio_anubis
ENSTGEP00000005432	ENSTGEG00000004507	Theropithecus_gelada
ENSMNEP00000000577	ENSMNEG00000002513	Macaca_nemestrina
ENSMFAP00000031461	ENSMFAG00000036800	Macaca_fascicularis
ENSMMUP00000061390	ENSMMUG00000021650	Macaca_mulatta
ENSCSAP00000013651	ENSCSAG00000017626	Chlorocebus_sabaeus
ENSCJAP00000078805	ENSCJAG00000018725	Callithrix_jacchus
ENSCCAP00000014683	ENSCCAG00000025115	Cebus_capucinus_imitator
ENSSBOP00000025313	ENSSBOG00000029087	Saimiri_boliviensis_boliviensis
ENSANAP00000029812	ENSANAG00000032674	Aotus_nancymaae
ENSTSYP00000013901	ENSTSYG00000036241	Carlito_syrichta
ENSPSMP00000008458	ENSPSMG00000006199	Prolemur_simus
ENSMICP00000041064	ENSMICG00000000901	Microcebus_murinus
ENSPCOP00000015614	ENSPCOG00000019550	Propithecus_coquereli
ENSOGAP00000006146	ENSOGAG00000006863	Otolemur_garnettii
ENSLAFP00000003881	ENSLAFG00000004647	Loxodonta_africana
ENSPCAP00000000701	ENSPCAG00000000720	Procavia_capensis
ENSDNOP00000001292	ENSDNOG00000001664	Dasypus_novemcinctus
ENSOANP00000017420	ENSOANG00000010995	Ornithorhynchus_anatinus
ENSEEUP00000007488	ENSEEUG00000008221	Erinaceus_europaeus
ENSXETP00000006299	ENSXETG00000009077	Xenopus_tropicalis
ENSOPRP00000008191	ENSOPRG00000008935	Ochotona_princeps
ENSACAP00000002553	ENSACAG00000002661	Anolis_carolinensis
ENSCINP00000020343	ENSCING00000010206	Ciona_intestinalis
