ENSCHAP00000053531	ENSCHAG00000024246	Clupea_harengus
ENSUAMP00000030102	ENSUAMG00000023135	Ursus_americanus
ENSUMAP00000004491	ENSUMAG00000003635	Ursus_maritimus
ENSAMEP00000012943	ENSAMEG00000012271	Ailuropoda_melanoleuca
ENSPPRP00000018422	ENSPPRG00000010147	Panthera_pardus
ENSFCAP00000058252	ENSFCAG00000015429	Felis_catus
ENSOARP00000019432	ENSOARG00000018097	Ovis_aries
ENSCHIP00000026169	ENSCHIG00000022602	Capra_hircus
ENSBMUP00000000490	ENSBMUG00000000417	Bos_mutus
ENSBTAP00000010077	ENSBTAG00000007658	Bos_taurus
ENSBBBP00000021031	ENSBBBG00000014856	Bison_bison_bison
ENSTTRP00000015873	ENSTTRG00000016739	Tursiops_truncatus
ENSDNOP00000002201	ENSDNOG00000002840	Dasypus_novemcinctus
ENSMLUP00000014399	ENSMLUG00000015803	Myotis_lucifugus
ENSETEP00000007297	ENSETEG00000008986	Echinops_telfairi
ENSEEUP00000001494	ENSEEUG00000001644	Erinaceus_europaeus
ENSPTIP00000020128	ENSPTIG00000017683	Panthera_tigris_altaica
ENSTSYP00000033219	ENSTSYG00000034830	Carlito_syrichta
ENSNLEP00000007643	ENSNLEG00000006291	Nomascus_leucogenys
ENSPCAP00000004979	ENSPCAG00000005263	Procavia_capensis
ENSPCOP00000001202	ENSPCOG00000003528	Propithecus_coquereli
ENSPSMP00000036484	ENSPSMG00000025076	Prolemur_simus
ENSMICP00000037154	ENSMICG00000000889	Microcebus_murinus
ENSOGAP00000010294	ENSOGAG00000011494	Otolemur_garnettii
ENSPTRP00000090812	ENSPTRG00000023688	Pan_troglodytes
ENSPPAP00000003825	ENSPPAG00000016009	Pan_paniscus
ENSGGOP00000050172	ENSGGOG00000000614	Gorilla_gorilla
ENSP00000355050	ENSG00000132792	Homo_sapiens
ENSPPYP00000012274	ENSPPYG00000010989	Pongo_abelii
ENSCJAP00000062737	ENSCJAG00000021507	Callithrix_jacchus
ENSSBOP00000006774	ENSSBOG00000020310	Saimiri_boliviensis_boliviensis
ENSANAP00000021895	ENSANAG00000028655	Aotus_nancymaae
ENSPPAP00000024158	ENSPPAG00000035211	Pan_paniscus
ENSPTRP00000082367	ENSPTRG00000050409	Pan_troglodytes
ENSGGOP00000037236	ENSGGOG00000039383	Gorilla_gorilla
ENSMFAP00000045632	ENSMFAG00000000527	Macaca_fascicularis
ENSMNEP00000021923	ENSMNEG00000034661	Macaca_nemestrina
ENSMLEP00000006390	ENSMLEG00000026545	Mandrillus_leucophaeus
ENSPANP00000044536	ENSPANG00000031492	Papio_anubis
ENSCANP00000035063	ENSCANG00000041205	Colobus_angolensis_palliatus
ENSCCAP00000008280	ENSCCAG00000021849	Cebus_capucinus_imitator
ENSMNEP00000033193	ENSMNEG00000039801	Macaca_nemestrina
ENSMFAP00000043314	ENSMFAG00000045863	Macaca_fascicularis
ENSPANP00000017762	ENSPANG00000025055	Papio_anubis
ENSCATP00000023870	ENSCATG00000035457	Cercocebus_atys
ENSTGEP00000001174	ENSTGEG00000001096	Theropithecus_gelada
ENSMLEP00000028310	ENSMLEG00000038291	Mandrillus_leucophaeus
ENSCSAP00000009871	ENSCSAG00000013716	Chlorocebus_sabaeus
ENSPTEP00000016214	ENSPTEG00000017814	Piliocolobus_tephrosceles
ENSCANP00000040253	ENSCANG00000043805	Colobus_angolensis_palliatus
ENSRBIP00000010182	ENSRBIG00000028925	Rhinopithecus_bieti
ENSRROP00000037409	ENSRROG00000042089	Rhinopithecus_roxellana
ENSTBEP00000008082	ENSTBEG00000009327	Tupaia_belangeri
ENSEASP00005000391	ENSEASG00005000391	Equus_asinus_asinus
ENSECAP00000026718	ENSECAG00000017144	Equus_caballus
ENSSSCP00000007815	ENSSSCG00000007337	Sus_scrofa_strain_reference
ENSLAFP00000013291	ENSLAFG00000015844	Loxodonta_africana
ENSDNOP00000029750	ENSDNOG00000044125	Dasypus_novemcinctus
ENSPCIP00000025285	ENSPCIG00000019011	Phascolarctos_cinereus
ENSVURP00010017551	ENSVURG00010013367	Vombatus_ursinus
ENSMEUP00000011861	ENSMEUG00000013001	Notamacropus_eugenii
ENSSHAP00000021069	ENSSHAG00000017866	Sarcophilus_harrisii
ENSMODP00000058981	ENSMODG00000000226	Monodelphis_domestica
ENSXETP00000004523	ENSXETG00000003594	Xenopus_tropicalis
ENSLACP00000005558	ENSLACG00000004941	Latimeria_chalumnae
ENSCMIP00000033189	ENSCMIG00000014027	Callorhinchus_milii
ENSPMAP00000005593	ENSPMAG00000005078	Petromyzon_marinus
ENSEBUP00000003756	ENSEBUG00000002683	Eptatretus_burgeri
ENSCSAVP00000007866	ENSCSAVG00000004701	Ciona_savignyi
ENSPTEP00000033577	ENSPTEG00000032036	Piliocolobus_tephrosceles
FBpp0081493	FBgn0037644	Drosophila_melanogaster
M01E11.2.1	WBGene00019711	Caenorhabditis_elegans_strain_N2
