ENSPVIP00000026056	ENSPVIG00000019467	Pogona_vitticeps	ENSPVIT00000032112
ENSACAP00000010423	ENSACAG00000010624	Anolis_carolinensis	ENSACAT00000010637
ENSNSUP00000010889	ENSNSUG00000008246	Notechis_scutatus
MGP_SPRETEiJ_P0097118	MGP_SPRETEiJ_G0034737	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000128141	ENSMUSG00000047757	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0093351	MGP_CAROLIEiJ_G0033566	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0090954	MGP_PahariEiJ_G0032106	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073416	ENSRNOG00000003346	Rattus_norvegicus
ENSNGAP00000014316	ENSNGAG00000015649	Nannospalax_galili
ENSJJAP00000008748	ENSJJAG00000012826	Jaculus_jaculus
ENSCCNP00000002682	ENSCCNG00000002908	Castor_canadensis
ENSUPAP00010016163	ENSUPAG00010012894	Urocitellus_parryii
ENSSDAP00000008779	ENSSDAG00000007999	Spermophilus_dauricus
ENSSTOP00000003424	ENSSTOG00000003829	Ictidomys_tridecemlineatus
ENSMMMP00000005099	ENSMMMG00000004663	Marmota_marmota_marmota
ENSHGLP00000000134	ENSHGLG00000000155	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012709	ENSHGLG00100009412	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000013710	ENSFDAG00000000518	Fukomys_damarensis
ENSCLAP00000006115	ENSCLAG00000004329	Chinchilla_lanigera
ENSOCUP00000009275	ENSOCUG00000010776	Oryctolagus_cuniculus
ENSTBEP00000014274	ENSTBEG00000016425	Tupaia_belangeri
ENSPPAP00000019005	ENSPPAG00000032670	Pan_paniscus
ENSPTRP00000037144	ENSPTRG00000021680	Pan_troglodytes
ENSP00000498215	ENSG00000181544	Homo_sapiens
ENSGGOP00000003029	ENSGGOG00000003080	Gorilla_gorilla
ENSPPYP00000022528	ENSPPYG00000020138	Pongo_abelii
ENSNLEP00000011337	ENSNLEG00000009295	Nomascus_leucogenys
ENSPTEP00000002008	ENSPTEG00000002303	Piliocolobus_tephrosceles
ENSCANP00000023711	ENSCANG00000035262	Colobus_angolensis_palliatus
ENSRROP00000022667	ENSRROG00000035196	Rhinopithecus_roxellana
ENSRBIP00000032294	ENSRBIG00000039949	Rhinopithecus_bieti
ENSPANP00000011772	ENSPANG00000010973	Papio_anubis
ENSTGEP00000019888	ENSTGEG00000016005	Theropithecus_gelada
ENSCATP00000022472	ENSCATG00000034857	Cercocebus_atys
ENSMFAP00000037154	ENSMFAG00000037836	Macaca_fascicularis
ENSMMUP00000023457	ENSMMUG00000017839	Macaca_mulatta
ENSMNEP00000018561	ENSMNEG00000033185	Macaca_nemestrina
ENSMLEP00000021790	ENSMLEG00000035088	Mandrillus_leucophaeus
ENSCSAP00000011108	ENSCSAG00000015004	Chlorocebus_sabaeus
ENSCCAP00000017802	ENSCCAG00000026724	Cebus_capucinus_imitator
ENSSBOP00000000633	ENSSBOG00000002897	Saimiri_boliviensis_boliviensis
ENSCJAP00000007424	ENSCJAG00000004079	Callithrix_jacchus
ENSANAP00000010182	ENSANAG00000023068	Aotus_nancymaae
ENSTSYP00000007359	ENSTSYG00000008029	Carlito_syrichta
ENSMICP00000032462	ENSMICG00000038518	Microcebus_murinus
ENSPCOP00000027233	ENSPCOG00000026084	Propithecus_coquereli
ENSPSMP00000018134	ENSPSMG00000012872	Prolemur_simus
ENSOGAP00000007846	ENSOGAG00000008747	Otolemur_garnettii
ENSOGAP00000017702	ENSOGAG00000028921	Otolemur_garnettii
ENSMLUP00000020438	ENSMLUG00000002501	Myotis_lucifugus
ENSMLUP00000013915	ENSMLUG00000015275	Myotis_lucifugus
ENSPVAP00000000780	ENSPVAG00000000827	Pteropus_vampyrus
ENSOARP00000012656	ENSOARG00000011804	Ovis_aries
ENSCHIP00000014817	ENSCHIG00000015694	Capra_hircus
ENSBIXP00005027075	ENSBIXG00005029177	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000000374	ENSBMUG00000000350	Bos_mutus
ENSBTAP00000057749	ENSBTAG00000016433	Bos_taurus
ENSTTRP00000011526	ENSTTRG00000012161	Tursiops_truncatus
ENSSSCP00000028664	ENSSSCG00000012130	Sus_scrofa_strain_reference
ENSVPAP00000009470	ENSVPAG00000010178	Vicugna_pacos
ENSECAP00000014808	ENSECAG00000017194	Equus_caballus
ENSEASP00005000483	ENSEASG00005000459	Equus_asinus_asinus
ENSUAMP00000030053	ENSUAMG00000023094	Ursus_americanus
ENSUMAP00000007200	ENSUMAG00000005590	Ursus_maritimus
ENSAMEP00000006664	ENSAMEG00000006335	Ailuropoda_melanoleuca
ENSNVIP00000026020	ENSNVIG00000020080	Neovison_vison
ENSMPUP00000002582	ENSMPUG00000002612	Mustela_putorius_furo
ENSCAFP00000017455	ENSCAFG00000011861	Canis_lupus_familiaris
ENSVVUP00000012923	ENSVVUG00000009473	Vulpes_vulpes
ENSCAFP00020003731	ENSCAFG00020003123	Canis_lupus_dingo
ENSPTIP00000003952	ENSPTIG00000006563	Panthera_tigris_altaica
ENSPPRP00000012641	ENSPPRG00000006124	Panthera_pardus
ENSFCAP00000053998	ENSFCAG00000029176	Felis_catus
ENSEEUP00000011467	ENSEEUG00000012593	Erinaceus_europaeus
ENSSARP00000008831	ENSSARG00000009769	Sorex_araneus
ENSOANP00000004136	ENSOANG00000002602	Ornithorhynchus_anatinus
ENSAPLP00000016388	ENSAPLG00000013362	Anas_platyrhynchos_platyrhynchos
ENSXETP00000008119	ENSXETG00000007359	Xenopus_tropicalis
ENSLACP00000005523	ENSLACG00000004908	Latimeria_chalumnae
ENSSFOP00015005202	ENSSFOG00015003380	Scleropages_formosus
ENSPKIP00000031393	ENSPKIG00000011897	Paramormyrops_kingsleyae
ENSDCDP00000034837	ENSDCDG00000023396	Denticeps_clupeoides
ENSCHAP00000061364	ENSCHAG00000027367	Clupea_harengus
ENSAMXP00000047854	ENSAMXG00000001556	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005000033	ENSAMXG00005000014	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000025242	ENSPNAG00000001381	Pygocentrus_nattereri
ENSEEEP00000026863	ENSEEEG00000012969	Electrophorus_electricus
ENSIPUP00000022639	ENSIPUG00000015349	Ictalurus_punctatus
ENSDARP00000088088	ENSDARG00000067596	Danio_rerio
ENSHHUP00000067375	ENSHHUG00000039719	Hucho_hucho
ENSELUP00000028735	ENSELUG00000005442	Esox_lucius
ENSLCRP00005026046	ENSLCRG00005010389	Larimichthys_crocea
ENSGACP00000005113	ENSGACG00000003896	Gasterosteus_aculeatus
ENSTRUP00000049075	ENSTRUG00000009246	Takifugu_rubripes
ENSTNIP00000016963	ENSTNIG00000013956	Tetraodon_nigroviridis
ENSMMOP00000026482	ENSMMOG00000020064	Mola_mola
ENSCGOP00000050037	ENSCGOG00000022237	Cottoperca_gobio
ENSLBEP00000027406	ENSLBEG00000020800	Labrus_bergylta
ENSMAMP00000020268	ENSMAMG00000013652	Mastacembelus_armatus
ENSMALP00000018326	ENSMALG00000012765	Monopterus_albus
ENSATEP00000019011	ENSATEG00000013219	Anabas_testudineus
ENSBSLP00000038776	ENSBSLG00000018761	Betta_splendens
ENSSMAP00000028682	ENSSMAG00000017543	Scophthalmus_maximus
ENSCSEP00000014751	ENSCSEG00000009474	Cynoglossus_semilaevis
ENSSDUP00000004726	ENSSDUG00000003511	Seriola_dumerili
ENSSLDP00000000693	ENSSLDG00000000594	Seriola_lalandi_dorsalis
ENSAOCP00000009193	ENSAOCG00000013284	Amphiprion_ocellaris
ENSAPEP00000034078	ENSAPEG00000024199	Amphiprion_percula
ENSAPOP00000000688	ENSAPOG00000001915	Acanthochromis_polyacanthus
ENSSPAP00000010173	ENSSPAG00000007738	Stegastes_partitus
ENSPRNP00000009181	ENSPRNG00000005392	Parambassis_ranga
ENSXMAP00000040747	ENSXMAG00000004369	Xiphophorus_maculatus
ENSXCOP00000025497	ENSXCOG00000019049	Xiphophorus_couchianus
ENSGAFP00000000603	ENSGAFG00000000404	Gambusia_affinis
ENSPMEP00000020754	ENSPMEG00000023976	Poecilia_mexicana
ENSPFOP00000003262	ENSPFOG00000003321	Poecilia_formosa
ENSPREP00000002286	ENSPREG00000001642	Poecilia_reticulata
ENSFHEP00000019017	ENSFHEG00000020961	Fundulus_heteroclitus
ENSCVAP00000013651	ENSCVAG00000016218	Cyprinodon_variegatus
ENSKMAP00000024078	ENSKMAG00000017843	Kryptolebias_marmoratus
ENSORLP00020016335	ENSORLG00020017370	Oryzias_latipes_ASM223471v1
ENSORLP00000032595	ENSORLG00000017835	Oryzias_latipes_ASM223467v1
ENSORLP00015028767	ENSORLG00015011571	Oryzias_latipes_ASM223469v1
ENSOMEP00000025665	ENSOMEG00000007056	Oryzias_melastigma
ENSHBUP00000034911	ENSHBUG00000022795	Haplochromis_burtoni
ENSACLP00000008753	ENSACLG00000005961	Astatotilapia_calliptera
ENSPNYP00000015697	ENSPNYG00000011890	Pundamilia_nyererei
ENSMZEP00005003092	ENSMZEG00005002402	Maylandia_zebra
ENSNBRP00000010964	ENSNBRG00000008536	Neolamprologus_brichardi
ENSONIP00000020195	ENSONIG00000016032	Oreochromis_niloticus
ENSACIP00000022992	ENSACIG00000017874	Amphilophus_citrinellus
ENSHCOP00000019109	ENSHCOG00000004192	Hippocampus_comes
ENSPMGP00000006035	ENSPMGG00000005073	Periophthalmus_magnuspinnatus
ENSLOCP00000012328	ENSLOCG00000010078	Lepisosteus_oculatus
ENSECRP00000017719	ENSECRG00000011837	Erpetoichthys_calabaricus
ENSCMIP00000022237	ENSCMIG00000010062	Callorhinchus_milii
