ENSEBUP00000015286	ENSEBUG00000009641	Eptatretus_burgeri	ENSEBUT00000015862
ENSEBUP00000012374	ENSEBUG00000007881	Eptatretus_burgeri	ENSEBUT00000012950
ENSCABP00000025694	ENSCABG00000018896	Chelonoidis_abingdonii	ENSCABT00000028150
ENSGAGP00000001174	ENSGAGG00000000951	Gopherus_agassizii	ENSGAGT00000001319
ENSCPBP00000027325	ENSCPBG00000019348	Chrysemys_picta_bellii
ENSETEP00000001450	ENSETEG00000001787	Echinops_telfairi
ENSCHOP00000009586	ENSCHOG00000010834	Choloepus_hoffmanni
ENSDNOP00000022736	ENSDNOG00000038101	Dasypus_novemcinctus
ENSPCAP00000010470	ENSPCAG00000011258	Procavia_capensis
ENSECAP00000004168	ENSECAG00000005653	Equus_caballus
ENSEASP00005015683	ENSEASG00005010910	Equus_asinus_asinus
ENSCHIP00000030377	ENSCHIG00000025158	Capra_hircus
ENSOARP00000000700	ENSOARG00000000683	Ovis_aries
ENSBIXP00000016185	ENSBIXG00000003756	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005007549	ENSBIXG00005012848	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000048125	ENSBTAG00000039121	Bos_taurus
ENSBMUP00000011154	ENSBMUG00000008583	Bos_mutus
ENSBBBP00000003603	ENSBBBG00000012700	Bison_bison_bison
ENSTTRP00000015709	ENSTTRG00000016571	Tursiops_truncatus
ENSVPAP00000006475	ENSVPAG00000006965	Vicugna_pacos
ENSPVAP00000012533	ENSPVAG00000013288	Pteropus_vampyrus
ENSCAFP00000015910	ENSCAFG00000010816	Canis_lupus_familiaris
ENSCAFP00020032289	ENSCAFG00020025152	Canis_lupus_dingo
ENSVVUP00000020416	ENSVVUG00000015025	Vulpes_vulpes
ENSUMAP00000011407	ENSUMAG00000008574	Ursus_maritimus
ENSUAMP00000005029	ENSUAMG00000004533	Ursus_americanus
ENSAMEP00000018807	ENSAMEG00000017806	Ailuropoda_melanoleuca
ENSNVIP00000031539	ENSNVIG00000024240	Neovison_vison
ENSMPUP00000015245	ENSMPUG00000015355	Mustela_putorius_furo
ENSPTIP00000000724	ENSPTIG00000001830	Panthera_tigris_altaica
ENSPPRP00000015874	ENSPPRG00000008367	Panthera_pardus
ENSFCAP00000058198	ENSFCAG00000044159	Felis_catus
ENSMEUP00000001867	ENSMEUG00000002037	Notamacropus_eugenii
ENSVURP00010000992	ENSVURG00010000845	Vombatus_ursinus
ENSSHAP00000019573	ENSSHAG00000016620	Sarcophilus_harrisii
ENSPCIP00000027581	ENSPCIG00000020627	Phascolarctos_cinereus
ENSMODP00000054839	ENSMODG00000017554	Monodelphis_domestica
ENSSHAP00000005551	ENSSHAG00000004850	Sarcophilus_harrisii
ENSOANP00000019553	ENSOANG00000012358	Ornithorhynchus_anatinus
ENSXETP00000053739	ENSXETG00000017601	Xenopus_tropicalis
ENSLACP00000010809	ENSLACG00000009515	Latimeria_chalumnae
ENSAMXP00005017521	ENSAMXG00005009143	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000031452	ENSAMXG00000041155	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000024434	ENSPNAG00000008971	Pygocentrus_nattereri
ENSEEEP00000030374	ENSEEEG00000014553	Electrophorus_electricus
ENSIPUP00000032933	ENSIPUG00000022124	Ictalurus_punctatus
ENSDARP00000051744	ENSDARG00000035676	Danio_rerio
ENSDCDP00000012067	ENSDCDG00000007235	Denticeps_clupeoides
ENSDCDP00000015538	ENSDCDG00000012498	Denticeps_clupeoides
ENSHHUP00000072326	ENSHHUG00000042435	Hucho_hucho
ENSHHUP00000090983	ENSHHUG00000052490	Hucho_hucho
ENSELUP00000028003	ENSELUG00000004419	Esox_lucius
ENSNBRP00000005336	ENSNBRG00000004228	Neolamprologus_brichardi
ENSONIP00000005834	ENSONIG00000004632	Oreochromis_niloticus
ENSPNYP00000028066	ENSPNYG00000021125	Pundamilia_nyererei
ENSMZEP00005013970	ENSMZEG00005010525	Maylandia_zebra
ENSACLP00000003139	ENSACLG00000002127	Astatotilapia_calliptera
ENSHBUP00000022281	ENSHBUG00000000042	Haplochromis_burtoni
ENSKMAP00000024924	ENSKMAG00000018464	Kryptolebias_marmoratus
ENSORLP00020023671	ENSORLG00020004662	Oryzias_latipes_ASM223471v1
ENSNBRP00000000230	ENSNBRG00000000212	Neolamprologus_brichardi
ENSPRNP00000036615	ENSPRNG00000018297	Parambassis_ranga
ENSLCRP00005020574	ENSLCRG00005008384	Larimichthys_crocea
ENSLBEP00000003109	ENSLBEG00000002430	Labrus_bergylta
ENSTNIP00000001154	ENSTNIG00000001611	Tetraodon_nigroviridis
ENSTRUP00000040169	ENSTRUG00000015716	Takifugu_rubripes
ENSMMOP00000001379	ENSMMOG00000001163	Mola_mola
ENSMALP00000001580	ENSMALG00000001176	Monopterus_albus
ENSMAMP00000011117	ENSMAMG00000007525	Mastacembelus_armatus
ENSATEP00000003339	ENSATEG00000002362	Anabas_testudineus
ENSBSLP00000018757	ENSBSLG00000009712	Betta_splendens
ENSSLDP00000008301	ENSSLDG00000006586	Seriola_lalandi_dorsalis
ENSSDUP00000005680	ENSSDUG00000004204	Seriola_dumerili
ENSLCAP00010034802	ENSLCAG00010016327	Lates_calcarifer
ENSAPEP00000028376	ENSAPEG00000020140	Amphiprion_percula
ENSAPOP00000017163	ENSAPOG00000020372	Acanthochromis_polyacanthus
ENSSPAP00000005429	ENSSPAG00000004204	Stegastes_partitus
ENSAOCP00000016331	ENSAOCG00000021271	Amphiprion_ocellaris
ENSACIP00000003629	ENSACIG00000002873	Amphilophus_citrinellus
ENSSMAP00000029170	ENSSMAG00000017865	Scophthalmus_maximus
ENSPFOP00000001248	ENSPFOG00000001334	Poecilia_formosa
ENSPLAP00000007353	ENSPLAG00000009683	Poecilia_latipinna
ENSPMEP00000013326	ENSPMEG00000015596	Poecilia_mexicana
ENSPREP00000031603	ENSPREG00000021409	Poecilia_reticulata
ENSXMAP00000022399	ENSXMAG00000028788	Xiphophorus_maculatus
ENSXCOP00000013407	ENSXCOG00000010165	Xiphophorus_couchianus
ENSGAFP00000026335	ENSGAFG00000017783	Gambusia_affinis
ENSFHEP00000029073	ENSFHEG00000013610	Fundulus_heteroclitus
ENSCVAP00000008532	ENSCVAG00000010356	Cyprinodon_variegatus
ENSORLP00000028482	ENSORLG00000005261	Oryzias_latipes_ASM223467v1
ENSORLP00015032303	ENSORLG00015017051	Oryzias_latipes_ASM223469v1
ENSOMEP00000017503	ENSOMEG00000000709	Oryzias_melastigma
ENSGWIP00000019887	ENSGWIG00000010829	Gouania_willdenowi
ENSHCOP00000002528	ENSHCOG00000003690	Hippocampus_comes
ENSCSEP00000022081	ENSCSEG00000014069	Cynoglossus_semilaevis
ENSCGOP00000015571	ENSCGOG00000007470	Cottoperca_gobio
ENSGACP00000009646	ENSGACG00000007254	Gasterosteus_aculeatus
ENSPMGP00000023646	ENSPMGG00000019121	Periophthalmus_magnuspinnatus
ENSGMOP00000015304	ENSGMOG00000014324	Gadus_morhua
ENSCHAP00000011557	ENSCHAG00000006473	Clupea_harengus
ENSPKIP00000008573	ENSPKIG00000023998	Paramormyrops_kingsleyae
ENSSFOP00015012974	ENSSFOG00015008365	Scleropages_formosus
ENSAMXP00000011034	ENSAMXG00000010746	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005010859	ENSAMXG00005006027	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001537	ENSPNAG00000000799	Pygocentrus_nattereri
ENSIPUP00000016582	ENSIPUG00000011240	Ictalurus_punctatus
ENSEEEP00000026507	ENSEEEG00000012814	Electrophorus_electricus
ENSDARP00000110642	ENSDARG00000087443	Danio_rerio
ENSCHAP00000019116	ENSCHAG00000009811	Clupea_harengus
ENSHHUP00000045774	ENSHHUG00000027913	Hucho_hucho
ENSHHUP00000030829	ENSHHUG00000019614	Hucho_hucho
ENSELUP00000028111	ENSELUG00000004582	Esox_lucius
ENSSLDP00000022189	ENSSLDG00000017310	Seriola_lalandi_dorsalis
ENSSDUP00000018365	ENSSDUG00000013423	Seriola_dumerili
ENSSMAP00000016555	ENSSMAG00000010150	Scophthalmus_maximus
ENSLCAP00010024959	ENSLCAG00010011688	Lates_calcarifer
ENSCSEP00000025050	ENSCSEG00000015996	Cynoglossus_semilaevis
ENSCSEP00000010272	ENSCSEG00000006593	Cynoglossus_semilaevis
ENSATEP00000011637	ENSATEG00000008130	Anabas_testudineus
ENSBSLP00000039571	ENSBSLG00000019269	Betta_splendens
ENSMALP00000015378	ENSMALG00000010797	Monopterus_albus
ENSTRUP00000049806	ENSTRUG00000012418	Takifugu_rubripes
ENSTNIP00000011779	ENSTNIG00000008926	Tetraodon_nigroviridis
ENSMMOP00000003030	ENSMMOG00000002437	Mola_mola
ENSLBEP00000032212	ENSLBEG00000024294	Labrus_bergylta
ENSCGOP00000034829	ENSCGOG00000016149	Cottoperca_gobio
ENSGACP00000007612	ENSGACG00000005750	Gasterosteus_aculeatus
ENSLCRP00005044212	ENSLCRG00005016923	Larimichthys_crocea
ENSHCOP00000017406	ENSHCOG00000001165	Hippocampus_comes
ENSPNYP00000005693	ENSPNYG00000004403	Pundamilia_nyererei
ENSHBUP00000033679	ENSHBUG00000020741	Haplochromis_burtoni
ENSMZEP00005009355	ENSMZEG00005007091	Maylandia_zebra
ENSACLP00000030131	ENSACLG00000020408	Astatotilapia_calliptera
ENSNBRP00000014360	ENSNBRG00000011091	Neolamprologus_brichardi
ENSNBRP00000013007	ENSNBRG00000010118	Neolamprologus_brichardi
ENSONIP00000010383	ENSONIG00000008250	Oreochromis_niloticus
ENSACIP00000030720	ENSACIG00000023751	Amphilophus_citrinellus
ENSPLAP00000026343	ENSPLAG00000014051	Poecilia_latipinna
ENSPLAP00000027771	ENSPLAG00000016654	Poecilia_latipinna
ENSPMEP00000034559	ENSPMEG00000023878	Poecilia_mexicana
ENSPFOP00000010925	ENSPFOG00000010894	Poecilia_formosa
ENSPFOP00000025797	ENSPFOG00000024024	Poecilia_formosa
ENSPMEP00000003714	ENSPMEG00000004882	Poecilia_mexicana
ENSPREP00000008347	ENSPREG00000005699	Poecilia_reticulata
ENSXMAP00000000200	ENSXMAG00000000204	Xiphophorus_maculatus
ENSXCOP00000017496	ENSXCOG00000013196	Xiphophorus_couchianus
ENSGAFP00000007632	ENSGAFG00000005195	Gambusia_affinis
ENSFHEP00000019869	ENSFHEG00000021775	Fundulus_heteroclitus
ENSGWIP00000017953	ENSGWIG00000009979	Gouania_willdenowi
ENSAOCP00000013044	ENSAOCG00000017589	Amphiprion_ocellaris
ENSAPEP00000026153	ENSAPEG00000018586	Amphiprion_percula
ENSAPOP00000011951	ENSAPOG00000014598	Acanthochromis_polyacanthus
ENSSPAP00000026152	ENSSPAG00000019739	Stegastes_partitus
ENSORLP00000021990	ENSORLG00000017574	Oryzias_latipes_ASM223467v1
ENSORLP00015030567	ENSORLG00015014328	Oryzias_latipes_ASM223469v1
ENSORLP00020016921	ENSORLG00020017953	Oryzias_latipes_ASM223471v1
ENSOMEP00000011737	ENSOMEG00000013059	Oryzias_melastigma
ENSKMAP00000014288	ENSKMAG00000010711	Kryptolebias_marmoratus
ENSPRNP00000032185	ENSPRNG00000016142	Parambassis_ranga
ENSPMGP00000010143	ENSPMGG00000008411	Periophthalmus_magnuspinnatus
ENSGMOP00000015666	ENSGMOG00000014649	Gadus_morhua
ENSLOCP00000001851	ENSLOCG00000001611	Lepisosteus_oculatus
ENSECRP00000019301	ENSECRG00000012918	Erpetoichthys_calabaricus
ENSCMIP00000046550	ENSCMIG00000019133	Callorhinchus_milii
ENSEASP00005000348	ENSEASG00005000334	Equus_asinus_asinus
ENSECAP00000023776	ENSECAG00000038888	Equus_caballus
ENSPSMP00000019095	ENSPSMG00000013474	Prolemur_simus
ENSLAFP00000018696	ENSLAFG00000027289	Loxodonta_africana
ENSCINP00000031215	ENSCING00000021101	Ciona_intestinalis
ENSCSAVP00000007390	ENSCSAVG00000004413	Ciona_savignyi
FBpp0304634	FBgn0024734	Drosophila_melanogaster
T19D2.2.1	WBGene00004184	Caenorhabditis_elegans_strain_N2
