ENSPMAP00000007059	ENSPMAG00000006409	Petromyzon_marinus
ENSXMAP00000011699	ENSXMAG00000011675	Xiphophorus_maculatus
ENSGAFP00000001817	ENSGAFG00000001247	Gambusia_affinis
ENSFHEP00000000624	ENSFHEG00000001351	Fundulus_heteroclitus
ENSCVAP00000022429	ENSCVAG00000005119	Cyprinodon_variegatus
ENSKMAP00000001309	ENSKMAG00000001015	Kryptolebias_marmoratus
ENSORLP00020033340	ENSORLG00020019275	Oryzias_latipes_ASM223471v1
ENSORLP00015016466	ENSORLG00015017451	Oryzias_latipes_ASM223469v1
ENSORLP00000036655	ENSORLG00000014467	Oryzias_latipes_ASM223467v1
ENSOMEP00000015967	ENSOMEG00000017612	Oryzias_melastigma
ENSHCOP00000000703	ENSHCOG00000001578	Hippocampus_comes
ENSHCOP00000017628	ENSHCOG00000001589	Hippocampus_comes
ENSMAMP00000009404	ENSMAMG00000006331	Mastacembelus_armatus
ENSMALP00000021150	ENSMALG00000014770	Monopterus_albus
ENSATEP00000009144	ENSATEG00000006405	Anabas_testudineus
ENSBSLP00000044203	ENSBSLG00000021005	Betta_splendens
ENSSMAP00000018134	ENSSMAG00000011108	Scophthalmus_maximus
ENSCSEP00000016060	ENSCSEG00000010331	Cynoglossus_semilaevis
ENSLCAP00010058681	ENSLCAG00010027366	Lates_calcarifer
ENSSDUP00000012128	ENSSDUG00000008816	Seriola_dumerili
ENSSLDP00000019765	ENSSLDG00000015485	Seriola_lalandi_dorsalis
ENSLCRP00005053611	ENSLCRG00005020072	Larimichthys_crocea
ENSMMOP00000020697	ENSMMOG00000015749	Mola_mola
ENSCGOP00000002936	ENSCGOG00000001525	Cottoperca_gobio
ENSGACP00000019559	ENSGACG00000014814	Gasterosteus_aculeatus
ENSTRUP00000015536	ENSTRUG00000006366	Takifugu_rubripes
ENSTNIP00000014862	ENSTNIG00000011904	Tetraodon_nigroviridis
ENSPMGP00000028762	ENSPMGG00000023163	Periophthalmus_magnuspinnatus
ENSGMOP00000002899	ENSGMOG00000002742	Gadus_morhua
ENSSFOP00015030720	ENSSFOG00015019704	Scleropages_formosus
ENSPKIP00000033131	ENSPKIG00000012958	Paramormyrops_kingsleyae
ENSHHUP00000068335	ENSHHUG00000040292	Hucho_hucho
ENSHHUP00000064045	ENSHHUG00000037833	Hucho_hucho
ENSELUP00000031163	ENSELUG00000008628	Esox_lucius
ENSORLP00020004141	ENSORLG00020004927	Oryzias_latipes_ASM223471v1
ENSORLP00015000421	ENSORLG00015001029	Oryzias_latipes_ASM223469v1
ENSORLP00000020336	ENSORLG00000016242	Oryzias_latipes_ASM223467v1
ENSOMEP00000030942	ENSOMEG00000015496	Oryzias_melastigma
ENSGWIP00000007174	ENSGWIG00000004182	Gouania_willdenowi
ENSACLP00000013276	ENSACLG00000009067	Astatotilapia_calliptera
ENSMZEP00005030561	ENSMZEG00005022766	Maylandia_zebra
ENSPNYP00000028044	ENSPNYG00000021100	Pundamilia_nyererei
ENSHBUP00000027759	ENSHBUG00000011164	Haplochromis_burtoni
ENSONIP00000001678	ENSONIG00000001328	Oreochromis_niloticus
ENSNBRP00000006307	ENSNBRG00000004817	Neolamprologus_brichardi
ENSACIP00000015428	ENSACIG00000011971	Amphilophus_citrinellus
ENSMMOP00000020069	ENSMMOG00000015249	Mola_mola
ENSAOCP00000026214	ENSAOCG00000014311	Amphiprion_ocellaris
ENSAPEP00000019606	ENSAPEG00000013963	Amphiprion_percula
ENSAPOP00000006543	ENSAPOG00000008399	Acanthochromis_polyacanthus
ENSSPAP00000027299	ENSSPAG00000020569	Stegastes_partitus
ENSKMAP00000026207	ENSKMAG00000019434	Kryptolebias_marmoratus
ENSPRNP00000010568	ENSPRNG00000006061	Parambassis_ranga
ENSHCOP00000028030	ENSHCOG00000020352	Hippocampus_comes
ENSLCRP00005056278	ENSLCRG00005020955	Larimichthys_crocea
ENSCGOP00000015608	ENSCGOG00000007526	Cottoperca_gobio
ENSLBEP00000028506	ENSLBEG00000021557	Labrus_bergylta
ENSSMAP00000004616	ENSSMAG00000002835	Scophthalmus_maximus
ENSCSEP00000016359	ENSCSEG00000010512	Cynoglossus_semilaevis
ENSLCAP00010013196	ENSLCAG00010006244	Lates_calcarifer
ENSSDUP00000011177	ENSSDUG00000008155	Seriola_dumerili
ENSSLDP00000025446	ENSSLDG00000019781	Seriola_lalandi_dorsalis
ENSMAMP00000009541	ENSMAMG00000006435	Mastacembelus_armatus
ENSMALP00000027076	ENSMALG00000018786	Monopterus_albus
ENSATEP00000022521	ENSATEG00000015579	Anabas_testudineus
ENSBSLP00000015142	ENSBSLG00000007971	Betta_splendens
ENSPLAP00000011333	ENSPLAG00000014436	Poecilia_latipinna
ENSPMEP00000018197	ENSPMEG00000021106	Poecilia_mexicana
ENSPMEP00000032888	ENSPMEG00000021082	Poecilia_mexicana
ENSPFOP00000023990	ENSPFOG00000000843	Poecilia_formosa
ENSPREP00000028973	ENSPREG00000019608	Poecilia_reticulata
ENSXMAP00000040864	ENSXMAG00000001795	Xiphophorus_maculatus
ENSXCOP00000012532	ENSXCOG00000009475	Xiphophorus_couchianus
ENSGAFP00000013980	ENSGAFG00000009447	Gambusia_affinis
ENSCVAP00000028585	ENSCVAG00000015738	Cyprinodon_variegatus
ENSFHEP00000024980	ENSFHEG00000006890	Fundulus_heteroclitus
ENSTRUP00000010403	ENSTRUG00000020592	Takifugu_rubripes
ENSGACP00000005800	ENSGACG00000004391	Gasterosteus_aculeatus
ENSPMGP00000000197	ENSPMGG00000000135	Periophthalmus_magnuspinnatus
ENSGMOP00000007300	ENSGMOG00000006872	Gadus_morhua
ENSDCDP00000032725	ENSDCDG00000022414	Denticeps_clupeoides
ENSCHAP00000058752	ENSCHAG00000026418	Clupea_harengus
ENSAMXP00000019100	ENSAMXG00000018539	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005046272	ENSAMXG00005021318	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000005158	ENSPNAG00000001748	Pygocentrus_nattereri
ENSEEEP00000019015	ENSEEEG00000009327	Electrophorus_electricus
ENSIPUP00000030260	ENSIPUG00000020443	Ictalurus_punctatus
ENSDARP00000154081	ENSDARG00000109287	Danio_rerio
ENSPKIP00000004900	ENSPKIG00000021795	Paramormyrops_kingsleyae
ENSSFOP00015002895	ENSSFOG00015001896	Scleropages_formosus
ENSLOCP00000019700	ENSLOCG00000015994	Lepisosteus_oculatus
ENSOANP00000032067	ENSOANG00000029417	Ornithorhynchus_anatinus
ENSOANP00000022718	ENSOANG00000014420	Ornithorhynchus_anatinus
ENSXETP00000004266	ENSXETG00000004093	Xenopus_tropicalis
ENSLACP00000003618	ENSLACG00000003225	Latimeria_chalumnae
ENSECRP00000028936	ENSECRG00000019571	Erpetoichthys_calabaricus
ENSCHOP00000004905	ENSCHOG00000005538	Choloepus_hoffmanni
ENSDNOP00000028350	ENSDNOG00000031840	Dasypus_novemcinctus
ENSPCAP00000011172	ENSPCAG00000012005	Procavia_capensis
ENSLAFP00000018550	ENSLAFG00000032318	Loxodonta_africana
ENSETEP00000010413	ENSETEG00000012844	Echinops_telfairi
ENSUMAP00000030618	ENSUMAG00000022119	Ursus_maritimus
ENSUAMP00000034994	ENSUAMG00000026585	Ursus_americanus
ENSAMEP00000016924	ENSAMEG00000016028	Ailuropoda_melanoleuca
ENSNVIP00000007749	ENSNVIG00000005932	Neovison_vison
ENSMPUP00000001061	ENSMPUG00000001070	Mustela_putorius_furo
ENSCAFP00000012101	ENSCAFG00000008237	Canis_lupus_familiaris
ENSVVUP00000003991	ENSVVUG00000003129	Vulpes_vulpes
ENSPTIP00000001045	ENSPTIG00000002489	Panthera_tigris_altaica
ENSPPRP00000008536	ENSPPRG00000003376	Panthera_pardus
ENSFCAP00000024352	ENSFCAG00000022672	Felis_catus
ENSPVAP00000004013	ENSPVAG00000004238	Pteropus_vampyrus
ENSEEUP00000011710	ENSEEUG00000012849	Erinaceus_europaeus
ENSBMUP00000024349	ENSBMUG00000018215	Bos_mutus
ENSBBBP00000016362	ENSBBBG00000024381	Bison_bison_bison
ENSBIXP00000018459	ENSBIXG00000022310	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005025833	ENSBIXG00005004868	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000072579	ENSBTAG00000010819	Bos_taurus
ENSCHIP00000001702	ENSCHIG00000003424	Capra_hircus
ENSOARP00000016134	ENSOARG00000015036	Ovis_aries
ENSTTRP00000014650	ENSTTRG00000015467	Tursiops_truncatus
ENSSSCP00000010341	ENSSSCG00000009682	Sus_scrofa_strain_reference
ENSEASP00005024099	ENSEASG00005016360	Equus_asinus_asinus
ENSECAP00000052010	ENSECAG00000008240	Equus_caballus
ENSCAFP00020015343	ENSCAFG00020012243	Canis_lupus_dingo
ENSVPAP00000004263	ENSVPAG00000004592	Vicugna_pacos
ENSFDAP00000007165	ENSFDAG00000015770	Fukomys_damarensis
ENSFDAP00000015367	ENSFDAG00000003190	Fukomys_damarensis
ENSHGLP00000011821	ENSHGLG00000008466	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022357	ENSHGLG00100016446	Heterocephalus_glaber_HetGla_1.0
ENSCPOP00000031260	ENSCPOG00000011124	Cavia_porcellus
ENSCAPP00000012778	ENSCAPG00000013544	Cavia_aperea
ENSCLAP00000021398	ENSCLAG00000014654	Chinchilla_lanigera
ENSCLAP00000012944	ENSCLAG00000008933	Chinchilla_lanigera
ENSODEP00000013399	ENSODEG00000009907	Octodon_degus
ENSSTOP00000004273	ENSSTOG00000004762	Ictidomys_tridecemlineatus
ENSSDAP00000012728	ENSSDAG00000011430	Spermophilus_dauricus
ENSUPAP00010004397	ENSUPAG00010003528	Urocitellus_parryii
ENSMMMP00000014042	ENSMMMG00000012513	Marmota_marmota_marmota
ENSCCNP00000017929	ENSCCNG00000018237	Castor_canadensis
ENSDORP00000022018	ENSDORG00000015971	Dipodomys_ordii
ENSPEMP00000026588	ENSPEMG00000022649	Peromyscus_maniculatus_bairdii
ENSMOCP00000012735	ENSMOCG00000012742	Microtus_ochrogaster
ENSCGRP00015012814	ENSCGRG00015009722	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000020646	ENSCGRG00000015020	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001004786	ENSCGRG00001006124	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000019687	ENSMAUG00000017893	Mesocricetus_auratus
ENSMSIP00000018343	ENSMSIG00000014682	Mus_spicilegus
ENSMUSP00000135448	ENSMUSG00000021972	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0038862	MGP_SPRETEiJ_G0020310	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0037131	MGP_CAROLIEiJ_G0019418	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0085235	MGP_PahariEiJ_G0030436	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000029528	ENSRNOG00000013326	Rattus_norvegicus
ENSMUGP00000027316	ENSMUGG00000022627	Meriones_unguiculatus
ENSNGAP00000024738	ENSNGAG00000022905	Nannospalax_galili
ENSJJAP00000008680	ENSJJAG00000012781	Jaculus_jaculus
ENSOCUP00000037724	ENSOCUG00000017211	Oryctolagus_cuniculus
ENSOPRP00000012417	ENSOPRG00000013613	Ochotona_princeps
ENSPCOP00000013029	ENSPCOG00000018119	Propithecus_coquereli
ENSMICP00000045096	ENSMICG00000010422	Microcebus_murinus
ENSPSMP00000016147	ENSPSMG00000011458	Prolemur_simus
ENSOGAP00000001227	ENSOGAG00000001381	Otolemur_garnettii
ENSTSYP00000001025	ENSTSYG00000001109	Carlito_syrichta
ENSTBEP00000014175	ENSTBEG00000016300	Tupaia_belangeri
ENSPTRP00000075821	ENSPTRG00000020127	Pan_troglodytes
ENSPPAP00000007199	ENSPPAG00000026235	Pan_paniscus
ENSP00000430110	ENSG00000147421	Homo_sapiens
ENSGGOP00000039727	ENSGGOG00000000860	Gorilla_gorilla
ENSPPYP00000020711	ENSPPYG00000018480	Pongo_abelii
ENSNLEP00000030633	ENSNLEG00000016701	Nomascus_leucogenys
ENSTGEP00000005486	ENSTGEG00000004521	Theropithecus_gelada
ENSPANP00000024836	ENSPANG00000014537	Papio_anubis
ENSCATP00000028676	ENSCATG00000037589	Cercocebus_atys
ENSMMUP00000019639	ENSMMUG00000014981	Macaca_mulatta
ENSMNEP00000025806	ENSMNEG00000036228	Macaca_nemestrina
ENSCSAP00000011974	ENSCSAG00000015894	Chlorocebus_sabaeus
ENSCANP00000017645	ENSCANG00000032124	Colobus_angolensis_palliatus
ENSPTEP00000032446	ENSPTEG00000031185	Piliocolobus_tephrosceles
ENSRROP00000015469	ENSRROG00000031895	Rhinopithecus_roxellana
ENSMLEP00000039736	ENSMLEG00000043883	Mandrillus_leucophaeus
ENSMFAP00000021551	ENSMFAG00000035548	Macaca_fascicularis
ENSRBIP00000021215	ENSRBIG00000034543	Rhinopithecus_bieti
ENSMLEP00000018902	ENSMLEG00000033649	Mandrillus_leucophaeus
ENSCCAP00000015922	ENSCCAG00000025637	Cebus_capucinus_imitator
ENSSBOP00000011366	ENSSBOG00000022462	Saimiri_boliviensis_boliviensis
ENSCJAP00000028846	ENSCJAG00000015654	Callithrix_jacchus
ENSANAP00000011025	ENSANAG00000023362	Aotus_nancymaae
ENSMLUP00000006826	ENSMLUG00000007478	Myotis_lucifugus
ENSPCIP00000039797	ENSPCIG00000029175	Phascolarctos_cinereus
ENSVURP00010019949	ENSVURG00010015251	Vombatus_ursinus
ENSMEUP00000013712	ENSMEUG00000015023	Notamacropus_eugenii
ENSMODP00000045749	ENSMODG00000008788	Monodelphis_domestica
ENSSHAP00000019096	ENSSHAG00000016211	Sarcophilus_harrisii
ENSMGAP00000015005	ENSMGAG00000014184	Meleagris_gallopavo
ENSMGAP00000018500	ENSMGAG00000016393	Meleagris_gallopavo
ENSGALP00000026801	ENSGALG00000016633	Gallus_gallus
ENSTGUP00000013716	ENSTGUG00000013324	Taeniopygia_guttata
ENSLSDP00000005823	ENSLSDG00000004501	Lonchura_striata_domestica
ENSSCAP00000020309	ENSSCAG00000014636	Serinus_canaria
ENSPMJP00000017354	ENSPMJG00000013066	Parus_major
ENSCCEP00000022446	ENSCCEG00000020277	Cyanistes_caeruleus
ENSZALP00000008124	ENSZALG00000007102	Zonotrichia_albicollis
ENSJHYP00000010181	ENSJHYG00000007993	Junco_hyemalis
ENSFALP00000011331	ENSFALG00000010859	Ficedula_albicollis
ENSMVIP00005019935	ENSMVIG00005014103	Manacus_vitellinus
ENSLCOP00000007361	ENSLCOG00000005425	Lepidothrix_coronata
ENSMUNP00000013484	ENSMUNG00000010518	Melopsittacus_undulatus
ENSABRP00000003353	ENSABRG00000003167	Anser_brachyrhynchus
ENSAPLP00000022418	ENSAPLG00000006003	Anas_platyrhynchos_platyrhynchos
ENSNMEP00000008119	ENSNMEG00000007992	Numida_meleagris
ENSCPUP00000009115	ENSCPUG00000006502	Calidris_pugnax
ENSCPGP00000027853	ENSCPGG00000019209	Calidris_pygmaea
ENSCJPP00005015765	ENSCJPG00005013011	Coturnix_japonica
ENSAHAP00000015501	ENSAHAG00000011092	Apteryx_haastii
ENSNPEP00000011073	ENSNPEG00000008318	Nothoprocta_perdicaria
ENSARWP00000027444	ENSARWG00000018536	Apteryx_rowi
ENSAOWP00000025352	ENSAOWG00000017140	Apteryx_owenii
ENSDNVP00000014910	ENSDNVG00000010488	Dromaius_novaehollandiae
ENSCPRP00005003417	ENSCPRG00005002508	Crocodylus_porosus
ENSGAGP00000031981	ENSGAGG00000022936	Gopherus_agassizii
ENSCABP00000021559	ENSCABG00000015884	Chelonoidis_abingdonii
ENSCPBP00000028155	ENSCPBG00000019917	Chrysemys_picta_bellii
ENSPSIP00000018937	ENSPSIG00000016826	Pelodiscus_sinensis
ENSACAP00000009971	ENSACAG00000010160	Anolis_carolinensis
ENSPVIP00000031738	ENSPVIG00000023332	Pogona_vitticeps
ENSNSUP00000006039	ENSNSUG00000004831	Notechis_scutatus
ENSSMRP00000015795	ENSSMRG00000012288	Salvator_merianae
ENSSPUP00000004277	ENSSPUG00000003068	Sphenodon_punctatus
ENSSARP00000008460	ENSSARG00000009365	Sorex_araneus
ENSDCDP00000047110	ENSDCDG00000029390	Denticeps_clupeoides
ENSCHAP00000039922	ENSCHAG00000018717	Clupea_harengus
ENSAMXP00005025669	ENSAMXG00005012987	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000011554	ENSAMXG00000011241	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000025657	ENSPNAG00000010868	Pygocentrus_nattereri
ENSIPUP00000002214	ENSIPUG00000001609	Ictalurus_punctatus
ENSEEEP00000031444	ENSEEEG00000015041	Electrophorus_electricus
ENSDARP00000052100	ENSDARG00000035887	Danio_rerio
ENSHHUP00000002384	ENSHHUG00000001530	Hucho_hucho
ENSHHUP00000076350	ENSHHUG00000044697	Hucho_hucho
ENSELUP00000019318	ENSELUG00000018697	Esox_lucius
ENSCSEP00000021421	ENSCSEG00000013670	Cynoglossus_semilaevis
ENSPMGP00000001772	ENSPMGG00000001582	Periophthalmus_magnuspinnatus
ENSLBEP00000012713	ENSLBEG00000009695	Labrus_bergylta
ENSPFOP00000012388	ENSPFOG00000012263	Poecilia_formosa
ENSPLAP00000011622	ENSPLAG00000014771	Poecilia_latipinna
ENSPMEP00000017074	ENSPMEG00000019850	Poecilia_mexicana
ENSPREP00000024756	ENSPREG00000016694	Poecilia_reticulata
ENSXCOP00000004526	ENSXCOG00000003579	Xiphophorus_couchianus
ENSXMAP00000031898	ENSXMAG00000028102	Xiphophorus_maculatus
ENSFHEP00000015434	ENSFHEG00000017096	Fundulus_heteroclitus
ENSCVAP00000027348	ENSCVAG00000013622	Cyprinodon_variegatus
ENSORLP00000025858	ENSORLG00000020883	Oryzias_latipes_ASM223467v1
ENSORLP00015026810	ENSORLG00015008599	Oryzias_latipes_ASM223469v1
ENSOMEP00000003757	ENSOMEG00000004690	Oryzias_melastigma
ENSGWIP00000026814	ENSGWIG00000014067	Gouania_willdenowi
ENSHCOP00000014656	ENSHCOG00000018120	Hippocampus_comes
ENSMALP00000000360	ENSMALG00000000299	Monopterus_albus
ENSBSLP00000010738	ENSBSLG00000005613	Betta_splendens
ENSKMAP00000002160	ENSKMAG00000001651	Kryptolebias_marmoratus
ENSGAFP00000027857	ENSGAFG00000018829	Gambusia_affinis
ENSATEP00000010803	ENSATEG00000007561	Anabas_testudineus
ENSTNIP00000017033	ENSTNIG00000014025	Tetraodon_nigroviridis
ENSTRUP00000052060	ENSTRUG00000012550	Takifugu_rubripes
ENSMMOP00000028153	ENSMMOG00000021277	Mola_mola
ENSAPEP00000004916	ENSAPEG00000003508	Amphiprion_percula
ENSAOCP00000002485	ENSAOCG00000005632	Amphiprion_ocellaris
ENSAPOP00000001413	ENSAPOG00000002714	Acanthochromis_polyacanthus
ENSSPAP00000000797	ENSSPAG00000000599	Stegastes_partitus
ENSPRNP00000026158	ENSPRNG00000013161	Parambassis_ranga
ENSMZEP00005000987	ENSMZEG00005000839	Maylandia_zebra
ENSACLP00000018955	ENSACLG00000012905	Astatotilapia_calliptera
ENSPNYP00000005997	ENSPNYG00000004618	Pundamilia_nyererei
ENSHBUP00000020818	ENSHBUG00000023135	Haplochromis_burtoni
ENSNBRP00000000541	ENSNBRG00000000474	Neolamprologus_brichardi
ENSONIP00000009710	ENSONIG00000007704	Oreochromis_niloticus
ENSACIP00000008209	ENSACIG00000006437	Amphilophus_citrinellus
ENSMAMP00000006308	ENSMAMG00000004256	Mastacembelus_armatus
ENSLCRP00005042570	ENSLCRG00005016319	Larimichthys_crocea
ENSCGOP00000020656	ENSCGOG00000010005	Cottoperca_gobio
ENSSLDP00000005047	ENSSLDG00000003993	Seriola_lalandi_dorsalis
ENSSLDP00000002708	ENSSLDG00000002165	Seriola_lalandi_dorsalis
ENSSDUP00000001863	ENSSDUG00000001456	Seriola_dumerili
ENSLCAP00010002027	ENSLCAG00010001125	Lates_calcarifer
ENSSMAP00000033654	ENSSMAG00000020591	Scophthalmus_maximus
ENSGMOP00000004910	ENSGMOG00000004622	Gadus_morhua
ENSGACP00000012180	ENSGACG00000009223	Gasterosteus_aculeatus
ENSSFOP00015011604	ENSSFOG00015007503	Scleropages_formosus
ENSPKIP00000009225	ENSPKIG00000024418	Paramormyrops_kingsleyae
ENSLOCP00000002221	ENSLOCG00000001916	Lepisosteus_oculatus
ENSECRP00000017439	ENSECRG00000011630	Erpetoichthys_calabaricus
ENSLACP00000012838	ENSLACG00000011304	Latimeria_chalumnae
ENSEBUP00000000833	ENSEBUG00000000870	Eptatretus_burgeri
ENSCSAVP00000004220	ENSCSAVG00000002486	Ciona_savignyi
ENSCINP00000008100	ENSCING00000003920	Ciona_intestinalis
ENSCINP00000033279	ENSCING00000023412	Ciona_intestinalis
F54A5.1.1	WBGene00018786	Caenorhabditis_elegans_strain_N2
