ENSPMAP00000003320	ENSPMAG00000003042	Petromyzon_marinus
ENSPPAP00000007599	ENSPPAG00000026917	Pan_paniscus
ENSPTRP00000012102	ENSPTRG00000020224	Pan_troglodytes
ENSPPYP00000007346	ENSPPYG00000006482	Pongo_abelii
ENSNLEP00000007887	ENSNLEG00000006476	Nomascus_leucogenys
ENSRROP00000013418	ENSRROG00000030956	Rhinopithecus_roxellana
ENSRROP00000010438	ENSRROG00000029625	Rhinopithecus_roxellana
ENSRROP00000040417	ENSRROG00000043470	Rhinopithecus_roxellana
ENSCANP00000005073	ENSCANG00000017250	Colobus_angolensis_palliatus
ENSPTEP00000009448	ENSPTEG00000010710	Piliocolobus_tephrosceles
ENSPANP00000014052	ENSPANG00000017454	Papio_anubis
ENSMLEP00000010215	ENSMLEG00000029288	Mandrillus_leucophaeus
ENSTGEP00000017529	ENSTGEG00000014175	Theropithecus_gelada
ENSCSAP00000007553	ENSCSAG00000011360	Chlorocebus_sabaeus
ENSCATP00000001795	ENSCATG00000008200	Cercocebus_atys
ENSMMUP00000070359	ENSMMUG00000029652	Macaca_mulatta
ENSMNEP00000026153	ENSMNEG00000036532	Macaca_nemestrina
ENSMFAP00000008096	ENSMFAG00000037559	Macaca_fascicularis
ENSSBOP00000013764	ENSSBOG00000023650	Saimiri_boliviensis_boliviensis
ENSCJAP00000044559	ENSCJAG00000000962	Callithrix_jacchus
ENSCCAP00000017465	ENSCCAG00000026546	Cebus_capucinus_imitator
ENSANAP00000020544	ENSANAG00000028054	Aotus_nancymaae
ENSANAP00000019200	ENSANAG00000027412	Aotus_nancymaae
ENSMFAP00000033954	ENSMFAG00000003474	Macaca_fascicularis
ENSPANP00000021577	ENSPANG00000033146	Papio_anubis
ENSMNEP00000043781	ENSMNEG00000044517	Macaca_nemestrina
ENSMLEP00000017247	ENSMLEG00000032805	Mandrillus_leucophaeus
ENSCANP00000007060	ENSCANG00000023196	Colobus_angolensis_palliatus
ENSGGOP00000045570	ENSGGOG00000043511	Gorilla_gorilla
ENSPPAP00000040062	ENSPPAG00000042687	Pan_paniscus
ENSPTRP00000089216	ENSPTRG00000048350	Pan_troglodytes
ENSGGOP00000023324	ENSGGOG00000024016	Gorilla_gorilla
ENSSBOP00000024951	ENSSBOG00000028931	Saimiri_boliviensis_boliviensis
ENSCCAP00000034728	ENSCCAG00000035309	Cebus_capucinus_imitator
ENSOGAP00000020101	ENSOGAG00000030786	Otolemur_garnettii
ENSCCNP00000023803	ENSCCNG00000023352	Castor_canadensis
ENSMAUP00000004933	ENSMAUG00000006666	Mesocricetus_auratus
ENSSDAP00000018929	ENSSDAG00000017267	Spermophilus_dauricus
ENSUPAP00010009330	ENSUPAG00010007550	Urocitellus_parryii
ENSSTOP00000026622	ENSSTOG00000030757	Ictidomys_tridecemlineatus
ENSMMMP00000017779	ENSMMMG00000015769	Marmota_marmota_marmota
ENSTSYP00000029042	ENSTSYG00000034620	Carlito_syrichta
ENSPCOP00000006410	ENSPCOG00000014366	Propithecus_coquereli
ENSMICP00000030212	ENSMICG00000030891	Microcebus_murinus
ENSPSMP00000025485	ENSPSMG00000017901	Prolemur_simus
ENSOCUP00000010490	ENSOCUG00000012189	Oryctolagus_cuniculus
ENSOPRP00000014500	ENSOPRG00000015882	Ochotona_princeps
ENSSARP00000005019	ENSSARG00000005562	Sorex_araneus
ENSDNOP00000023410	ENSDNOG00000044038	Dasypus_novemcinctus
ENSOGAP00000022376	ENSOGAG00000027734	Otolemur_garnettii
ENSDNOP00000023456	ENSDNOG00000046330	Dasypus_novemcinctus
ENSCGRP00000002895	ENSCGRG00000002118	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001015127	ENSCGRG00001015812	Cricetulus_griseus_CHOK1GS_HDv1
ENSMPUP00000007573	ENSMPUG00000007628	Mustela_putorius_furo
ENSCGRP00000021009	ENSCGRG00000015276	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015019336	ENSCGRG00015014861	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001019852	ENSCGRG00001019175	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000002896	ENSMAUG00000002809	Mesocricetus_auratus
ENSMOCP00000004568	ENSMOCG00000003825	Microtus_ochrogaster
ENSPEMP00000028971	ENSPEMG00000028261	Peromyscus_maniculatus_bairdii
ENSMSIP00000035704	ENSMSIG00000029708	Mus_spicilegus
MGP_SPRETEiJ_P0092358	MGP_SPRETEiJ_G0033579	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000129024	ENSMUSG00000042688	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0088725	MGP_CAROLIEiJ_G0032441	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0024354	MGP_PahariEiJ_G0015305	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000013053	ENSRNOG00000009381	Rattus_norvegicus
ENSMUGP00000028460	ENSMUGG00000023605	Meriones_unguiculatus
ENSNGAP00000023422	ENSNGAG00000021990	Nannospalax_galili
ENSJJAP00000009394	ENSJJAG00000013277	Jaculus_jaculus
ENSDORP00000011890	ENSDORG00000012645	Dipodomys_ordii
ENSLAFP00000024660	ENSLAFG00000030490	Loxodonta_africana
ENSDNOP00000023483	ENSDNOG00000047114	Dasypus_novemcinctus
ENSDNOP00000027808	ENSDNOG00000031040	Dasypus_novemcinctus
ENSCHOP00000000586	ENSCHOG00000000666	Choloepus_hoffmanni
ENSLAFP00000011639	ENSLAFG00000013900	Loxodonta_africana
ENSJJAP00000010457	ENSJJAG00000014048	Jaculus_jaculus
ENSJJAP00000014785	ENSJJAG00000017160	Jaculus_jaculus
ENSJJAP00000005108	ENSJJAG00000010074	Jaculus_jaculus
ENSJJAP00000019441	ENSJJAG00000020397	Jaculus_jaculus
ENSJJAP00000021937	ENSJJAG00000022159	Jaculus_jaculus
ENSODEP00000009901	ENSODEG00000007404	Octodon_degus
ENSODEP00000025561	ENSODEG00000018835	Octodon_degus
ENSCLAP00000016636	ENSCLAG00000011430	Chinchilla_lanigera
ENSCPOP00000024951	ENSCPOG00000035029	Cavia_porcellus
ENSCAPP00000006180	ENSCAPG00000008379	Cavia_aperea
ENSHGLP00000026098	ENSHGLG00000018577	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014865	ENSHGLG00100011007	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002188	ENSFDAG00000011960	Fukomys_damarensis
ENSSDAP00000008896	ENSSDAG00000008103	Spermophilus_dauricus
ENSSHAP00000010260	ENSSHAG00000008861	Sarcophilus_harrisii
ENSAMEP00000000247	ENSAMEG00000000233	Ailuropoda_melanoleuca
ENSRBIP00000028814	ENSRBIG00000038292	Rhinopithecus_bieti
ENSRROP00000041549	ENSRROG00000043961	Rhinopithecus_roxellana
ENSPTEP00000006242	ENSPTEG00000007161	Piliocolobus_tephrosceles
ENSCANP00000028595	ENSCANG00000037730	Colobus_angolensis_palliatus
ENSMFAP00000003095	ENSMFAG00000034112	Macaca_fascicularis
ENSOANP00000006648	ENSOANG00000004189	Ornithorhynchus_anatinus
ENSABRP00000027120	ENSABRG00000022602	Anser_brachyrhynchus
ENSAPLP00000004583	ENSAPLG00000005030	Anas_platyrhynchos_platyrhynchos
ENSGALP00000057521	ENSGALG00000031448	Gallus_gallus
ENSCJPP00005023444	ENSCJPG00005018602	Coturnix_japonica
ENSMGAP00000006377	ENSMGAG00000006369	Meleagris_gallopavo
ENSNMEP00000026949	ENSNMEG00000022603	Numida_meleagris
ENSTGUP00000006999	ENSTGUG00000006789	Taeniopygia_guttata
ENSLSDP00000022877	ENSLSDG00000016136	Lonchura_striata_domestica
ENSSCAP00000006141	ENSSCAG00000004810	Serinus_canaria
ENSCCEP00000013334	ENSCCEG00000012842	Cyanistes_caeruleus
ENSPMJP00000025233	ENSPMJG00000018493	Parus_major
ENSFALP00000012384	ENSFALG00000011855	Ficedula_albicollis
ENSJHYP00000024019	ENSJHYG00000018057	Junco_hyemalis
ENSZALP00000008866	ENSZALG00000007680	Zonotrichia_albicollis
ENSLCOP00000022667	ENSLCOG00000015939	Lepidothrix_coronata
ENSMVIP00005023030	ENSMVIG00005016161	Manacus_vitellinus
ENSMUNP00000021408	ENSMUNG00000016170	Melopsittacus_undulatus
ENSCPGP00000025941	ENSCPGG00000017904	Calidris_pygmaea
ENSCPUP00000023852	ENSCPUG00000016182	Calidris_pugnax
ENSAHAP00000004072	ENSAHAG00000003196	Apteryx_haastii
ENSAOWP00000007111	ENSAOWG00000004885	Apteryx_owenii
ENSARWP00000018321	ENSARWG00000012607	Apteryx_rowi
ENSDNVP00000008979	ENSDNVG00000006386	Dromaius_novaehollandiae
ENSNPEP00000020333	ENSNPEG00000015115	Nothoprocta_perdicaria
ENSCPRP00005019895	ENSCPRG00005013879	Crocodylus_porosus
ENSGAGP00000002535	ENSGAGG00000002039	Gopherus_agassizii
ENSCABP00000016214	ENSCABG00000012063	Chelonoidis_abingdonii
ENSCPBP00000040543	ENSCPBG00000027859	Chrysemys_picta_bellii
ENSPSIP00000006450	ENSPSIG00000005974	Pelodiscus_sinensis
ENSACAP00000001865	ENSACAG00000001922	Anolis_carolinensis
ENSPVIP00000034143	ENSPVIG00000024948	Pogona_vitticeps
ENSNSUP00000027169	ENSNSUG00000019454	Notechis_scutatus
ENSSMRP00000029023	ENSSMRG00000022333	Salvator_merianae
ENSSPUP00000006950	ENSSPUG00000005374	Sphenodon_punctatus
ENSSFOP00015028410	ENSSFOG00015018232	Scleropages_formosus
ENSPKIP00000041301	ENSPKIG00000017907	Paramormyrops_kingsleyae
ENSPKIP00000004095	ENSPKIG00000021340	Paramormyrops_kingsleyae
ENSSFOP00015019468	ENSSFOG00015012520	Scleropages_formosus
ENSDCDP00000046431	ENSDCDG00000029087	Denticeps_clupeoides	ENSDCDT00000057819
ENSCHAP00000004893	ENSCHAG00000003214	Clupea_harengus	ENSCHAT00000005571
ENSAMXP00000053334	ENSAMXG00000040277	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005002626	ENSAMXG00005001547	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000033936	ENSPNAG00000022915	Pygocentrus_nattereri
ENSEEEP00000015422	ENSEEEG00000007654	Electrophorus_electricus
ENSIPUP00000024383	ENSIPUG00000016475	Ictalurus_punctatus
ENSDARP00000130447	ENSDARG00000032103	Danio_rerio
ENSSMAP00000023288	ENSSMAG00000014205	Scophthalmus_maximus
ENSCSEP00000019535	ENSCSEG00000012488	Cynoglossus_semilaevis
ENSLCAP00010009947	ENSLCAG00010004774	Lates_calcarifer
ENSSDUP00000004641	ENSSDUG00000003444	Seriola_dumerili
ENSSLDP00000013484	ENSSLDG00000010745	Seriola_lalandi_dorsalis
ENSMAMP00000016476	ENSMAMG00000011149	Mastacembelus_armatus
ENSTNIP00000001103	ENSTNIG00000009514	Tetraodon_nigroviridis
ENSTRUP00000049910	ENSTRUG00000017013	Takifugu_rubripes
ENSMMOP00000024580	ENSMMOG00000018686	Mola_mola
ENSLCRP00005042117	ENSLCRG00005016151	Larimichthys_crocea
ENSCGOP00000044665	ENSCGOG00000020022	Cottoperca_gobio
ENSGACP00000019797	ENSGACG00000015004	Gasterosteus_aculeatus
ENSLBEP00000031731	ENSLBEG00000023939	Labrus_bergylta
ENSAPEP00000034882	ENSAPEG00000024774	Amphiprion_percula
ENSAOCP00000007353	ENSAOCG00000011125	Amphiprion_ocellaris
ENSAPOP00000013028	ENSAPOG00000015812	Acanthochromis_polyacanthus
ENSSPAP00000011410	ENSSPAG00000008669	Stegastes_partitus
ENSPRNP00000011812	ENSPRNG00000006645	Parambassis_ranga
ENSPLAP00000015275	ENSPLAG00000019155	Poecilia_latipinna
ENSPFOP00000017838	ENSPFOG00000017732	Poecilia_formosa
ENSPMEP00000006094	ENSPMEG00000007532	Poecilia_mexicana
ENSPREP00000027750	ENSPREG00000018774	Poecilia_reticulata
ENSGAFP00000009281	ENSGAFG00000006319	Gambusia_affinis
ENSXMAP00000002157	ENSXMAG00000002154	Xiphophorus_maculatus
ENSXCOP00000024699	ENSXCOG00000018450	Xiphophorus_couchianus
ENSCVAP00000009537	ENSCVAG00000011499	Cyprinodon_variegatus
ENSFHEP00000006897	ENSFHEG00000007971	Fundulus_heteroclitus
ENSKMAP00000021216	ENSKMAG00000015751	Kryptolebias_marmoratus
ENSORLP00020034568	ENSORLG00020021102	Oryzias_latipes_ASM223471v1
ENSORLP00000003846	ENSORLG00000003082	Oryzias_latipes_ASM223467v1
ENSORLP00015019337	ENSORLG00015020422	Oryzias_latipes_ASM223469v1
ENSOMEP00000009557	ENSOMEG00000010774	Oryzias_melastigma
ENSACLP00000027932	ENSACLG00000018989	Astatotilapia_calliptera
ENSMZEP00005009318	ENSMZEG00005007063	Maylandia_zebra
ENSPNYP00000015079	ENSPNYG00000011430	Pundamilia_nyererei
ENSHBUP00000008060	ENSHBUG00000009545	Haplochromis_burtoni
ENSNBRP00000031432	ENSNBRG00000023878	Neolamprologus_brichardi
ENSONIP00000000233	ENSONIG00000000180	Oreochromis_niloticus
ENSACIP00000005084	ENSACIG00000003997	Amphilophus_citrinellus
ENSGWIP00000045446	ENSGWIG00000022518	Gouania_willdenowi
ENSATEP00000024851	ENSATEG00000017234	Anabas_testudineus
ENSBSLP00000008181	ENSBSLG00000004144	Betta_splendens
ENSMALP00000016661	ENSMALG00000011676	Monopterus_albus
ENSHCOP00000000619	ENSHCOG00000001456	Hippocampus_comes
ENSPMGP00000029477	ENSPMGG00000023713	Periophthalmus_magnuspinnatus
ENSGMOP00000019750	ENSGMOG00000018344	Gadus_morhua
ENSHHUP00000080706	ENSHHUG00000046991	Hucho_hucho
ENSHHUP00000080703	ENSHHUG00000046989	Hucho_hucho
ENSELUP00000020751	ENSELUG00000019924	Esox_lucius
ENSLOCP00000016454	ENSLOCG00000013351	Lepisosteus_oculatus
ENSECRP00000026768	ENSECRG00000018093	Erpetoichthys_calabaricus
ENSCMIP00000047152	ENSCMIG00000019348	Callorhinchus_milii
ENSLACP00000001703	ENSLACG00000001524	Latimeria_chalumnae
ENSXETP00000052861	ENSXETG00000018309	Xenopus_tropicalis
ENSEASP00005007121	ENSEASG00005005234	Equus_asinus_asinus
ENSSTOP00000024231	ENSSTOG00000032245	Ictidomys_tridecemlineatus
ENSMODP00000046631	ENSMODG00000049713	Monodelphis_domestica
ENSSPUP00000012589	ENSSPUG00000009677	Sphenodon_punctatus
ENSOANP00000018271	ENSOANG00000011529	Ornithorhynchus_anatinus
ENSTGUP00000015407	ENSTGUG00000015060	Taeniopygia_guttata
ENSCINP00000002522	ENSCING00000001296	Ciona_intestinalis
