FBpp0111355	FBgn0263606	Drosophila_melanogaster
ENSBBBP00000017993	ENSBBBG00000010645	Bison_bison_bison
ENSTTRP00000011223	ENSTTRG00000011841	Tursiops_truncatus
ENSEASP00005014426	ENSEASG00005010038	Equus_asinus_asinus
ENSECAP00000037418	ENSECAG00000021317	Equus_caballus
ENSSARP00000001355	ENSSARG00000001497	Sorex_araneus
ENSOANP00000014050	ENSOANG00000008819	Ornithorhynchus_anatinus
ENSCPBP00000039475	ENSCPBG00000027202	Chrysemys_picta_bellii
ENSCABP00000030416	ENSCABG00000022253	Chelonoidis_abingdonii
ENSPSIP00000017976	ENSPSIG00000015989	Pelodiscus_sinensis
ENSAPLP00000009929	ENSAPLG00000010206	Anas_platyrhynchos_platyrhynchos
ENSABRP00000026671	ENSABRG00000022283	Anser_brachyrhynchus
ENSNMEP00000025512	ENSNMEG00000021595	Numida_meleagris
ENSGALP00000009138	ENSGALG00000005706	Gallus_gallus
ENSCPGP00000002072	ENSCPGG00000001550	Calidris_pygmaea
ENSPMJP00000017908	ENSPMJG00000013422	Parus_major
ENSLCOP00000017691	ENSLCOG00000012497	Lepidothrix_coronata
ENSFALP00000008689	ENSFALG00000008336	Ficedula_albicollis
ENSTGUP00000008119	ENSTGUG00000007878	Taeniopygia_guttata
ENSLSDP00000017526	ENSLSDG00000012545	Lonchura_striata_domestica
ENSJHYP00000020381	ENSJHYG00000015470	Junco_hyemalis
ENSCCEP00000017267	ENSCCEG00000016021	Cyanistes_caeruleus
ENSMVIP00005021296	ENSMVIG00005014979	Manacus_vitellinus
ENSSCAP00000007168	ENSSCAG00000005537	Serinus_canaria
ENSZALP00000001143	ENSZALG00000001390	Zonotrichia_albicollis
ENSCPUP00000008404	ENSCPUG00000006056	Calidris_pugnax
ENSMUNP00000017117	ENSMUNG00000013157	Melopsittacus_undulatus
ENSAHAP00000018484	ENSAHAG00000013109	Apteryx_haastii
ENSAOWP00000021371	ENSAOWG00000014437	Apteryx_owenii
ENSARWP00000024325	ENSARWG00000016569	Apteryx_rowi
ENSDNVP00000015734	ENSDNVG00000011078	Dromaius_novaehollandiae
ENSNPEP00000011263	ENSNPEG00000008458	Nothoprocta_perdicaria
ENSSPUP00000009632	ENSSPUG00000007475	Sphenodon_punctatus
ENSNSUP00000025931	ENSNSUG00000018641	Notechis_scutatus
ENSPVIP00000023601	ENSPVIG00000017826	Pogona_vitticeps
ENSCPRP00005014597	ENSCPRG00005010232	Crocodylus_porosus
ENSXETP00000018595	ENSXETG00000001661	Xenopus_tropicalis
ENSLACP00000001673	ENSLACG00000001497	Latimeria_chalumnae
ENSPKIP00000032131	ENSPKIG00000012344	Paramormyrops_kingsleyae
ENSSFOP00015027556	ENSSFOG00015017691	Scleropages_formosus
ENSCHAP00000001963	ENSCHAG00000001422	Clupea_harengus
ENSDCDP00000029966	ENSDCDG00000021148	Denticeps_clupeoides
ENSAMXP00000003893	ENSAMXG00000003811	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012128	ENSAMXG00005006590	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004485	ENSPNAG00000010922	Pygocentrus_nattereri
ENSEEEP00000019478	ENSEEEG00000009550	Electrophorus_electricus
ENSIPUP00000028722	ENSIPUG00000019393	Ictalurus_punctatus
ENSDARP00000098896	ENSDARG00000075416	Danio_rerio
ENSAOCP00000028770	ENSAOCG00000018606	Amphiprion_ocellaris
ENSAPOP00000027578	ENSAPOG00000012209	Acanthochromis_polyacanthus
ENSAPEP00000014188	ENSAPEG00000010132	Amphiprion_percula
ENSSPAP00000029880	ENSSPAG00000022481	Stegastes_partitus
ENSORLP00020027885	ENSORLG00020011065	Oryzias_latipes_ASM223471v1
ENSORLP00015034393	ENSORLG00015020354	Oryzias_latipes_ASM223469v1
ENSORLP00000000996	ENSORLG00000000816	Oryzias_latipes_ASM223467v1
ENSOMEP00000028291	ENSOMEG00000011302	Oryzias_melastigma
ENSBSLP00000024827	ENSBSLG00000012568	Betta_splendens
ENSSMAP00000018494	ENSSMAG00000011331	Scophthalmus_maximus
ENSCGOP00000007764	ENSCGOG00000003976	Cottoperca_gobio
ENSMALP00000008934	ENSMALG00000006373	Monopterus_albus
ENSXMAP00000036172	ENSXMAG00000026003	Xiphophorus_maculatus
ENSXCOP00000013134	ENSXCOG00000009955	Xiphophorus_couchianus
ENSGAFP00000012436	ENSGAFG00000008409	Gambusia_affinis
ENSPFOP00000001143	ENSPFOG00000001157	Poecilia_formosa
ENSPLAP00000004486	ENSPLAG00000006171	Poecilia_latipinna
ENSPMEP00000018358	ENSPMEG00000021281	Poecilia_mexicana
ENSPREP00000008149	ENSPREG00000005564	Poecilia_reticulata
ENSFHEP00000033720	ENSFHEG00000021041	Fundulus_heteroclitus
ENSCVAP00000008576	ENSCVAG00000010394	Cyprinodon_variegatus
ENSKMAP00000012295	ENSKMAG00000009240	Kryptolebias_marmoratus
ENSGWIP00000033925	ENSGWIG00000017530	Gouania_willdenowi
ENSACLP00000033039	ENSACLG00000022402	Astatotilapia_calliptera
ENSHBUP00000009797	ENSHBUG00000011323	Haplochromis_burtoni
ENSPNYP00000011582	ENSPNYG00000008769	Pundamilia_nyererei
ENSMZEP00005019078	ENSMZEG00005014312	Maylandia_zebra
ENSONIP00000013375	ENSONIG00000010639	Oreochromis_niloticus
ENSNBRP00000017472	ENSNBRG00000013489	Neolamprologus_brichardi
ENSACIP00000029369	ENSACIG00000022743	Amphilophus_citrinellus
ENSSLDP00000023087	ENSSLDG00000018037	Seriola_lalandi_dorsalis
ENSSDUP00000030684	ENSSDUG00000022095	Seriola_dumerili
ENSMAMP00000007535	ENSMAMG00000005138	Mastacembelus_armatus
ENSATEP00000004934	ENSATEG00000003496	Anabas_testudineus
ENSPRNP00000018130	ENSPRNG00000009560	Parambassis_ranga
ENSLBEP00000012341	ENSLBEG00000009484	Labrus_bergylta
ENSLCRP00005052648	ENSLCRG00005019769	Larimichthys_crocea
ENSTRUP00000042179	ENSTRUG00000016503	Takifugu_rubripes
ENSTNIP00000018673	ENSTNIG00000015599	Tetraodon_nigroviridis
ENSMMOP00000024945	ENSMMOG00000018952	Mola_mola
ENSLCAP00010035978	ENSLCAG00010016887	Lates_calcarifer
ENSCSEP00000009972	ENSCSEG00000006402	Cynoglossus_semilaevis
ENSPMGP00000025671	ENSPMGG00000020680	Periophthalmus_magnuspinnatus
ENSGACP00000018564	ENSGACG00000014058	Gasterosteus_aculeatus
ENSHCOP00000015106	ENSHCOG00000018636	Hippocampus_comes
ENSGMOP00000001935	ENSGMOG00000001836	Gadus_morhua
ENSHHUP00000034584	ENSHHUG00000021737	Hucho_hucho
ENSHHUP00000077778	ENSHHUG00000045405	Hucho_hucho
ENSELUP00000002245	ENSELUG00000003615	Esox_lucius
ENSLOCP00000004478	ENSLOCG00000003759	Lepisosteus_oculatus
ENSECRP00000031623	ENSECRG00000021414	Erpetoichthys_calabaricus
ENSPMAP00000003360	ENSPMAG00000003087	Petromyzon_marinus
ENSEBUP00000015279	ENSEBUG00000009635	Eptatretus_burgeri
ENSCMIP00000025053	ENSCMIG00000011040	Callorhinchus_milii
ENSSMRP00000027281	ENSSMRG00000021031	Salvator_merianae
ENSCINP00000011275	ENSCING00000005459	Ciona_intestinalis	ENSCINT00000011275
ENSCSAVP00000015068	ENSCSAVG00000008834	Ciona_savignyi	ENSCSAVT00000015242
YGL018C_mRNA	YGL018C	Saccharomyces_cerevisiae_strain_S288C
