ENSPCIP00000023608	ENSPCIG00000017896	Phascolarctos_cinereus
ENSPTEP00000007582	ENSPTEG00000008600	Piliocolobus_tephrosceles
ENSCANP00000037101	ENSCANG00000042208	Colobus_angolensis_palliatus
ENSRBIP00000023274	ENSRBIG00000035539	Rhinopithecus_bieti
ENSRROP00000006089	ENSRROG00000024415	Rhinopithecus_roxellana
ENSCCAP00000021076	ENSCCAG00000028347	Cebus_capucinus_imitator
ENSSBOP00000028361	ENSSBOG00000030564	Saimiri_boliviensis_boliviensis
ENSCJAP00000056130	ENSCJAG00000046790	Callithrix_jacchus
ENSANAP00000022287	ENSANAG00000028892	Aotus_nancymaae
ENSTSYP00000005534	ENSTSYG00000006016	Carlito_syrichta
ENSBIXP00000015623	ENSBIXG00000020065	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000038860	ENSBTAG00000006352	Bos_taurus
ENSBIXP00005013601	ENSBIXG00005018021	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000033085	ENSBMUG00000024716	Bos_mutus
ENSBBBP00000010535	ENSBBBG00000018692	Bison_bison_bison
ENSCHIP00000001021	ENSCHIG00000000961	Capra_hircus
ENSOARP00000008550	ENSOARG00000007966	Ovis_aries
ENSTTRP00000012722	ENSTTRG00000013408	Tursiops_truncatus
ENSSSCP00000035817	ENSSSCG00000039212	Sus_scrofa_strain_reference
ENSECAP00000011771	ENSECAG00000013810	Equus_caballus
ENSEASP00005033718	ENSEASG00005023082	Equus_asinus_asinus
ENSMLUP00000006981	ENSMLUG00000007626	Myotis_lucifugus
ENSPVAP00000016414	ENSPVAG00000017398	Pteropus_vampyrus
ENSUMAP00000029725	ENSUMAG00000021466	Ursus_maritimus
ENSUAMP00000002323	ENSUAMG00000001903	Ursus_americanus
ENSAMEP00000002174	ENSAMEG00000002048	Ailuropoda_melanoleuca
ENSNVIP00000024167	ENSNVIG00000018686	Neovison_vison
ENSMPUP00000008670	ENSMPUG00000008741	Mustela_putorius_furo
ENSCAFP00020002660	ENSCAFG00020002182	Canis_lupus_dingo
ENSCAFP00000019510	ENSCAFG00000013222	Canis_lupus_familiaris
ENSVVUP00000020242	ENSVVUG00000014905	Vulpes_vulpes
ENSPPRP00000029692	ENSPPRG00000022447	Panthera_pardus
ENSPTIP00000021329	ENSPTIG00000018497	Panthera_tigris_altaica
ENSFCAP00000035488	ENSFCAG00000001189	Felis_catus
ENSEEUP00000003810	ENSEEUG00000004157	Erinaceus_europaeus
ENSPCAP00000004826	ENSPCAG00000005084	Procavia_capensis
ENSLAFP00000023443	ENSLAFG00000022251	Loxodonta_africana
ENSDNOP00000029022	ENSDNOG00000032037	Dasypus_novemcinctus
ENSOANP00000007784	ENSOANG00000004914	Ornithorhynchus_anatinus
ENSGAGP00000033979	ENSGAGG00000024142	Gopherus_agassizii
ENSCABP00000001041	ENSCABG00000000863	Chelonoidis_abingdonii
ENSCPBP00000039519	ENSCPBG00000027220	Chrysemys_picta_bellii
ENSPSIP00000011346	ENSPSIG00000010265	Pelodiscus_sinensis
ENSARWP00000014041	ENSARWG00000009721	Apteryx_rowi
ENSAOWP00000001513	ENSAOWG00000001065	Apteryx_owenii
ENSAHAP00000003524	ENSAHAG00000002758	Apteryx_haastii
ENSDNVP00000021614	ENSDNVG00000015093	Dromaius_novaehollandiae
ENSNPEP00000012667	ENSNPEG00000009460	Nothoprocta_perdicaria
ENSAPLP00000007054	ENSAPLG00000007386	Anas_platyrhynchos_platyrhynchos
ENSABRP00000007105	ENSABRG00000006421	Anser_brachyrhynchus
ENSGALP00000056802	ENSGALG00000005932	Gallus_gallus
ENSMGAP00000006634	ENSMGAG00000006569	Meleagris_gallopavo
ENSCJPP00005003522	ENSCJPG00005003679	Coturnix_japonica
ENSNMEP00000018445	ENSNMEG00000016045	Numida_meleagris
ENSJHYP00000016474	ENSJHYG00000012587	Junco_hyemalis
ENSZALP00000011936	ENSZALG00000010053	Zonotrichia_albicollis
ENSMVIP00005006373	ENSMVIG00005004831	Manacus_vitellinus
ENSLCOP00000019409	ENSLCOG00000013737	Lepidothrix_coronata
ENSSCAP00000020232	ENSSCAG00000014565	Serinus_canaria
ENSTGUP00000007575	ENSTGUG00000007315	Taeniopygia_guttata
ENSTGUP00000014599	ENSTGUG00000014218	Taeniopygia_guttata
ENSLSDP00000008489	ENSLSDG00000006345	Lonchura_striata_domestica
ENSFALP00000010801	ENSFALG00000010354	Ficedula_albicollis
ENSPMJP00000008965	ENSPMJG00000007233	Parus_major
ENSCCEP00000024231	ENSCCEG00000021577	Cyanistes_caeruleus
ENSMUNP00000009571	ENSMUNG00000007559	Melopsittacus_undulatus
ENSCPGP00000014531	ENSCPGG00000010281	Calidris_pygmaea
ENSCPUP00000009488	ENSCPUG00000006752	Calidris_pugnax
ENSCPRP00005008407	ENSCPRG00005005983	Crocodylus_porosus
ENSACAP00000006146	ENSACAG00000006249	Anolis_carolinensis
ENSPVIP00000020818	ENSPVIG00000015866	Pogona_vitticeps
ENSNSUP00000010231	ENSNSUG00000007787	Notechis_scutatus
ENSSMRP00000017920	ENSSMRG00000013968	Salvator_merianae
ENSSPUP00000000832	ENSSPUG00000000654	Sphenodon_punctatus
ENSXETP00000019572	ENSXETG00000001227	Xenopus_tropicalis
ENSLACP00000002889	ENSLACG00000002582	Latimeria_chalumnae
ENSSFOP00015026023	ENSSFOG00015016732	Scleropages_formosus
ENSPKIP00000021177	ENSPKIG00000005600	Paramormyrops_kingsleyae
ENSPLAP00000015528	ENSPLAG00000019512	Poecilia_latipinna
ENSPFOP00000016162	ENSPFOG00000016047	Poecilia_formosa
ENSPMEP00000014202	ENSPMEG00000000370	Poecilia_mexicana
ENSPREP00000007715	ENSPREG00000005256	Poecilia_reticulata
ENSXMAP00000033263	ENSXMAG00000027801	Xiphophorus_maculatus
ENSXCOP00000000107	ENSXCOG00000000085	Xiphophorus_couchianus
ENSFHEP00000028160	ENSFHEG00000012145	Fundulus_heteroclitus
ENSCVAP00000013212	ENSCVAG00000015820	Cyprinodon_variegatus
ENSKMAP00000019255	ENSKMAG00000014311	Kryptolebias_marmoratus
ENSORLP00000030510	ENSORLG00000002252	Oryzias_latipes_ASM223467v1
ENSORLP00020019384	ENSORLG00020020374	Oryzias_latipes_ASM223471v1
ENSORLP00015030923	ENSORLG00015014883	Oryzias_latipes_ASM223469v1
ENSOMEP00000027774	ENSOMEG00000010463	Oryzias_melastigma
ENSMZEP00005029759	ENSMZEG00005022199	Maylandia_zebra
ENSHBUP00000024852	ENSHBUG00000006494	Haplochromis_burtoni
ENSACLP00000009322	ENSACLG00000006368	Astatotilapia_calliptera
ENSPNYP00000011657	ENSPNYG00000008802	Pundamilia_nyererei
ENSNBRP00000011036	ENSNBRG00000008561	Neolamprologus_brichardi
ENSONIP00000000635	ENSONIG00000000499	Oreochromis_niloticus
ENSACIP00000008458	ENSACIG00000006611	Amphilophus_citrinellus
ENSAOCP00000021670	ENSAOCG00000006647	Amphiprion_ocellaris
ENSAPOP00000007235	ENSAPOG00000009155	Acanthochromis_polyacanthus
ENSSPAP00000028678	ENSSPAG00000021540	Stegastes_partitus
ENSPRNP00000044608	ENSPRNG00000021666	Parambassis_ranga
ENSSMAP00000001629	ENSSMAG00000001033	Scophthalmus_maximus
ENSBSLP00000048224	ENSBSLG00000022714	Betta_splendens
ENSLBEP00000036399	ENSLBEG00000027229	Labrus_bergylta
ENSGACP00000017495	ENSGACG00000013224	Gasterosteus_aculeatus
ENSSLDP00000019936	ENSSLDG00000015611	Seriola_lalandi_dorsalis
ENSATEP00000000148	ENSATEG00000000159	Anabas_testudineus
ENSLCRP00005052127	ENSLCRG00005019604	Larimichthys_crocea
ENSMALP00000002691	ENSMALG00000001979	Monopterus_albus
ENSLCAP00010003225	ENSLCAG00010001677	Lates_calcarifer
ENSHHUP00000010596	ENSHHUG00000006481	Hucho_hucho
ENSHHUP00000010591	ENSHHUG00000006478	Hucho_hucho
ENSGMOP00000006710	ENSGMOG00000006285	Gadus_morhua
ENSSDUP00000019422	ENSSDUG00000014167	Seriola_dumerili
ENSHCOP00000025063	ENSHCOG00000014939	Hippocampus_comes
ENSGWIP00000008396	ENSGWIG00000004955	Gouania_willdenowi
ENSMMOP00000023149	ENSMMOG00000017617	Mola_mola
ENSTNIP00000005677	ENSTNIG00000003105	Tetraodon_nigroviridis
ENSAPEP00000024090	ENSAPEG00000017130	Amphiprion_percula
ENSAPEP00000024117	ENSAPEG00000017141	Amphiprion_percula
ENSCSEP00000005336	ENSCSEG00000003436	Cynoglossus_semilaevis
ENSPMGP00000013051	ENSPMGG00000010757	Periophthalmus_magnuspinnatus
ENSMAMP00000024096	ENSMAMG00000016167	Mastacembelus_armatus
ENSTRUP00000004880	ENSTRUG00000002124	Takifugu_rubripes
ENSSDUP00000000986	ENSSDUG00000000803	Seriola_dumerili
ENSSDUP00000000968	ENSSDUG00000000796	Seriola_dumerili
ENSSDUP00000019435	ENSSDUG00000014174	Seriola_dumerili
ENSHBUP00000011699	ENSHBUG00000013372	Haplochromis_burtoni
ENSHBUP00000011696	ENSHBUG00000000392	Haplochromis_burtoni
ENSGAFP00000003004	ENSGAFG00000002051	Gambusia_affinis
ENSGAFP00000003029	ENSGAFG00000002071	Gambusia_affinis
ENSPMEP00000000142	ENSPMEG00000000901	Poecilia_mexicana
ENSSPAP00000012320	ENSSPAG00000009358	Stegastes_partitus
ENSEASP00005033723	ENSEASG00005023083	Equus_asinus_asinus
ENSPMGP00000022176	ENSPMGG00000017944	Periophthalmus_magnuspinnatus
ENSPMGP00000022181	ENSPMGG00000017945	Periophthalmus_magnuspinnatus
ENSPRNP00000025523	ENSPRNG00000012937	Parambassis_ranga
ENSSPAP00000012334	ENSSPAG00000009365	Stegastes_partitus
ENSHHUP00000044742	ENSHHUG00000027366	Hucho_hucho
ENSSFOP00015031874	ENSSFOG00015020418	Scleropages_formosus
ENSCSEP00000009012	ENSCSEG00000005774	Cynoglossus_semilaevis
ENSPMGP00000016036	ENSPMGG00000013157	Periophthalmus_magnuspinnatus
ENSHHUP00000049099	ENSHHUG00000029752	Hucho_hucho
ENSCPUP00000004529	ENSCPUG00000003350	Calidris_pugnax
ENSHHUP00000027977	ENSHHUG00000017781	Hucho_hucho
ENSHHUP00000044735	ENSHHUG00000027360	Hucho_hucho
ENSHHUP00000043078	ENSHHUG00000026486	Hucho_hucho
ENSELUP00000013709	ENSELUG00000013803	Esox_lucius
ENSDCDP00000024478	ENSDCDG00000018365	Denticeps_clupeoides
ENSCHAP00000016621	ENSCHAG00000008243	Clupea_harengus
ENSAMXP00000013769	ENSAMXG00000013383	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005035205	ENSAMXG00005016792	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015129	ENSPNAG00000021217	Pygocentrus_nattereri
ENSIPUP00000032672	ENSIPUG00000021964	Ictalurus_punctatus
ENSEEEP00000048325	ENSEEEG00000022760	Electrophorus_electricus
ENSDARP00000120661	ENSDARG00000074030	Danio_rerio
ENSGWIP00000042900	ENSGWIG00000021483	Gouania_willdenowi
ENSPNYP00000031968	ENSPNYG00000024123	Pundamilia_nyererei
ENSGACP00000016935	ENSGACG00000012816	Gasterosteus_aculeatus
ENSXCOP00000003420	ENSXCOG00000002689	Xiphophorus_couchianus
ENSXMAP00000012886	ENSXMAG00000012857	Xiphophorus_maculatus
ENSPREP00000012338	ENSPREG00000008330	Poecilia_reticulata
ENSPFOP00000025273	ENSPFOG00000017045	Poecilia_formosa
ENSPLAP00000002728	ENSPLAG00000004097	Poecilia_latipinna
ENSGAFP00000022096	ENSGAFG00000014915	Gambusia_affinis
ENSFHEP00000027637	ENSFHEG00000011262	Fundulus_heteroclitus
ENSCVAP00000009399	ENSCVAG00000011340	Cyprinodon_variegatus
ENSKMAP00000024141	ENSKMAG00000017881	Kryptolebias_marmoratus
ENSORLP00000024992	ENSORLG00000020139	Oryzias_latipes_ASM223467v1
ENSORLP00020002699	ENSORLG00020003469	Oryzias_latipes_ASM223471v1
ENSORLP00015032770	ENSORLG00015017804	Oryzias_latipes_ASM223469v1
ENSOMEP00000009800	ENSOMEG00000011037	Oryzias_melastigma
ENSHCOP00000024162	ENSHCOG00000013298	Hippocampus_comes
ENSMMOP00000023014	ENSMMOG00000017509	Mola_mola
ENSMAMP00000013032	ENSMAMG00000008811	Mastacembelus_armatus
ENSATEP00000000342	ENSATEG00000000118	Anabas_testudineus
ENSTRUP00000017359	ENSTRUG00000007068	Takifugu_rubripes
ENSTNIP00000006988	ENSTNIG00000004354	Tetraodon_nigroviridis
ENSCSEP00000007149	ENSCSEG00000004621	Cynoglossus_semilaevis
ENSACIP00000017669	ENSACIG00000013712	Amphilophus_citrinellus
ENSAOCP00000022145	ENSAOCG00000000400	Amphiprion_ocellaris
ENSAOCP00000004067	ENSAOCG00000007435	Amphiprion_ocellaris
ENSAPEP00000020685	ENSAPEG00000014781	Amphiprion_percula
ENSAPOP00000013803	ENSAPOG00000016606	Acanthochromis_polyacanthus
ENSPRNP00000005553	ENSPRNG00000003257	Parambassis_ranga
ENSMZEP00005024851	ENSMZEG00005018555	Maylandia_zebra
ENSACLP00000006252	ENSACLG00000004223	Astatotilapia_calliptera
ENSNBRP00000028349	ENSNBRG00000021588	Neolamprologus_brichardi
ENSONIP00000014653	ENSONIG00000011639	Oreochromis_niloticus
ENSLCRP00005059160	ENSLCRG00005021923	Larimichthys_crocea
ENSLCAP00010016267	ENSLCAG00010007719	Lates_calcarifer
ENSSLDP00000032115	ENSSLDG00000024654	Seriola_lalandi_dorsalis
ENSCGOP00000006109	ENSCGOG00000003181	Cottoperca_gobio
ENSSMAP00000005287	ENSSMAG00000003257	Scophthalmus_maximus
ENSBSLP00000051937	ENSBSLG00000024513	Betta_splendens
ENSMALP00000030965	ENSMALG00000021385	Monopterus_albus
ENSMMOP00000021942	ENSMMOG00000016683	Mola_mola
ENSGMOP00000009703	ENSGMOG00000009083	Gadus_morhua
ENSHHUP00000049087	ENSHHUG00000029743	Hucho_hucho
ENSHHUP00000049072	ENSHHUG00000029732	Hucho_hucho
ENSHHUP00000040454	ENSHHUG00000024961	Hucho_hucho
ENSELUP00000029945	ENSELUG00000007011	Esox_lucius
ENSPKIP00000011260	ENSPKIG00000018425	Paramormyrops_kingsleyae
ENSCHAP00000061652	ENSCHAG00000027487	Clupea_harengus	ENSCHAT00000066366
ENSDCDP00000043212	ENSDCDG00000027649	Denticeps_clupeoides	ENSDCDT00000054293
ENSAMXP00005024417	ENSAMXG00005011915	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000054120	ENSAMXG00000002473	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000003023	ENSPNAG00000009411	Pygocentrus_nattereri
ENSIPUP00000015062	ENSIPUG00000010235	Ictalurus_punctatus
ENSEEEP00000023756	ENSEEEG00000011507	Electrophorus_electricus
ENSDARP00000136943	ENSDARG00000102879	Danio_rerio
ENSLOCP00000006312	ENSLOCG00000005236	Lepisosteus_oculatus
ENSECRP00000012162	ENSECRG00000008019	Erpetoichthys_calabaricus
ENSCGOP00000045031	ENSCGOG00000020211	Cottoperca_gobio
ENSGWIP00000027515	ENSGWIG00000014390	Gouania_willdenowi
ENSCMIP00000038437	ENSCMIG00000016126	Callorhinchus_milii
ENSEBUP00000023387	ENSEBUG00000014387	Eptatretus_burgeri
ENSEBUP00000023063	ENSEBUG00000014210	Eptatretus_burgeri
ENSPMAP00000001252	ENSPMAG00000001124	Petromyzon_marinus
