ENSACAP00000021629	ENSACAG00000002015	Anolis_carolinensis
ENSMMOP00000020599	ENSMMOG00000015678	Mola_mola
ENSLBEP00000016016	ENSLBEG00000012406	Labrus_bergylta
ENSATEP00000026255	ENSATEG00000018192	Anabas_testudineus
ENSMALP00000032117	ENSMALG00000022143	Monopterus_albus
ENSSPAP00000018264	ENSSPAG00000013785	Stegastes_partitus
ENSSPAP00000018258	ENSSPAG00000013782	Stegastes_partitus
ENSAPEP00000012202	ENSAPEG00000008712	Amphiprion_percula
ENSAOCP00000001325	ENSAOCG00000004290	Amphiprion_ocellaris
ENSAPOP00000007279	ENSAPOG00000009239	Acanthochromis_polyacanthus
ENSPRNP00000054254	ENSPRNG00000025511	Parambassis_ranga
ENSHBUP00000001147	ENSHBUG00000002326	Haplochromis_burtoni
ENSACLP00000037488	ENSACLG00000025382	Astatotilapia_calliptera
ENSMZEP00005003103	ENSMZEG00005002413	Maylandia_zebra
ENSPNYP00000031058	ENSPNYG00000023422	Pundamilia_nyererei
ENSNBRP00000029824	ENSNBRG00000022704	Neolamprologus_brichardi
ENSONIP00000007361	ENSONIG00000005843	Oreochromis_niloticus
ENSACIP00000012595	ENSACIG00000009840	Amphilophus_citrinellus
ENSKMAP00000026901	ENSKMAG00000019958	Kryptolebias_marmoratus
ENSFHEP00000018774	ENSFHEG00000020655	Fundulus_heteroclitus
ENSSDUP00000006155	ENSSDUG00000004555	Seriola_dumerili
ENSSLDP00000031317	ENSSLDG00000024075	Seriola_lalandi_dorsalis
ENSMAMP00000005488	ENSMAMG00000003722	Mastacembelus_armatus
ENSCSEP00000006128	ENSCSEG00000003948	Cynoglossus_semilaevis
ENSTRUP00000045991	ENSTRUG00000017938	Takifugu_rubripes
ENSGACP00000010730	ENSGACG00000008112	Gasterosteus_aculeatus
ENSLCAP00010037064	ENSLCAG00010017349	Lates_calcarifer
ENSSMAP00000002363	ENSSMAG00000001482	Scophthalmus_maximus
ENSPFOP00000018498	ENSPFOG00000018398	Poecilia_formosa
ENSPMEP00000027856	ENSPMEG00000012537	Poecilia_mexicana
ENSPLAP00000029368	ENSPLAG00000019546	Poecilia_latipinna
ENSPREP00000013912	ENSPREG00000009443	Poecilia_reticulata
ENSXMAP00000030162	ENSXMAG00000021757	Xiphophorus_maculatus
ENSGAFP00000003095	ENSGAFG00000002113	Gambusia_affinis
ENSXCOP00000002102	ENSXCOG00000001685	Xiphophorus_couchianus
ENSCVAP00000021051	ENSCVAG00000002838	Cyprinodon_variegatus
ENSORLP00015011697	ENSORLG00015012517	Oryzias_latipes_ASM223469v1
ENSORLP00000014193	ENSORLG00000011330	Oryzias_latipes_ASM223467v1
ENSORLP00020032157	ENSORLG00020017548	Oryzias_latipes_ASM223471v1
ENSOMEP00000035384	ENSOMEG00000022631	Oryzias_melastigma
ENSGWIP00000039986	ENSGWIG00000020244	Gouania_willdenowi
ENSHCOP00000002859	ENSHCOG00000004097	Hippocampus_comes
ENSPMGP00000005986	ENSPMGG00000005033	Periophthalmus_magnuspinnatus
ENSGMOP00000005235	ENSGMOG00000004958	Gadus_morhua
ENSHHUP00000091049	ENSHHUG00000052541	Hucho_hucho
ENSHHUP00000042943	ENSHHUG00000026408	Hucho_hucho
ENSELUP00000031987	ENSELUG00000009661	Esox_lucius
ENSHHUP00000091053	ENSHHUG00000052542	Hucho_hucho
ENSHHUP00000042957	ENSHHUG00000026415	Hucho_hucho
ENSELUP00000008971	ENSELUG00000009645	Esox_lucius
ENSDCDP00000008218	ENSDCDG00000004214	Denticeps_clupeoides
ENSECRP00000002361	ENSECRG00000001614	Erpetoichthys_calabaricus
ENSCMIP00000035451	ENSCMIG00000014999	Callorhinchus_milii
FBpp0084247	FBgn0039291	Drosophila_melanogaster
C13F10.5.1	WBGene00015744	Caenorhabditis_elegans_strain_N2
