ENSVURP00010018348	ENSVURG00010013983	Vombatus_ursinus
ENSLAFP00000014937	ENSLAFG00000017814	Loxodonta_africana
ENSPCAP00000009827	ENSPCAG00000010537	Procavia_capensis
ENSETEP00000001963	ENSETEG00000002414	Echinops_telfairi
ENSOANP00000017713	ENSOANG00000011180	Ornithorhynchus_anatinus
ENSACAP00000003502	ENSACAG00000003589	Anolis_carolinensis
ENSPVIP00000022113	ENSPVIG00000016717	Pogona_vitticeps
ENSNSUP00000021182	ENSNSUG00000015380	Notechis_scutatus
ENSSMRP00000018939	ENSSMRG00000014756	Salvator_merianae
ENSSPUP00000015336	ENSSPUG00000011833	Sphenodon_punctatus
ENSCPGP00000022753	ENSCPGG00000015800	Calidris_pygmaea
ENSCPUP00000026425	ENSCPUG00000017795	Calidris_pugnax
ENSMUNP00000004501	ENSMUNG00000003729	Melopsittacus_undulatus
ENSMVIP00005011038	ENSMVIG00005008109	Manacus_vitellinus
ENSLCOP00000017671	ENSLCOG00000012487	Lepidothrix_coronata
ENSSCAP00000019569	ENSSCAG00000014124	Serinus_canaria
ENSZALP00000011397	ENSZALG00000009616	Zonotrichia_albicollis
ENSFALP00000011712	ENSFALG00000011230	Ficedula_albicollis
ENSPMJP00000019233	ENSPMJG00000014424	Parus_major
ENSGALP00000068143	ENSGALG00000037504	Gallus_gallus
ENSMGAP00000001633	ENSMGAG00000002064	Meleagris_gallopavo
ENSCJPP00005000718	ENSCJPG00005000800	Coturnix_japonica
ENSNMEP00000010965	ENSNMEG00000010339	Numida_meleagris
ENSARWP00000021607	ENSARWG00000014744	Apteryx_rowi
ENSAHAP00000025403	ENSAHAG00000017718	Apteryx_haastii
ENSAOWP00000016263	ENSAOWG00000011049	Apteryx_owenii
ENSDNVP00000008295	ENSDNVG00000005899	Dromaius_novaehollandiae
ENSABRP00000024484	ENSABRG00000020489	Anser_brachyrhynchus
ENSAPLP00000021778	ENSAPLG00000026682	Anas_platyrhynchos_platyrhynchos
ENSLSDP00000011948	ENSLSDG00000008770	Lonchura_striata_domestica
ENSTGUP00000007197	ENSTGUG00000006976	Taeniopygia_guttata
ENSJHYP00000009121	ENSJHYG00000007229	Junco_hyemalis
ENSNPEP00000020853	ENSNPEG00000015491	Nothoprocta_perdicaria
ENSCPRP00005019842	ENSCPRG00005013847	Crocodylus_porosus
ENSCABP00000020750	ENSCABG00000015303	Chelonoidis_abingdonii
ENSGAGP00000027951	ENSGAGG00000020299	Gopherus_agassizii
ENSCPBP00000029631	ENSCPBG00000020882	Chrysemys_picta_bellii
ENSXETP00000013459	ENSXETG00000001029	Xenopus_tropicalis
ENSTRUP00000016347	ENSTRUG00000006652	Takifugu_rubripes
ENSTNIP00000001795	ENSTNIG00000000410	Tetraodon_nigroviridis
ENSGACP00000014320	ENSGACG00000010814	Gasterosteus_aculeatus
ENSGWIP00000036369	ENSGWIG00000018743	Gouania_willdenowi
ENSCSEP00000001209	ENSCSEG00000000835	Cynoglossus_semilaevis
ENSAPOP00000003718	ENSAPOG00000005312	Acanthochromis_polyacanthus
ENSSPAP00000018569	ENSSPAG00000014002	Stegastes_partitus
ENSPMGP00000004455	ENSPMGG00000003755	Periophthalmus_magnuspinnatus
ENSHCOP00000001998	ENSHCOG00000003067	Hippocampus_comes
ENSMMOP00000009676	ENSMMOG00000007492	Mola_mola
ENSPMEP00000002915	ENSPMEG00000003982	Poecilia_mexicana
ENSPFOP00000010456	ENSPFOG00000010432	Poecilia_formosa
ENSPLAP00000023470	ENSPLAG00000008873	Poecilia_latipinna
ENSPREP00000004475	ENSPREG00000003160	Poecilia_reticulata
ENSXMAP00000016916	ENSXMAG00000016873	Xiphophorus_maculatus
ENSXCOP00000017744	ENSXCOG00000013370	Xiphophorus_couchianus
ENSGAFP00000029160	ENSGAFG00000019673	Gambusia_affinis
ENSFHEP00000005424	ENSFHEG00000006417	Fundulus_heteroclitus
ENSCVAP00000008170	ENSCVAG00000009925	Cyprinodon_variegatus
ENSKMAP00000004750	ENSKMAG00000003627	Kryptolebias_marmoratus
ENSATEP00000015883	ENSATEG00000011017	Anabas_testudineus
ENSBSLP00000053680	ENSBSLG00000025220	Betta_splendens
ENSSLDP00000030224	ENSSLDG00000023299	Seriola_lalandi_dorsalis
ENSSDUP00000025496	ENSSDUG00000018494	Seriola_dumerili
ENSMALP00000002273	ENSMALG00000001705	Monopterus_albus
ENSMAMP00000032613	ENSMAMG00000021946	Mastacembelus_armatus
ENSORLP00000005515	ENSORLG00000004395	Oryzias_latipes_ASM223467v1
ENSORLP00015017684	ENSORLG00015018735	Oryzias_latipes_ASM223469v1
ENSORLP00020011926	ENSORLG00020012869	Oryzias_latipes_ASM223471v1
ENSOMEP00000011022	ENSOMEG00000012326	Oryzias_melastigma
ENSSMAP00000029946	ENSSMAG00000018357	Scophthalmus_maximus
ENSACLP00000035813	ENSACLG00000024247	Astatotilapia_calliptera
ENSMZEP00005036704	ENSMZEG00005027365	Maylandia_zebra
ENSHBUP00000028977	ENSHBUG00000013119	Haplochromis_burtoni
ENSPNYP00000000529	ENSPNYG00000000412	Pundamilia_nyererei
ENSNBRP00000016542	ENSNBRG00000012768	Neolamprologus_brichardi
ENSONIP00000001225	ENSONIG00000000967	Oreochromis_niloticus
ENSACIP00000012862	ENSACIG00000010019	Amphilophus_citrinellus
ENSLCAP00010046778	ENSLCAG00010021682	Lates_calcarifer
ENSAPEP00000003432	ENSAPEG00000002451	Amphiprion_percula
ENSAOCP00000015462	ENSAOCG00000020285	Amphiprion_ocellaris
ENSPRNP00000049218	ENSPRNG00000023483	Parambassis_ranga
ENSLCRP00005019829	ENSLCRG00005008106	Larimichthys_crocea
ENSLBEP00000036992	ENSLBEG00000027625	Labrus_bergylta
ENSCGOP00000051212	ENSCGOG00000022680	Cottoperca_gobio
ENSGMOP00000007210	ENSGMOG00000006770	Gadus_morhua
ENSHHUP00000062979	ENSHHUG00000037232	Hucho_hucho
ENSHHUP00000028653	ENSHHUG00000018263	Hucho_hucho
ENSELUP00000028382	ENSELUG00000004886	Esox_lucius
ENSAMXP00000021362	ENSAMXG00000020741	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000021362
ENSAMXP00005015727	ENSAMXG00005008266	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004340	ENSPNAG00000010792	Pygocentrus_nattereri
ENSEEEP00000025399	ENSEEEG00000012326	Electrophorus_electricus
ENSIPUP00000021538	ENSIPUG00000014596	Ictalurus_punctatus
ENSDARP00000093287	ENSDARG00000037079	Danio_rerio
ENSDCDP00000009158	ENSDCDG00000004605	Denticeps_clupeoides	ENSDCDT00000010090
ENSCHAP00000031523	ENSCHAG00000015041	Clupea_harengus	ENSCHAT00000034173
ENSPKIP00000004797	ENSPKIG00000021747	Paramormyrops_kingsleyae
ENSSFOP00015027251	ENSSFOG00015017484	Scleropages_formosus
ENSLOCP00000018928	ENSLOCG00000015379	Lepisosteus_oculatus
ENSECRP00000026123	ENSECRG00000017647	Erpetoichthys_calabaricus
ENSLACP00000013986	ENSLACG00000012314	Latimeria_chalumnae
ENSCMIP00000005745	ENSCMIG00000003322	Callorhinchus_milii
ENSEBUP00000009002	ENSEBUG00000005806	Eptatretus_burgeri
ENSCINP00000012149	ENSCING00000005883	Ciona_intestinalis
FBpp0082287	FBgn0038170	Drosophila_melanogaster
Y108G3AL.3a.1	WBGene00022435	Caenorhabditis_elegans_strain_N2
