FBpp0082540	FBgn0038319	Drosophila_melanogaster	FBtr0083084
B0205.11.1	WBGene00015025	Caenorhabditis_elegans_strain_N2	B0205.11.1
ENSACAP00000008748	ENSACAG00000008908	Anolis_carolinensis
ENSCCAP00000007873	ENSCCAG00000021688	Cebus_capucinus_imitator
ENSSBOP00000004213	ENSSBOG00000018541	Saimiri_boliviensis_boliviensis
ENSCJAP00000052677	ENSCJAG00000007926	Callithrix_jacchus
ENSANAP00000009089	ENSANAG00000022559	Aotus_nancymaae
ENSTSYP00000024907	ENSTSYG00000006296	Carlito_syrichta
ENSOGAP00000018053	ENSOGAG00000001834	Otolemur_garnettii
ENSOGAP00000021698	ENSOGAG00000030456	Otolemur_garnettii
ENSPCOP00000002234	ENSPCOG00000006826	Propithecus_coquereli
ENSMICP00000019900	ENSMICG00000010669	Microcebus_murinus
ENSPSMP00000004808	ENSPSMG00000003757	Prolemur_simus
ENSMUSP00000029786	ENSMUSG00000028140	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000002502	ENSMSIG00000002348	Mus_spicilegus
MGP_CAROLIEiJ_P0058990	MGP_CAROLIEiJ_G0025312	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0061346	MGP_SPRETEiJ_G0026254	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0069943	MGP_PahariEiJ_G0026755	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000028316	ENSRNOG00000020869	Rattus_norvegicus
ENSMUGP00000003043	ENSMUGG00000002864	Meriones_unguiculatus
ENSCGRP00015027905	ENSCGRG00015021158	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001017661	ENSCGRG00001017649	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000010480	ENSCGRG00000007695	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000022385	ENSMAUG00000019833	Mesocricetus_auratus
ENSPEMP00000010371	ENSPEMG00000011374	Peromyscus_maniculatus_bairdii
ENSMOCP00000003742	ENSMOCG00000002992	Microtus_ochrogaster
ENSNGAP00000007298	ENSNGAG00000010578	Nannospalax_galili
ENSJJAP00000017136	ENSJJAG00000018784	Jaculus_jaculus
ENSDORP00000020128	ENSDORG00000015320	Dipodomys_ordii
ENSCLAP00000000564	ENSCLAG00000000458	Chinchilla_lanigera
ENSODEP00000014836	ENSODEG00000010962	Octodon_degus
ENSCPOP00000015760	ENSCPOG00000021168	Cavia_porcellus
ENSHGLP00000006603	ENSHGLG00000004827	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012525	ENSHGLG00100009279	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020437	ENSFDAG00000008439	Fukomys_damarensis
ENSMMMP00000021016	ENSMMMG00000018501	Marmota_marmota_marmota
ENSSDAP00000009913	ENSSDAG00000009036	Spermophilus_dauricus
ENSSDAP00000011776	ENSSDAG00000010621	Spermophilus_dauricus
ENSUPAP00010005923	ENSUPAG00010004792	Urocitellus_parryii
ENSSTOP00000015947	ENSSTOG00000020141	Ictidomys_tridecemlineatus
ENSTBEP00000009374	ENSTBEG00000010836	Tupaia_belangeri
ENSPVAP00000004950	ENSPVAG00000005232	Pteropus_vampyrus
ENSCHIP00000008706	ENSCHIG00000011797	Capra_hircus
ENSOARP00000022615	ENSOARG00000021042	Ovis_aries
ENSBIXP00000040939	ENSBIXG00000025108	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005045319	ENSBIXG00005005138	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000001054	ENSBTAG00000000797	Bos_taurus
ENSBMUP00000033115	ENSBMUG00000024735	Bos_mutus
ENSBBBP00000020158	ENSBBBG00000002933	Bison_bison_bison
ENSTTRP00000002950	ENSTTRG00000003147	Tursiops_truncatus
ENSSSCP00000026577	ENSSSCG00000028343	Sus_scrofa_strain_reference
ENSVPAP00000000612	ENSVPAG00000000664	Vicugna_pacos
ENSUAMP00000025122	ENSUAMG00000019587	Ursus_americanus
ENSUMAP00000001876	ENSUMAG00000001723	Ursus_maritimus
ENSAMEP00000000523	ENSAMEG00000000491	Ailuropoda_melanoleuca
ENSMPUP00000003561	ENSMPUG00000003590	Mustela_putorius_furo
ENSNVIP00000018525	ENSNVIG00000014498	Neovison_vison
ENSCAFP00020012046	ENSCAFG00020009687	Canis_lupus_dingo
ENSCAFP00000018884	ENSCAFG00000046244	Canis_lupus_familiaris
ENSCAFP00020020083	ENSCAFG00020015940	Canis_lupus_dingo
ENSCAFP00000046096	ENSCAFG00000002473	Canis_lupus_familiaris
ENSVVUP00000017871	ENSVVUG00000013099	Vulpes_vulpes
ENSPPRP00000008923	ENSPPRG00000003556	Panthera_pardus
ENSPTIP00000019131	ENSPTIG00000017020	Panthera_tigris_altaica
ENSFCAP00000048988	ENSFCAG00000043355	Felis_catus
ENSEASP00005007157	ENSEASG00005005246	Equus_asinus_asinus
ENSECAP00000013966	ENSECAG00000016263	Equus_caballus
ENSMLUP00000002004	ENSMLUG00000002204	Myotis_lucifugus
ENSPTEP00000013222	ENSPTEG00000014842	Piliocolobus_tephrosceles
ENSLAFP00000005263	ENSLAFG00000006271	Loxodonta_africana
ENSLAFP00000023249	ENSLAFG00000028346	Loxodonta_africana
ENSPCAP00000015292	ENSPCAG00000016344	Procavia_capensis
ENSETEP00000012987	ENSETEG00000016013	Echinops_telfairi
ENSDNOP00000008828	ENSDNOG00000011403	Dasypus_novemcinctus
ENSDNOP00000032995	ENSDNOG00000033935	Dasypus_novemcinctus
ENSCHOP00000006341	ENSCHOG00000007166	Choloepus_hoffmanni
ENSCHOP00000000225	ENSCHOG00000000258	Choloepus_hoffmanni
ENSSFOP00015012443	ENSSFOG00015008036	Scleropages_formosus
ENSPKIP00000004103	ENSPKIG00000021327	Paramormyrops_kingsleyae
ENSDCDP00000061765	ENSDCDG00000035154	Denticeps_clupeoides
ENSCHAP00000050120	ENSCHAG00000023029	Clupea_harengus
ENSAMXP00005041199	ENSAMXG00005019280	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000028624	ENSAMXG00000041268	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000035335	ENSPNAG00000025239	Pygocentrus_nattereri
ENSIPUP00000017003	ENSIPUG00000011538	Ictalurus_punctatus
ENSEEEP00000050854	ENSEEEG00000023888	Electrophorus_electricus
ENSDARP00000086688	ENSDARG00000063249	Danio_rerio
ENSHHUP00000047446	ENSHHUG00000028800	Hucho_hucho
ENSELUP00000014285	ENSELUG00000014367	Esox_lucius
ENSORLP00000042215	ENSORLG00000026444	Oryzias_latipes_ASM223467v1
ENSORLP00015027557	ENSORLG00015009701	Oryzias_latipes_ASM223469v1
ENSOMEP00000004529	ENSOMEG00000005486	Oryzias_melastigma
ENSGWIP00000007931	ENSGWIG00000004659	Gouania_willdenowi
ENSXMAP00000027664	ENSXMAG00000028983	Xiphophorus_maculatus
ENSXCOP00000026579	ENSXCOG00000019845	Xiphophorus_couchianus
ENSPFOP00000007478	ENSPFOG00000007514	Poecilia_formosa
ENSPLAP00000008806	ENSPLAG00000011446	Poecilia_latipinna
ENSPMEP00000008780	ENSPMEG00000010560	Poecilia_mexicana
ENSPREP00000018562	ENSPREG00000012577	Poecilia_reticulata
ENSGAFP00000009445	ENSGAFG00000006437	Gambusia_affinis
ENSCVAP00000027241	ENSCVAG00000013421	Cyprinodon_variegatus
ENSFHEP00000009124	ENSFHEG00000010344	Fundulus_heteroclitus
ENSKMAP00000013673	ENSKMAG00000010267	Kryptolebias_marmoratus
ENSMZEP00005035651	ENSMZEG00005026632	Maylandia_zebra
ENSACLP00000016000	ENSACLG00000010920	Astatotilapia_calliptera
ENSHBUP00000019416	ENSHBUG00000021568	Haplochromis_burtoni
ENSPNYP00000012379	ENSPNYG00000009390	Pundamilia_nyererei
ENSNBRP00000019828	ENSNBRG00000015276	Neolamprologus_brichardi
ENSONIP00000024896	ENSONIG00000019778	Oreochromis_niloticus
ENSACIP00000003159	ENSACIG00000002519	Amphilophus_citrinellus
ENSBSLP00000028828	ENSBSLG00000014439	Betta_splendens
ENSATEP00000015073	ENSATEG00000010505	Anabas_testudineus
ENSSMAP00000007126	ENSSMAG00000004399	Scophthalmus_maximus
ENSCSEP00000010876	ENSCSEG00000006967	Cynoglossus_semilaevis
ENSCGOP00000003983	ENSCGOG00000002099	Cottoperca_gobio
ENSGACP00000005512	ENSGACG00000004192	Gasterosteus_aculeatus
ENSLBEP00000033689	ENSLBEG00000025373	Labrus_bergylta
ENSLBEP00000026023	ENSLBEG00000019811	Labrus_bergylta
ENSTRUP00000054965	ENSTRUG00000025906	Takifugu_rubripes
ENSTNIP00000020676	ENSTNIG00000017532	Tetraodon_nigroviridis
ENSMMOP00000023558	ENSMMOG00000017931	Mola_mola
ENSLCRP00005015663	ENSLCRG00005006613	Larimichthys_crocea
ENSAOCP00000015927	ENSAOCG00000020766	Amphiprion_ocellaris
ENSAPEP00000010661	ENSAPEG00000007650	Amphiprion_percula
ENSAPOP00000018557	ENSAPOG00000000834	Acanthochromis_polyacanthus
ENSSPAP00000025379	ENSSPAG00000019185	Stegastes_partitus
ENSPRNP00000005385	ENSPRNG00000003176	Parambassis_ranga
ENSSLDP00000020000	ENSSLDG00000015665	Seriola_lalandi_dorsalis
ENSSDUP00000019832	ENSSDUG00000014433	Seriola_dumerili
ENSLCAP00010009765	ENSLCAG00010004682	Lates_calcarifer
ENSMAMP00000023902	ENSMAMG00000016085	Mastacembelus_armatus
ENSMALP00000011409	ENSMALG00000008112	Monopterus_albus
ENSHCOP00000028235	ENSHCOG00000020724	Hippocampus_comes
ENSPMGP00000026720	ENSPMGG00000021557	Periophthalmus_magnuspinnatus
ENSGMOP00000018210	ENSGMOG00000016956	Gadus_morhua
ENSECRP00000001219	ENSECRG00000000850	Erpetoichthys_calabaricus
ENSLACP00000002921	ENSLACG00000002611	Latimeria_chalumnae
