ENSACAP00000010594	ENSACAG00000010783	Anolis_carolinensis	ENSACAT00000010812
ENSNSUP00000010302	ENSNSUG00000007847	Notechis_scutatus	ENSNSUT00000010989
ENSSMRP00000002961	ENSSMRG00000002509	Salvator_merianae
ENSPCIP00000013991	ENSPCIG00000010955	Phascolarctos_cinereus
ENSMEUP00000010457	ENSMEUG00000011464	Notamacropus_eugenii
ENSSHAP00000006542	ENSSHAG00000005694	Sarcophilus_harrisii
ENSMODP00000001477	ENSMODG00000001231	Monodelphis_domestica
ENSOCUP00000010355	ENSOCUG00000012033	Oryctolagus_cuniculus
ENSOPRP00000014234	ENSOPRG00000015575	Ochotona_princeps
ENSDORP00000012907	ENSDORG00000013727	Dipodomys_ordii
ENSTBEP00000011674	ENSTBEG00000013470	Tupaia_belangeri
ENSPEMP00000014372	ENSPEMG00000014183	Peromyscus_maniculatus_bairdii
ENSMOCP00000003915	ENSMOCG00000003122	Microtus_ochrogaster
ENSCGRP00001001056	ENSCGRG00001000808	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000008298	ENSCGRG00000006050	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015002417	ENSCGRG00015001923	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000015281	ENSMAUG00000014780	Mesocricetus_auratus
ENSMSIP00000013735	ENSMSIG00000011811	Mus_spicilegus
MGP_SPRETEiJ_P0040142	MGP_SPRETEiJ_G0020741	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000062865	ENSMUSG00000015001	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0038354	MGP_CAROLIEiJ_G0019843	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0041717	MGP_PahariEiJ_G0019848	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000045370	ENSRNOG00000050531	Rattus_norvegicus
ENSRNOP00000046821	ENSRNOG00000025516	Rattus_norvegicus
ENSMUGP00000027431	ENSMUGG00000022797	Meriones_unguiculatus
ENSNGAP00000007404	ENSNGAG00000010663	Nannospalax_galili
ENSJJAP00000017394	ENSJJAG00000018951	Jaculus_jaculus
ENSODEP00000000565	ENSODEG00000000471	Octodon_degus
ENSCLAP00000001790	ENSCLAG00000001332	Chinchilla_lanigera
ENSCPOP00000008104	ENSCPOG00000009023	Cavia_porcellus
ENSCAPP00000006420	ENSCAPG00000008591	Cavia_aperea
ENSHGLP00100007997	ENSHGLG00100005951	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000022533	ENSHGLG00000016070	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000009142	ENSFDAG00000017203	Fukomys_damarensis
ENSCCNP00000028420	ENSCCNG00000027369	Castor_canadensis
ENSSTOP00000009967	ENSSTOG00000011108	Ictidomys_tridecemlineatus
ENSSDAP00000026972	ENSSDAG00000024445	Spermophilus_dauricus
ENSUPAP00010008653	ENSUPAG00010006953	Urocitellus_parryii
ENSMMMP00000004116	ENSMMMG00000003713	Marmota_marmota_marmota
ENSCGRP00000000786	ENSCGRG00000000634	Cricetulus_griseus_CriGri_1.0
ENSPTRP00000035206	ENSPTRG00000020592	Pan_troglodytes
ENSPPAP00000022956	ENSPPAG00000034651	Pan_paniscus
ENSP00000254627	ENSG00000253117	Homo_sapiens
ENSP00000262283	ENSG00000258417	Homo_sapiens
ENSGGOP00000001057	ENSGGOG00000001073	Gorilla_gorilla
ENSPPYP00000021191	ENSPPYG00000018887	Pongo_abelii
ENSNLEP00000006946	ENSNLEG00000005732	Nomascus_leucogenys
ENSTGEP00000014554	ENSTGEG00000011820	Theropithecus_gelada
ENSPANP00000004957	ENSPANG00000026025	Papio_anubis
ENSCATP00000012496	ENSCATG00000030413	Cercocebus_atys
ENSMLEP00000021256	ENSMLEG00000034836	Mandrillus_leucophaeus
ENSMNEP00000019017	ENSMNEG00000033407	Macaca_nemestrina
ENSMFAP00000032089	ENSMFAG00000037084	Macaca_fascicularis
ENSMMUP00000016489	ENSMMUG00000058106	Macaca_mulatta
ENSCSAP00000006251	ENSCSAG00000010023	Chlorocebus_sabaeus
ENSPTEP00000030980	ENSPTEG00000030057	Piliocolobus_tephrosceles
ENSCANP00000026750	ENSCANG00000036803	Colobus_angolensis_palliatus
ENSRROP00000040772	ENSRROG00000043614	Rhinopithecus_roxellana
ENSRBIP00000008749	ENSRBIG00000028259	Rhinopithecus_bieti
ENSCJAP00000008090	ENSCJAG00000004467	Callithrix_jacchus
ENSCCAP00000026553	ENSCCAG00000031064	Cebus_capucinus_imitator
ENSSBOP00000031077	ENSSBOG00000031793	Saimiri_boliviensis_boliviensis
ENSANAP00000036656	ENSANAG00000035842	Aotus_nancymaae
ENSTSYP00000003172	ENSTSYG00000003455	Carlito_syrichta
ENSPSMP00000005138	ENSPSMG00000003983	Prolemur_simus
ENSMICP00000003280	ENSMICG00000046279	Microcebus_murinus
ENSPCOP00000005998	ENSPCOG00000014066	Propithecus_coquereli
ENSOGAP00000011511	ENSOGAG00000012845	Otolemur_garnettii
ENSSARP00000007645	ENSSARG00000008455	Sorex_araneus
ENSEEUP00000004997	ENSEEUG00000005495	Erinaceus_europaeus
ENSECAP00000012376	ENSECAG00000014682	Equus_caballus
ENSUMAP00000001438	ENSUMAG00000001350	Ursus_maritimus
ENSUAMP00000002465	ENSUAMG00000002245	Ursus_americanus
ENSAMEP00000013676	ENSAMEG00000012980	Ailuropoda_melanoleuca
ENSMPUP00000001401	ENSMPUG00000001413	Mustela_putorius_furo
ENSNVIP00000010486	ENSNVIG00000008293	Neovison_vison
ENSVVUP00000023329	ENSVVUG00000017091	Vulpes_vulpes
ENSCAFP00020016726	ENSCAFG00020013405	Canis_lupus_dingo
ENSPTIP00000020110	ENSPTIG00000017695	Panthera_tigris_altaica
ENSPPRP00000003284	ENSPPRG00000022875	Panthera_pardus
ENSFCAP00000054165	ENSFCAG00000000982	Felis_catus
ENSPVAP00000009372	ENSPVAG00000009942	Pteropus_vampyrus
ENSMLUP00000005956	ENSMLUG00000006518	Myotis_lucifugus
ENSTTRP00000012769	ENSTTRG00000013453	Tursiops_truncatus
ENSSSCP00000006364	ENSSSCG00000005954	Sus_scrofa_strain_reference
ENSBIXP00000011386	ENSBIXG00000016634	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005046497	ENSBIXG00005031289	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000037179	ENSBTAG00000007736	Bos_taurus
ENSBIXP00005043706	ENSBIXG00005005623	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000030234	ENSBMUG00000022623	Bos_mutus
ENSBBBP00000003288	ENSBBBG00000012329	Bison_bison_bison
ENSOARP00000007552	ENSOARG00000007044	Ovis_aries
ENSCHIP00000012540	ENSCHIG00000014260	Capra_hircus
ENSVPAP00000001322	ENSVPAG00000001428	Vicugna_pacos
ENSCHOP00000006753	ENSCHOG00000007621	Choloepus_hoffmanni
ENSDNOP00000025229	ENSDNOG00000048714	Dasypus_novemcinctus
ENSLAFP00000004256	ENSLAFG00000005087	Loxodonta_africana
ENSPCAP00000008696	ENSPCAG00000009290	Procavia_capensis
ENSETEP00000006868	ENSETEG00000008448	Echinops_telfairi
ENSOANP00000012878	ENSOANG00000008101	Ornithorhynchus_anatinus
ENSXETP00000048498	ENSXETG00000019387	Xenopus_tropicalis
ENSLACP00000013186	ENSLACG00000011612	Latimeria_chalumnae
ENSSFOP00015032436	ENSSFOG00015020736	Scleropages_formosus
ENSPKIP00000024174	ENSPKIG00000007435	Paramormyrops_kingsleyae
ENSLCRP00005027611	ENSLCRG00005010989	Larimichthys_crocea
ENSMALP00000015882	ENSMALG00000011143	Monopterus_albus
ENSPFOP00000024780	ENSPFOG00000023440	Poecilia_formosa
ENSPMEP00000024292	ENSPMEG00000006459	Poecilia_mexicana
ENSXCOP00000026751	ENSXCOG00000019981	Xiphophorus_couchianus
ENSXMAP00000007018	ENSXMAG00000007008	Xiphophorus_maculatus
ENSGAFP00000027419	ENSGAFG00000018524	Gambusia_affinis
ENSORLP00015033396	ENSORLG00015018783	Oryzias_latipes_ASM223469v1
ENSCVAP00000025741	ENSCVAG00000010775	Cyprinodon_variegatus
ENSACLP00000035143	ENSACLG00000023784	Astatotilapia_calliptera
ENSHBUP00000027929	ENSHBUG00000011438	Haplochromis_burtoni
ENSMZEP00005027339	ENSMZEG00005020395	Maylandia_zebra
ENSNBRP00000021619	ENSNBRG00000016586	Neolamprologus_brichardi
ENSONIP00000015596	ENSONIG00000012380	Oreochromis_niloticus
ENSORLP00015017742	ENSORLG00015018793	Oryzias_latipes_ASM223469v1
ENSORLP00000008167	ENSORLG00000006505	Oryzias_latipes_ASM223467v1
ENSORLP00020018723	ENSORLG00020019678	Oryzias_latipes_ASM223471v1
ENSOMEP00000018909	ENSOMEG00000020681	Oryzias_melastigma
ENSAPEP00000004589	ENSAPEG00000003324	Amphiprion_percula
ENSLBEP00000037700	ENSLBEG00000028142	Labrus_bergylta
ENSMAMP00000023226	ENSMAMG00000015627	Mastacembelus_armatus
ENSTNIP00000008727	ENSTNIG00000005987	Tetraodon_nigroviridis
ENSTRUP00000052525	ENSTRUG00000024863	Takifugu_rubripes
ENSCSEP00000011107	ENSCSEG00000007133	Cynoglossus_semilaevis
ENSPRNP00000016750	ENSPRNG00000008933	Parambassis_ranga
ENSSPAP00000004320	ENSSPAG00000003343	Stegastes_partitus
ENSPNYP00000021508	ENSPNYG00000016251	Pundamilia_nyererei
ENSGAFP00000027422	ENSGAFG00000018526	Gambusia_affinis
ENSSDUP00000006697	ENSSDUG00000004935	Seriola_dumerili
ENSSLDP00000002521	ENSSLDG00000002032	Seriola_lalandi_dorsalis
ENSLCAP00010012912	ENSLCAG00010006114	Lates_calcarifer
ENSAOCP00000027294	ENSAOCG00000016108	Amphiprion_ocellaris
ENSAPOP00000032737	ENSAPOG00000020834	Acanthochromis_polyacanthus
ENSCGOP00000046755	ENSCGOG00000021006	Cottoperca_gobio
ENSELUP00000018654	ENSELUG00000000736	Esox_lucius
ENSAMXP00005034698	ENSAMXG00005016708	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000028754	ENSAMXG00000031433	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000019668	ENSIPUG00000013323	Ictalurus_punctatus
ENSDARP00000089075	ENSDARG00000001721	Danio_rerio
ENSDCDP00000034390	ENSDCDG00000023196	Denticeps_clupeoides
ENSCHAP00000054147	ENSCHAG00000024569	Clupea_harengus
ENSLOCP00000015616	ENSLOCG00000012689	Lepisosteus_oculatus
ENSECRP00000026353	ENSECRG00000017776	Erpetoichthys_calabaricus
ENSCMIP00000036311	ENSCMIG00000015350	Callorhinchus_milii
