ENSAHAP00000009556	ENSAHAG00000006950	Apteryx_haastii
ENSMLEP00000020414	ENSMLEG00000034257	Mandrillus_leucophaeus
ENSCATP00000017824	ENSCATG00000032677	Cercocebus_atys
ENSMFAP00000018592	ENSMFAG00000032188	Macaca_fascicularis
ENSMNEP00000039569	ENSMNEG00000042719	Macaca_nemestrina
ENSCSAP00000001817	ENSCSAG00000005507	Chlorocebus_sabaeus
MGP_SPRETEiJ_P0050977	MGP_SPRETEiJ_G0023942	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000026243	ENSMUSG00000025220	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000014426	ENSMSIG00000012429	Mus_spicilegus
MGP_CAROLIEiJ_P0048972	MGP_CAROLIEiJ_G0023021	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021939	MGP_PahariEiJ_G0014511	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000059568	ENSRNOG00000017822	Rattus_norvegicus
ENSMUGP00000017201	ENSMUGG00000014658	Meriones_unguiculatus
ENSMOCP00000015088	ENSMOCG00000014392	Microtus_ochrogaster
ENSPEMP00000006739	ENSPEMG00000008883	Peromyscus_maniculatus_bairdii
ENSCGRP00015029766	ENSCGRG00015022438	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001021826	ENSCGRG00001020553	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000023645	ENSCGRG00000017121	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000015663	ENSMAUG00000015052	Mesocricetus_auratus
ENSNGAP00000008972	ENSNGAG00000011804	Nannospalax_galili
ENSJJAP00000019688	ENSJJAG00000020565	Jaculus_jaculus
ENSCCNP00000016199	ENSCCNG00000016520	Castor_canadensis
ENSDORP00000003268	ENSDORG00000003493	Dipodomys_ordii
ENSSTOP00000026437	ENSSTOG00000033697	Ictidomys_tridecemlineatus
ENSSTOP00000025164	ENSSTOG00000032901	Ictidomys_tridecemlineatus
ENSUPAP00010012361	ENSUPAG00010010052	Urocitellus_parryii
ENSMMMP00000026509	ENSMMMG00000023220	Marmota_marmota_marmota
ENSSDAP00000024741	ENSSDAG00000022491	Spermophilus_dauricus
ENSODEP00000010741	ENSODEG00000008001	Octodon_degus
ENSCLAP00000001319	ENSCLAG00000001003	Chinchilla_lanigera
ENSCPOP00000000192	ENSCPOG00000000219	Cavia_porcellus
ENSCAPP00000000462	ENSCAPG00000000370	Cavia_aperea
ENSHGLP00000026756	ENSHGLG00000019033	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100015545	ENSHGLG00100011472	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019555	ENSFDAG00000009073	Fukomys_damarensis
ENSEEUP00000006932	ENSEEUG00000007570	Erinaceus_europaeus
ENSTBEP00000002771	ENSTBEG00000003188	Tupaia_belangeri
ENSSARP00000009314	ENSSARG00000010279	Sorex_araneus
ENSDNOP00000014654	ENSDNOG00000018879	Dasypus_novemcinctus
ENSCHOP00000011478	ENSCHOG00000012945	Choloepus_hoffmanni
ENSLAFP00000013473	ENSLAFG00000016050	Loxodonta_africana
ENSPCAP00000010856	ENSPCAG00000011547	Procavia_capensis
ENSETEP00000005121	ENSETEG00000006311	Echinops_telfairi
ENSOCUP00000002400	ENSOCUG00000002768	Oryctolagus_cuniculus
ENSOPRP00000008461	ENSOPRG00000009241	Ochotona_princeps
ENSTSYP00000018585	ENSTSYG00000012767	Carlito_syrichta
ENSMEUP00000009444	ENSMEUG00000010346	Notamacropus_eugenii
ENSVURP00010003120	ENSVURG00010002511	Vombatus_ursinus
ENSPCIP00000012068	ENSPCIG00000009619	Phascolarctos_cinereus
ENSSHAP00000009543	ENSSHAG00000008257	Sarcophilus_harrisii
ENSMODP00000014634	ENSMODG00000011681	Monodelphis_domestica
ENSOANP00000007085	ENSOANG00000004474	Ornithorhynchus_anatinus
ENSOANP00000032971	ENSOANG00000031044	Ornithorhynchus_anatinus
ENSXETP00000016253	ENSXETG00000003311	Xenopus_tropicalis
ENSLACP00000011549	ENSLACG00000010162	Latimeria_chalumnae
ENSEEEP00000035428	ENSEEEG00000016174	Electrophorus_electricus
ENSIPUP00000011979	ENSIPUG00000008044	Ictalurus_punctatus
ENSAMXP00005033447	ENSAMXG00005015630	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000027743	ENSAMXG00000016900	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000009273	ENSPNAG00000014850	Pygocentrus_nattereri
ENSDARP00000099461	ENSDARG00000074686	Danio_rerio
ENSDCDP00000000991	ENSDCDG00000000471	Denticeps_clupeoides
ENSTRUP00000029152	ENSTRUG00000011539	Takifugu_rubripes
ENSTNIP00000019617	ENSTNIG00000016517	Tetraodon_nigroviridis
ENSMMOP00000013936	ENSMMOG00000010673	Mola_mola
ENSLCRP00005053933	ENSLCRG00005019260	Larimichthys_crocea
ENSLBEP00000020487	ENSLBEG00000015732	Labrus_bergylta
ENSCGOP00000024077	ENSCGOG00000010348	Cottoperca_gobio
ENSGACP00000009681	ENSGACG00000007296	Gasterosteus_aculeatus
ENSCVAP00000002183	ENSCVAG00000003294	Cyprinodon_variegatus
ENSFHEP00000023125	ENSFHEG00000003966	Fundulus_heteroclitus
ENSXMAP00000013500	ENSXMAG00000013471	Xiphophorus_maculatus
ENSXCOP00000016047	ENSXCOG00000012125	Xiphophorus_couchianus
ENSGAFP00000013555	ENSGAFG00000009147	Gambusia_affinis
ENSPFOP00000014712	ENSPFOG00000014601	Poecilia_formosa
ENSPMEP00000006742	ENSPMEG00000008365	Poecilia_mexicana
ENSPLAP00000007597	ENSPLAG00000010044	Poecilia_latipinna
ENSPREP00000030647	ENSPREG00000020743	Poecilia_reticulata
ENSKMAP00000028100	ENSKMAG00000020822	Kryptolebias_marmoratus
ENSORLP00000010648	ENSORLG00000008478	Oryzias_latipes_ASM223467v1
ENSORLP00020001788	ENSORLG00020002504	Oryzias_latipes_ASM223471v1
ENSORLP00015006111	ENSORLG00015006971	Oryzias_latipes_ASM223469v1
ENSOMEP00000022891	ENSOMEG00000002700	Oryzias_melastigma
ENSMZEP00005003965	ENSMZEG00005003028	Maylandia_zebra
ENSACLP00000011531	ENSACLG00000007861	Astatotilapia_calliptera
ENSPNYP00000012203	ENSPNYG00000009238	Pundamilia_nyererei
ENSHBUP00000035559	ENSHBUG00000023813	Haplochromis_burtoni
ENSNBRP00000012310	ENSNBRG00000009577	Neolamprologus_brichardi
ENSONIP00000011948	ENSONIG00000009510	Oreochromis_niloticus
ENSACIP00000029154	ENSACIG00000022563	Amphilophus_citrinellus
ENSAOCP00000005841	ENSAOCG00000009445	Amphiprion_ocellaris
ENSAPEP00000022175	ENSAPEG00000015752	Amphiprion_percula
ENSAPOP00000010509	ENSAPOG00000013055	Acanthochromis_polyacanthus
ENSSPAP00000003437	ENSSPAG00000002576	Stegastes_partitus
ENSPRNP00000003275	ENSPRNG00000001936	Parambassis_ranga
ENSGWIP00000034415	ENSGWIG00000016088	Gouania_willdenowi
ENSCSEP00000012353	ENSCSEG00000007954	Cynoglossus_semilaevis
ENSMALP00000024123	ENSMALG00000016806	Monopterus_albus
ENSMAMP00000003896	ENSMAMG00000002591	Mastacembelus_armatus
ENSATEP00000033069	ENSATEG00000022765	Anabas_testudineus
ENSBSLP00000030759	ENSBSLG00000014727	Betta_splendens
ENSSDUP00000031744	ENSSDUG00000022812	Seriola_dumerili
ENSSLDP00000003518	ENSSLDG00000002740	Seriola_lalandi_dorsalis
ENSLCAP00010009482	ENSLCAG00010004518	Lates_calcarifer
ENSSMAP00000006276	ENSSMAG00000003844	Scophthalmus_maximus
ENSPMGP00000025000	ENSPMGG00000020200	Periophthalmus_magnuspinnatus
ENSHCOP00000015581	ENSHCOG00000019309	Hippocampus_comes
ENSGMOP00000004634	ENSGMOG00000004336	Gadus_morhua
ENSHHUP00000007695	ENSHHUG00000004661	Hucho_hucho
ENSHHUP00000056323	ENSHHUG00000033620	Hucho_hucho
ENSELUP00000022756	ENSELUG00000021698	Esox_lucius
ENSPKIP00000029538	ENSPKIG00000010731	Paramormyrops_kingsleyae	ENSPKIT00000010335
ENSSFOP00015029913	ENSSFOG00015019170	Scleropages_formosus	ENSSFOT00015030252
ENSSFOP00015023569	ENSSFOG00015013836	Scleropages_formosus	ENSSFOT00015023824
ENSLOCP00000015637	ENSLOCG00000012705	Lepisosteus_oculatus
ENSECRP00000004072	ENSECRG00000002767	Erpetoichthys_calabaricus
ENSPKIP00000024344	ENSPKIG00000007634	Paramormyrops_kingsleyae
ENSCMIP00000033910	ENSCMIG00000014386	Callorhinchus_milii
ENSDCDP00000001989	ENSDCDG00000001004	Denticeps_clupeoides
ENSCHAP00000014722	ENSCHAG00000007887	Clupea_harengus
ENSPNAP00000016836	ENSPNAG00000023078	Pygocentrus_nattereri
ENSAMXP00000029325	ENSAMXG00000029086	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000032169	ENSIPUG00000021621	Ictalurus_punctatus
ENSEEEP00000046244	ENSEEEG00000021779	Electrophorus_electricus
ENSDARP00000132557	ENSDARG00000103266	Danio_rerio
ENSLCRP00005006426	ENSLCRG00005003245	Larimichthys_crocea
ENSMMOP00000010024	ENSMMOG00000007751	Mola_mola
ENSLBEP00000031831	ENSLBEG00000023997	Labrus_bergylta
ENSCGOP00000004808	ENSCGOG00000002474	Cottoperca_gobio
ENSGACP00000024250	ENSGACG00000018341	Gasterosteus_aculeatus
ENSSDUP00000001712	ENSSDUG00000001303	Seriola_dumerili
ENSSLDP00000015151	ENSSLDG00000012042	Seriola_lalandi_dorsalis
ENSLCAP00010010796	ENSLCAG00010005143	Lates_calcarifer
ENSSMAP00000009548	ENSSMAG00000005860	Scophthalmus_maximus
ENSMAMP00000016518	ENSMAMG00000011193	Mastacembelus_armatus
ENSMALP00000007163	ENSMALG00000005094	Monopterus_albus
ENSATEP00000029259	ENSATEG00000020161	Anabas_testudineus
ENSBSLP00000002244	ENSBSLG00000001281	Betta_splendens
ENSHCOP00000012300	ENSHCOG00000015318	Hippocampus_comes
ENSPMGP00000020173	ENSPMGG00000016334	Periophthalmus_magnuspinnatus
ENSFHEP00000032552	ENSFHEG00000019101	Fundulus_heteroclitus
ENSCVAP00000016660	ENSCVAG00000019679	Cyprinodon_variegatus
ENSXMAP00000000237	ENSXMAG00000000245	Xiphophorus_maculatus
ENSXCOP00000019128	ENSXCOG00000014375	Xiphophorus_couchianus
ENSGAFP00000016406	ENSGAFG00000011060	Gambusia_affinis
ENSPFOP00000001356	ENSPFOG00000001376	Poecilia_formosa
ENSPMEP00000029063	ENSPMEG00000014587	Poecilia_mexicana
ENSPLAP00000000838	ENSPLAG00000001755	Poecilia_latipinna
ENSPREP00000000590	ENSPREG00000000445	Poecilia_reticulata
ENSKMAP00000026728	ENSKMAG00000019823	Kryptolebias_marmoratus
ENSORLP00000015459	ENSORLG00000012348	Oryzias_latipes_ASM223467v1
ENSORLP00020003696	ENSORLG00020004483	Oryzias_latipes_ASM223471v1
ENSORLP00015023168	ENSORLG00015002987	Oryzias_latipes_ASM223469v1
ENSOMEP00000010922	ENSOMEG00000012211	Oryzias_melastigma
ENSGWIP00000018403	ENSGWIG00000010178	Gouania_willdenowi
ENSAOCP00000004697	ENSAOCG00000008119	Amphiprion_ocellaris
ENSAPEP00000020366	ENSAPEG00000014551	Amphiprion_percula
ENSAPOP00000008347	ENSAPOG00000010513	Acanthochromis_polyacanthus
ENSSPAP00000014094	ENSSPAG00000010634	Stegastes_partitus
ENSPRNP00000016482	ENSPRNG00000008810	Parambassis_ranga
ENSACLP00000028742	ENSACLG00000019393	Astatotilapia_calliptera
ENSMZEP00005010910	ENSMZEG00005008173	Maylandia_zebra
ENSHBUP00000032791	ENSHBUG00000019327	Haplochromis_burtoni
ENSPNYP00000003412	ENSPNYG00000002625	Pundamilia_nyererei
ENSONIP00000023663	ENSONIG00000018794	Oreochromis_niloticus
ENSNBRP00000030466	ENSNBRG00000023168	Neolamprologus_brichardi
ENSACIP00000010527	ENSACIG00000008238	Amphilophus_citrinellus
ENSTNIP00000000105	ENSTNIG00000017524	Tetraodon_nigroviridis
ENSTNIP00000004881	ENSTNIG00000002380	Tetraodon_nigroviridis
ENSGMOP00000021012	ENSGMOG00000019527	Gadus_morhua
ENSHHUP00000063566	ENSHHUG00000037550	Hucho_hucho
ENSHHUP00000078225	ENSHHUG00000045664	Hucho_hucho
ENSELUP00000038796	ENSELUG00000018771	Esox_lucius
ENSPMAP00000006075	ENSPMAG00000005503	Petromyzon_marinus
ENSEBUP00000020346	ENSEBUG00000012622	Eptatretus_burgeri
ENSPKIP00000005753	ENSPKIG00000022287	Paramormyrops_kingsleyae
ENSSFOP00015031306	ENSSFOG00015020027	Scleropages_formosus
ENSDCDP00000036493	ENSDCDG00000024367	Denticeps_clupeoides
ENSCHAP00000014009	ENSCHAG00000007636	Clupea_harengus
ENSAMXP00000003823	ENSAMXG00000003739	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005049222	ENSAMXG00005022444	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000008019	ENSPNAG00000013703	Pygocentrus_nattereri
ENSIPUP00000008708	ENSIPUG00000005938	Ictalurus_punctatus
ENSEEEP00000010711	ENSEEEG00000005407	Electrophorus_electricus
ENSDARP00000142736	ENSDARG00000076443	Danio_rerio
ENSACLP00000029861	ENSACLG00000020221	Astatotilapia_calliptera
ENSMZEP00005019972	ENSMZEG00005013609	Maylandia_zebra
ENSHBUP00000035615	ENSHBUG00000023794	Haplochromis_burtoni
ENSPNYP00000002772	ENSPNYG00000002146	Pundamilia_nyererei
ENSNBRP00000006719	ENSNBRG00000005265	Neolamprologus_brichardi
ENSONIP00000011540	ENSONIG00000009180	Oreochromis_niloticus
ENSACIP00000022239	ENSACIG00000017284	Amphilophus_citrinellus
ENSORLP00000005096	ENSORLG00000004069	Oryzias_latipes_ASM223467v1
ENSORLP00015013100	ENSORLG00015014017	Oryzias_latipes_ASM223469v1
ENSORLP00020031374	ENSORLG00020016399	Oryzias_latipes_ASM223471v1
ENSOMEP00000003967	ENSOMEG00000004901	Oryzias_melastigma
ENSAOCP00000029771	ENSAOCG00000020279	Amphiprion_ocellaris
ENSAPEP00000028383	ENSAPEG00000020121	Amphiprion_percula
ENSAPOP00000000305	ENSAPOG00000001498	Acanthochromis_polyacanthus
ENSSPAP00000029426	ENSSPAG00000022114	Stegastes_partitus
ENSXCOP00000006934	ENSXCOG00000005352	Xiphophorus_couchianus
ENSXMAP00000008903	ENSXMAG00000008875	Xiphophorus_maculatus
ENSGAFP00000022053	ENSGAFG00000014885	Gambusia_affinis
ENSPLAP00000009901	ENSPLAG00000012793	Poecilia_latipinna
ENSPFOP00000003693	ENSPFOG00000003687	Poecilia_formosa
ENSPMEP00000015944	ENSPMEG00000018556	Poecilia_mexicana
ENSPREP00000001989	ENSPREG00000001429	Poecilia_reticulata
ENSFHEP00000006789	ENSFHEG00000007904	Fundulus_heteroclitus
ENSCVAP00000029465	ENSCVAG00000017270	Cyprinodon_variegatus
ENSKMAP00000008209	ENSKMAG00000006146	Kryptolebias_marmoratus
ENSPRNP00000056849	ENSPRNG00000026541	Parambassis_ranga
ENSGWIP00000039604	ENSGWIG00000020100	Gouania_willdenowi
ENSSLDP00000030813	ENSSLDG00000023705	Seriola_lalandi_dorsalis
ENSSDUP00000030120	ENSSDUG00000021691	Seriola_dumerili
ENSLCAP00010038603	ENSLCAG00010018061	Lates_calcarifer
ENSMALP00000021726	ENSMALG00000015176	Monopterus_albus
ENSCGOP00000003245	ENSCGOG00000001712	Cottoperca_gobio
ENSGACP00000026279	ENSGACG00000019888	Gasterosteus_aculeatus
ENSLCRP00005055659	ENSLCRG00005020715	Larimichthys_crocea
ENSSMAP00000027578	ENSSMAG00000016841	Scophthalmus_maximus
ENSLBEP00000022991	ENSLBEG00000017628	Labrus_bergylta
ENSATEP00000024366	ENSATEG00000016883	Anabas_testudineus
ENSBSLP00000001860	ENSBSLG00000001065	Betta_splendens
ENSMMOP00000018704	ENSMMOG00000014170	Mola_mola
ENSCSEP00000025770	ENSCSEG00000016450	Cynoglossus_semilaevis
ENSMAMP00000011977	ENSMAMG00000008072	Mastacembelus_armatus
ENSTRUP00000018978	ENSTRUG00000007655	Takifugu_rubripes
ENSHCOP00000017829	ENSHCOG00000002745	Hippocampus_comes
ENSTNIP00000007971	ENSTNIG00000005292	Tetraodon_nigroviridis
ENSPMGP00000020249	ENSPMGG00000016400	Periophthalmus_magnuspinnatus
ENSGMOP00000006491	ENSGMOG00000006095	Gadus_morhua
ENSHHUP00000061596	ENSHHUG00000036480	Hucho_hucho
ENSELUP00000012579	ENSELUG00000012794	Esox_lucius
ENSLOCP00000001739	ENSLOCG00000001521	Lepisosteus_oculatus
ENSECRP00000003181	ENSECRG00000001721	Erpetoichthys_calabaricus
ENSFALP00000006785	ENSFALG00000006481	Ficedula_albicollis
ENSPMJP00000025328	ENSPMJG00000018559	Parus_major
ENSSCAP00000013303	ENSSCAG00000009878	Serinus_canaria
ENSLSDP00000018682	ENSLSDG00000013346	Lonchura_striata_domestica
ENSTGUP00000011376	ENSTGUG00000011033	Taeniopygia_guttata
ENSJHYP00000005853	ENSJHYG00000004754	Junco_hyemalis
ENSZALP00000020468	ENSZALG00000016091	Zonotrichia_albicollis
ENSCCEP00000005890	ENSCCEG00000006413	Cyanistes_caeruleus
ENSLCOP00000010706	ENSLCOG00000007780	Lepidothrix_coronata
ENSMVIP00005006277	ENSMVIG00005004787	Manacus_vitellinus
ENSCPUP00000006715	ENSCPUG00000004865	Calidris_pugnax
ENSCPGP00000019889	ENSCPGG00000013949	Calidris_pygmaea
ENSMUNP00000021826	ENSMUNG00000016438	Melopsittacus_undulatus
ENSAPLP00000003246	ENSAPLG00000003756	Anas_platyrhynchos_platyrhynchos
ENSABRP00000025011	ENSABRG00000021000	Anser_brachyrhynchus
ENSGALP00000067650	ENSGALG00000044344	Gallus_gallus
ENSMGAP00000010878	ENSMGAG00000010469	Meleagris_gallopavo
ENSGALP00000073338	ENSGALG00000048102	Gallus_gallus
ENSCJPP00005008517	ENSCJPG00005007591	Coturnix_japonica
ENSNMEP00000013513	ENSNMEG00000012316	Numida_meleagris
ENSAOWP00000015019	ENSAOWG00000010238	Apteryx_owenii
ENSARWP00000005532	ENSARWG00000003946	Apteryx_rowi
ENSCPRP00005015759	ENSCPRG00005011033	Crocodylus_porosus
ENSLACP00000017349	ENSLACG00000015281	Latimeria_chalumnae
ENSCSAVP00000011886	ENSCSAVG00000006979	Ciona_savignyi
ENSCINP00000024356	ENSCING00000013220	Ciona_intestinalis
FBpp0083452	FBgn0038870	Drosophila_melanogaster
T20B5.3b.1	WBGene00020596	Caenorhabditis_elegans_strain_N2
