FBpp0310225	FBgn0262734	Drosophila_melanogaster	FBtr0343632
FBpp0085061	FBgn0039797	Drosophila_melanogaster	FBtr0085699
H05C05.1c.1	WBGene00019157	Caenorhabditis_elegans_strain_N2	H05C05.1c.1
ENSGAGP00000034299	ENSGAGG00000024376	Gopherus_agassizii
ENSMICP00000033086	ENSMICG00000010204	Microcebus_murinus
ENSPCOP00000025374	ENSPCOG00000024907	Propithecus_coquereli
ENSOGAP00000021147	ENSOGAG00000028051	Otolemur_garnettii
ENSP00000265753	ENSG00000106682	Homo_sapiens
ENSPTRP00000089726	ENSPTRG00000019287	Pan_troglodytes
ENSGGOP00000048598	ENSGGOG00000005284	Gorilla_gorilla
ENSPPYP00000019605	ENSPPYG00000017489	Pongo_abelii
ENSMFAP00000017718	ENSMFAG00000031975	Macaca_fascicularis
ENSMMUP00000008156	ENSMMUG00000006205	Macaca_mulatta
ENSMNEP00000044384	ENSMNEG00000044792	Macaca_nemestrina
ENSTGEP00000004193	ENSTGEG00000003514	Theropithecus_gelada
ENSPANP00000006667	ENSPANG00000007491	Papio_anubis
ENSCATP00000018158	ENSCATG00000032948	Cercocebus_atys
ENSCSAP00000014209	ENSCSAG00000018194	Chlorocebus_sabaeus
ENSPTEP00000014439	ENSPTEG00000016125	Piliocolobus_tephrosceles
ENSNLEP00000036075	ENSNLEG00000008838	Nomascus_leucogenys
ENSCANP00000001537	ENSCANG00000005409	Colobus_angolensis_palliatus
ENSRBIP00000003149	ENSRBIG00000014939	Rhinopithecus_bieti
ENSMLEP00000014622	ENSMLEG00000031453	Mandrillus_leucophaeus
ENSCANP00000020627	ENSCANG00000033751	Colobus_angolensis_palliatus
ENSPTEP00000004608	ENSPTEG00000005371	Piliocolobus_tephrosceles
ENSRBIP00000036222	ENSRBIG00000041723	Rhinopithecus_bieti
ENSTGEP00000025936	ENSTGEG00000020892	Theropithecus_gelada
ENSCATP00000032165	ENSCATG00000039170	Cercocebus_atys
ENSMFAP00000036291	ENSMFAG00000034503	Macaca_fascicularis
ENSMNEP00000008861	ENSMNEG00000028910	Macaca_nemestrina
ENSPANP00000041515	ENSPANG00000016112	Papio_anubis
ENSMLEP00000004661	ENSMLEG00000021068	Mandrillus_leucophaeus
ENSPPAP00000018624	ENSPPAG00000032449	Pan_paniscus
ENSPTRP00000032972	ENSPTRG00000046154	Pan_troglodytes
ENSSBOP00000005319	ENSSBOG00000019472	Saimiri_boliviensis_boliviensis
ENSCCAP00000032146	ENSCCAG00000034098	Cebus_capucinus_imitator
ENSCJAP00000059767	ENSCJAG00000019820	Callithrix_jacchus
ENSANAP00000023920	ENSANAG00000029696	Aotus_nancymaae
ENSTSYP00000006243	ENSTSYG00000006807	Carlito_syrichta
ENSTBEP00000008276	ENSTBEG00000009558	Tupaia_belangeri
ENSPCAP00000012334	ENSPCAG00000013231	Procavia_capensis
ENSVPAP00000006354	ENSVPAG00000006838	Vicugna_pacos
ENSSSCP00000066653	ENSSSCG00000025966	Sus_scrofa_strain_reference
ENSMLUP00000008245	ENSMLUG00000009053	Myotis_lucifugus
ENSECAP00000034158	ENSECAG00000017832	Equus_caballus
ENSEASP00005023331	ENSEASG00005015880	Equus_asinus_asinus
ENSTTRP00000008284	ENSTTRG00000008737	Tursiops_truncatus
ENSPVAP00000010377	ENSPVAG00000011008	Pteropus_vampyrus
ENSUMAP00000019409	ENSUMAG00000014241	Ursus_maritimus
ENSAMEP00000016265	ENSAMEG00000015416	Ailuropoda_melanoleuca
ENSMPUP00000016000	ENSMPUG00000016107	Mustela_putorius_furo
ENSNVIP00000006484	ENSNVIG00000005144	Neovison_vison
ENSCAFP00000064906	ENSCAFG00000012019	Canis_lupus_familiaris
ENSVVUP00000034390	ENSVVUG00000024843	Vulpes_vulpes
ENSCAFP00020014092	ENSCAFG00020011392	Canis_lupus_dingo
ENSPPRP00000019101	ENSPPRG00000010557	Panthera_pardus
ENSPTIP00000005414	ENSPTIG00000007636	Panthera_tigris_altaica
ENSFCAP00000020187	ENSFCAG00000029386	Felis_catus
ENSETEP00000004599	ENSETEG00000005659	Echinops_telfairi
ENSLAFP00000022617	ENSLAFG00000010578	Loxodonta_africana
ENSBIXP00005002792	ENSBIXG00005005364	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000001020	ENSBIXG00000029073	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000014157	ENSBMUG00000010773	Bos_mutus
ENSBTAP00000054254	ENSBTAG00000047249	Bos_taurus
ENSBBBP00000020448	ENSBBBG00000003126	Bison_bison_bison
ENSCHIP00000022805	ENSCHIG00000020637	Capra_hircus
ENSOARP00000012718	ENSOARG00000011868	Ovis_aries
ENSODEP00000010961	ENSODEG00000008163	Octodon_degus
ENSODEP00000025711	ENSODEG00000019011	Octodon_degus
ENSODEP00000021538	ENSODEG00000015854	Octodon_degus
ENSODEP00000009174	ENSODEG00000006855	Octodon_degus
ENSODEP00000022959	ENSODEG00000016848	Octodon_degus
ENSCLAP00000017477	ENSCLAG00000012003	Chinchilla_lanigera
ENSCPOP00000015635	ENSCPOG00000019301	Cavia_porcellus
ENSCAPP00000014674	ENSCAPG00000014985	Cavia_aperea
ENSHGLP00000020864	ENSHGLG00000014914	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100004154	ENSHGLG00100003157	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100018753	ENSHGLG00100013834	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000009332	ENSHGLG00000006693	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000012586	ENSFDAG00000006814	Fukomys_damarensis
ENSFDAP00000019791	ENSFDAG00000008915	Fukomys_damarensis
ENSCGRP00015004902	ENSCGRG00015003846	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001001197	ENSCGRG00001000916	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000003107	ENSCGRG00000002277	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000000705	ENSMAUG00000000548	Mesocricetus_auratus
ENSMOCP00000004535	ENSMOCG00000003802	Microtus_ochrogaster
ENSPEMP00000030826	ENSPEMG00000018422	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0073967	MGP_SPRETEiJ_G0028814	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000143910	ENSMUSG00000040731	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000020818	ENSMSIG00000017688	Mus_spicilegus
MGP_CAROLIEiJ_P0071250	MGP_CAROLIEiJ_G0027816	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0059256	MGP_PahariEiJ_G0024368	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000043254	ENSRNOG00000001454	Rattus_norvegicus
ENSMUGP00000002839	ENSMUGG00000002665	Meriones_unguiculatus
ENSNGAP00000000680	ENSNGAG00000000522	Nannospalax_galili
ENSCCNP00000033244	ENSCCNG00000031475	Castor_canadensis
ENSSDAP00000019223	ENSSDAG00000017497	Spermophilus_dauricus
ENSUPAP00010000756	ENSUPAG00010000621	Urocitellus_parryii
ENSSTOP00000020997	ENSSTOG00000020777	Ictidomys_tridecemlineatus
ENSMMMP00000009955	ENSMMMG00000008869	Marmota_marmota_marmota
ENSOPRP00000003346	ENSOPRG00000003648	Ochotona_princeps
ENSOCUP00000015188	ENSOCUG00000017685	Oryctolagus_cuniculus
ENSDORP00000007629	ENSDORG00000008131	Dipodomys_ordii
ENSDNOP00000028375	ENSDNOG00000049674	Dasypus_novemcinctus
ENSCHOP00000002237	ENSCHOG00000002525	Choloepus_hoffmanni
ENSSARP00000012303	ENSSARG00000013629	Sorex_araneus
ENSOANP00000006874	ENSOANG00000004334	Ornithorhynchus_anatinus
ENSXETP00000009621	ENSXETG00000011566	Xenopus_tropicalis
ENSLACP00000021842	ENSLACG00000018610	Latimeria_chalumnae
ENSSFOP00015007459	ENSSFOG00015004902	Scleropages_formosus
ENSPKIP00000030105	ENSPKIG00000011080	Paramormyrops_kingsleyae
ENSAMXP00000028432	ENSAMXG00000043588	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005024215	ENSAMXG00005012373	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000005293	ENSPNAG00000001813	Pygocentrus_nattereri
ENSDARP00000117924	ENSDARG00000042252	Danio_rerio
ENSHHUP00000059872	ENSHHUG00000035540	Hucho_hucho
ENSHHUP00000076403	ENSHHUG00000044722	Hucho_hucho
ENSELUP00000017300	ENSELUG00000017026	Esox_lucius
ENSPFOP00000004802	ENSPFOG00000004802	Poecilia_formosa
ENSPMEP00000018982	ENSPMEG00000021959	Poecilia_mexicana
ENSPLAP00000015421	ENSPLAG00000019336	Poecilia_latipinna
ENSXMAP00000031452	ENSXMAG00000014333	Xiphophorus_maculatus
ENSGAFP00000027461	ENSGAFG00000018555	Gambusia_affinis
ENSPREP00000004018	ENSPREG00000002853	Poecilia_reticulata
ENSFHEP00000033522	ENSFHEG00000020694	Fundulus_heteroclitus
ENSCVAP00000032025	ENSCVAG00000021728	Cyprinodon_variegatus
ENSORLP00000030058	ENSORLG00000023059	Oryzias_latipes_ASM223467v1
ENSORLP00015011313	ENSORLG00015012124	Oryzias_latipes_ASM223469v1
ENSMALP00000001035	ENSMALG00000000803	Monopterus_albus
ENSATEP00000000834	ENSATEG00000000604	Anabas_testudineus
ENSACLP00000015333	ENSACLG00000010457	Astatotilapia_calliptera
ENSMZEP00005030446	ENSMZEG00005022684	Maylandia_zebra
ENSPNYP00000012883	ENSPNYG00000009769	Pundamilia_nyererei
ENSMZEP00005000618	ENSMZEG00005000560	Maylandia_zebra
ENSHBUP00000014621	ENSHBUG00000016482	Haplochromis_burtoni
ENSNBRP00000027619	ENSNBRG00000021071	Neolamprologus_brichardi
ENSONIP00000001320	ENSONIG00000001042	Oreochromis_niloticus
ENSACIP00000027145	ENSACIG00000021024	Amphilophus_citrinellus
ENSAOCP00000000204	ENSAOCG00000003041	Amphiprion_ocellaris
ENSAPEP00000031962	ENSAPEG00000022702	Amphiprion_percula
ENSSPAP00000018176	ENSSPAG00000013718	Stegastes_partitus
ENSKMAP00000002446	ENSKMAG00000001866	Kryptolebias_marmoratus
ENSLCRP00005024368	ENSLCRG00005009777	Larimichthys_crocea
ENSSMAP00000009902	ENSSMAG00000006068	Scophthalmus_maximus
ENSOMEP00000015977	ENSOMEG00000017640	Oryzias_melastigma
ENSAPOP00000027118	ENSAPOG00000011382	Acanthochromis_polyacanthus
ENSXCOP00000017325	ENSXCOG00000013057	Xiphophorus_couchianus
ENSGWIP00000016939	ENSGWIG00000009462	Gouania_willdenowi
ENSBSLP00000016635	ENSBSLG00000008754	Betta_splendens
ENSMMOP00000012125	ENSMMOG00000009312	Mola_mola
ENSSDUP00000008804	ENSSDUG00000006476	Seriola_dumerili
ENSSLDP00000000359	ENSSLDG00000000355	Seriola_lalandi_dorsalis
ENSLCAP00010044207	ENSLCAG00010020553	Lates_calcarifer
ENSCSEP00000025326	ENSCSEG00000016175	Cynoglossus_semilaevis
ENSTRUP00000025906	ENSTRUG00000010290	Takifugu_rubripes
ENSTNIP00000014172	ENSTNIG00000011234	Tetraodon_nigroviridis
ENSGACP00000005961	ENSGACG00000004504	Gasterosteus_aculeatus
ENSMAMP00000028461	ENSMAMG00000019170	Mastacembelus_armatus
ENSPMGP00000026021	ENSPMGG00000020983	Periophthalmus_magnuspinnatus
ENSHCOP00000020512	ENSHCOG00000006653	Hippocampus_comes
ENSGMOP00000010226	ENSGMOG00000009571	Gadus_morhua
ENSCHAP00000042990	ENSCHAG00000020002	Clupea_harengus
ENSIPUP00000030206	ENSIPUG00000020402	Ictalurus_punctatus
ENSEEEP00000049944	ENSEEEG00000023479	Electrophorus_electricus
ENSDCDP00000022654	ENSDCDG00000017340	Denticeps_clupeoides
ENSPKIP00000037255	ENSPKIG00000015513	Paramormyrops_kingsleyae
ENSSFOP00015012562	ENSSFOG00015008101	Scleropages_formosus
ENSLOCP00000000977	ENSLOCG00000000875	Lepisosteus_oculatus
ENSECRP00000019126	ENSECRG00000012803	Erpetoichthys_calabaricus
ENSCMIP00000044337	ENSCMIG00000018354	Callorhinchus_milii
ENSPMAP00000000751	ENSPMAG00000000683	Petromyzon_marinus
ENSEBUP00000004911	ENSEBUG00000003401	Eptatretus_burgeri
ENSCINP00000014730	ENSCING00000007181	Ciona_intestinalis
