ENSVURP00010026116	ENSVURG00010020022	Vombatus_ursinus
ENSFDAP00000021936	ENSFDAG00000007346	Fukomys_damarensis
ENSCPOP00000016801	ENSCPOG00000019874	Cavia_porcellus
ENSCLAP00000016043	ENSCLAG00000011045	Chinchilla_lanigera
ENSODEP00000018470	ENSODEG00000013617	Octodon_degus
ENSUPAP00010004692	ENSUPAG00010003814	Urocitellus_parryii
ENSSTOP00000015565	ENSSTOG00000023669	Ictidomys_tridecemlineatus
ENSMMMP00000014166	ENSMMMG00000012629	Marmota_marmota_marmota
ENSOCUP00000013368	ENSOCUG00000015563	Oryctolagus_cuniculus
ENSOPRP00000011478	ENSOPRG00000012569	Ochotona_princeps
ENSLAFP00000026124	ENSLAFG00000027292	Loxodonta_africana
ENSPCAP00000010087	ENSPCAG00000010868	Procavia_capensis
ENSETEP00000004466	ENSETEG00000005496	Echinops_telfairi
ENSDNOP00000015447	ENSDNOG00000019915	Dasypus_novemcinctus
ENSCHOP00000005479	ENSCHOG00000006206	Choloepus_hoffmanni
ENSOANP00000013000	ENSOANG00000008181	Ornithorhynchus_anatinus
ENSCABP00000019142	ENSCABG00000014142	Chelonoidis_abingdonii
ENSGAGP00000033446	ENSGAGG00000023833	Gopherus_agassizii
ENSCPBP00000039144	ENSCPBG00000026972	Chrysemys_picta_bellii
ENSABRP00000007307	ENSABRG00000006737	Anser_brachyrhynchus
ENSAPLP00000001126	ENSAPLG00000001704	Anas_platyrhynchos_platyrhynchos
ENSGALP00000001323	ENSGALG00000000903	Gallus_gallus
ENSNMEP00000007756	ENSNMEG00000007698	Numida_meleagris
ENSCJPP00005004008	ENSCJPG00005004078	Coturnix_japonica
ENSLSDP00000018833	ENSLSDG00000013446	Lonchura_striata_domestica
ENSTGUP00000008647	ENSTGUG00000008393	Taeniopygia_guttata
ENSSCAP00000014053	ENSSCAG00000010337	Serinus_canaria
ENSJHYP00000014275	ENSJHYG00000011059	Junco_hyemalis
ENSZALP00000004033	ENSZALG00000003865	Zonotrichia_albicollis
ENSFALP00000002676	ENSFALG00000002567	Ficedula_albicollis
ENSPMJP00000015919	ENSPMJG00000012046	Parus_major
ENSLCOP00000020155	ENSLCOG00000014284	Lepidothrix_coronata
ENSCPUP00000015924	ENSCPUG00000011046	Calidris_pugnax
ENSCPGP00000011713	ENSCPGG00000008359	Calidris_pygmaea
ENSNPEP00000007558	ENSNPEG00000005664	Nothoprocta_perdicaria
ENSPVIP00000014647	ENSPVIG00000011314	Pogona_vitticeps
ENSACAP00000007537	ENSACAG00000007708	Anolis_carolinensis
ENSSPUP00000006526	ENSSPUG00000004990	Sphenodon_punctatus
ENSXETP00000016318	ENSXETG00000003159	Xenopus_tropicalis
ENSLACP00000014905	ENSLACG00000013116	Latimeria_chalumnae
ENSAMXP00000004183	ENSAMXG00000004094	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005025002	ENSAMXG00005012679	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000022369	ENSPNAG00000029738	Pygocentrus_nattereri
ENSEEEP00000020998	ENSEEEG00000010238	Electrophorus_electricus
ENSIPUP00000011391	ENSIPUG00000007768	Ictalurus_punctatus
ENSDARP00000144881	ENSDARG00000103977	Danio_rerio
ENSDCDP00000013293	ENSDCDG00000008956	Denticeps_clupeoides
ENSDCDP00000014823	ENSDCDG00000011263	Denticeps_clupeoides
ENSCHAP00000005364	ENSCHAG00000003453	Clupea_harengus
ENSTRUP00000051903	ENSTRUG00000015497	Takifugu_rubripes
ENSTNIP00000017843	ENSTNIG00000014804	Tetraodon_nigroviridis
ENSMMOP00000014013	ENSMMOG00000010732	Mola_mola
ENSLCRP00005058714	ENSLCRG00005021789	Larimichthys_crocea
ENSCSEP00000033728	ENSCSEG00000021642	Cynoglossus_semilaevis
ENSPMGP00000016444	ENSPMGG00000013469	Periophthalmus_magnuspinnatus
ENSGWIP00000045085	ENSGWIG00000022359	Gouania_willdenowi
ENSLCAP00010044467	ENSLCAG00010020668	Lates_calcarifer
ENSMALP00000011076	ENSMALG00000007872	Monopterus_albus
ENSGACP00000002177	ENSGACG00000001667	Gasterosteus_aculeatus
ENSATEP00000036355	ENSATEG00000024978	Anabas_testudineus
ENSBSLP00000049888	ENSBSLG00000023742	Betta_splendens
ENSSDUP00000021176	ENSSDUG00000015403	Seriola_dumerili
ENSSLDP00000020284	ENSSLDG00000015857	Seriola_lalandi_dorsalis
ENSSMAP00000023514	ENSSMAG00000014344	Scophthalmus_maximus
ENSMAMP00000022017	ENSMAMG00000014815	Mastacembelus_armatus
ENSLBEP00000033300	ENSLBEG00000025082	Labrus_bergylta
ENSAOCP00000017230	ENSAOCG00000022275	Amphiprion_ocellaris
ENSAPEP00000006860	ENSAPEG00000004909	Amphiprion_percula
ENSAPOP00000009189	ENSAPOG00000011492	Acanthochromis_polyacanthus
ENSSPAP00000010369	ENSSPAG00000007898	Stegastes_partitus
ENSPRNP00000044874	ENSPRNG00000021781	Parambassis_ranga
ENSACLP00000024395	ENSACLG00000016591	Astatotilapia_calliptera
ENSMZEP00005018526	ENSMZEG00005013908	Maylandia_zebra
ENSHBUP00000008224	ENSHBUG00000009716	Haplochromis_burtoni
ENSNBRP00000028217	ENSNBRG00000021508	Neolamprologus_brichardi
ENSPNYP00000024966	ENSPNYG00000018835	Pundamilia_nyererei
ENSONIP00000018014	ENSONIG00000014328	Oreochromis_niloticus
ENSACIP00000024489	ENSACIG00000019021	Amphilophus_citrinellus
ENSPLAP00000027646	ENSPLAG00000016418	Poecilia_latipinna
ENSPMEP00000022582	ENSPMEG00000003585	Poecilia_mexicana
ENSPFOP00000013181	ENSPFOG00000013189	Poecilia_formosa
ENSPREP00000009229	ENSPREG00000006290	Poecilia_reticulata
ENSXMAP00000017357	ENSXMAG00000017329	Xiphophorus_maculatus
ENSXCOP00000017945	ENSXCOG00000013523	Xiphophorus_couchianus
ENSGAFP00000018638	ENSGAFG00000012589	Gambusia_affinis
ENSCVAP00000010205	ENSCVAG00000012307	Cyprinodon_variegatus
ENSFHEP00000034984	ENSFHEG00000022968	Fundulus_heteroclitus
ENSKMAP00000013598	ENSKMAG00000010190	Kryptolebias_marmoratus
ENSORLP00015014288	ENSORLG00015015241	Oryzias_latipes_ASM223469v1
ENSORLP00000026778	ENSORLG00000030181	Oryzias_latipes_ASM223467v1
ENSORLP00020033376	ENSORLG00020019345	Oryzias_latipes_ASM223471v1
ENSOMEP00000034410	ENSOMEG00000021039	Oryzias_melastigma
ENSHCOP00000016125	ENSHCOG00000019832	Hippocampus_comes
ENSPKIP00000029237	ENSPKIG00000010564	Paramormyrops_kingsleyae
ENSSFOP00015032784	ENSSFOG00015020955	Scleropages_formosus
ENSHHUP00000008334	ENSHHUG00000005114	Hucho_hucho
ENSELUP00000018997	ENSELUG00000018389	Esox_lucius
ENSLOCP00000016488	ENSLOCG00000013378	Lepisosteus_oculatus
ENSECRP00000025082	ENSECRG00000016984	Erpetoichthys_calabaricus
ENSEBUP00000010135	ENSEBUG00000006511	Eptatretus_burgeri
