ENSPVAP00000004282	ENSPVAG00000004522	Pteropus_vampyrus
ENSPTRP00000067666	ENSPTRG00000014206	Pan_troglodytes
ENSGGOP00000036466	ENSGGOG00000023242	Gorilla_gorilla
ENSP00000372023	ENSG00000183765	Homo_sapiens
ENSPPYP00000013022	ENSPPYG00000011675	Pongo_abelii
ENSNLEP00000002824	ENSNLEG00000002348	Nomascus_leucogenys
ENSCCAP00000011374	ENSCCAG00000023330	Cebus_capucinus_imitator
ENSSBOP00000030593	ENSSBOG00000031568	Saimiri_boliviensis_boliviensis
ENSCJAP00000046383	ENSCJAG00000020096	Callithrix_jacchus
ENSANAP00000007104	ENSANAG00000021570	Aotus_nancymaae
ENSTSYP00000025718	ENSTSYG00000003101	Carlito_syrichta
ENSTBEP00000007550	ENSTBEG00000008722	Tupaia_belangeri
ENSPCAP00000001308	ENSPCAG00000001383	Procavia_capensis
ENSLAFP00000003279	ENSLAFG00000003924	Loxodonta_africana
ENSETEP00000011188	ENSETEG00000013790	Echinops_telfairi
ENSDNOP00000013729	ENSDNOG00000017702	Dasypus_novemcinctus
ENSCHOP00000004519	ENSCHOG00000005093	Choloepus_hoffmanni
ENSVURP00010013050	ENSVURG00010009950	Vombatus_ursinus
ENSPCIP00000039232	ENSPCIG00000028815	Phascolarctos_cinereus
ENSMEUP00000008952	ENSMEUG00000009820	Notamacropus_eugenii
ENSSHAP00000011768	ENSSHAG00000010105	Sarcophilus_harrisii
ENSMODP00000010421	ENSMODG00000008385	Monodelphis_domestica
ENSOANP00000014054	ENSOANG00000008820	Ornithorhynchus_anatinus
ENSPVIP00000023599	ENSPVIG00000017825	Pogona_vitticeps
ENSNSUP00000025929	ENSNSUG00000018640	Notechis_scutatus
ENSSMRP00000027256	ENSSMRG00000020960	Salvator_merianae
ENSSPUP00000009655	ENSSPUG00000007480	Sphenodon_punctatus
ENSTGUP00000008109	ENSTGUG00000007849	Taeniopygia_guttata
ENSLSDP00000017498	ENSLSDG00000012537	Lonchura_striata_domestica
ENSSCAP00000007175	ENSSCAG00000005548	Serinus_canaria
ENSJHYP00000020384	ENSJHYG00000015477	Junco_hyemalis
ENSZALP00000001147	ENSZALG00000001400	Zonotrichia_albicollis
ENSFALP00000008728	ENSFALG00000008354	Ficedula_albicollis
ENSCCEP00000017266	ENSCCEG00000016020	Cyanistes_caeruleus
ENSPMJP00000017896	ENSPMJG00000013416	Parus_major
ENSLCOP00000017685	ENSLCOG00000012468	Lepidothrix_coronata
ENSMVIP00005021301	ENSMVIG00005014988	Manacus_vitellinus
ENSMUNP00000017111	ENSMUNG00000013053	Melopsittacus_undulatus
ENSCPGP00000002092	ENSCPGG00000001563	Calidris_pygmaea
ENSCPUP00000008403	ENSCPUG00000006055	Calidris_pugnax
ENSAPLP00000009352	ENSAPLG00000009586	Anas_platyrhynchos_platyrhynchos
ENSABRP00000026669	ENSABRG00000022282	Anser_brachyrhynchus
ENSMGAP00000007130	ENSMGAG00000007024	Meleagris_gallopavo
ENSCJPP00005009723	ENSCJPG00005008515	Coturnix_japonica
ENSGALP00000049784	ENSGALG00000005695	Gallus_gallus
ENSNMEP00000025505	ENSNMEG00000021594	Numida_meleagris
ENSAHAP00000018457	ENSAHAG00000013098	Apteryx_haastii
ENSAOWP00000021353	ENSAOWG00000014425	Apteryx_owenii
ENSARWP00000024317	ENSARWG00000016568	Apteryx_rowi
ENSDNVP00000015756	ENSDNVG00000011092	Dromaius_novaehollandiae
ENSNPEP00000011267	ENSNPEG00000008459	Nothoprocta_perdicaria
ENSCPRP00005014610	ENSCPRG00005010279	Crocodylus_porosus
ENSCPBP00000039471	ENSCPBG00000027201	Chrysemys_picta_bellii
ENSCABP00000030415	ENSCABG00000022252	Chelonoidis_abingdonii
ENSPSIP00000018260	ENSPSIG00000016193	Pelodiscus_sinensis
ENSXETP00000018653	ENSXETG00000001623	Xenopus_tropicalis
ENSXETP00000011787	ENSXETG00000015261	Xenopus_tropicalis
ENSLACP00000000143	ENSLACG00000000126	Latimeria_chalumnae
ENSCHAP00000001800	ENSCHAG00000000974	Clupea_harengus
ENSDCDP00000029953	ENSDCDG00000020862	Denticeps_clupeoides
ENSIPUP00000023003	ENSIPUG00000015587	Ictalurus_punctatus
ENSEEEP00000047638	ENSEEEG00000022419	Electrophorus_electricus
ENSAMXP00000003882	ENSAMXG00000003794	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012105	ENSAMXG00005006554	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000027949	ENSPNAG00000002789	Pygocentrus_nattereri
ENSDARP00000036490	ENSDARG00000025820	Danio_rerio
ENSHHUP00000072297	ENSHHUG00000042422	Hucho_hucho
ENSHHUP00000033867	ENSHHUG00000021348	Hucho_hucho
ENSELUP00000002038	ENSELUG00000003419	Esox_lucius
ENSPMEP00000030705	ENSPMEG00000017305	Poecilia_mexicana
ENSPFOP00000011826	ENSPFOG00000011753	Poecilia_formosa
ENSPLAP00000014464	ENSPLAG00000018175	Poecilia_latipinna
ENSPREP00000024020	ENSPREG00000016222	Poecilia_reticulata
ENSGAFP00000014988	ENSGAFG00000010121	Gambusia_affinis
ENSXMAP00000001234	ENSXMAG00000001229	Xiphophorus_maculatus
ENSXCOP00000016575	ENSXCOG00000012508	Xiphophorus_couchianus
ENSFHEP00000006857	ENSFHEG00000007965	Fundulus_heteroclitus
ENSKMAP00000007793	ENSKMAG00000005850	Kryptolebias_marmoratus
ENSORLP00020030623	ENSORLG00020015200	Oryzias_latipes_ASM223471v1
ENSORLP00000032936	ENSORLG00000024606	Oryzias_latipes_ASM223467v1
ENSORLP00015025215	ENSORLG00015006210	Oryzias_latipes_ASM223469v1
ENSTNIP00000007060	ENSTNIG00000004423	Tetraodon_nigroviridis
ENSTNIP00000004205	ENSTNIG00000001832	Tetraodon_nigroviridis
ENSTRUP00000035807	ENSTRUG00000014000	Takifugu_rubripes
ENSLBEP00000011566	ENSLBEG00000008900	Labrus_bergylta
ENSAOCP00000002373	ENSAOCG00000005478	Amphiprion_ocellaris
ENSAPEP00000033471	ENSAPEG00000023750	Amphiprion_percula
ENSAPOP00000004912	ENSAPOG00000006578	Acanthochromis_polyacanthus
ENSCSEP00000012603	ENSCSEG00000008150	Cynoglossus_semilaevis
ENSATEP00000022814	ENSATEG00000015835	Anabas_testudineus
ENSBSLP00000009262	ENSBSLG00000004495	Betta_splendens
ENSACLP00000013461	ENSACLG00000009227	Astatotilapia_calliptera
ENSHBUP00000017690	ENSHBUG00000019743	Haplochromis_burtoni
ENSMZEP00005028018	ENSMZEG00005020897	Maylandia_zebra
ENSPNYP00000018807	ENSPNYG00000014172	Pundamilia_nyererei
ENSONIP00000000942	ENSONIG00000000747	Oreochromis_niloticus
ENSACIP00000002914	ENSACIG00000002245	Amphilophus_citrinellus
ENSCGOP00000007618	ENSCGOG00000003877	Cottoperca_gobio
ENSGACP00000014255	ENSGACG00000010772	Gasterosteus_aculeatus
ENSSDUP00000026192	ENSSDUG00000018993	Seriola_dumerili
ENSSMAP00000028689	ENSSMAG00000017573	Scophthalmus_maximus
ENSMALP00000003012	ENSMALG00000002230	Monopterus_albus
ENSMMOP00000027795	ENSMMOG00000021016	Mola_mola
ENSLCRP00005017874	ENSLCRG00005007337	Larimichthys_crocea
ENSPRNP00000009891	ENSPRNG00000005739	Parambassis_ranga
ENSLCAP00010051639	ENSLCAG00010024040	Lates_calcarifer
ENSSLDP00000007092	ENSSLDG00000005610	Seriola_lalandi_dorsalis
ENSMAMP00000028909	ENSMAMG00000019453	Mastacembelus_armatus
ENSHCOP00000017184	ENSHCOG00000021174	Hippocampus_comes
ENSPMGP00000018715	ENSPMGG00000015264	Periophthalmus_magnuspinnatus
ENSGMOP00000017641	ENSGMOG00000016451	Gadus_morhua
ENSPKIP00000032063	ENSPKIG00000012294	Paramormyrops_kingsleyae
ENSSFOP00015027817	ENSSFOG00015017747	Scleropages_formosus
ENSLOCP00000004514	ENSLOCG00000003771	Lepisosteus_oculatus
ENSECRP00000031642	ENSECRG00000021427	Erpetoichthys_calabaricus
ENSCMIP00000033593	ENSCMIG00000014332	Callorhinchus_milii
ENSEBUP00000009770	ENSEBUG00000006282	Eptatretus_burgeri
ENSEBUP00000015957	ENSEBUG00000010036	Eptatretus_burgeri
ENSCINP00000010261	ENSCING00000004987	Ciona_intestinalis
ENSCSAVP00000008401	ENSCSAVG00000004991	Ciona_savignyi
T08D2.7.1	WBGene00011612	Caenorhabditis_elegans_strain_N2
Y60A3A.12.1	WBGene00000499	Caenorhabditis_elegans_strain_N2
FBpp0080860	FBgn0019686	Drosophila_melanogaster
YDL101C_mRNA	YDL101C	Saccharomyces_cerevisiae_strain_S288C
