ENSAHAP00000013698	ENSAHAG00000009841	Apteryx_haastii
ENSCGRP00015012373	ENSCGRG00015009484	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001018668	ENSCGRG00001018330	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000003336	ENSMAUG00000003621	Mesocricetus_auratus
ENSNGAP00000020568	ENSNGAG00000020027	Nannospalax_galili
ENSJJAP00000024783	ENSJJAG00000024155	Jaculus_jaculus
ENSSTOP00000017354	ENSSTOG00000022593	Ictidomys_tridecemlineatus
ENSUPAP00010014180	ENSUPAG00010011394	Urocitellus_parryii
ENSSDAP00000023317	ENSSDAG00000021228	Spermophilus_dauricus
ENSMMMP00000022264	ENSMMMG00000019565	Marmota_marmota_marmota
ENSHGLP00000012309	ENSHGLG00000008797	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100017830	ENSHGLG00100013147	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002518	ENSFDAG00000012211	Fukomys_damarensis
ENSCPOP00000014380	ENSCPOG00000027154	Cavia_porcellus
ENSODEP00000017493	ENSODEG00000012895	Octodon_degus
ENSCLAP00000021413	ENSCLAG00000014662	Chinchilla_lanigera
ENSOPRP00000008573	ENSOPRG00000009362	Ochotona_princeps
ENSTBEP00000006685	ENSTBEG00000007734	Tupaia_belangeri
ENSPTRP00000054548	ENSPTRG00000009050	Pan_troglodytes
ENSPPAP00000036153	ENSPPAG00000040860	Pan_paniscus
ENSP00000477829	ENSG00000273706	Homo_sapiens
ENSGGOP00000002664	ENSGGOG00000002703	Gorilla_gorilla
ENSPPYP00000009230	ENSPPYG00000008214	Pongo_abelii
ENSNLEP00000002818	ENSNLEG00000002343	Nomascus_leucogenys
ENSRBIP00000001633	ENSRBIG00000008229	Rhinopithecus_bieti
ENSRROP00000008523	ENSRROG00000028716	Rhinopithecus_roxellana
ENSCANP00000006576	ENSCANG00000021887	Colobus_angolensis_palliatus
ENSPTEP00000040329	ENSPTEG00000037161	Piliocolobus_tephrosceles
ENSMFAP00000004061	ENSMFAG00000001746	Macaca_fascicularis
ENSMMUP00000062768	ENSMMUG00000021668	Macaca_mulatta
ENSMNEP00000026018	ENSMNEG00000036471	Macaca_nemestrina
ENSTGEP00000023151	ENSTGEG00000018749	Theropithecus_gelada
ENSPANP00000020440	ENSPANG00000022127	Papio_anubis
ENSCATP00000024624	ENSCATG00000035824	Cercocebus_atys
ENSMLEP00000013523	ENSMLEG00000030942	Mandrillus_leucophaeus
ENSCSAP00000002359	ENSCSAG00000006059	Chlorocebus_sabaeus
ENSSBOP00000018016	ENSSBOG00000025624	Saimiri_boliviensis_boliviensis
ENSCCAP00000035269	ENSCCAG00000035551	Cebus_capucinus_imitator
ENSCJAP00000071420	ENSCJAG00000015458	Callithrix_jacchus
ENSANAP00000032019	ENSANAG00000033720	Aotus_nancymaae
ENSTSYP00000018968	ENSTSYG00000025930	Carlito_syrichta
ENSPCOP00000018048	ENSPCOG00000020883	Propithecus_coquereli
ENSPSMP00000016112	ENSPSMG00000011466	Prolemur_simus
ENSMICP00000040941	ENSMICG00000046353	Microcebus_murinus
ENSOGAP00000012351	ENSOGAG00000013789	Otolemur_garnettii
ENSSARP00000009573	ENSSARG00000010593	Sorex_araneus
ENSLAFP00000005373	ENSLAFG00000006400	Loxodonta_africana
ENSPCAP00000005834	ENSPCAG00000006272	Procavia_capensis
ENSETEP00000002879	ENSETEG00000003513	Echinops_telfairi
ENSDNOP00000024310	ENSDNOG00000036189	Dasypus_novemcinctus
ENSCHOP00000006694	ENSCHOG00000007567	Choloepus_hoffmanni
ENSMLUP00000013419	ENSMLUG00000014749	Myotis_lucifugus
ENSPVAP00000014744	ENSPVAG00000015637	Pteropus_vampyrus
ENSCHIP00000025202	ENSCHIG00000022067	Capra_hircus
ENSOARP00000000023	ENSOARG00000000046	Ovis_aries
ENSBIXP00005020242	ENSBIXG00005005556	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000028053	ENSBIXG00000009122	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000044870	ENSBTAG00000033562	Bos_taurus
ENSBMUP00000006431	ENSBMUG00000005071	Bos_mutus
ENSBBBP00000005304	ENSBBBG00000003130	Bison_bison_bison
ENSTTRP00000008440	ENSTTRG00000008900	Tursiops_truncatus
ENSSSCP00000031751	ENSSSCG00000017692	Sus_scrofa_strain_reference
ENSNVIP00000000722	ENSNVIG00000000638	Neovison_vison	ENSNVIT00000000839
ENSMPUP00000014949	ENSMPUG00000015060	Mustela_putorius_furo
ENSCAFP00000026343	ENSCAFG00000017853	Canis_lupus_familiaris
ENSCAFP00020002840	ENSCAFG00020002382	Canis_lupus_dingo
ENSVVUP00000025128	ENSVVUG00000018427	Vulpes_vulpes
ENSUAMP00000036268	ENSUAMG00000027485	Ursus_americanus
ENSAMEP00000008756	ENSAMEG00000008305	Ailuropoda_melanoleuca
ENSFCAP00000039659	ENSFCAG00000033399	Felis_catus
ENSPPRP00000002207	ENSPPRG00000023595	Panthera_pardus
ENSEASP00005002745	ENSEASG00005002117	Equus_asinus_asinus
ENSECAP00000001559	ENSECAG00000001597	Equus_caballus
ENSCAPP00000017060	ENSCAPG00000016824	Cavia_aperea
ENSOCUP00000022859	ENSOCUG00000024664	Oryctolagus_cuniculus
ENSPTIP00000008785	ENSPTIG00000010052	Panthera_tigris_altaica
ENSMODP00000044926	ENSMODG00000037875	Monodelphis_domestica
ENSUMAP00000030714	ENSUMAG00000022184	Ursus_maritimus
ENSEEUP00000002586	ENSEEUG00000002834	Erinaceus_europaeus
ENSPCIP00000023453	ENSPCIG00000017762	Phascolarctos_cinereus
ENSVURP00010015686	ENSVURG00010012004	Vombatus_ursinus
ENSSHAP00000012144	ENSSHAG00000010404	Sarcophilus_harrisii
ENSMEUP00000013684	ENSMEUG00000014999	Notamacropus_eugenii
ENSACAP00000002454	ENSACAG00000002508	Anolis_carolinensis
ENSLOCP00000000389	ENSLOCG00000000357	Lepisosteus_oculatus
