ENSACAP00000022336	ENSACAG00000028790	Anolis_carolinensis
ENSAOCP00000025802	ENSAOCG00000013627	Amphiprion_ocellaris
ENSAPEP00000019369	ENSAPEG00000013816	Amphiprion_percula
ENSAPOP00000002459	ENSAPOG00000000079	Acanthochromis_polyacanthus
ENSSPAP00000014405	ENSSPAG00000010889	Stegastes_partitus
ENSPRNP00000030017	ENSPRNG00000014978	Parambassis_ranga
ENSHBUP00000019836	ENSHBUG00000022057	Haplochromis_burtoni
ENSMZEP00005031831	ENSMZEG00005023743	Maylandia_zebra
ENSACLP00000003144	ENSACLG00000002173	Astatotilapia_calliptera
ENSPNYP00000019717	ENSPNYG00000014907	Pundamilia_nyererei
ENSNBRP00000006054	ENSNBRG00000004777	Neolamprologus_brichardi
ENSACIP00000022237	ENSACIG00000017293	Amphilophus_citrinellus
ENSFHEP00000023303	ENSFHEG00000004217	Fundulus_heteroclitus
ENSCVAP00000030009	ENSCVAG00000018219	Cyprinodon_variegatus
ENSPFOP00000018696	ENSPFOG00000018589	Poecilia_formosa
ENSPMEP00000022707	ENSPMEG00000003776	Poecilia_mexicana
ENSPREP00000018533	ENSPREG00000012567	Poecilia_reticulata
ENSXMAP00000041329	ENSXMAG00000024362	Xiphophorus_maculatus
ENSGAFP00000032688	ENSGAFG00000022014	Gambusia_affinis
ENSCGOP00000051696	ENSCGOG00000022838	Cottoperca_gobio
ENSMALP00000007825	ENSMALG00000005568	Monopterus_albus
ENSMAMP00000001272	ENSMAMG00000000920	Mastacembelus_armatus
ENSATEP00000024286	ENSATEG00000016868	Anabas_testudineus
ENSBSLP00000007415	ENSBSLG00000003626	Betta_splendens
ENSSDUP00000029223	ENSSDUG00000021064	Seriola_dumerili
ENSSLDP00000000777	ENSSLDG00000000704	Seriola_lalandi_dorsalis
ENSLCAP00010028995	ENSLCAG00010013600	Lates_calcarifer
ENSMMOP00000007849	ENSMMOG00000006104	Mola_mola
ENSLBEP00000000283	ENSLBEG00000000231	Labrus_bergylta
ENSKMAP00000000665	ENSKMAG00000000523	Kryptolebias_marmoratus
ENSTRUP00000055763	ENSTRUG00000025422	Takifugu_rubripes
ENSTNIP00000003603	ENSTNIG00000000479	Tetraodon_nigroviridis
ENSLCRP00005061253	ENSLCRG00005022604	Larimichthys_crocea
ENSORLP00000045321	ENSORLG00000025587	Oryzias_latipes_ASM223467v1
ENSORLP00015027893	ENSORLG00015010210	Oryzias_latipes_ASM223469v1
ENSOMEP00000028314	ENSOMEG00000011322	Oryzias_melastigma
ENSGWIP00000022776	ENSGWIG00000012181	Gouania_willdenowi
ENSHCOP00000005934	ENSHCOG00000007652	Hippocampus_comes
ENSPMGP00000008176	ENSPMGG00000006766	Periophthalmus_magnuspinnatus
ENSGMOP00000001519	ENSGMOG00000001458	Gadus_morhua
ENSHHUP00000045266	ENSHHUG00000027639	Hucho_hucho
ENSELUP00000016039	ENSELUG00000015890	Esox_lucius
ENSAMXP00000050936	ENSAMXG00000043002	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005024924	ENSAMXG00005012640	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000031706	ENSPNAG00000019189	Pygocentrus_nattereri
ENSEEEP00000018252	ENSEEEG00000008968	Electrophorus_electricus
ENSIPUP00000009920	ENSIPUG00000006807	Ictalurus_punctatus
ENSDARP00000122434	ENSDARG00000027129	Danio_rerio
ENSDCDP00000021947	ENSDCDG00000017004	Denticeps_clupeoides
ENSCHAP00000034151	ENSCHAG00000016261	Clupea_harengus
ENSSFOP00015017353	ENSSFOG00015011171	Scleropages_formosus
ENSPKIP00000019644	ENSPKIG00000004724	Paramormyrops_kingsleyae
ENSLOCP00000006396	ENSLOCG00000005308	Lepisosteus_oculatus
ENSECRP00000030529	ENSECRG00000020715	Erpetoichthys_calabaricus
