ENSPCIP00000004147	ENSPCIG00000003392	Phascolarctos_cinereus
ENSSTOP00000004074	ENSSTOG00000004544	Ictidomys_tridecemlineatus
ENSSDAP00000021753	ENSSDAG00000019752	Spermophilus_dauricus
ENSMMMP00000006043	ENSMMMG00000005420	Marmota_marmota_marmota
ENSSDAP00000016856	ENSSDAG00000015264	Spermophilus_dauricus	ENSSDAT00000019160
ENSCCNP00000023132	ENSCCNG00000022743	Castor_canadensis
ENSOGAP00000007744	ENSOGAG00000008642	Otolemur_garnettii
ENSPSMP00000013713	ENSPSMG00000009847	Prolemur_simus
ENSPCOP00000009234	ENSPCOG00000015977	Propithecus_coquereli
ENSMICP00000037733	ENSMICG00000033790	Microcebus_murinus
ENSOCUP00000030840	ENSOCUG00000025786	Oryctolagus_cuniculus
ENSTSYP00000001192	ENSTSYG00000001286	Carlito_syrichta
ENSTSYP00000033835	ENSTSYG00000034760	Carlito_syrichta
ENSTSYP00000030351	ENSTSYG00000027100	Carlito_syrichta
ENSPEMP00000027369	ENSPEMG00000023193	Peromyscus_maniculatus_bairdii
ENSMOCP00000026427	ENSMOCG00000022240	Microtus_ochrogaster
ENSCGRP00001022997	ENSCGRG00001021366	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024989	ENSCGRG00000018097	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015007848	ENSCGRG00015006127	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000014953	ENSMAUG00000014570	Mesocricetus_auratus
ENSMUSP00000030787	ENSMUSG00000028945	Mus_musculus_strain_reference_(CL57BL6)	ENSMUST00000030787
ENSMSIP00000019231	ENSMSIG00000016368	Mus_spicilegus	ENSMSIT00000024288
MGP_SPRETEiJ_P0069627	MGP_SPRETEiJ_G0028020	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0067002	MGP_CAROLIEiJ_G0027024	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0048450	MGP_PahariEiJ_G0021797	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000063915	ENSRNOG00000050578	Rattus_norvegicus
ENSMUGP00000004764	ENSMUGG00000004395	Meriones_unguiculatus
ENSNGAP00000025381	ENSNGAG00000023353	Nannospalax_galili
ENSJJAP00000001435	ENSJJAG00000001611	Jaculus_jaculus
ENSJJAP00000003734	ENSJJAG00000007504	Jaculus_jaculus
ENSJJAP00000005881	ENSJJAG00000010705	Jaculus_jaculus
ENSPTRP00000070165	ENSPTRG00000047799	Pan_troglodytes
ENSHGLP00100019874	ENSHGLG00100014648	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000009460	ENSHGLG00000006790	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000013274	ENSFDAG00000020602	Fukomys_damarensis	ENSFDAT00000026107
ENSODEP00000013480	ENSODEG00000009963	Octodon_degus
ENSCPOP00000030362	ENSCPOG00000031743	Cavia_porcellus
ENSCAPP00000006239	ENSCAPG00000008428	Cavia_aperea
ENSCPOP00000028708	ENSCPOG00000032695	Cavia_porcellus
ENSCLAP00000001797	ENSCLAG00000001338	Chinchilla_lanigera
ENSDORP00000009687	ENSDORG00000010304	Dipodomys_ordii
ENSOCUP00000011341	ENSOCUG00000013173	Oryctolagus_cuniculus
ENSOPRP00000004909	ENSOPRG00000005358	Ochotona_princeps
ENSTGEP00000006689	ENSTGEG00000005482	Theropithecus_gelada
ENSMNEP00000038541	ENSMNEG00000042255	Macaca_nemestrina
ENSCATP00000026935	ENSCATG00000036856	Cercocebus_atys
ENSMFAP00000007005	ENSMFAG00000035424	Macaca_fascicularis
ENSPANP00000018598	ENSPANG00000000819	Papio_anubis
ENSPTEP00000042955	ENSPTEG00000039196	Piliocolobus_tephrosceles
ENSPTRP00000087662	ENSPTRG00000046866	Pan_troglodytes
ENSPPAP00000017517	ENSPPAG00000031857	Pan_paniscus
ENSP00000262187	ENSG00000106615	Homo_sapiens
ENSGGOP00000014313	ENSGGOG00000014675	Gorilla_gorilla
ENSPPYP00000020403	ENSPPYG00000018196	Pongo_abelii
ENSNLEP00000005480	ENSNLEG00000004500	Nomascus_leucogenys
ENSCCAP00000025938	ENSCCAG00000030751	Cebus_capucinus_imitator
ENSCJAP00000037948	ENSCJAG00000042669	Callithrix_jacchus
ENSANAP00000009097	ENSANAG00000022525	Aotus_nancymaae
ENSCSAP00000002886	ENSCSAG00000006601	Chlorocebus_sabaeus
ENSMMUP00000065504	ENSMMUG00000051076	Macaca_mulatta
ENSRROP00000036708	ENSRROG00000041811	Rhinopithecus_roxellana
ENSRBIP00000006211	ENSRBIG00000026235	Rhinopithecus_bieti
ENSCANP00000034519	ENSCANG00000040939	Colobus_angolensis_palliatus
ENSSBOP00000037912	ENSSBOG00000035032	Saimiri_boliviensis_boliviensis
ENSPPAP00000008640	ENSPPAG00000027560	Pan_paniscus
ENSMLEP00000009693	ENSMLEG00000029027	Mandrillus_leucophaeus
ENSCHIP00000017590	ENSCHIG00000017350	Capra_hircus	ENSCHIT00000025402
ENSTBEP00000001425	ENSTBEG00000001657	Tupaia_belangeri	ENSTBET00000001641
ENSPTRP00000069096	ENSPTRG00000047231	Pan_troglodytes	ENSPTRT00000108005
ENSCHOP00000002128	ENSCHOG00000002402	Choloepus_hoffmanni
ENSXETP00000013992	ENSXETG00000000823	Xenopus_tropicalis
ENSCPBP00000025756	ENSCPBG00000018286	Chrysemys_picta_bellii
ENSCABP00000006758	ENSCABG00000005111	Chelonoidis_abingdonii
ENSPSIP00000011238	ENSPSIG00000010115	Pelodiscus_sinensis
ENSGALP00000072135	ENSGALG00000039880	Gallus_gallus
ENSCJPP00005000053	ENSCJPG00005000097	Coturnix_japonica
ENSAPLP00000032408	ENSAPLG00000022733	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000023961	ENSCPGG00000016567	Calidris_pygmaea
ENSLCOP00000014353	ENSLCOG00000010306	Lepidothrix_coronata
ENSJHYP00000005434	ENSJHYG00000004441	Junco_hyemalis
ENSZALP00000001211	ENSZALG00000001457	Zonotrichia_albicollis
ENSPMJP00000005688	ENSPMJG00000004916	Parus_major
ENSNMEP00000005729	ENSNMEG00000005920	Numida_meleagris
ENSMGAP00000004376	ENSMGAG00000004567	Meleagris_gallopavo
ENSMUNP00000005069	ENSMUNG00000004199	Melopsittacus_undulatus
ENSSCAP00000009416	ENSSCAG00000007170	Serinus_canaria
ENSLSDP00000022646	ENSLSDG00000016007	Lonchura_striata_domestica
ENSCCEP00000006504	ENSCCEG00000006958	Cyanistes_caeruleus
ENSAOWP00000004138	ENSAOWG00000002897	Apteryx_owenii
ENSAHAP00000011065	ENSAHAG00000008004	Apteryx_haastii
ENSDNVP00000027321	ENSDNVG00000018964	Dromaius_novaehollandiae
ENSNPEP00000010539	ENSNPEG00000007915	Nothoprocta_perdicaria
ENSTGUP00000000601	ENSTGUG00000000585	Taeniopygia_guttata
ENSFALP00000007122	ENSFALG00000006823	Ficedula_albicollis
ENSMVIP00005015270	ENSMVIG00005010987	Manacus_vitellinus
ENSCPUP00000028533	ENSCPUG00000019187	Calidris_pugnax
ENSTGUP00000015280	ENSTGUG00000014923	Taeniopygia_guttata
ENSABRP00000023923	ENSABRG00000020029	Anser_brachyrhynchus
ENSGAGP00000000429	ENSGAGG00000000339	Gopherus_agassizii
ENSSPUP00000023936	ENSSPUG00000018361	Sphenodon_punctatus
ENSARWP00000006779	ENSARWG00000004773	Apteryx_rowi
ENSPVIP00000004233	ENSPVIG00000003437	Pogona_vitticeps
ENSPVIP00000014415	ENSPVIG00000011144	Pogona_vitticeps
ENSACAP00000002213	ENSACAG00000002265	Anolis_carolinensis
ENSNSUP00000016587	ENSNSUG00000012232	Notechis_scutatus
ENSSMRP00000018542	ENSSMRG00000014422	Salvator_merianae
ENSGAGP00000032061	ENSGAGG00000022981	Gopherus_agassizii
ENSCABP00000012529	ENSCABG00000009384	Chelonoidis_abingdonii
ENSMEUP00000010723	ENSMEUG00000011774	Notamacropus_eugenii
ENSPMEP00000000409	ENSPMEG00000001179	Poecilia_mexicana
ENSPLAP00000013258	ENSPLAG00000016748	Poecilia_latipinna
