ENSNSUP00000019547	ENSNSUG00000014283	Notechis_scutatus
ENSTSYP00000003784	ENSTSYG00000004163	Carlito_syrichta
ENSMICP00000008021	ENSMICG00000008816	Microcebus_murinus
ENSPCOP00000006290	ENSPCOG00000014279	Propithecus_coquereli
ENSPSMP00000000548	ENSPSMG00000000442	Prolemur_simus
ENSOGAP00000022473	ENSOGAG00000006757	Otolemur_garnettii
ENSCCNP00000029112	ENSCCNG00000027948	Castor_canadensis
ENSCHIP00000020554	ENSCHIG00000019166	Capra_hircus
ENSOARP00000000817	ENSOARG00000000794	Ovis_aries
ENSBIXP00005007264	ENSBIXG00005012529	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000007186	ENSBIXG00000013171	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000009382	ENSBMUG00000007314	Bos_mutus
ENSBTAP00000017158	ENSBTAG00000012909	Bos_taurus
ENSBBBP00000001438	ENSBBBG00000010520	Bison_bison_bison
ENSTTRP00000015041	ENSTTRG00000015874	Tursiops_truncatus
ENSSSCP00000023870	ENSSSCG00000021873	Sus_scrofa_strain_reference
ENSMPUP00000010901	ENSMPUG00000010990	Mustela_putorius_furo
ENSNVIP00000012537	ENSNVIG00000009940	Neovison_vison
ENSCAFP00020019045	ENSCAFG00020015129	Canis_lupus_dingo
ENSVVUP00000001371	ENSVVUG00000001115	Vulpes_vulpes
ENSUAMP00000022813	ENSUAMG00000017909	Ursus_americanus
ENSAMEP00000013299	ENSAMEG00000012632	Ailuropoda_melanoleuca
ENSPPRP00000008554	ENSPPRG00000003315	Panthera_pardus
ENSFCAP00000009766	ENSFCAG00000010519	Felis_catus
ENSDNOP00000002734	ENSDNOG00000003546	Dasypus_novemcinctus
ENSETEP00000010615	ENSETEG00000013080	Echinops_telfairi
ENSECAP00000032099	ENSECAG00000038600	Equus_caballus
ENSEASP00005022837	ENSEASG00005015571	Equus_asinus_asinus
ENSECAP00000028161	ENSECAG00000030224	Equus_caballus
ENSEASP00005022927	ENSEASG00005015620	Equus_asinus_asinus
ENSMNEP00000039159	ENSMNEG00000042547	Macaca_nemestrina
ENSLAFP00000015213	ENSLAFG00000018155	Loxodonta_africana
ENSPCAP00000004733	ENSPCAG00000005095	Procavia_capensis
ENSTBEP00000000100	ENSTBEG00000000123	Tupaia_belangeri
ENSOANP00000006114	ENSOANG00000003856	Ornithorhynchus_anatinus
ENSAPLP00000000157	ENSAPLG00000000615	Anas_platyrhynchos_platyrhynchos
ENSABRP00000005425	ENSABRG00000005068	Anser_brachyrhynchus
ENSGALP00000033996	ENSGALG00000003193	Gallus_gallus
ENSCJPP00005009107	ENSCJPG00005008058	Coturnix_japonica
ENSNMEP00000013012	ENSNMEG00000011927	Numida_meleagris
ENSCPGP00000027178	ENSCPGG00000018725	Calidris_pygmaea
ENSCPUP00000022416	ENSCPUG00000015219	Calidris_pugnax
ENSMUNP00000016329	ENSMUNG00000012571	Melopsittacus_undulatus
ENSLCOP00000022150	ENSLCOG00000015635	Lepidothrix_coronata
ENSMVIP00005019862	ENSMVIG00005014045	Manacus_vitellinus
ENSFALP00000011096	ENSFALG00000010635	Ficedula_albicollis
ENSJHYP00000020526	ENSJHYG00000015567	Junco_hyemalis
ENSLSDP00000022267	ENSLSDG00000015728	Lonchura_striata_domestica
ENSTGUP00000003429	ENSTGUG00000003323	Taeniopygia_guttata
ENSSCAP00000017307	ENSSCAG00000012583	Serinus_canaria
ENSZALP00000021235	ENSZALG00000016645	Zonotrichia_albicollis
ENSCCEP00000026794	ENSCCEG00000023452	Cyanistes_caeruleus
ENSPMJP00000010834	ENSPMJG00000008479	Parus_major
ENSAHAP00000003439	ENSAHAG00000002728	Apteryx_haastii
ENSAOWP00000021687	ENSAOWG00000014666	Apteryx_owenii
ENSARWP00000021399	ENSARWG00000014627	Apteryx_rowi
ENSDNVP00000013107	ENSDNVG00000009286	Dromaius_novaehollandiae
ENSNPEP00000019466	ENSNPEG00000014513	Nothoprocta_perdicaria
ENSMGAP00000003490	ENSMGAG00000003756	Meleagris_gallopavo
ENSPSIP00000011738	ENSPSIG00000010607	Pelodiscus_sinensis
ENSCABP00000003065	ENSCABG00000002353	Chelonoidis_abingdonii
ENSGAGP00000018038	ENSGAGG00000013374	Gopherus_agassizii
ENSCPBP00000034761	ENSCPBG00000024246	Chrysemys_picta_bellii
ENSSPUP00000019205	ENSSPUG00000014788	Sphenodon_punctatus
ENSXETP00000049379	ENSXETG00000017465	Xenopus_tropicalis
ENSDCDP00000063700	ENSDCDG00000035835	Denticeps_clupeoides
ENSCHAP00000053896	ENSCHAG00000024471	Clupea_harengus
ENSHHUP00000068740	ENSHHUG00000040491	Hucho_hucho
ENSELUP00000042360	ENSELUG00000023551	Esox_lucius
ENSPNAP00000030122	ENSPNAG00000016664	Pygocentrus_nattereri
ENSAMXP00005020337	ENSAMXG00005010538	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSIPUP00000031219	ENSIPUG00000021033	Ictalurus_punctatus
ENSEEEP00000044602	ENSEEEG00000021052	Electrophorus_electricus
ENSDARP00000052121	ENSDARG00000035904	Danio_rerio
ENSELUP00000023982	ENSELUG00000022815	Esox_lucius
ENSHHUP00000021393	ENSHHUG00000013396	Hucho_hucho
ENSPKIP00000032834	ENSPKIG00000012775	Paramormyrops_kingsleyae
ENSAMXP00000008975	ENSAMXG00000008732	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033636	ENSAMXG00005016287	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000020277	ENSPNAG00000004167	Pygocentrus_nattereri
ENSEEEP00000038982	ENSEEEG00000018474	Electrophorus_electricus
ENSIPUP00000021608	ENSIPUG00000014637	Ictalurus_punctatus
ENSDARP00000067509	ENSDARG00000045926	Danio_rerio
ENSDCDP00000060351	ENSDCDG00000034665	Denticeps_clupeoides
ENSCSEP00000004817	ENSCSEG00000003119	Cynoglossus_semilaevis
ENSSLDP00000009134	ENSSLDG00000007244	Seriola_lalandi_dorsalis
ENSGACP00000009840	ENSGACG00000007393	Gasterosteus_aculeatus
ENSHCOP00000020907	ENSHCOG00000007356	Hippocampus_comes
ENSBSLP00000029233	ENSBSLG00000014589	Betta_splendens
ENSLCAP00010012971	ENSLCAG00010006144	Lates_calcarifer
ENSSMAP00000009074	ENSSMAG00000005604	Scophthalmus_maximus
ENSSLDP00000001940	ENSSLDG00000001592	Seriola_lalandi_dorsalis
ENSSDUP00000032665	ENSSDUG00000023473	Seriola_dumerili
ENSAOCP00000004012	ENSAOCG00000007389	Amphiprion_ocellaris
ENSAPEP00000012669	ENSAPEG00000009024	Amphiprion_percula
ENSAPOP00000030295	ENSAPOG00000016781	Acanthochromis_polyacanthus
ENSSPAP00000001288	ENSSPAG00000000979	Stegastes_partitus
ENSPRNP00000037237	ENSPRNG00000018560	Parambassis_ranga
ENSXMAP00000026130	ENSXMAG00000027139	Xiphophorus_maculatus
ENSXCOP00000027964	ENSXCOG00000020861	Xiphophorus_couchianus
ENSGAFP00000007520	ENSGAFG00000005115	Gambusia_affinis
ENSPFOP00000014451	ENSPFOG00000014413	Poecilia_formosa
ENSPLAP00000001255	ENSPLAG00000002251	Poecilia_latipinna
ENSPREP00000018904	ENSPREG00000012795	Poecilia_reticulata
ENSPMEP00000008388	ENSPMEG00000010132	Poecilia_mexicana
ENSCVAP00000008780	ENSCVAG00000010647	Cyprinodon_variegatus
ENSFHEP00000031691	ENSFHEG00000017747	Fundulus_heteroclitus
ENSKMAP00000010789	ENSKMAG00000008094	Kryptolebias_marmoratus
ENSORLP00015013276	ENSORLG00015014166	Oryzias_latipes_ASM223469v1
ENSORLP00000029010	ENSORLG00000023034	Oryzias_latipes_ASM223467v1
ENSORLP00020020018	ENSORLG00020021009	Oryzias_latipes_ASM223471v1
ENSOMEP00000004039	ENSOMEG00000004984	Oryzias_melastigma
ENSACLP00000036600	ENSACLG00000024794	Astatotilapia_calliptera
ENSMZEP00005014477	ENSMZEG00005010894	Maylandia_zebra
ENSPNYP00000011730	ENSPNYG00000008897	Pundamilia_nyererei
ENSHBUP00000025194	ENSHBUG00000007098	Haplochromis_burtoni
ENSNBRP00000023276	ENSNBRG00000017818	Neolamprologus_brichardi
ENSONIP00000016168	ENSONIG00000012848	Oreochromis_niloticus
ENSACIP00000016089	ENSACIG00000012508	Amphilophus_citrinellus
ENSGWIP00000027915	ENSGWIG00000014607	Gouania_willdenowi
ENSMAMP00000034379	ENSMAMG00000023100	Mastacembelus_armatus
ENSMALP00000021793	ENSMALG00000015235	Monopterus_albus
ENSATEP00000030560	ENSATEG00000021110	Anabas_testudineus
ENSATEP00000030668	ENSATEG00000021183	Anabas_testudineus
ENSLCRP00005018564	ENSLCRG00005007645	Larimichthys_crocea
ENSTRUP00000040843	ENSTRUG00000015977	Takifugu_rubripes
ENSTNIP00000011289	ENSTNIG00000008453	Tetraodon_nigroviridis
ENSMMOP00000001624	ENSMMOG00000001366	Mola_mola
ENSLBEP00000026978	ENSLBEG00000020497	Labrus_bergylta
ENSPMGP00000029638	ENSPMGG00000023849	Periophthalmus_magnuspinnatus
ENSGMOP00000009852	ENSGMOG00000009225	Gadus_morhua
ENSSMAP00000015799	ENSSMAG00000009692	Scophthalmus_maximus
ENSBSLP00000025712	ENSBSLG00000012825	Betta_splendens
ENSLCRP00005036675	ENSLCRG00005014292	Larimichthys_crocea
ENSLBEP00000022406	ENSLBEG00000017202	Labrus_bergylta
ENSTRUP00000042552	ENSTRUG00000016640	Takifugu_rubripes
ENSTNIP00000012442	ENSTNIG00000009569	Tetraodon_nigroviridis
ENSMMOP00000002765	ENSMMOG00000002230	Mola_mola
ENSSDUP00000006088	ENSSDUG00000004493	Seriola_dumerili
ENSSLDP00000020460	ENSSLDG00000016019	Seriola_lalandi_dorsalis
ENSATEP00000029547	ENSATEG00000020395	Anabas_testudineus
ENSMALP00000019825	ENSMALG00000013845	Monopterus_albus
ENSMAMP00000021171	ENSMAMG00000014230	Mastacembelus_armatus
ENSCGOP00000008909	ENSCGOG00000004610	Cottoperca_gobio
ENSLCAP00010040934	ENSLCAG00010019182	Lates_calcarifer
ENSGWIP00000047364	ENSGWIG00000023307	Gouania_willdenowi
ENSAPEP00000002231	ENSAPEG00000001621	Amphiprion_percula
ENSAOCP00000000961	ENSAOCG00000003883	Amphiprion_ocellaris
ENSAPOP00000024949	ENSAPOG00000007742	Acanthochromis_polyacanthus
ENSSPAP00000002507	ENSSPAG00000001915	Stegastes_partitus
ENSPNYP00000014076	ENSPNYG00000010686	Pundamilia_nyererei
ENSHBUP00000026412	ENSHBUG00000009082	Haplochromis_burtoni
ENSACLP00000018664	ENSACLG00000012721	Astatotilapia_calliptera
ENSMZEP00005018307	ENSMZEG00005013743	Maylandia_zebra
ENSNBRP00000025948	ENSNBRG00000019816	Neolamprologus_brichardi
ENSONIP00000007288	ENSONIG00000005785	Oreochromis_niloticus
ENSACIP00000026527	ENSACIG00000020551	Amphilophus_citrinellus
ENSCVAP00000030631	ENSCVAG00000019308	Cyprinodon_variegatus
ENSFHEP00000020313	ENSFHEG00000022257	Fundulus_heteroclitus
ENSPFOP00000002064	ENSPFOG00000002184	Poecilia_formosa
ENSPMEP00000007970	ENSPMEG00000009662	Poecilia_mexicana
ENSPLAP00000001861	ENSPLAG00000003004	Poecilia_latipinna
ENSPREP00000006839	ENSPREG00000004727	Poecilia_reticulata
ENSGAFP00000019349	ENSGAFG00000013067	Gambusia_affinis
ENSXCOP00000018537	ENSXCOG00000013952	Xiphophorus_couchianus
ENSXMAP00000002216	ENSXMAG00000002217	Xiphophorus_maculatus
ENSKMAP00000002748	ENSKMAG00000002113	Kryptolebias_marmoratus
ENSORLP00015022440	ENSORLG00015001803	Oryzias_latipes_ASM223469v1
ENSORLP00020021416	ENSORLG00020001179	Oryzias_latipes_ASM223471v1
ENSORLP00000001815	ENSORLG00000001467	Oryzias_latipes_ASM223467v1
ENSOMEP00000025268	ENSOMEG00000006392	Oryzias_melastigma
ENSPRNP00000019287	ENSPRNG00000010063	Parambassis_ranga
ENSCSEP00000019775	ENSCSEG00000012621	Cynoglossus_semilaevis
ENSHCOP00000027026	ENSHCOG00000018495	Hippocampus_comes
ENSPMGP00000026231	ENSPMGG00000021164	Periophthalmus_magnuspinnatus
ENSSFOP00015016463	ENSSFOG00015010613	Scleropages_formosus
ENSPKIP00000032580	ENSPKIG00000012626	Paramormyrops_kingsleyae
ENSSFOP00015034760	ENSSFOG00015022142	Scleropages_formosus
ENSLOCP00000018522	ENSLOCG00000015050	Lepisosteus_oculatus
ENSECRP00000032453	ENSECRG00000021993	Erpetoichthys_calabaricus
ENSLACP00000004642	ENSLACG00000004132	Latimeria_chalumnae
ENSCMIP00000014434	ENSCMIG00000007151	Callorhinchus_milii
