ENSVURP00010002156	ENSVURG00010001803	Vombatus_ursinus
ENSMFAP00000017363	ENSMFAG00000031801	Macaca_fascicularis
ENSMMUP00000066881	ENSMMUG00000020575	Macaca_mulatta
ENSMNEP00000042754	ENSMNEG00000044082	Macaca_nemestrina
ENSMLEP00000021613	ENSMLEG00000034924	Mandrillus_leucophaeus
ENSPANP00000017402	ENSPANG00000016917	Papio_anubis
ENSCATP00000004020	ENSCATG00000014722	Cercocebus_atys
ENSTGEP00000034633	ENSTGEG00000027597	Theropithecus_gelada
ENSCSAP00000008547	ENSCSAG00000012362	Chlorocebus_sabaeus
ENSPTEP00000017561	ENSPTEG00000019088	Piliocolobus_tephrosceles
ENSCANP00000032860	ENSCANG00000040076	Colobus_angolensis_palliatus
ENSRROP00000013750	ENSRROG00000031094	Rhinopithecus_roxellana
ENSRBIP00000033635	ENSRBIG00000040547	Rhinopithecus_bieti
ENSSBOP00000024436	ENSSBOG00000028658	Saimiri_boliviensis_boliviensis
ENSCCAP00000016216	ENSCCAG00000025884	Cebus_capucinus_imitator
ENSCJAP00000027786	ENSCJAG00000015029	Callithrix_jacchus
ENSANAP00000028121	ENSANAG00000031815	Aotus_nancymaae
ENSTSYP00000003276	ENSTSYG00000003549	Carlito_syrichta
ENSMICP00000023852	ENSMICG00000001259	Microcebus_murinus
ENSMICP00000028752	ENSMICG00000035142	Microcebus_murinus
ENSPCOP00000009149	ENSPCOG00000015906	Propithecus_coquereli
ENSPSMP00000008530	ENSPSMG00000006209	Prolemur_simus
ENSOGAP00000001978	ENSOGAG00000002210	Otolemur_garnettii
ENSTBEP00000008883	ENSTBEG00000010245	Tupaia_belangeri
ENSDNOP00000008843	ENSDNOG00000011396	Dasypus_novemcinctus
ENSCHOP00000012431	ENSCHOG00000014026	Choloepus_hoffmanni
ENSLAFP00000008853	ENSLAFG00000010574	Loxodonta_africana
ENSPCAP00000011650	ENSPCAG00000012367	Procavia_capensis
ENSEEUP00000005538	ENSEEUG00000006036	Erinaceus_europaeus
ENSSARP00000004020	ENSSARG00000004369	Sorex_araneus
ENSETEP00000002747	ENSETEG00000003346	Echinops_telfairi
ENSOANP00000023572	ENSOANG00000014976	Ornithorhynchus_anatinus
ENSABRP00000000382	ENSABRG00000000429	Anser_brachyrhynchus
ENSAPLP00000010223	ENSAPLG00000010443	Anas_platyrhynchos_platyrhynchos
ENSGALP00000051354	ENSGALG00000039450	Gallus_gallus
ENSCJPP00005005042	ENSCJPG00005004452	Coturnix_japonica
ENSMGAP00000007609	ENSMGAG00000007473	Meleagris_gallopavo
ENSNMEP00000013501	ENSNMEG00000011820	Numida_meleagris
ENSCPUP00000004740	ENSCPUG00000003022	Calidris_pugnax
ENSCPGP00000002203	ENSCPGG00000001486	Calidris_pygmaea
ENSLCOP00000018795	ENSLCOG00000013291	Lepidothrix_coronata
ENSMVIP00005019015	ENSMVIG00005013480	Manacus_vitellinus
ENSJHYP00000000250	ENSJHYG00000000267	Junco_hyemalis
ENSZALP00000014969	ENSZALG00000012358	Zonotrichia_albicollis
ENSSCAP00000021394	ENSSCAG00000015383	Serinus_canaria
ENSLSDP00000008557	ENSLSDG00000006382	Lonchura_striata_domestica
ENSTGUP00000002133	ENSTGUG00000002040	Taeniopygia_guttata
ENSFALP00000002483	ENSFALG00000002384	Ficedula_albicollis
ENSPMJP00000003794	ENSPMJG00000003320	Parus_major
ENSCCEP00000013616	ENSCCEG00000013066	Cyanistes_caeruleus
ENSMUNP00000008487	ENSMUNG00000006739	Melopsittacus_undulatus
ENSAOWP00000001486	ENSAOWG00000000850	Apteryx_owenii
ENSARWP00000009778	ENSARWG00000006239	Apteryx_rowi
ENSAHAP00000005952	ENSAHAG00000004233	Apteryx_haastii
ENSDNVP00000000976	ENSDNVG00000000726	Dromaius_novaehollandiae
ENSNPEP00000019426	ENSNPEG00000014481	Nothoprocta_perdicaria
ENSCPRP00005016214	ENSCPRG00005011321	Crocodylus_porosus
ENSCABP00000027841	ENSCABG00000020408	Chelonoidis_abingdonii
ENSGAGP00000020804	ENSGAGG00000014962	Gopherus_agassizii
ENSCPBP00000033763	ENSCPBG00000023579	Chrysemys_picta_bellii
ENSPSIP00000014319	ENSPSIG00000012684	Pelodiscus_sinensis
ENSPVIP00000012423	ENSPVIG00000009678	Pogona_vitticeps
ENSACAP00000006255	ENSACAG00000006237	Anolis_carolinensis
ENSNSUP00000022281	ENSNSUG00000016199	Notechis_scutatus
ENSSMRP00000019166	ENSSMRG00000014935	Salvator_merianae
ENSSPUP00000008305	ENSSPUG00000006416	Sphenodon_punctatus
ENSMSIP00000010412	ENSMSIG00000009109	Mus_spicilegus
ENSMSIP00000029003	ENSMSIG00000024355	Mus_spicilegus
ENSMUSP00000073399	ENSMUSG00000095040	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0074522	MGP_SPRETEiJ_G0028922	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0072174	MGP_CAROLIEiJ_G0028022	Mus_caroli_strain_CAROLI_EIJ
MGP_CAROLIEiJ_P0072175	MGP_CAROLIEiJ_G0028023	Mus_caroli_strain_CAROLI_EIJ
MGP_CAROLIEiJ_P0072173	MGP_CAROLIEiJ_G0028021	Mus_caroli_strain_CAROLI_EIJ
MGP_CAROLIEiJ_P0072171	MGP_CAROLIEiJ_G0028020	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0082464	MGP_SPRETEiJ_G0030708	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000009457	ENSMSIG00000008350	Mus_spicilegus
ENSMSIP00000037770	ENSMSIG00000031460	Mus_spicilegus
ENSMUSP00000031501	ENSMUSG00000029526	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000106229	ENSMUSG00000096664	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000106228	ENSMUSG00000079093	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000136434	ENSMUSG00000095557	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000136735	ENSMUSG00000096344	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000143398	ENSMUSG00000041505	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000106226	ENSMUSG00000079091	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000106241	ENSMUSG00000096527	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000143497	ENSMUSG00000104752	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000134203	ENSMUSG00000096798	Mus_musculus_strain_reference_(CL57BL6)
ENSAPLP00000025518	ENSAPLG00000023171	Anas_platyrhynchos_platyrhynchos
ENSXETP00000015522	ENSXETG00000003078	Xenopus_tropicalis
ENSLACP00000004382	ENSLACG00000003896	Latimeria_chalumnae
ENSIPUP00000017412	ENSIPUG00000011770	Ictalurus_punctatus
ENSEEEP00000002837	ENSEEEG00000001263	Electrophorus_electricus
ENSAMXP00000037405	ENSAMXG00000006975	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005042026	ENSAMXG00005019392	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006577	ENSPNAG00000012626	Pygocentrus_nattereri
ENSDARP00000142293	ENSDARG00000100503	Danio_rerio
ENSCHAP00000034349	ENSCHAG00000014795	Clupea_harengus
ENSDCDP00000013160	ENSDCDG00000008509	Denticeps_clupeoides
ENSHHUP00000031834	ENSHHUG00000019930	Hucho_hucho
ENSHHUP00000070794	ENSHHUG00000041605	Hucho_hucho
ENSELUP00000018586	ENSELUG00000018098	Esox_lucius
ENSLBEP00000034168	ENSLBEG00000025714	Labrus_bergylta
ENSLBEP00000002343	ENSLBEG00000001828	Labrus_bergylta
ENSTNIP00000007736	ENSTNIG00000005071	Tetraodon_nigroviridis
ENSTRUP00000035678	ENSTRUG00000013953	Takifugu_rubripes
ENSGACP00000026443	ENSGACG00000020014	Gasterosteus_aculeatus
ENSATEP00000021007	ENSATEG00000014574	Anabas_testudineus
ENSBSLP00000014466	ENSBSLG00000007577	Betta_splendens
ENSSDUP00000029665	ENSSDUG00000021366	Seriola_dumerili
ENSSLDP00000027748	ENSSLDG00000021490	Seriola_lalandi_dorsalis
ENSLCAP00010025565	ENSLCAG00010011893	Lates_calcarifer
ENSSMAP00000034464	ENSSMAG00000021083	Scophthalmus_maximus
ENSFHEP00000030737	ENSFHEG00000016219	Fundulus_heteroclitus
ENSCVAP00000023439	ENSCVAG00000006798	Cyprinodon_variegatus
ENSPLAP00000005524	ENSPLAG00000000152	Poecilia_latipinna
ENSPMEP00000029848	ENSPMEG00000015922	Poecilia_mexicana
ENSXMAP00000029814	ENSXMAG00000014141	Xiphophorus_maculatus
ENSPFOP00000009229	ENSPFOG00000008895	Poecilia_formosa
ENSPLAP00000008567	ENSPLAG00000011164	Poecilia_latipinna
ENSPREP00000008888	ENSPREG00000006077	Poecilia_reticulata
ENSPMEP00000031396	ENSPMEG00000018520	Poecilia_mexicana
ENSXCOP00000014289	ENSXCOG00000010833	Xiphophorus_couchianus
ENSXCOP00000014293	ENSXCOG00000010835	Xiphophorus_couchianus
ENSGAFP00000001281	ENSGAFG00000000875	Gambusia_affinis
ENSKMAP00000009078	ENSKMAG00000006823	Kryptolebias_marmoratus
ENSORLP00000026907	ENSORLG00000019899	Oryzias_latipes_ASM223467v1
ENSOMEP00000006832	ENSOMEG00000007891	Oryzias_melastigma
ENSONIP00000024966	ENSONIG00000019833	Oreochromis_niloticus
ENSNBRP00000028536	ENSNBRG00000021732	Neolamprologus_brichardi
ENSPNYP00000022563	ENSPNYG00000016984	Pundamilia_nyererei
ENSHBUP00000030125	ENSHBUG00000015017	Haplochromis_burtoni
ENSMZEP00005020590	ENSMZEG00005015416	Maylandia_zebra
ENSACLP00000006489	ENSACLG00000004306	Astatotilapia_calliptera
ENSACIP00000012632	ENSACIG00000009820	Amphilophus_citrinellus
ENSAOCP00000016614	ENSAOCG00000001574	Amphiprion_ocellaris
ENSPRNP00000013448	ENSPRNG00000007367	Parambassis_ranga
ENSGWIP00000001567	ENSGWIG00000000914	Gouania_willdenowi
ENSMAMP00000025667	ENSMAMG00000017189	Mastacembelus_armatus
ENSMMOP00000024091	ENSMMOG00000018335	Mola_mola
ENSLCRP00005038828	ENSLCRG00005014237	Larimichthys_crocea
ENSCSEP00000032798	ENSCSEG00000021062	Cynoglossus_semilaevis
ENSMALP00000005614	ENSMALG00000004011	Monopterus_albus
ENSAPOP00000014509	ENSAPOG00000017486	Acanthochromis_polyacanthus
ENSAPEP00000026403	ENSAPEG00000018727	Amphiprion_percula
ENSSPAP00000022731	ENSSPAG00000017087	Stegastes_partitus
ENSGMOP00000014414	ENSGMOG00000013471	Gadus_morhua
ENSPKIP00000005968	ENSPKIG00000022433	Paramormyrops_kingsleyae
ENSSFOP00015011139	ENSSFOG00015007122	Scleropages_formosus
ENSPKIP00000040650	ENSPKIG00000017508	Paramormyrops_kingsleyae
ENSSFOP00015034255	ENSSFOG00015021801	Scleropages_formosus
ENSLOCP00000019407	ENSLOCG00000015763	Lepisosteus_oculatus
ENSECRP00000031018	ENSECRG00000021037	Erpetoichthys_calabaricus
