ENSAOWP00000004014	ENSAOWG00000002801	Apteryx_owenii	ENSAOWT00000004580
ENSAHAP00000002309	ENSAHAG00000001879	Apteryx_haastii	ENSAHAT00000002625
ENSARWP00000013355	ENSARWG00000009272	Apteryx_rowi	ENSARWT00000015269
ENSDNVP00000007894	ENSDNVG00000005630	Dromaius_novaehollandiae	ENSDNVT00000009551
ENSNPEP00000005808	ENSNPEG00000004391	Nothoprocta_perdicaria
ENSECAP00000029051	ENSECAG00000019793	Equus_caballus
ENSEASP00005024301	ENSEASG00005016505	Equus_asinus_asinus
ENSMLUP00000021433	ENSMLUG00000022722	Myotis_lucifugus
ENSMLUP00000012153	ENSMLUG00000013354	Myotis_lucifugus
ENSPVAP00000005554	ENSPVAG00000005872	Pteropus_vampyrus
ENSSARP00000006361	ENSSARG00000007025	Sorex_araneus
ENSEEUP00000006985	ENSEEUG00000007663	Erinaceus_europaeus
ENSETEP00000008364	ENSETEG00000010300	Echinops_telfairi
ENSP00000497406	ENSG00000152217	Homo_sapiens
ENSGGOP00000013807	ENSGGOG00000014151	Gorilla_gorilla
ENSPTRP00000016977	ENSPTRG00000009986	Pan_troglodytes
ENSPPAP00000029171	ENSPPAG00000037611	Pan_paniscus
ENSPPYP00000010250	ENSPPYG00000009123	Pongo_abelii
ENSNLEP00000013105	ENSNLEG00000010776	Nomascus_leucogenys
ENSCSAP00000013970	ENSCSAG00000017949	Chlorocebus_sabaeus
ENSCSAP00000013968	ENSCSAG00000017947	Chlorocebus_sabaeus
ENSMMUP00000006616	ENSMMUG00000004997	Macaca_mulatta
ENSMFAP00000021409	ENSMFAG00000035622	Macaca_fascicularis
ENSMNEP00000004570	ENSMNEG00000021021	Macaca_nemestrina
ENSCATP00000020023	ENSCATG00000033792	Cercocebus_atys
ENSPANP00000007405	ENSPANG00000014223	Papio_anubis
ENSTGEP00000029124	ENSTGEG00000023421	Theropithecus_gelada
ENSMLEP00000001098	ENSMLEG00000004384	Mandrillus_leucophaeus
ENSCANP00000026187	ENSCANG00000036513	Colobus_angolensis_palliatus
ENSPTEP00000021381	ENSPTEG00000022440	Piliocolobus_tephrosceles
ENSRROP00000000330	ENSRROG00000001023	Rhinopithecus_roxellana
ENSRBIP00000014852	ENSRBIG00000031542	Rhinopithecus_bieti
ENSCCAP00000013630	ENSCCAG00000024635	Cebus_capucinus_imitator
ENSSBOP00000017073	ENSSBOG00000025213	Saimiri_boliviensis_boliviensis
ENSCJAP00000007342	ENSCJAG00000004035	Callithrix_jacchus
ENSANAP00000018050	ENSANAG00000026892	Aotus_nancymaae
ENSTSYP00000000190	ENSTSYG00000000207	Carlito_syrichta
ENSPCOP00000020791	ENSPCOG00000022384	Propithecus_coquereli
ENSMICP00000050429	ENSMICG00000017494	Microcebus_murinus
ENSOGAP00000009315	ENSOGAG00000010412	Otolemur_garnettii
ENSTBEP00000013494	ENSTBEG00000015562	Tupaia_belangeri
ENSCCNP00000024017	ENSCCNG00000023546	Castor_canadensis
ENSCCNP00000024021	ENSCCNG00000023550	Castor_canadensis
ENSDORP00000006014	ENSDORG00000006424	Dipodomys_ordii
ENSMUSP00000025430	ENSMUSG00000024548	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0049169	MGP_SPRETEiJ_G0023342	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000022273	ENSMSIG00000018902	Mus_spicilegus
MGP_CAROLIEiJ_P0047216	MGP_CAROLIEiJ_G0022429	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0039778	MGP_PahariEiJ_G0019158	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000021717	ENSRNOG00000016208	Rattus_norvegicus
ENSMUGP00000009406	ENSMUGG00000008405	Meriones_unguiculatus
ENSCGRP00001002694	ENSCGRG00001003049	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015033800	ENSCGRG00015025491	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000005879	ENSCGRG00000004311	Cricetulus_griseus_CriGri_1.0
ENSMOCP00000025434	ENSMOCG00000021557	Microtus_ochrogaster
ENSPEMP00000025444	ENSPEMG00000021869	Peromyscus_maniculatus_bairdii
ENSNGAP00000015330	ENSNGAG00000016368	Nannospalax_galili
ENSJJAP00000002503	ENSJJAG00000004320	Jaculus_jaculus
ENSCPOP00000023767	ENSCPOG00000011164	Cavia_porcellus
ENSCAPP00000018245	ENSCAPG00000017701	Cavia_aperea
ENSODEP00000025164	ENSODEG00000018419	Octodon_degus
ENSCLAP00000015262	ENSCLAG00000010509	Chinchilla_lanigera
ENSHGLP00000020525	ENSHGLG00000014671	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100020834	ENSHGLG00100015358	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000016947	ENSFDAG00000005607	Fukomys_damarensis
ENSSTOP00000025081	ENSSTOG00000002563	Ictidomys_tridecemlineatus
ENSUPAP00010025656	ENSUPAG00010020276	Urocitellus_parryii
ENSMMMP00000007800	ENSMMMG00000006996	Marmota_marmota_marmota
ENSOCUP00000008361	ENSOCUG00000009706	Oryctolagus_cuniculus
ENSOPRP00000014405	ENSOPRG00000015775	Ochotona_princeps
ENSLAFP00000002883	ENSLAFG00000003458	Loxodonta_africana
ENSPCAP00000004607	ENSPCAG00000004918	Procavia_capensis
ENSDNOP00000000930	ENSDNOG00000001211	Dasypus_novemcinctus
ENSCHOP00000010386	ENSCHOG00000011751	Choloepus_hoffmanni
ENSOANP00000010118	ENSOANG00000006334	Ornithorhynchus_anatinus
ENSPSMP00000033888	ENSPSMG00000023335	Prolemur_simus
ENSDNOP00000030726	ENSDNOG00000044008	Dasypus_novemcinctus
ENSXETP00000049823	ENSXETG00000019920	Xenopus_tropicalis
ENSLACP00000004623	ENSLACG00000004115	Latimeria_chalumnae
ENSDCDP00000023686	ENSDCDG00000017976	Denticeps_clupeoides
ENSCHAP00000045809	ENSCHAG00000021253	Clupea_harengus
ENSAMXP00000008709	ENSAMXG00000008471	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005015161	ENSAMXG00005008023	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000037497	ENSPNAG00000004549	Pygocentrus_nattereri
ENSEEEP00000027733	ENSEEEG00000013351	Electrophorus_electricus
ENSIPUP00000028844	ENSIPUG00000019523	Ictalurus_punctatus
ENSDARP00000112840	ENSDARG00000093799	Danio_rerio
ENSAPOP00000017946	ENSAPOG00000021230	Acanthochromis_polyacanthus
ENSAPEP00000028998	ENSAPEG00000020617	Amphiprion_percula
ENSSPAP00000029083	ENSSPAG00000021880	Stegastes_partitus
ENSPRNP00000021629	ENSPRNG00000011168	Parambassis_ranga
ENSHCOP00000025372	ENSHCOG00000015464	Hippocampus_comes
ENSMAMP00000019580	ENSMAMG00000013171	Mastacembelus_armatus
ENSMALP00000015670	ENSMALG00000011004	Monopterus_albus
ENSATEP00000007869	ENSATEG00000005515	Anabas_testudineus
ENSSDUP00000020792	ENSSDUG00000015139	Seriola_dumerili
ENSSLDP00000003312	ENSSLDG00000002628	Seriola_lalandi_dorsalis
ENSSMAP00000017035	ENSSMAG00000010450	Scophthalmus_maximus
ENSCGOP00000021072	ENSCGOG00000010177	Cottoperca_gobio
ENSLCRP00005052783	ENSLCRG00005019822	Larimichthys_crocea
ENSTRUP00000025994	ENSTRUG00000010328	Takifugu_rubripes
ENSTNIP00000018474	ENSTNIG00000015406	Tetraodon_nigroviridis
ENSLBEP00000019103	ENSLBEG00000014686	Labrus_bergylta
ENSFHEP00000024273	ENSFHEG00000005763	Fundulus_heteroclitus
ENSCVAP00000027131	ENSCVAG00000013210	Cyprinodon_variegatus
ENSXMAP00000020528	ENSXMAG00000028665	Xiphophorus_maculatus
ENSGAFP00000017677	ENSGAFG00000011963	Gambusia_affinis
ENSPMEP00000017605	ENSPMEG00000020424	Poecilia_mexicana
ENSPLAP00000001751	ENSPLAG00000002865	Poecilia_latipinna
ENSPREP00000003644	ENSPREG00000002632	Poecilia_reticulata
ENSXCOP00000022545	ENSXCOG00000016852	Xiphophorus_couchianus
ENSPFOP00000017485	ENSPFOG00000017398	Poecilia_formosa
ENSKMAP00000017493	ENSKMAG00000013049	Kryptolebias_marmoratus
ENSORLP00000038019	ENSORLG00000023091	Oryzias_latipes_ASM223467v1
ENSORLP00020028018	ENSORLG00020011285	Oryzias_latipes_ASM223471v1
ENSORLP00015000380	ENSORLG00015022931	Oryzias_latipes_ASM223469v1
ENSOMEP00000003857	ENSOMEG00000004784	Oryzias_melastigma
ENSGWIP00000003724	ENSGWIG00000002023	Gouania_willdenowi
ENSMZEP00005022906	ENSMZEG00005017151	Maylandia_zebra
ENSACLP00000005286	ENSACLG00000003556	Astatotilapia_calliptera
ENSPNYP00000025204	ENSPNYG00000019032	Pundamilia_nyererei
ENSHBUP00000010830	ENSHBUG00000012390	Haplochromis_burtoni
ENSNBRP00000004866	ENSNBRG00000003881	Neolamprologus_brichardi
ENSACIP00000027095	ENSACIG00000020987	Amphilophus_citrinellus
ENSCSEP00000021631	ENSCSEG00000013808	Cynoglossus_semilaevis
ENSCSEP00000025743	ENSCSEG00000016442	Cynoglossus_semilaevis
ENSMMOP00000023917	ENSMMOG00000018194	Mola_mola
ENSBSLP00000010780	ENSBSLG00000005663	Betta_splendens
ENSGACP00000012993	ENSGACG00000009839	Gasterosteus_aculeatus
ENSAOCP00000008517	ENSAOCG00000012533	Amphiprion_ocellaris
ENSPMGP00000027160	ENSPMGG00000021924	Periophthalmus_magnuspinnatus
ENSGMOP00000011363	ENSGMOG00000010588	Gadus_morhua
ENSHHUP00000031679	ENSHHUG00000020119	Hucho_hucho
ENSHHUP00000021785	ENSHHUG00000013650	Hucho_hucho
ENSELUP00000010574	ENSELUG00000011075	Esox_lucius
ENSPKIP00000038017	ENSPKIG00000015973	Paramormyrops_kingsleyae
ENSSFOP00015008755	ENSSFOG00015005729	Scleropages_formosus
ENSSFOP00015026547	ENSSFOG00015017063	Scleropages_formosus
ENSPKIP00000040330	ENSPKIG00000017335	Paramormyrops_kingsleyae
ENSLOCP00000007432	ENSLOCG00000006153	Lepisosteus_oculatus
ENSECRP00000009164	ENSECRG00000006155	Erpetoichthys_calabaricus
ENSCMIP00000020141	ENSCMIG00000009310	Callorhinchus_milii
