ENSCPBP00000014746	ENSCPBG00000010954	Chrysemys_picta_bellii
ENSMODP00000035286	ENSMODG00000024713	Monodelphis_domestica
ENSMODP00000047049	ENSMODG00000049369	Monodelphis_domestica
ENSMODP00000014761	ENSMODG00000011784	Monodelphis_domestica
ENSSHAP00000019674	ENSSHAG00000016702	Sarcophilus_harrisii
ENSPTRP00000086062	ENSPTRG00000006858	Pan_troglodytes
ENSPPAP00000011712	ENSPPAG00000029044	Pan_paniscus
ENSP00000402537	ENSG00000166912	Homo_sapiens
ENSGGOP00000001917	ENSGGOG00000001943	Gorilla_gorilla
ENSPPYP00000007128	ENSPPYG00000006289	Pongo_abelii
ENSNLEP00000009165	ENSNLEG00000007537	Nomascus_leucogenys
ENSCANP00000003205	ENSCANG00000011272	Colobus_angolensis_palliatus
ENSPTEP00000010923	ENSPTEG00000012325	Piliocolobus_tephrosceles
ENSMMUP00000012335	ENSMMUG00000009428	Macaca_mulatta
ENSMNEP00000023249	ENSMNEG00000035201	Macaca_nemestrina
ENSMFAP00000038575	ENSMFAG00000038584	Macaca_fascicularis
ENSTGEP00000027978	ENSTGEG00000022541	Theropithecus_gelada
ENSCSAP00000003048	ENSCSAG00000006762	Chlorocebus_sabaeus
ENSCATP00000009358	ENSCATG00000027357	Cercocebus_atys
ENSMLEP00000020123	ENSMLEG00000034200	Mandrillus_leucophaeus
ENSPANP00000028655	ENSPANG00000020027	Papio_anubis
ENSRROP00000040155	ENSRROG00000043303	Rhinopithecus_roxellana
ENSRBIP00000029678	ENSRBIG00000038711	Rhinopithecus_bieti
ENSCCAP00000033823	ENSCCAG00000034895	Cebus_capucinus_imitator
ENSSBOP00000034618	ENSSBOG00000033433	Saimiri_boliviensis_boliviensis
ENSCJAP00000032354	ENSCJAG00000017528	Callithrix_jacchus
ENSANAP00000007604	ENSANAG00000021817	Aotus_nancymaae
ENSTSYP00000007107	ENSTSYG00000007753	Carlito_syrichta
ENSPCOP00000003306	ENSPCOG00000009965	Propithecus_coquereli
ENSMICP00000011472	ENSMICG00000012591	Microcebus_murinus
ENSPSMP00000009032	ENSPSMG00000006559	Prolemur_simus
ENSOGAP00000014661	ENSOGAG00000016373	Otolemur_garnettii
ENSODEP00000018631	ENSODEG00000013732	Octodon_degus
ENSODEP00000000339	ENSODEG00000000299	Octodon_degus
ENSCLAP00000016603	ENSCLAG00000011407	Chinchilla_lanigera
ENSCPOP00000011993	ENSCPOG00000013322	Cavia_porcellus
ENSCAPP00000013283	ENSCAPG00000013929	Cavia_aperea
ENSHGLP00000011763	ENSHGLG00000008430	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022586	ENSHGLG00100016610	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022866	ENSFDAG00000021153	Fukomys_damarensis
ENSSTOP00000007934	ENSSTOG00000008851	Ictidomys_tridecemlineatus
ENSSDAP00000021931	ENSSDAG00000019944	Spermophilus_dauricus
ENSUPAP00010010548	ENSUPAG00010008530	Urocitellus_parryii
ENSMMMP00000024527	ENSMMMG00000021458	Marmota_marmota_marmota
ENSCCNP00000030901	ENSCCNG00000029503	Castor_canadensis
ENSDORP00000013754	ENSDORG00000014623	Dipodomys_ordii
ENSNGAP00000000439	ENSNGAG00000000344	Nannospalax_galili
ENSNGAP00000020905	ENSNGAG00000020250	Nannospalax_galili
ENSCGRP00015026200	ENSCGRG00015019864	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001020994	ENSCGRG00001019972	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000005547	ENSCGRG00000004063	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008212	ENSMAUG00000009670	Mesocricetus_auratus
ENSMOCP00000002478	ENSMOCG00000001956	Microtus_ochrogaster
ENSPEMP00000022038	ENSPEMG00000019517	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0083293	MGP_SPRETEiJ_G0030929	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000025563	ENSMSIG00000021602	Mus_spicilegus
ENSMUSP00000032736	ENSMUSG00000030522	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0079946	MGP_CAROLIEiJ_G0029826	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016804	MGP_PahariEiJ_G0013051	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000021530	ENSRNOG00000016090	Rattus_norvegicus
ENSMUGP00000013196	ENSMUGG00000011423	Meriones_unguiculatus
ENSJJAP00000004906	ENSJJAG00000009888	Jaculus_jaculus
ENSJJAP00000018887	ENSJJAG00000020014	Jaculus_jaculus
ENSOPRP00000011395	ENSOPRG00000012485	Ochotona_princeps
ENSOCUP00000033882	ENSOCUG00000023083	Oryctolagus_cuniculus
ENSCHIP00000022354	ENSCHIG00000020354	Capra_hircus
ENSOARP00000017347	ENSOARG00000016152	Ovis_aries
ENSBIXP00000007616	ENSBIXG00000013573	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005009731	ENSBIXG00005014548	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000059171	ENSBTAG00000014422	Bos_taurus
ENSBMUP00000029963	ENSBMUG00000022386	Bos_mutus
ENSBBBP00000018339	ENSBBBG00000011191	Bison_bison_bison
ENSTTRP00000005444	ENSTTRG00000005763	Tursiops_truncatus
ENSSSCP00000045256	ENSSSCG00000004844	Sus_scrofa_strain_reference
ENSVPAP00000005805	ENSVPAG00000006258	Vicugna_pacos
ENSMLUP00000014463	ENSMLUG00000015876	Myotis_lucifugus
ENSPVAP00000006494	ENSPVAG00000006878	Pteropus_vampyrus
ENSEEUP00000005915	ENSEEUG00000006474	Erinaceus_europaeus
ENSUMAP00000032546	ENSUMAG00000023466	Ursus_maritimus
ENSUAMP00000008327	ENSUAMG00000006830	Ursus_americanus
ENSAMEP00000016275	ENSAMEG00000015406	Ailuropoda_melanoleuca
ENSMPUP00000011019	ENSMPUG00000011109	Mustela_putorius_furo
ENSNVIP00000007389	ENSNVIG00000005855	Neovison_vison
ENSCAFP00000015199	ENSCAFG00000010336	Canis_lupus_familiaris
ENSCAFP00020030731	ENSCAFG00020023862	Canis_lupus_dingo
ENSVVUP00000025710	ENSVVUG00000018869	Vulpes_vulpes
ENSPPRP00000010375	ENSPPRG00000004561	Panthera_pardus
ENSPTIP00000021947	ENSPTIG00000018920	Panthera_tigris_altaica
ENSFCAP00000003018	ENSFCAG00000003271	Felis_catus
ENSECAP00000011763	ENSECAG00000013765	Equus_caballus
ENSEASP00005026074	ENSEASG00005017788	Equus_asinus_asinus
ENSDNOP00000027078	ENSDNOG00000049741	Dasypus_novemcinctus
ENSCHOP00000010923	ENSCHOG00000012336	Choloepus_hoffmanni
ENSLAFP00000015399	ENSLAFG00000018374	Loxodonta_africana
ENSPCAP00000002558	ENSPCAG00000002730	Procavia_capensis
ENSETEP00000016398	ENSETEG00000020186	Echinops_telfairi
ENSOANP00000016443	ENSOANG00000010364	Ornithorhynchus_anatinus
ENSOANP00000032041	ENSOANG00000031709	Ornithorhynchus_anatinus
ENSXETP00000053621	ENSXETG00000018061	Xenopus_tropicalis
ENSLACP00000020982	ENSLACG00000018435	Latimeria_chalumnae
ENSSFOP00015037821	ENSSFOG00015024077	Scleropages_formosus
ENSPKIP00000005341	ENSPKIG00000022041	Paramormyrops_kingsleyae
ENSPKIP00000039185	ENSPKIG00000016642	Paramormyrops_kingsleyae
ENSSFOP00015022535	ENSSFOG00015014480	Scleropages_formosus
ENSCHAP00000030703	ENSCHAG00000014308	Clupea_harengus
ENSDCDP00000043903	ENSDCDG00000027611	Denticeps_clupeoides
ENSAMXP00000012302	ENSAMXG00000011964	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006208	ENSAMXG00005003658	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000033279	ENSPNAG00000021861	Pygocentrus_nattereri
ENSIPUP00000034656	ENSIPUG00000023273	Ictalurus_punctatus
ENSEEEP00000038828	ENSEEEG00000018401	Electrophorus_electricus
ENSDARP00000109082	ENSDARG00000010601	Danio_rerio
ENSCGOP00000002806	ENSCGOG00000001224	Cottoperca_gobio
ENSGACP00000020848	ENSGACG00000015799	Gasterosteus_aculeatus
ENSLCRP00005022684	ENSLCRG00005008603	Larimichthys_crocea
ENSMMOP00000021714	ENSMMOG00000016497	Mola_mola
ENSLBEP00000034440	ENSLBEG00000025881	Labrus_bergylta
ENSSMAP00000000399	ENSSMAG00000000245	Scophthalmus_maximus
ENSLCAP00010034648	ENSLCAG00010016192	Lates_calcarifer
ENSSDUP00000024454	ENSSDUG00000017735	Seriola_dumerili
ENSSLDP00000017370	ENSSLDG00000013645	Seriola_lalandi_dorsalis
ENSAOCP00000025255	ENSAOCG00000000784	Amphiprion_ocellaris
ENSAPEP00000016942	ENSAPEG00000012048	Amphiprion_percula
ENSAPOP00000010317	ENSAPOG00000012805	Acanthochromis_polyacanthus
ENSSPAP00000007723	ENSSPAG00000005887	Stegastes_partitus
ENSPRNP00000054774	ENSPRNG00000025531	Parambassis_ranga
ENSACLP00000003525	ENSACLG00000002373	Astatotilapia_calliptera
ENSMZEP00005018636	ENSMZEG00005013986	Maylandia_zebra
ENSPNYP00000018200	ENSPNYG00000013732	Pundamilia_nyererei
ENSNBRP00000013457	ENSNBRG00000010423	Neolamprologus_brichardi
ENSONIP00000007390	ENSONIG00000005869	Oreochromis_niloticus
ENSACIP00000002225	ENSACIG00000001627	Amphilophus_citrinellus
ENSGWIP00000051430	ENSGWIG00000024698	Gouania_willdenowi
ENSXMAP00000006743	ENSXMAG00000006736	Xiphophorus_maculatus
ENSXCOP00000014992	ENSXCOG00000011365	Xiphophorus_couchianus
ENSPMEP00000004954	ENSPMEG00000006274	Poecilia_mexicana
ENSPFOP00000003249	ENSPFOG00000003204	Poecilia_formosa
ENSPLAP00000023145	ENSPLAG00000008326	Poecilia_latipinna
ENSPREP00000034294	ENSPREG00000023223	Poecilia_reticulata
ENSGAFP00000025611	ENSGAFG00000017296	Gambusia_affinis
ENSFHEP00000012449	ENSFHEG00000013962	Fundulus_heteroclitus
ENSCVAP00000004136	ENSCVAG00000005471	Cyprinodon_variegatus
ENSKMAP00000009666	ENSKMAG00000007254	Kryptolebias_marmoratus
ENSORLP00000035441	ENSORLG00000008018	Oryzias_latipes_ASM223467v1
ENSORLP00020008284	ENSORLG00020009202	Oryzias_latipes_ASM223471v1
ENSORLP00015026050	ENSORLG00015000209	Oryzias_latipes_ASM223469v1
ENSOMEP00000022398	ENSOMEG00000001940	Oryzias_melastigma
ENSMALP00000030885	ENSMALG00000021343	Monopterus_albus
ENSMAMP00000031847	ENSMAMG00000021426	Mastacembelus_armatus
ENSATEP00000005696	ENSATEG00000003975	Anabas_testudineus
ENSBSLP00000025995	ENSBSLG00000012690	Betta_splendens
ENSCSEP00000002517	ENSCSEG00000001673	Cynoglossus_semilaevis
ENSPMGP00000007275	ENSPMGG00000006045	Periophthalmus_magnuspinnatus
ENSHCOP00000002220	ENSHCOG00000003320	Hippocampus_comes
ENSTNIP00000012205	ENSTNIG00000009337	Tetraodon_nigroviridis
ENSTRUP00000045381	ENSTRUG00000017705	Takifugu_rubripes
ENSGMOP00000016430	ENSGMOG00000015321	Gadus_morhua
ENSHHUP00000070096	ENSHHUG00000041229	Hucho_hucho
ENSHHUP00000027014	ENSHHUG00000017116	Hucho_hucho
ENSHHUP00000010676	ENSHHUG00000006519	Hucho_hucho
ENSHHUP00000010683	ENSHHUG00000006531	Hucho_hucho
ENSHHUP00000064092	ENSHHUG00000037846	Hucho_hucho
ENSELUP00000013711	ENSELUG00000013811	Esox_lucius
ENSLOCP00000016853	ENSLOCG00000013672	Lepisosteus_oculatus
ENSECRP00000031439	ENSECRG00000021307	Erpetoichthys_calabaricus
ENSCMIP00000024499	ENSCMIG00000010853	Callorhinchus_milii
ENSEBUP00000025674	ENSEBUG00000015817	Eptatretus_burgeri
