ENSCPBP00000003280	ENSCPBG00000002623	Chrysemys_picta_bellii
ENSCLAP00000023768	ENSCLAG00000016310	Chinchilla_lanigera
ENSEEEP00000016722	ENSEEEG00000008284	Electrophorus_electricus
ENSCJAP00000037333	ENSCJAG00000020075	Callithrix_jacchus
ENSMNEP00000024942	ENSMNEG00000035956	Macaca_nemestrina
ENSPLAP00000007452	ENSPLAG00000009803	Poecilia_latipinna
ENSNLEP00000019382	ENSNLEG00000015981	Nomascus_leucogenys
ENSUAMP00000017380	ENSUAMG00000013788	Ursus_americanus
ENSDCDP00000022406	ENSDCDG00000017123	Denticeps_clupeoides	ENSDCDT00000030553
ENSFALP00000011623	ENSFALG00000011137	Ficedula_albicollis
ENSPCIP00000014504	ENSPCIG00000011332	Phascolarctos_cinereus
ENSCPGP00000013337	ENSCPGG00000009462	Calidris_pygmaea
MGP_CAROLIEiJ_P0037235	MGP_CAROLIEiJ_G0019456	Mus_caroli_strain_CAROLI_EIJ
ENSARWP00000017102	ENSARWG00000011779	Apteryx_rowi
ENSLOCP00000018992	ENSLOCG00000015430	Lepisosteus_oculatus
ENSAOCP00000028096	ENSAOCG00000017511	Amphiprion_ocellaris
ENSCGRP00015010038	ENSCGRG00015007626	Cricetulus_griseus_CriGri-PICR
ENSHHUP00000042238	ENSHHUG00000026010	Hucho_hucho
ENSACLP00000007873	ENSACLG00000005313	Astatotilapia_calliptera
ENSVVUP00000006289	ENSVVUG00000004891	Vulpes_vulpes
ENSZALP00000007987	ENSZALG00000007024	Zonotrichia_albicollis
ENSFDAP00000001741	ENSFDAG00000011654	Fukomys_damarensis
ENSSDAP00000006670	ENSSDAG00000006127	Spermophilus_dauricus
ENSLACP00000017961	ENSLACG00000015824	Latimeria_chalumnae
ENSIPUP00000033194	ENSIPUG00000022305	Ictalurus_punctatus
ENSSFOP00015020376	ENSSFOG00015013111	Scleropages_formosus
ENSACAP00000011699	ENSACAG00000011428	Anolis_carolinensis
ENSNBRP00000015242	ENSNBRG00000011780	Neolamprologus_brichardi
ENSTNIP00000022049	ENSTNIG00000018864	Tetraodon_nigroviridis
ENSACLP00000007787	ENSACLG00000005291	Astatotilapia_calliptera
ENSPRNP00000006408	ENSPRNG00000003860	Parambassis_ranga
ENSMFAP00000043408	ENSMFAG00000039137	Macaca_fascicularis
ENSCCEP00000005996	ENSCCEG00000006505	Cyanistes_caeruleus
MGP_PahariEiJ_P0085333	MGP_PahariEiJ_G0030473	Mus_pahari_strain_PAHARI_EIJ
ENSPEMP00000032650	ENSPEMG00000015520	Peromyscus_maniculatus_bairdii
ENSEEUP00000001911	ENSEEUG00000002094	Erinaceus_europaeus
ENSEASP00005027567	ENSEASG00005018766	Equus_asinus_asinus
ENSCATP00000041917	ENSCATG00000043598	Cercocebus_atys
ENSPNYP00000008362	ENSPNYG00000006324	Pundamilia_nyererei
ENSGAFP00000019400	ENSGAFG00000013101	Gambusia_affinis
ENSMZEP00005006268	ENSMZEG00005004829	Maylandia_zebra
ENSAOWP00000022346	ENSAOWG00000015080	Apteryx_owenii
ENSCMIP00000002289	ENSCMIG00000001366	Callorhinchus_milii
ENSGWIP00000050098	ENSGWIG00000024395	Gouania_willdenowi
ENSMALP00000021471	ENSMALG00000015019	Monopterus_albus
ENSEEEP00000048881	ENSEEEG00000022983	Electrophorus_electricus
ENSETEP00000006374	ENSETEG00000007846	Echinops_telfairi
ENSVPAP00000004721	ENSVPAG00000005092	Vicugna_pacos
ENSGACP00000006843	ENSGACG00000005114	Gasterosteus_aculeatus
ENSCABP00000016419	ENSCABG00000012200	Chelonoidis_abingdonii
ENSPTIP00000024292	ENSPTIG00000020425	Panthera_tigris_altaica
ENSUPAP00010021887	ENSUPAG00010017386	Urocitellus_parryii
ENSCSEP00000021580	ENSCSEG00000013768	Cynoglossus_semilaevis
ENSTGUP00000004659	ENSTGUG00000004505	Taeniopygia_guttata
ENSPSMP00000009979	ENSPSMG00000007277	Prolemur_simus
ENSFHEP00000034940	ENSFHEG00000022932	Fundulus_heteroclitus
ENSSSCP00000064211	ENSSSCG00000009644	Sus_scrofa_strain_reference
ENSAPOP00000005396	ENSAPOG00000007097	Acanthochromis_polyacanthus
ENSGAGP00000015444	ENSGAGG00000011658	Gopherus_agassizii
ENSMICP00000045628	ENSMICG00000042341	Microcebus_murinus
ENSPPYP00000020670	ENSPPYG00000018445	Pongo_abelii
ENSHHUP00000060287	ENSHHUG00000035749	Hucho_hucho
ENSPNAP00000033583	ENSPNAG00000022323	Pygocentrus_nattereri
ENSJJAP00000011005	ENSJJAG00000014433	Jaculus_jaculus
ENSCCAP00000006821	ENSCCAG00000021142	Cebus_capucinus_imitator
ENSORLP00015008330	ENSORLG00015009132	Oryzias_latipes_ASM223469v1
ENSMEUP00000002432	ENSMEUG00000002657	Notamacropus_eugenii
ENSSHAP00000014424	ENSSHAG00000012316	Sarcophilus_harrisii
ENSBIXP00000022028	ENSBIXG00000006735	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSGALP00000000480	ENSGALG00000000357	Gallus_gallus
ENSHBUP00000024710	ENSHBUG00000006289	Haplochromis_burtoni
ENSJHYP00000006417	ENSJHYG00000005185	Junco_hyemalis
ENSNMEP00000022868	ENSNMEG00000019514	Numida_meleagris
ENSAMXP00005021187	ENSAMXG00005010610	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSACIP00000011824	ENSACIG00000009186	Amphilophus_citrinellus
ENSUMAP00000005969	ENSUMAG00000004702	Ursus_maritimus
ENSPPRP00000012097	ENSPPRG00000005754	Panthera_pardus
MGP_SPRETEiJ_P0038972	MGP_SPRETEiJ_G0020348	Mus_spretus_strain_SPRET/EiJ
ENSCHIP00000029046	ENSCHIG00000024308	Capra_hircus
ENSPVIP00000027201	ENSPVIG00000020225	Pogona_vitticeps
ENSCAFP00020015967	ENSCAFG00020012819	Canis_lupus_dingo
ENSPNAP00000017434	ENSPNAG00000023708	Pygocentrus_nattereri
ENSDORP00000019920	ENSDORG00000001473	Dipodomys_ordii
ENSPKIP00000004956	ENSPKIG00000021825	Paramormyrops_kingsleyae
ENSBSLP00000017925	ENSBSLG00000008182	Betta_splendens
ENSPREP00000022128	ENSPREG00000014950	Poecilia_reticulata
ENSXETP00000048899	ENSXETG00000019033	Xenopus_tropicalis
ENSXETP00000049107	ENSXETG00000017655	Xenopus_tropicalis
ENSXETP00000049105	ENSXETG00000018274	Xenopus_tropicalis
ENSXMAP00000038293	ENSXMAG00000010382	Xiphophorus_maculatus
ENSXETP00000049101	ENSXETG00000017432	Xenopus_tropicalis
ENSDARP00000109705	ENSDARG00000035514	Danio_rerio
ENSSMRP00000027308	ENSSMRG00000021057	Salvator_merianae
ENSLCAP00010058949	ENSLCAG00010027484	Lates_calcarifer
ENSCGRP00000004235	ENSCGRG00000003117	Cricetulus_griseus_CriGri_1.0
ENSCPUP00000024250	ENSCPUG00000016467	Calidris_pugnax
ENSSPAP00000028393	ENSSPAG00000021372	Stegastes_partitus
ENSPMGP00000019252	ENSPMGG00000015644	Periophthalmus_magnuspinnatus
ENSBIXP00005020176	ENSBIXG00005023291	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSARP00000004067	ENSSARG00000004437	Sorex_araneus
ENSCHAP00000037293	ENSCHAG00000017025	Clupea_harengus	ENSCHAT00000040362
ENSPMGP00000019092	ENSPMGG00000014080	Periophthalmus_magnuspinnatus
ENSLAFP00000004759	ENSLAFG00000005662	Loxodonta_africana
ENSMICP00000034249	ENSMICG00000010623	Microcebus_murinus	ENSMICT00000048788
ENSMOCP00000009971	ENSMOCG00000010153	Microtus_ochrogaster
ENSNBRP00000010374	ENSNBRG00000008058	Neolamprologus_brichardi
ENSOANP00000012762	ENSOANG00000008025	Ornithorhynchus_anatinus
ENSPTEP00000028558	ENSPTEG00000028170	Piliocolobus_tephrosceles
ENSCCNP00000008383	ENSCCNG00000008883	Castor_canadensis
ENSAPEP00000034503	ENSAPEG00000024506	Amphiprion_percula
ENSXETP00000049060	ENSXETG00000017663	Xenopus_tropicalis
ENSRROP00000013670	ENSRROG00000031062	Rhinopithecus_roxellana
ENSMODP00000056915	ENSMODG00000016767	Monodelphis_domestica
ENSECRP00000000429	ENSECRG00000000255	Erpetoichthys_calabaricus
ENSRNOP00000055507	ENSRNOG00000014518	Rattus_norvegicus
ENSDCDP00000021686	ENSDCDG00000014828	Denticeps_clupeoides	ENSDCDT00000029770
ENSOPRP00000005714	ENSOPRG00000006226	Ochotona_princeps
ENSODEP00000010559	ENSODEG00000007875	Octodon_degus
ENSMMMP00000015659	ENSMMMG00000013926	Marmota_marmota_marmota
ENSAMXP00000014488	ENSAMXG00000014073	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000014488
ENSCPRP00005020420	ENSCPRG00005014210	Crocodylus_porosus
ENSIPUP00000033150	ENSIPUG00000022280	Ictalurus_punctatus
ENSLSDP00000015329	ENSLSDG00000011047	Lonchura_striata_domestica
ENSOCUP00000003617	ENSOCUG00000004176	Oryctolagus_cuniculus
ENSCANP00000037669	ENSCANG00000042513	Colobus_angolensis_palliatus
ENSDNVP00000012244	ENSDNVG00000008636	Dromaius_novaehollandiae
ENSPANP00000038773	ENSPANG00000005176	Papio_anubis
ENSMAMP00000029626	ENSMAMG00000019956	Mastacembelus_armatus
ENSATEP00000018268	ENSATEG00000012712	Anabas_testudineus
ENSPTRP00000093101	ENSPTRG00000020084	Pan_troglodytes
ENSPCAP00000005149	ENSPCAG00000005388	Procavia_capensis
ENSORLP00000038345	ENSORLG00000016155	Oryzias_latipes_ASM223467v1
ENSMUSP00000022642	ENSMUSG00000014725	Mus_musculus_strain_reference_(CL57BL6)
ENSPSIP00000018915	ENSPSIG00000016321	Pelodiscus_sinensis
ENSPMEP00000023328	ENSPMEG00000004863	Poecilia_mexicana
ENSOANP00000012760	ENSOANG00000008023	Ornithorhynchus_anatinus
ENSMAUP00000012272	ENSMAUG00000012592	Mesocricetus_auratus
ENSMZEP00005006339	ENSMZEG00005004887	Maylandia_zebra
ENSMMOP00000016593	ENSMMOG00000012633	Mola_mola
ENSCGRP00001006882	ENSCGRG00001009338	Cricetulus_griseus_CHOK1GS_HDv1
ENSONIP00000020219	ENSONIG00000016049	Oreochromis_niloticus
ENSPMJP00000024104	ENSPMJG00000017734	Parus_major
ENSTBEP00000004527	ENSTBEG00000005209	Tupaia_belangeri
ENSMUNP00000010966	ENSMUNG00000008601	Melopsittacus_undulatus
ENSAMXP00005043607	ENSAMXG00005020278	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSTSYP00000011621	ENSTSYG00000012666	Carlito_syrichta
ENSDNOP00000009752	ENSDNOG00000012554	Dasypus_novemcinctus
ENSFCAP00000041128	ENSFCAG00000008957	Felis_catus
ENSAPLP00000012943	ENSAPLG00000013050	Anas_platyrhynchos_platyrhynchos
ENSSLDP00000016361	ENSSLDG00000012971	Seriola_lalandi_dorsalis
ENSCAFP00000013383	ENSCAFG00000009056	Canis_lupus_familiaris
ENSAMEP00000001652	ENSAMEG00000001508	Ailuropoda_melanoleuca
ENSGGOP00000016616	ENSGGOG00000017021	Gorilla_gorilla
ENSSDUP00000007940	ENSSDUG00000005793	Seriola_dumerili
ENSPMEP00000018744	ENSPMEG00000021728	Poecilia_mexicana
ENSNVIP00000005346	ENSNVIG00000004255	Neovison_vison
ENSLBEP00000010752	ENSLBEG00000008291	Labrus_bergylta
ENSKMAP00000014408	ENSKMAG00000010815	Kryptolebias_marmoratus
ENSTRUP00000012705	ENSTRUG00000005293	Takifugu_rubripes
ENSPRNP00000012585	ENSPRNG00000006961	Parambassis_ranga
ENSPVAP00000008898	ENSPVAG00000009442	Pteropus_vampyrus
ENSGMOP00000004590	ENSGMOG00000004307	Gadus_morhua
ENSPLAP00000007490	ENSPLAG00000009905	Poecilia_latipinna
ENSMMUP00000032180	ENSMMUG00000005317	Macaca_mulatta
ENSBTAP00000068149	ENSBTAG00000037929	Bos_taurus
ENSCAPP00000012247	ENSCAPG00000013138	Cavia_aperea
ENSCJPP00005018583	ENSCJPG00005015114	Coturnix_japonica
ENSHCOP00000020426	ENSHCOG00000006490	Hippocampus_comes
ENSMUGP00000019103	ENSMUGG00000016144	Meriones_unguiculatus
ENSXETP00000049035	ENSXETG00000020474	Xenopus_tropicalis
ENSP00000265769	ENSG00000042980	Homo_sapiens
ENSXCOP00000020086	ENSXCOG00000015057	Xiphophorus_couchianus
ENSMSIP00000029255	ENSMSIG00000024389	Mus_spicilegus
ENSXETP00000049016	ENSXETG00000017098	Xenopus_tropicalis
ENSELUP00000003980	ENSELUG00000005155	Esox_lucius
ENSLCRP00005036329	ENSLCRG00005013761	Larimichthys_crocea
ENSSMAP00000029119	ENSSMAG00000017844	Scophthalmus_maximus
ENSTTRP00000010581	ENSTTRG00000011155	Tursiops_truncatus
ENSCVAP00000009571	ENSCVAG00000011586	Cyprinodon_variegatus
ENSVURP00010001290	ENSVURG00010001006	Vombatus_ursinus
ENSPCOP00000019901	ENSPCOG00000021910	Propithecus_coquereli
ENSMLEP00000005145	ENSMLEG00000023044	Mandrillus_leucophaeus
ENSAHAP00000007348	ENSAHAG00000005506	Apteryx_haastii
ENSSPUP00000011047	ENSSPUG00000008478	Sphenodon_punctatus
ENSOMEP00000023317	ENSOMEG00000003375	Oryzias_melastigma
ENSCPOP00000021776	ENSCPOG00000009707	Cavia_porcellus
ENSTGEP00000001710	ENSTGEG00000001566	Theropithecus_gelada
ENSABRP00000021322	ENSABRG00000018129	Anser_brachyrhynchus
ENSOARP00000010757	ENSOARG00000010026	Ovis_aries
ENSPPAP00000024381	ENSPPAG00000035327	Pan_paniscus
ENSPNAP00000005307	ENSPNAG00000011566	Pygocentrus_nattereri	ENSPNAT00000005521
ENSACIP00000011727	ENSACIG00000009138	Amphilophus_citrinellus
ENSCVAP00000009610	ENSCVAG00000011628	Cyprinodon_variegatus
ENSRBIP00000004383	ENSRBIG00000020078	Rhinopithecus_bieti
ENSORLP00020018728	ENSORLG00020019686	Oryzias_latipes_ASM223471v1
ENSSTOP00000005605	ENSSTOG00000006248	Ictidomys_tridecemlineatus
