ENSGAGP00000001419	ENSGAGG00000001144	Gopherus_agassizii
ENSAMXP00005036613	ENSAMXG00005017469	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000044418	ENSAMXG00000016231	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000019963	ENSPNAG00000005510	Pygocentrus_nattereri
ENSEEEP00000011689	ENSEEEG00000005884	Electrophorus_electricus
ENSIPUP00000022021	ENSIPUG00000014926	Ictalurus_punctatus
ENSDARP00000127121	ENSDARG00000096749	Danio_rerio
ENSHHUP00000012131	ENSHHUG00000007411	Hucho_hucho
ENSELUP00000037657	ENSELUG00000017370	Esox_lucius
ENSPKIP00000034345	ENSPKIG00000013710	Paramormyrops_kingsleyae
ENSPLAP00000018290	ENSPLAG00000022917	Poecilia_latipinna
ENSPMEP00000034024	ENSPMEG00000022927	Poecilia_mexicana
ENSPREP00000029213	ENSPREG00000019773	Poecilia_reticulata
ENSXMAP00000026190	ENSXMAG00000027641	Xiphophorus_maculatus
ENSXCOP00000000222	ENSXCOG00000000216	Xiphophorus_couchianus
ENSGAFP00000017943	ENSGAFG00000011387	Gambusia_affinis
ENSCVAP00000017572	ENSCVAG00000020689	Cyprinodon_variegatus
ENSFHEP00000005900	ENSFHEG00000006908	Fundulus_heteroclitus
ENSKMAP00000012163	ENSKMAG00000009139	Kryptolebias_marmoratus
ENSAOCP00000001542	ENSAOCG00000004555	Amphiprion_ocellaris
ENSAPEP00000001347	ENSAPEG00000001031	Amphiprion_percula
ENSAPOP00000034697	ENSAPOG00000024137	Acanthochromis_polyacanthus
ENSAPOP00000022065	ENSAPOG00000003049	Acanthochromis_polyacanthus
ENSSPAP00000024472	ENSSPAG00000018498	Stegastes_partitus
ENSMMOP00000003404	ENSMMOG00000002727	Mola_mola
ENSTRUP00000056298	ENSTRUG00000023628	Takifugu_rubripes
ENSLCRP00005053846	ENSLCRG00005020157	Larimichthys_crocea
ENSLBEP00000011999	ENSLBEG00000009237	Labrus_bergylta
ENSCGOP00000034686	ENSCGOG00000016076	Cottoperca_gobio
ENSSLDP00000003148	ENSSLDG00000002471	Seriola_lalandi_dorsalis
ENSSDUP00000005795	ENSSDUG00000004258	Seriola_dumerili
ENSSMAP00000017619	ENSSMAG00000010791	Scophthalmus_maximus
ENSLCAP00010025827	ENSLCAG00010012078	Lates_calcarifer
ENSORLP00000029938	ENSORLG00000029169	Oryzias_latipes_ASM223467v1
ENSORLP00020020749	ENSORLG00020021745	Oryzias_latipes_ASM223471v1
ENSORLP00015034183	ENSORLG00015020043	Oryzias_latipes_ASM223469v1
ENSOMEP00000004879	ENSOMEG00000005876	Oryzias_melastigma
ENSHCOP00000024431	ENSHCOG00000013800	Hippocampus_comes
ENSBSLP00000012904	ENSBSLG00000006774	Betta_splendens
ENSMAMP00000011232	ENSMAMG00000007597	Mastacembelus_armatus
ENSATEP00000019942	ENSATEG00000013895	Anabas_testudineus
ENSMALP00000006539	ENSMALG00000004659	Monopterus_albus
ENSACLP00000021136	ENSACLG00000014372	Astatotilapia_calliptera
ENSMZEP00005012213	ENSMZEG00005009174	Maylandia_zebra
ENSHBUP00000019773	ENSHBUG00000021990	Haplochromis_burtoni
ENSPNYP00000025719	ENSPNYG00000019416	Pundamilia_nyererei
ENSNBRP00000028001	ENSNBRG00000021357	Neolamprologus_brichardi
ENSACIP00000002370	ENSACIG00000001906	Amphilophus_citrinellus
ENSCSEP00000000588	ENSCSEG00000000418	Cynoglossus_semilaevis
ENSPMGP00000004964	ENSPMGG00000004153	Periophthalmus_magnuspinnatus
ENSDCDP00000001983	ENSDCDG00000001024	Denticeps_clupeoides
ENSSFOP00015006421	ENSSFOG00015004228	Scleropages_formosus
ENSECRP00000023660	ENSECRG00000016031	Erpetoichthys_calabaricus
ENSCMIP00000045498	ENSCMIG00000018770	Callorhinchus_milii
