FBpp0311591	FBgn0005619	Drosophila_melanogaster
ENSORLP00000003929	ENSORLG00000003155	Oryzias_latipes_ASM223467v1
ENSOMEP00000009782	ENSOMEG00000011031	Oryzias_melastigma
ENSGWIP00000045523	ENSGWIG00000022547	Gouania_willdenowi
ENSHCOP00000017090	ENSHCOG00000021012	Hippocampus_comes
ENSPMGP00000029465	ENSPMGG00000023705	Periophthalmus_magnuspinnatus
ENSGMOP00000017219	ENSGMOG00000016050	Gadus_morhua
ENSHHUP00000037922	ENSHHUG00000023709	Hucho_hucho
ENSELUP00000039621	ENSELUG00000019843	Esox_lucius
ENSSFOP00015022310	ENSSFOG00015014342	Scleropages_formosus
ENSPKIP00000001326	ENSPKIG00000019642	Paramormyrops_kingsleyae
ENSLOCP00000016025	ENSLOCG00000013010	Lepisosteus_oculatus
ENSECRP00000031870	ENSECRG00000021252	Erpetoichthys_calabaricus
ENSACAP00000004245	ENSACAG00000004258	Anolis_carolinensis
ENSPVIP00000033480	ENSPVIG00000024466	Pogona_vitticeps
ENSNSUP00000027138	ENSNSUG00000019438	Notechis_scutatus
ENSSMRP00000029095	ENSSMRG00000022376	Salvator_merianae
ENSSPUP00000013973	ENSSPUG00000010770	Sphenodon_punctatus
ENSAPLP00000002395	ENSAPLG00000002933	Anas_platyrhynchos_platyrhynchos
ENSABRP00000003124	ENSABRG00000001689	Anser_brachyrhynchus
ENSMGAP00000007671	ENSMGAG00000007531	Meleagris_gallopavo
ENSCJPP00005025837	ENSCJPG00005020202	Coturnix_japonica
ENSGALP00000037954	ENSGALG00000023436	Gallus_gallus
ENSNMEP00000027464	ENSNMEG00000022989	Numida_meleagris
ENSLSDP00000024473	ENSLSDG00000017168	Lonchura_striata_domestica
ENSTGUP00000007813	ENSTGUG00000007569	Taeniopygia_guttata
ENSSCAP00000006804	ENSSCAG00000005290	Serinus_canaria
ENSJHYP00000012716	ENSJHYG00000009754	Junco_hyemalis
ENSZALP00000000650	ENSZALG00000000799	Zonotrichia_albicollis
ENSFALP00000011850	ENSFALG00000011339	Ficedula_albicollis
ENSCCEP00000011988	ENSCCEG00000011608	Cyanistes_caeruleus
ENSPMJP00000000269	ENSPMJG00000000248	Parus_major
ENSLCOP00000021379	ENSLCOG00000015113	Lepidothrix_coronata
ENSMVIP00005020539	ENSMVIG00005014514	Manacus_vitellinus
ENSMUNP00000003503	ENSMUNG00000002986	Melopsittacus_undulatus
ENSCPGP00000006487	ENSCPGG00000003014	Calidris_pygmaea
ENSCPUP00000027377	ENSCPUG00000018424	Calidris_pugnax
ENSAHAP00000000278	ENSAHAG00000000283	Apteryx_haastii
ENSAOWP00000005721	ENSAOWG00000003928	Apteryx_owenii
ENSARWP00000018757	ENSARWG00000012897	Apteryx_rowi
ENSDNVP00000006166	ENSDNVG00000004411	Dromaius_novaehollandiae
ENSNPEP00000020526	ENSNPEG00000015251	Nothoprocta_perdicaria
ENSCPRP00005023277	ENSCPRG00005016158	Crocodylus_porosus
ENSGAGP00000030410	ENSGAGG00000021898	Gopherus_agassizii
ENSCABP00000023426	ENSCABG00000017269	Chelonoidis_abingdonii
ENSCPBP00000024656	ENSCPBG00000017556	Chrysemys_picta_bellii
ENSPSIP00000020471	ENSPSIG00000018114	Pelodiscus_sinensis
ENSVURP00010020808	ENSVURG00010015892	Vombatus_ursinus
ENSVURP00010005608	ENSVURG00010004345	Vombatus_ursinus
ENSPCIP00000048812	ENSPCIG00000003694	Phascolarctos_cinereus
ENSMEUP00000002525	ENSMEUG00000002760	Notamacropus_eugenii
ENSSHAP00000013033	ENSSHAG00000011147	Sarcophilus_harrisii
ENSMODP00000002787	ENSMODG00000002284	Monodelphis_domestica
ENSPSMP00000026835	ENSPSMG00000018805	Prolemur_simus
ENSPCOP00000005259	ENSPCOG00000013488	Propithecus_coquereli
ENSMICP00000046716	ENSMICG00000003503	Microcebus_murinus
ENSOGAP00000019877	ENSOGAG00000004638	Otolemur_garnettii
ENSTBEP00000005069	ENSTBEG00000005890	Tupaia_belangeri
ENSCLAP00000017410	ENSCLAG00000011960	Chinchilla_lanigera
ENSODEP00000009494	ENSODEG00000007105	Octodon_degus
ENSCAPP00000008100	ENSCAPG00000009858	Cavia_aperea
ENSCPOP00000020237	ENSCPOG00000027120	Cavia_porcellus
ENSHGLP00000014834	ENSHGLG00000010588	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100026230	ENSHGLG00100019246	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000003786	ENSFDAG00000013147	Fukomys_damarensis
ENSDORP00000020059	ENSDORG00000016452	Dipodomys_ordii
ENSOCUP00000014477	ENSOCUG00000016840	Oryctolagus_cuniculus
ENSOPRP00000004490	ENSOPRG00000004870	Ochotona_princeps
ENSMSIP00000023837	ENSMSIG00000020168	Mus_spicilegus
ENSMUSP00000028838	ENSMUSG00000027360	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0056462	MGP_SPRETEiJ_G0025159	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0054356	MGP_CAROLIEiJ_G0024239	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0065340	MGP_PahariEiJ_G0025685	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000041885	ENSRNOG00000010262	Rattus_norvegicus
ENSMUGP00000020639	ENSMUGG00000016845	Meriones_unguiculatus
ENSCGRP00000014043	ENSCGRG00000010171	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015021462	ENSCGRG00015016360	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001025588	ENSCGRG00001023140	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000016909	ENSMAUG00000015890	Mesocricetus_auratus
ENSMOCP00000000746	ENSMOCG00000000576	Microtus_ochrogaster
ENSPEMP00000002153	ENSPEMG00000002047	Peromyscus_maniculatus_bairdii
ENSNGAP00000008132	ENSNGAG00000011189	Nannospalax_galili
ENSJJAP00000021262	ENSJJAG00000021664	Jaculus_jaculus
ENSCCNP00000013782	ENSCCNG00000014269	Castor_canadensis
ENSSDAP00000013933	ENSSDAG00000012573	Spermophilus_dauricus
ENSMMMP00000018487	ENSMMMG00000016371	Marmota_marmota_marmota
ENSUPAP00010010298	ENSUPAG00010008336	Urocitellus_parryii
ENSSTOP00000002024	ENSSTOG00000002266	Ictidomys_tridecemlineatus
ENSPTRP00000012071	ENSPTRG00000007063	Pan_troglodytes
ENSPPAP00000030165	ENSPPAG00000038088	Pan_paniscus
ENSP00000267845	ENSG00000140287	Homo_sapiens
ENSGGOP00000023856	ENSGGOG00000006092	Gorilla_gorilla
ENSPPYP00000007330	ENSPPYG00000006467	Pongo_abelii
ENSNLEP00000007552	ENSNLEG00000006211	Nomascus_leucogenys
ENSMFAP00000009413	ENSMFAG00000000845	Macaca_fascicularis
ENSMMUP00000003848	ENSMMUG00000002877	Macaca_mulatta
ENSMNEP00000004498	ENSMNEG00000020730	Macaca_nemestrina
ENSCATP00000039464	ENSCATG00000042342	Cercocebus_atys
ENSMLEP00000010657	ENSMLEG00000029523	Mandrillus_leucophaeus
ENSTGEP00000015699	ENSTGEG00000012687	Theropithecus_gelada
ENSPANP00000033116	ENSPANG00000017687	Papio_anubis
ENSCSAP00000007092	ENSCSAG00000010931	Chlorocebus_sabaeus
ENSCANP00000032848	ENSCANG00000040099	Colobus_angolensis_palliatus
ENSPTEP00000007094	ENSPTEG00000008101	Piliocolobus_tephrosceles
ENSRBIP00000012545	ENSRBIG00000030245	Rhinopithecus_bieti
ENSRROP00000014279	ENSRROG00000031354	Rhinopithecus_roxellana
ENSCCAP00000022950	ENSCCAG00000029275	Cebus_capucinus_imitator
ENSSBOP00000027061	ENSSBOG00000029959	Saimiri_boliviensis_boliviensis
ENSCJAP00000002677	ENSCJAG00000001489	Callithrix_jacchus
ENSANAP00000011743	ENSANAG00000023809	Aotus_nancymaae
ENSUAMP00000031820	ENSUAMG00000024354	Ursus_americanus
ENSUMAP00000020218	ENSUMAG00000014790	Ursus_maritimus
ENSAMEP00000009384	ENSAMEG00000008883	Ailuropoda_melanoleuca
ENSNVIP00000026553	ENSNVIG00000020520	Neovison_vison
ENSMPUP00000007849	ENSMPUG00000007907	Mustela_putorius_furo
ENSCAFP00020024597	ENSCAFG00020019342	Canis_lupus_dingo
ENSCAFP00000022221	ENSCAFG00000015072	Canis_lupus_familiaris
ENSVVUP00000022840	ENSVVUG00000016631	Vulpes_vulpes
ENSPPRP00000004342	ENSPPRG00000000476	Panthera_pardus
ENSPTIP00000025449	ENSPTIG00000021216	Panthera_tigris_altaica
ENSFCAP00000047913	ENSFCAG00000004538	Felis_catus
ENSECAP00000016946	ENSECAG00000019282	Equus_caballus
ENSEASP00005024487	ENSEASG00005016633	Equus_asinus_asinus
ENSPVAP00000013216	ENSPVAG00000014015	Pteropus_vampyrus
ENSBIXP00005034555	ENSBIXG00005015532	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000036187	ENSBIXG00000019606	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000013083	ENSBTAG00000009911	Bos_taurus
ENSBMUP00000030508	ENSBMUG00000022811	Bos_mutus
ENSBBBP00000016414	ENSBBBG00000024497	Bison_bison_bison
ENSOARP00000022559	ENSOARG00000020992	Ovis_aries
ENSCHIP00000017431	ENSCHIG00000017262	Capra_hircus
ENSTTRP00000015923	ENSTTRG00000016795	Tursiops_truncatus
ENSSSCP00000005004	ENSSSCG00000004644	Sus_scrofa_strain_reference
ENSVPAP00000001742	ENSVPAG00000001888	Vicugna_pacos
ENSSARP00000005754	ENSSARG00000006351	Sorex_araneus
ENSMLUP00000005279	ENSMLUG00000005768	Myotis_lucifugus
ENSEEUP00000012560	ENSEEUG00000013767	Erinaceus_europaeus
ENSCHOP00000011454	ENSCHOG00000012924	Choloepus_hoffmanni
ENSDNOP00000032520	ENSDNOG00000033558	Dasypus_novemcinctus
ENSLAFP00000008871	ENSLAFG00000010591	Loxodonta_africana
ENSPCAP00000013333	ENSPCAG00000014277	Procavia_capensis
ENSETEP00000013915	ENSETEG00000017149	Echinops_telfairi
ENSXETP00000054185	ENSXETG00000017153	Xenopus_tropicalis
ENSLACP00000020720	ENSLACG00000018205	Latimeria_chalumnae
ENSPNAP00000019291	ENSPNAG00000025820	Pygocentrus_nattereri	ENSPNAT00000029008
ENSOANP00000010955	ENSOANG00000006876	Ornithorhynchus_anatinus
ENSPMAP00000006674	ENSPMAG00000006051	Petromyzon_marinus
ENSPMAP00000000418	ENSPMAG00000000376	Petromyzon_marinus
ENSPMAP00000006300	ENSPMAG00000005698	Petromyzon_marinus
ENSPMAP00000005254	ENSPMAG00000004784	Petromyzon_marinus
