ENSPCIP00000038815	ENSPCIG00000028543	Phascolarctos_cinereus
ENSOARP00000010318	ENSOARG00000009618	Ovis_aries
ENSVPAP00000004686	ENSVPAG00000005051	Vicugna_pacos
ENSTTRP00000013770	ENSTTRG00000014520	Tursiops_truncatus
ENSSSCP00000016608	ENSSSCG00000027211	Sus_scrofa_strain_reference
ENSECAP00000029005	ENSECAG00000010930	Equus_caballus
ENSEASP00005034353	ENSEASG00005023449	Equus_asinus_asinus
ENSMLUP00000009108	ENSMLUG00000009992	Myotis_lucifugus
ENSPVAP00000015304	ENSPVAG00000016223	Pteropus_vampyrus
ENSMICP00000015179	ENSMICG00000016659	Microcebus_murinus
ENSPCOP00000010677	ENSPCOG00000016814	Propithecus_coquereli
ENSPSMP00000007624	ENSPSMG00000005654	Prolemur_simus
ENSOGAP00000008086	ENSOGAG00000009018	Otolemur_garnettii
ENSTSYP00000000402	ENSTSYG00000000438	Carlito_syrichta
ENSPPAP00000034547	ENSPPAG00000040114	Pan_paniscus
ENSPTRP00000021410	ENSPTRG00000012518	Pan_troglodytes
ENSGGOP00000011018	ENSGGOG00000011299	Gorilla_gorilla
ENSP00000258484	ENSG00000135999	Homo_sapiens
ENSPPYP00000014329	ENSPPYG00000012837	Pongo_abelii
ENSNLEP00000011131	ENSNLEG00000009134	Nomascus_leucogenys
ENSPANP00000044177	ENSPANG00000009534	Papio_anubis
ENSTGEP00000005334	ENSTGEG00000004442	Theropithecus_gelada
ENSCATP00000045892	ENSCATG00000045291	Cercocebus_atys
ENSMMUP00000030505	ENSMMUG00000023176	Macaca_mulatta
ENSMNEP00000031612	ENSMNEG00000039186	Macaca_nemestrina
ENSMFAP00000035561	ENSMFAG00000002751	Macaca_fascicularis
ENSMLEP00000017348	ENSMLEG00000032870	Mandrillus_leucophaeus
ENSCSAP00000012239	ENSCSAG00000016167	Chlorocebus_sabaeus
ENSRROP00000013594	ENSRROG00000031033	Rhinopithecus_roxellana
ENSRBIP00000013429	ENSRBIG00000030738	Rhinopithecus_bieti
ENSPTEP00000023557	ENSPTEG00000024240	Piliocolobus_tephrosceles
ENSCANP00000032964	ENSCANG00000040145	Colobus_angolensis_palliatus
ENSCCAP00000039199	ENSCCAG00000037425	Cebus_capucinus_imitator
ENSSBOP00000039856	ENSSBOG00000035940	Saimiri_boliviensis_boliviensis
ENSCJAP00000023218	ENSCJAG00000012637	Callithrix_jacchus
ENSANAP00000040036	ENSANAG00000037383	Aotus_nancymaae
ENSTBEP00000008231	ENSTBEG00000009501	Tupaia_belangeri
ENSCPOP00000007643	ENSCPOG00000008502	Cavia_porcellus
ENSCAPP00000018121	ENSCAPG00000017598	Cavia_aperea
ENSCLAP00000002441	ENSCLAG00000001768	Chinchilla_lanigera
ENSODEP00000004091	ENSODEG00000003123	Octodon_degus
ENSHGLP00100012433	ENSHGLG00100009209	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000002005	ENSHGLG00000001526	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000006169	ENSFDAG00000014998	Fukomys_damarensis
ENSUPAP00010005583	ENSUPAG00010004529	Urocitellus_parryii
ENSSTOP00000009397	ENSSTOG00000010468	Ictidomys_tridecemlineatus
ENSSDAP00000011233	ENSSDAG00000010140	Spermophilus_dauricus
ENSMMMP00000024715	ENSMMMG00000021637	Marmota_marmota_marmota
ENSMSIP00000035312	ENSMSIG00000029405	Mus_spicilegus
ENSMUSP00000089758	ENSMUSG00000069495	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0053757	MGP_SPRETEiJ_G0024466	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0051706	MGP_CAROLIEiJ_G0023545	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0062702	MGP_PahariEiJ_G0024996	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000040649	ENSRNOG00000029447	Rattus_norvegicus
ENSMUGP00000023880	ENSMUGG00000019964	Meriones_unguiculatus
ENSPEMP00000006685	ENSPEMG00000008844	Peromyscus_maniculatus_bairdii
ENSMOCP00000004163	ENSMOCG00000003346	Microtus_ochrogaster
ENSCGRP00000002226	ENSCGRG00000001644	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001027610	ENSCGRG00001024568	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015017238	ENSCGRG00015013272	Cricetulus_griseus_CriGri-PICR
ENSNGAP00000014065	ENSNGAG00000015488	Nannospalax_galili
ENSJJAP00000024315	ENSJJAG00000023818	Jaculus_jaculus
ENSDORP00000001264	ENSDORG00000001353	Dipodomys_ordii
ENSOCUP00000010943	ENSOCUG00000012712	Oryctolagus_cuniculus
ENSOPRP00000009499	ENSOPRG00000010390	Ochotona_princeps
ENSETEP00000011590	ENSETEG00000014282	Echinops_telfairi
ENSOANP00000009670	ENSOANG00000006066	Ornithorhynchus_anatinus
ENSABRP00000009615	ENSABRG00000008493	Anser_brachyrhynchus
ENSAPLP00000010064	ENSAPLG00000010318	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005026717	ENSCJPG00005020765	Coturnix_japonica
ENSMGAP00000013373	ENSMGAG00000012689	Meleagris_gallopavo
ENSGALP00000020328	ENSGALG00000012453	Gallus_gallus
ENSNMEP00000002382	ENSNMEG00000003090	Numida_meleagris
ENSCPGP00000000148	ENSCPGG00000000117	Calidris_pygmaea
ENSCPUP00000011157	ENSCPUG00000007914	Calidris_pugnax
ENSTGUP00000012309	ENSTGUG00000011944	Taeniopygia_guttata
ENSLSDP00000003006	ENSLSDG00000002321	Lonchura_striata_domestica
ENSSCAP00000010809	ENSSCAG00000008145	Serinus_canaria
ENSJHYP00000004235	ENSJHYG00000003528	Junco_hyemalis
ENSZALP00000014414	ENSZALG00000011966	Zonotrichia_albicollis
ENSFALP00000014465	ENSFALG00000013861	Ficedula_albicollis
ENSPMJP00000027472	ENSPMJG00000019996	Parus_major
ENSCCEP00000014293	ENSCCEG00000013664	Cyanistes_caeruleus
ENSLCOP00000015967	ENSLCOG00000011404	Lepidothrix_coronata
ENSMVIP00005008889	ENSMVIG00005006576	Manacus_vitellinus
ENSMUNP00000017904	ENSMUNG00000013697	Melopsittacus_undulatus
ENSAHAP00000025050	ENSAHAG00000017472	Apteryx_haastii
ENSAOWP00000019032	ENSAOWG00000012942	Apteryx_owenii
ENSARWP00000002974	ENSARWG00000002234	Apteryx_rowi
ENSDNVP00000023517	ENSDNVG00000016355	Dromaius_novaehollandiae
ENSCPRP00005010726	ENSCPRG00005007668	Crocodylus_porosus
ENSGAGP00000017717	ENSGAGG00000013162	Gopherus_agassizii
ENSCABP00000021709	ENSCABG00000015998	Chelonoidis_abingdonii
ENSCPBP00000037214	ENSCPBG00000025795	Chrysemys_picta_bellii
ENSPSIP00000008073	ENSPSIG00000007324	Pelodiscus_sinensis
ENSPVIP00000024076	ENSPVIG00000018161	Pogona_vitticeps
ENSACAP00000003300	ENSACAG00000003345	Anolis_carolinensis
ENSNSUP00000013660	ENSNSUG00000010082	Notechis_scutatus
ENSSMRP00000030629	ENSSMRG00000023465	Salvator_merianae
ENSSPUP00000002559	ENSSPUG00000001980	Sphenodon_punctatus
ENSRBIP00000034744	ENSRBIG00000041047	Rhinopithecus_bieti	ENSRBIT00000058734
ENSMLEP00000025217	ENSMLEG00000036802	Mandrillus_leucophaeus	ENSMLET00000048746
ENSCCAP00000012840	ENSCCAG00000024216	Cebus_capucinus_imitator	ENSCCAT00000030262
ENSMAUP00000001642	ENSMAUG00000001219	Mesocricetus_auratus	ENSMAUT00000001679
ENSNPEP00000020608	ENSNPEG00000015330	Nothoprocta_perdicaria
ENSXETP00000041789	ENSXETG00000002428	Xenopus_tropicalis
ENSLACP00000001360	ENSLACG00000001222	Latimeria_chalumnae
ENSCGOP00000041289	ENSCGOG00000018749	Cottoperca_gobio
ENSGACP00000000400	ENSGACG00000000311	Gasterosteus_aculeatus
ENSMMOP00000017710	ENSMMOG00000013447	Mola_mola
ENSLCRP00005040350	ENSLCRG00005015576	Larimichthys_crocea
ENSMAMP00000025054	ENSMAMG00000016848	Mastacembelus_armatus
ENSMALP00000024113	ENSMALG00000016814	Monopterus_albus
ENSATEP00000015981	ENSATEG00000011123	Anabas_testudineus
ENSSDUP00000006446	ENSSDUG00000004728	Seriola_dumerili
ENSSLDP00000005617	ENSSLDG00000004488	Seriola_lalandi_dorsalis
ENSSMAP00000027344	ENSSMAG00000016721	Scophthalmus_maximus
ENSLCAP00010017691	ENSLCAG00010008411	Lates_calcarifer
ENSAOCP00000008043	ENSAOCG00000011968	Amphiprion_ocellaris
ENSAPEP00000024305	ENSAPEG00000017295	Amphiprion_percula
ENSAPOP00000009170	ENSAPOG00000011428	Acanthochromis_polyacanthus
ENSSPAP00000030122	ENSSPAG00000022641	Stegastes_partitus
ENSPRNP00000027319	ENSPRNG00000013668	Parambassis_ranga
ENSGMOP00000014921	ENSGMOG00000013936	Gadus_morhua
ENSHHUP00000085335	ENSHHUG00000049442	Hucho_hucho
ENSHHUP00000021294	ENSHHUG00000013333	Hucho_hucho
ENSELUP00000003417	ENSELUG00000004633	Esox_lucius
ENSAMXP00000013212	ENSAMXG00000012850	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033857	ENSAMXG00005016289	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006493	ENSPNAG00000002277	Pygocentrus_nattereri
ENSIPUP00000002275	ENSIPUG00000001653	Ictalurus_punctatus
ENSEEEP00000021299	ENSEEEG00000010378	Electrophorus_electricus
ENSDARP00000016515	ENSDARG00000007485	Danio_rerio
ENSCHAP00000043945	ENSCHAG00000020427	Clupea_harengus
ENSSFOP00015022675	ENSSFOG00015014568	Scleropages_formosus
ENSBSLP00000053136	ENSBSLG00000025058	Betta_splendens
ENSPKIP00000031264	ENSPKIG00000011811	Paramormyrops_kingsleyae
ENSPKIP00000018056	ENSPKIG00000003738	Paramormyrops_kingsleyae
ENSSFOP00015030356	ENSSFOG00015019449	Scleropages_formosus
ENSCGOP00000041285	ENSCGOG00000018747	Cottoperca_gobio
ENSMMOP00000022112	ENSMMOG00000016797	Mola_mola
ENSSPAP00000030147	ENSSPAG00000022656	Stegastes_partitus
ENSPPRP00000026126	ENSPPRG00000016642	Panthera_pardus
ENSUAMP00000007138	ENSUAMG00000006221	Ursus_americanus
ENSCCNP00000020800	ENSCCNG00000020715	Castor_canadensis
ENSLOCP00000001636	ENSLOCG00000001437	Lepisosteus_oculatus
ENSECRP00000015332	ENSECRG00000010226	Erpetoichthys_calabaricus
ENSCMIP00000023049	ENSCMIG00000010341	Callorhinchus_milii
ENSCINP00000023865	ENSCING00000012884	Ciona_intestinalis
