ENSEBUP00000004854	ENSEBUG00000003359	Eptatretus_burgeri	ENSEBUT00000005292
ENSEBUP00000013385	ENSEBUG00000008456	Eptatretus_burgeri	ENSEBUT00000013961
ENSPMAP00000004400	ENSPMAG00000003979	Petromyzon_marinus	ENSPMAT00000004417
ENSCHAP00000011250	ENSCHAG00000006337	Clupea_harengus
ENSCVAP00000005836	ENSCVAG00000007306	Cyprinodon_variegatus
ENSKMAP00000000044	ENSKMAG00000000060	Kryptolebias_marmoratus
ENSGWIP00000056456	ENSGWIG00000026743	Gouania_willdenowi
ENSSPAP00000027592	ENSSPAG00000020786	Stegastes_partitus
ENSPRNP00000037041	ENSPRNG00000018276	Parambassis_ranga
ENSLCRP00005009028	ENSLCRG00005003636	Larimichthys_crocea
ENSLBEP00000005040	ENSLBEG00000003866	Labrus_bergylta
ENSCGOP00000025162	ENSCGOG00000011523	Cottoperca_gobio
ENSSMAP00000017826	ENSSMAG00000010886	Scophthalmus_maximus
ENSPMGP00000030017	ENSPMGG00000024151	Periophthalmus_magnuspinnatus
ENSHCOP00000001467	ENSHCOG00000002439	Hippocampus_comes
ENSGMOP00000017460	ENSGMOG00000016258	Gadus_morhua
ENSHHUP00000006791	ENSHHUG00000004190	Hucho_hucho
ENSHHUP00000026150	ENSHHUG00000016553	Hucho_hucho
ENSELUP00000006595	ENSELUG00000007490	Esox_lucius
ENSPKIP00000018704	ENSPKIG00000004117	Paramormyrops_kingsleyae	ENSPKIT00000035534
ENSSFOP00015018537	ENSSFOG00015011904	Scleropages_formosus	ENSSFOT00015018749
ENSSFOP00015037834	ENSSFOG00015024084	Scleropages_formosus
ENSPKIP00000033587	ENSPKIG00000013246	Paramormyrops_kingsleyae
ENSLOCP00000016077	ENSLOCG00000013045	Lepisosteus_oculatus
ENSECRP00000005561	ENSECRG00000003746	Erpetoichthys_calabaricus
ENSACAP00000007331	ENSACAG00000007412	Anolis_carolinensis
ENSPVIP00000016996	ENSPVIG00000013050	Pogona_vitticeps
ENSNSUP00000022038	ENSNSUG00000015953	Notechis_scutatus
ENSSMRP00000003514	ENSSMRG00000002929	Salvator_merianae
ENSSPUP00000010300	ENSSPUG00000007970	Sphenodon_punctatus
ENSCPRP00005008065	ENSCPRG00005005756	Crocodylus_porosus
ENSCPRP00005008114	ENSCPRG00005005792	Crocodylus_porosus
ENSABRP00000014973	ENSABRG00000013179	Anser_brachyrhynchus
ENSAPLP00000007104	ENSAPLG00000007450	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000012998	ENSMGAG00000012338	Meleagris_gallopavo
ENSCJPP00005022994	ENSCJPG00005018217	Coturnix_japonica
ENSGALP00000051455	ENSGALG00000031388	Gallus_gallus
ENSNMEP00000021627	ENSNMEG00000018371	Numida_meleagris
ENSLCOP00000013152	ENSLCOG00000009485	Lepidothrix_coronata
ENSMVIP00005011113	ENSMVIG00005008145	Manacus_vitellinus
ENSLSDP00000019870	ENSLSDG00000014103	Lonchura_striata_domestica
ENSTGUP00000009286	ENSTGUG00000008989	Taeniopygia_guttata
ENSSCAP00000006903	ENSSCAG00000005362	Serinus_canaria
ENSZALP00000022613	ENSZALG00000017573	Zonotrichia_albicollis
ENSJHYP00000006330	ENSJHYG00000005104	Junco_hyemalis
ENSCCEP00000025770	ENSCCEG00000022692	Cyanistes_caeruleus
ENSPMJP00000021890	ENSPMJG00000016219	Parus_major
ENSFALP00000009715	ENSFALG00000009318	Ficedula_albicollis
ENSMUNP00000012788	ENSMUNG00000009871	Melopsittacus_undulatus
ENSCPGP00000028251	ENSCPGG00000019432	Calidris_pygmaea
ENSCPUP00000006482	ENSCPUG00000004719	Calidris_pugnax
ENSARWP00000026820	ENSARWG00000018130	Apteryx_rowi
ENSAHAP00000011438	ENSAHAG00000008235	Apteryx_haastii
ENSAOWP00000003025	ENSAOWG00000002132	Apteryx_owenii
ENSDNVP00000010937	ENSDNVG00000007729	Dromaius_novaehollandiae
ENSNPEP00000017798	ENSNPEG00000013220	Nothoprocta_perdicaria
ENSGAGP00000033684	ENSGAGG00000023974	Gopherus_agassizii
ENSCABP00000008173	ENSCABG00000006169	Chelonoidis_abingdonii
ENSCPBP00000018998	ENSCPBG00000013772	Chrysemys_picta_bellii
ENSPSIP00000012431	ENSPSIG00000011040	Pelodiscus_sinensis
ENSPCIP00000051256	ENSPCIG00000030953	Phascolarctos_cinereus
ENSVURP00010008120	ENSVURG00010006281	Vombatus_ursinus
ENSMODP00000025693	ENSMODG00000020538	Monodelphis_domestica
ENSSHAP00000009935	ENSSHAG00000008601	Sarcophilus_harrisii
ENSCGRP00001008789	ENSCGRG00001010990	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015000817	ENSCGRG00015000721	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000021271	ENSMAUG00000019052	Mesocricetus_auratus
ENSMOCP00000000776	ENSMOCG00000000606	Microtus_ochrogaster
ENSPEMP00000009141	ENSPEMG00000010526	Peromyscus_maniculatus_bairdii
ENSMUSP00000098752	ENSMUSG00000054920	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0070925	MGP_SPRETEiJ_G0028238	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000012275	ENSMSIG00000010666	Mus_spicilegus
MGP_CAROLIEiJ_P0068288	MGP_CAROLIEiJ_G0027243	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0031481	MGP_PahariEiJ_G0017025	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004003	ENSRNOG00000008421	Rattus_norvegicus
ENSMUGP00000012012	ENSMUGG00000010497	Meriones_unguiculatus
ENSNGAP00000003524	ENSNGAG00000004086	Nannospalax_galili
ENSDORP00000016266	ENSDORG00000010524	Dipodomys_ordii
ENSJJAP00000003477	ENSJJAG00000006854	Jaculus_jaculus
ENSOCUP00000008988	ENSOCUG00000010438	Oryctolagus_cuniculus
ENSPTRP00000070863	ENSPTRG00000044181	Pan_troglodytes
ENSPTRP00000070307	ENSPTRG00000047556	Pan_troglodytes
ENSPPAP00000018820	ENSPPAG00000032568	Pan_paniscus
ENSNLEP00000035868	ENSNLEG00000027907	Nomascus_leucogenys
ENSP00000423897	ENSG00000109790	Homo_sapiens
ENSNLEP00000020732	ENSNLEG00000017071	Nomascus_leucogenys
ENSMMUP00000003696	ENSMMUG00000002755	Macaca_mulatta
ENSMNEP00000044242	ENSMNEG00000044719	Macaca_nemestrina
ENSMFAP00000029513	ENSMFAG00000042012	Macaca_fascicularis
ENSCATP00000014491	ENSCATG00000031256	Cercocebus_atys
ENSTGEP00000001022	ENSTGEG00000000970	Theropithecus_gelada
ENSMLEP00000032099	ENSMLEG00000040275	Mandrillus_leucophaeus
ENSCSAP00000012935	ENSCSAG00000016884	Chlorocebus_sabaeus
ENSCANP00000034379	ENSCANG00000040855	Colobus_angolensis_palliatus
ENSPTEP00000021794	ENSPTEG00000022787	Piliocolobus_tephrosceles
ENSRROP00000022137	ENSRROG00000034945	Rhinopithecus_roxellana
ENSRBIP00000018187	ENSRBIG00000033079	Rhinopithecus_bieti
ENSCCAP00000030177	ENSCCAG00000033107	Cebus_capucinus_imitator
ENSSBOP00000018426	ENSSBOG00000025830	Saimiri_boliviensis_boliviensis
ENSCAFP00020000663	ENSCAFG00020000397	Canis_lupus_dingo
ENSCAFP00000023802	ENSCAFG00000016145	Canis_lupus_familiaris
ENSNVIP00000009514	ENSNVIG00000007493	Neovison_vison
ENSMPUP00000005947	ENSMPUG00000005999	Mustela_putorius_furo
ENSFCAP00000029112	ENSFCAG00000003534	Felis_catus
ENSBMUP00000025968	ENSBMUG00000019450	Bos_mutus
ENSBIXP00000023456	ENSBIXG00000025936	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000006458	ENSBBBG00000000987	Bison_bison_bison
ENSOARP00000011221	ENSOARG00000010455	Ovis_aries
ENSSSCP00000070300	ENSSSCG00000008787	Sus_scrofa_strain_reference
ENSEASP00005011611	ENSEASG00005008160	Equus_asinus_asinus
ENSECAP00000007093	ENSECAG00000008627	Equus_caballus
ENSPCOP00000008748	ENSPCOG00000015675	Propithecus_coquereli
ENSMICP00000026598	ENSMICG00000010463	Microcebus_murinus
ENSPSMP00000022956	ENSPSMG00000016261	Prolemur_simus
ENSOGAP00000010980	ENSOGAG00000012266	Otolemur_garnettii
ENSMLUP00000010784	ENSMLUG00000011840	Myotis_lucifugus
ENSCLAP00000004115	ENSCLAG00000002937	Chinchilla_lanigera
ENSODEP00000004147	ENSODEG00000003160	Octodon_degus
ENSCPOP00000023449	ENSCPOG00000004478	Cavia_porcellus
ENSHGLP00000002582	ENSHGLG00000001944	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100004464	ENSHGLG00100003377	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006362	ENSFDAG00000015136	Fukomys_damarensis
ENSMMMP00000020166	ENSMMMG00000017784	Marmota_marmota_marmota
ENSUPAP00010021722	ENSUPAG00010017266	Urocitellus_parryii
ENSSTOP00000024336	ENSSTOG00000007013	Ictidomys_tridecemlineatus
ENSSDAP00000015131	ENSSDAG00000013578	Spermophilus_dauricus
ENSPPYP00000017078	ENSPPYG00000015288	Pongo_abelii
ENSPPAP00000035767	ENSPPAG00000040673	Pan_paniscus
ENSTSYP00000013036	ENSTSYG00000014193	Carlito_syrichta
ENSHGLP00100001766	ENSHGLG00100001377	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100001387	ENSHGLG00100001100	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000016150	ENSHGLG00000011555	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100001828	ENSHGLG00100001424	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000020413	ENSHGLG00000014595	Heterocephalus_glaber_HetGla_female_1.0
ENSCCNP00000027425	ENSCCNG00000026525	Castor_canadensis
ENSPTRP00000077189	ENSPTRG00000043215	Pan_troglodytes
ENSCHIP00000029920	ENSCHIG00000024874	Capra_hircus
ENSAMEP00000003527	ENSAMEG00000003311	Ailuropoda_melanoleuca
ENSLAFP00000001906	ENSLAFG00000002282	Loxodonta_africana
ENSTTRP00000000607	ENSTTRG00000000645	Tursiops_truncatus
ENSVPAP00000001857	ENSVPAG00000002011	Vicugna_pacos
ENSUMAP00000000724	ENSUMAG00000000796	Ursus_maritimus
ENSEEUP00000010638	ENSEEUG00000011652	Erinaceus_europaeus
ENSPVAP00000002000	ENSPVAG00000002116	Pteropus_vampyrus
ENSOPRP00000002769	ENSOPRG00000003011	Ochotona_princeps
ENSCAPP00000002225	ENSCAPG00000004934	Cavia_aperea
ENSTBEP00000006777	ENSTBEG00000007829	Tupaia_belangeri
ENSANAP00000012415	ENSANAG00000024143	Aotus_nancymaae
ENSCJAP00000074326	ENSCJAG00000000789	Callithrix_jacchus
ENSCCNP00000027424	ENSCCNG00000026522	Castor_canadensis
ENSCHIP00000009519	ENSCHIG00000012341	Capra_hircus
ENSCHOP00000003533	ENSCHOG00000003993	Choloepus_hoffmanni
ENSPPRP00000011960	ENSPPRG00000005716	Panthera_pardus
ENSVVUP00000019707	ENSVVUG00000014573	Vulpes_vulpes
ENSBIXP00005033030	ENSBIXG00005001689	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000073050	ENSBTAG00000006044	Bos_taurus
ENSPPAP00000031430	ENSPPAG00000038654	Pan_paniscus
ENSPTRP00000065455	ENSPTRG00000015989	Pan_troglodytes
ENSGGOP00000018004	ENSGGOG00000001643	Gorilla_gorilla
ENSPANP00000047757	ENSPANG00000003768	Papio_anubis
ENSDNOP00000031552	ENSDNOG00000041534	Dasypus_novemcinctus
ENSUAMP00000008868	ENSUAMG00000007432	Ursus_americanus
ENSPTIP00000015955	ENSPTIG00000014854	Panthera_tigris_altaica
ENSSARP00000013005	ENSSARG00000014375	Sorex_araneus
ENSPCAP00000007025	ENSPCAG00000007521	Procavia_capensis
ENSETEP00000014891	ENSETEG00000018321	Echinops_telfairi
ENSOANP00000016377	ENSOANG00000010322	Ornithorhynchus_anatinus
ENSXETP00000005622	ENSXETG00000009712	Xenopus_tropicalis
ENSLACP00000004184	ENSLACG00000003720	Latimeria_chalumnae
ENSCMIP00000026974	ENSCMIG00000011769	Callorhinchus_milii
ENSCGRP00000004318	ENSCGRG00000003175	Cricetulus_griseus_CriGri_1.0
ENSCSAVP00000004775	ENSCSAVG00000002851	Ciona_savignyi
ENSCINP00000023174	ENSCING00000006681	Ciona_intestinalis
FBpp0071251	FBgn0030114	Drosophila_melanogaster
