ENSPMAP00000002034	ENSPMAG00000001856	Petromyzon_marinus
ENSHHUP00000040414	ENSHHUG00000024992	Hucho_hucho
ENSELUP00000012592	ENSELUG00000012804	Esox_lucius
ENSLOCP00000017809	ENSLOCG00000014469	Lepisosteus_oculatus
ENSPVIP00000019014	ENSPVIG00000014542	Pogona_vitticeps
ENSACAP00000016138	ENSACAG00000016427	Anolis_carolinensis
ENSNSUP00000016923	ENSNSUG00000012476	Notechis_scutatus
ENSSMRP00000027438	ENSSMRG00000021157	Salvator_merianae
ENSSPUP00000023782	ENSSPUG00000018245	Sphenodon_punctatus
ENSABRP00000002518	ENSABRG00000002470	Anser_brachyrhynchus
ENSAPLP00000021032	ENSAPLG00000017801	Anas_platyrhynchos_platyrhynchos
ENSGALP00000073769	ENSGALG00000041445	Gallus_gallus
ENSCJPP00005000788	ENSCJPG00005000855	Coturnix_japonica
ENSMGAP00000017678	ENSMGAG00000012230	Meleagris_gallopavo
ENSNMEP00000004216	ENSNMEG00000004666	Numida_meleagris
ENSCPUP00000003471	ENSCPUG00000002655	Calidris_pugnax
ENSCPGP00000019998	ENSCPGG00000014015	Calidris_pygmaea
ENSMUNP00000001206	ENSMUNG00000001038	Melopsittacus_undulatus
ENSLSDP00000025648	ENSLSDG00000017934	Lonchura_striata_domestica
ENSTGUP00000012425	ENSTGUG00000012064	Taeniopygia_guttata
ENSSCAP00000005513	ENSSCAG00000004395	Serinus_canaria
ENSFALP00000006073	ENSFALG00000005827	Ficedula_albicollis
ENSPMJP00000009205	ENSPMJG00000007399	Parus_major
ENSCCEP00000008129	ENSCCEG00000008440	Cyanistes_caeruleus
ENSLCOP00000011455	ENSLCOG00000008322	Lepidothrix_coronata
ENSMVIP00005021673	ENSMVIG00005015239	Manacus_vitellinus
ENSAHAP00000008619	ENSAHAG00000006354	Apteryx_haastii
ENSAOWP00000023954	ENSAOWG00000016181	Apteryx_owenii
ENSARWP00000026882	ENSARWG00000018168	Apteryx_rowi
ENSDNVP00000010438	ENSDNVG00000007362	Dromaius_novaehollandiae
ENSJHYP00000004109	ENSJHYG00000003414	Junco_hyemalis
ENSZALP00000016019	ENSZALG00000013041	Zonotrichia_albicollis
ENSNPEP00000019449	ENSNPEG00000014501	Nothoprocta_perdicaria
ENSCPRP00005005130	ENSCPRG00005003674	Crocodylus_porosus
ENSGAGP00000007260	ENSGAGG00000005836	Gopherus_agassizii
ENSCABP00000010429	ENSCABG00000007824	Chelonoidis_abingdonii
ENSCPBP00000007338	ENSCPBG00000005795	Chrysemys_picta_bellii
ENSPSIP00000004240	ENSPSIG00000003995	Pelodiscus_sinensis
ENSCCAP00000015550	ENSCCAG00000025565	Cebus_capucinus_imitator
ENSANAP00000032575	ENSANAG00000033967	Aotus_nancymaae
ENSCSAP00000008269	ENSCSAG00000012085	Chlorocebus_sabaeus
ENSPPYP00000021074	ENSPPYG00000018788	Pongo_abelii
ENSPPAP00000010040	ENSPPAG00000028250	Pan_paniscus
ENSPTRP00000088438	ENSPTRG00000020473	Pan_troglodytes
ENSP00000429015	ENSG00000186106	Homo_sapiens
ENSGGOP00000011742	ENSGGOG00000012039	Gorilla_gorilla
ENSNLEP00000026811	ENSNLEG00000028498	Nomascus_leucogenys
ENSRROP00000039827	ENSRROG00000043205	Rhinopithecus_roxellana
ENSRBIP00000040592	ENSRBIG00000043708	Rhinopithecus_bieti
ENSPTEP00000004436	ENSPTEG00000005168	Piliocolobus_tephrosceles
ENSCANP00000033007	ENSCANG00000040154	Colobus_angolensis_palliatus
ENSTGEP00000003654	ENSTGEG00000003084	Theropithecus_gelada
ENSPANP00000030171	ENSPANG00000000325	Papio_anubis
ENSMLEP00000026540	ENSMLEG00000037450	Mandrillus_leucophaeus
ENSCATP00000023975	ENSCATG00000035515	Cercocebus_atys
ENSMMUP00000013027	ENSMMUG00000009958	Macaca_mulatta
ENSMFAP00000024123	ENSMFAG00000043665	Macaca_fascicularis
ENSMNEP00000016583	ENSMNEG00000032302	Macaca_nemestrina
ENSCJAP00000058681	ENSCJAG00000015816	Callithrix_jacchus
ENSSBOP00000015443	ENSSBOG00000024414	Saimiri_boliviensis_boliviensis
ENSTSYP00000021031	ENSTSYG00000033611	Carlito_syrichta
ENSPSMP00000017598	ENSPSMG00000012518	Prolemur_simus
ENSMICP00000025146	ENSMICG00000038072	Microcebus_murinus
ENSPCOP00000007733	ENSPCOG00000015120	Propithecus_coquereli
ENSOGAP00000010942	ENSOGAG00000012234	Otolemur_garnettii
ENSCPOP00000022200	ENSCPOG00000032374	Cavia_porcellus
ENSCAPP00000017020	ENSCAPG00000016789	Cavia_aperea
ENSCLAP00000024772	ENSCLAG00000017008	Chinchilla_lanigera
ENSODEP00000004126	ENSODEG00000003147	Octodon_degus
ENSODEP00000003462	ENSODEG00000002654	Octodon_degus
ENSCLAP00000007317	ENSCLAG00000005146	Chinchilla_lanigera
ENSHGLP00000006191	ENSHGLG00000004526	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012625	ENSHGLG00100009350	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010498	ENSFDAG00000018246	Fukomys_damarensis
MGP_SPRETEiJ_P0039843	MGP_SPRETEiJ_G0020634	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000018376	ENSMSIG00000015663	Mus_spicilegus
ENSMUSP00000052521	ENSMUSG00000048307	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0038061	MGP_CAROLIEiJ_G0019738	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0041446	MGP_PahariEiJ_G0019747	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000034048	ENSRNOG00000025504	Rattus_norvegicus
ENSMUGP00000027437	ENSMUGG00000022809	Meriones_unguiculatus
ENSMOCP00000009722	ENSMOCG00000009913	Microtus_ochrogaster
ENSPEMP00000033258	ENSPEMG00000028516	Peromyscus_maniculatus_bairdii
ENSCGRP00001009306	ENSCGRG00001011445	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024049	ENSCGRG00000017430	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015036661	ENSCGRG00015027496	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000011763	ENSMAUG00000012258	Mesocricetus_auratus
ENSNGAP00000018311	ENSNGAG00000018485	Nannospalax_galili
ENSDORP00000011514	ENSDORG00000012247	Dipodomys_ordii
ENSSTOP00000031150	ENSSTOG00000004856	Ictidomys_tridecemlineatus
ENSSTOP00000027516	ENSSTOG00000016391	Ictidomys_tridecemlineatus
ENSUPAP00010016020	ENSUPAG00010012805	Urocitellus_parryii
ENSSTOP00000024541	ENSSTOG00000024280	Ictidomys_tridecemlineatus
ENSSDAP00000020525	ENSSDAG00000018697	Spermophilus_dauricus
ENSMMMP00000018188	ENSMMMG00000016148	Marmota_marmota_marmota
ENSOCUP00000008422	ENSOCUG00000009778	Oryctolagus_cuniculus
ENSOPRP00000008796	ENSOPRG00000009629	Ochotona_princeps
ENSCCNP00000015374	ENSCCNG00000015775	Castor_canadensis
ENSTTRP00000004329	ENSTTRG00000004592	Tursiops_truncatus
ENSVPAP00000003270	ENSVPAG00000003530	Vicugna_pacos
ENSMLUP00000013388	ENSMLUG00000014713	Myotis_lucifugus
ENSNVIP00000000670	ENSNVIG00000000557	Neovison_vison
ENSFCAP00000046092	ENSFCAG00000023210	Felis_catus
ENSEEUP00000002475	ENSEEUG00000002711	Erinaceus_europaeus
ENSPVAP00000015702	ENSPVAG00000016638	Pteropus_vampyrus
ENSCHOP00000003371	ENSCHOG00000003814	Choloepus_hoffmanni
ENSUAMP00000021436	ENSUAMG00000016829	Ursus_americanus
ENSUMAP00000024085	ENSUMAG00000017536	Ursus_maritimus
ENSAMEP00000000415	ENSAMEG00000000399	Ailuropoda_melanoleuca
ENSMPUP00000015089	ENSMPUG00000015198	Mustela_putorius_furo
ENSVVUP00000017867	ENSVVUG00000013128	Vulpes_vulpes
ENSCAFP00020000379	ENSCAFG00020000425	Canis_lupus_dingo
ENSPPRP00000003758	ENSPPRG00000000092	Panthera_pardus
ENSPTIP00000024479	ENSPTIG00000020561	Panthera_tigris_altaica
ENSOARP00000000933	ENSOARG00000000903	Ovis_aries
ENSCHIP00000022223	ENSCHIG00000020276	Capra_hircus
ENSBTAP00000001658	ENSBTAG00000001254	Bos_taurus
ENSBMUP00000034290	ENSBMUG00000025537	Bos_mutus
ENSBBBP00000019869	ENSBBBG00000013348	Bison_bison_bison
ENSBIXP00005006558	ENSBIXG00005001241	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000014928	ENSBIXG00000019535	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSSSCP00000055682	ENSSSCG00000006065	Sus_scrofa_strain_reference
ENSECAP00000011083	ENSECAG00000013340	Equus_caballus
ENSEASP00005003715	ENSEASG00005002824	Equus_asinus_asinus
ENSDNOP00000030616	ENSDNOG00000039180	Dasypus_novemcinctus
ENSPCOP00000031303	ENSPCOG00000028413	Propithecus_coquereli
ENSLAFP00000011709	ENSLAFG00000013984	Loxodonta_africana
ENSJJAP00000001141	ENSJJAG00000001029	Jaculus_jaculus
ENSPCIP00000000138	ENSPCIG00000000126	Phascolarctos_cinereus
ENSVURP00010009008	ENSVURG00010006974	Vombatus_ursinus
ENSMEUP00000005867	ENSMEUG00000006437	Notamacropus_eugenii
ENSSHAP00000011838	ENSSHAG00000010161	Sarcophilus_harrisii
ENSMODP00000007784	ENSMODG00000006275	Monodelphis_domestica
ENSLACP00000013762	ENSLACG00000012116	Latimeria_chalumnae
ENSECRP00000014588	ENSECRG00000009745	Erpetoichthys_calabaricus
ENSXETP00000029195	ENSXETG00000007833	Xenopus_tropicalis
ENSOANP00000013276	ENSOANG00000008353	Ornithorhynchus_anatinus
ENSCMIP00000001959	ENSCMIG00000001211	Callorhinchus_milii
ENSSARP00000003121	ENSSARG00000003453	Sorex_araneus
