ENSCABP00000011937	ENSCABG00000008914	Chelonoidis_abingdonii
ENSPPAP00000001727	ENSPPAG00000007757	Pan_paniscus
ENSPTRP00000006003	ENSPTRG00000003451	Pan_troglodytes
ENSGGOP00000009130	ENSGGOG00000009340	Gorilla_gorilla
ENSP00000379326	ENSG00000148942	Homo_sapiens
ENSPPYP00000003914	ENSPPYG00000003410	Pongo_abelii
ENSNLEP00000021680	ENSNLEG00000017845	Nomascus_leucogenys
ENSMFAP00000031988	ENSMFAG00000037034	Macaca_fascicularis
ENSMNEP00000001196	ENSMNEG00000005515	Macaca_nemestrina
ENSMMUP00000004032	ENSMMUG00000003021	Macaca_mulatta
ENSMLEP00000011117	ENSMLEG00000029754	Mandrillus_leucophaeus
ENSPANP00000007095	ENSPANG00000015045	Papio_anubis
ENSTGEP00000008850	ENSTGEG00000007277	Theropithecus_gelada
ENSCATP00000029076	ENSCATG00000037802	Cercocebus_atys
ENSCSAP00000001516	ENSCSAG00000005196	Chlorocebus_sabaeus
ENSRROP00000003656	ENSRROG00000014520	Rhinopithecus_roxellana
ENSRBIP00000000474	ENSRBIG00000002473	Rhinopithecus_bieti
ENSCANP00000005802	ENSCANG00000019516	Colobus_angolensis_palliatus
ENSPTEP00000021035	ENSPTEG00000022160	Piliocolobus_tephrosceles
ENSCCAP00000026868	ENSCCAG00000031218	Cebus_capucinus_imitator
ENSCJAP00000011699	ENSCJAG00000006336	Callithrix_jacchus
ENSSBOP00000019177	ENSSBOG00000026192	Saimiri_boliviensis_boliviensis
ENSANAP00000028106	ENSANAG00000031903	Aotus_nancymaae
ENSTSYP00000011316	ENSTSYG00000012330	Carlito_syrichta
ENSPCOP00000027932	ENSPCOG00000026530	Propithecus_coquereli
ENSMICP00000026683	ENSMICG00000035252	Microcebus_murinus
ENSPSMP00000007898	ENSPSMG00000005848	Prolemur_simus
ENSOGAP00000010976	ENSOGAG00000012269	Otolemur_garnettii
MGP_SPRETEiJ_P0055675	MGP_SPRETEiJ_G0024966	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000047340	ENSMUSG00000041644	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0053581	MGP_CAROLIEiJ_G0024053	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0064555	MGP_PahariEiJ_G0025491	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000041926	ENSRNOG00000028008	Rattus_norvegicus
ENSMUGP00000030762	ENSMUGG00000025578	Meriones_unguiculatus
ENSMUGP00000023146	ENSMUGG00000019346	Meriones_unguiculatus
ENSCGRP00000020294	ENSCGRG00000014762	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001003889	ENSCGRG00001004812	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015010478	ENSCGRG00015008028	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000004065	ENSMAUG00000004871	Mesocricetus_auratus
ENSMOCP00000016113	ENSMOCG00000015104	Microtus_ochrogaster
ENSPEMP00000021747	ENSPEMG00000019298	Peromyscus_maniculatus_bairdii
ENSNGAP00000009850	ENSNGAG00000012420	Nannospalax_galili
ENSJJAP00000011775	ENSJJAG00000015003	Jaculus_jaculus
ENSDORP00000002625	ENSDORG00000002796	Dipodomys_ordii
ENSDORP00000016542	ENSDORG00000023397	Dipodomys_ordii
ENSCCNP00000011640	ENSCCNG00000012052	Castor_canadensis
ENSUPAP00010004475	ENSUPAG00010003595	Urocitellus_parryii
ENSSTOP00000029817	ENSSTOG00000012602	Ictidomys_tridecemlineatus
ENSMMMP00000007568	ENSMMMG00000006771	Marmota_marmota_marmota
ENSSDAP00000022666	ENSSDAG00000020547	Spermophilus_dauricus
ENSCPOP00000029593	ENSCPOG00000009481	Cavia_porcellus
ENSCAPP00000002804	ENSCAPG00000005723	Cavia_aperea
ENSODEP00000002565	ENSODEG00000002001	Octodon_degus
ENSCLAP00000004204	ENSCLAG00000003002	Chinchilla_lanigera
ENSHGLP00000008885	ENSHGLG00000006386	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100024235	ENSHGLG00100017792	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000017232	ENSFDAG00000005847	Fukomys_damarensis
ENSOCUP00000015131	ENSOCUG00000017618	Oryctolagus_cuniculus
ENSOPRP00000000546	ENSOPRG00000000601	Ochotona_princeps
ENSEEUP00000005732	ENSEEUG00000006279	Erinaceus_europaeus
ENSSARP00000002855	ENSSARG00000003154	Sorex_araneus
ENSTBEP00000005723	ENSTBEG00000006651	Tupaia_belangeri
ENSMSIP00000021508	ENSMSIG00000018252	Mus_spicilegus
ENSUMAP00000027253	ENSUMAG00000019769	Ursus_maritimus
ENSUAMP00000009517	ENSUAMG00000007880	Ursus_americanus
ENSAMEP00000004637	ENSAMEG00000004350	Ailuropoda_melanoleuca
ENSNVIP00000021266	ENSNVIG00000016624	Neovison_vison
ENSMPUP00000011008	ENSMPUG00000011098	Mustela_putorius_furo
ENSCAFP00020024824	ENSCAFG00020019499	Canis_lupus_dingo
ENSCAFP00000014934	ENSCAFG00000010165	Canis_lupus_familiaris
ENSVVUP00000000709	ENSVVUG00000000665	Vulpes_vulpes
ENSPTIP00000000646	ENSPTIG00000001631	Panthera_tigris_altaica
ENSPPRP00000016903	ENSPPRG00000009049	Panthera_pardus
ENSFCAP00000012820	ENSFCAG00000013825	Felis_catus
ENSEASP00005019460	ENSEASG00005013372	Equus_asinus_asinus
ENSECAP00000009253	ENSECAG00000010920	Equus_caballus
ENSCHIP00000016959	ENSCHIG00000017024	Capra_hircus
ENSOARP00000015488	ENSOARG00000014429	Ovis_aries
ENSBIXP00005031829	ENSBIXG00005012257	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000011257	ENSBIXG00000016560	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000029140	ENSBTAG00000021858	Bos_taurus
ENSBMUP00000032451	ENSBMUG00000024196	Bos_mutus
ENSBBBP00000004030	ENSBBBG00000012984	Bison_bison_bison
ENSTTRP00000006110	ENSTTRG00000006454	Tursiops_truncatus
ENSVPAP00000004816	ENSVPAG00000005191	Vicugna_pacos
ENSSSCP00000014171	ENSSSCG00000013338	Sus_scrofa_strain_reference
ENSMLUP00000020522	ENSMLUG00000022892	Myotis_lucifugus
ENSMLUP00000010593	ENSMLUG00000011624	Myotis_lucifugus
ENSPVAP00000008160	ENSPVAG00000008645	Pteropus_vampyrus
ENSOANP00000020752	ENSOANG00000013134	Ornithorhynchus_anatinus
ENSLCOP00000004170	ENSLCOG00000003162	Lepidothrix_coronata
ENSPMAP00000001491	ENSPMAG00000001354	Petromyzon_marinus
