ENSGALP00000054549	ENSGALG00000014463	Gallus_gallus
ENSDORP00000008611	ENSDORG00000009167	Dipodomys_ordii
ENSPCAP00000013776	ENSPCAG00000014750	Procavia_capensis	ENSPCAT00000014745
ENSELUP00000024911	ENSELUG00000023625	Esox_lucius
ENSBIXP00005014187	ENSBIXG00005018205	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSHHUP00000067345	ENSHHUG00000039427	Hucho_hucho
ENSCCEP00000022969	ENSCCEG00000020668	Cyanistes_caeruleus
ENSCCNP00000028051	ENSCCNG00000027068	Castor_canadensis
ENSEBUP00000021578	ENSEBUG00000013307	Eptatretus_burgeri
ENSCGOP00000040098	ENSCGOG00000017330	Cottoperca_gobio
ENSNLEP00000004283	ENSNLEG00000003539	Nomascus_leucogenys
ENSJJAP00000013509	ENSJJAG00000016245	Jaculus_jaculus
ENSCSEP00000000497	ENSCSEG00000000345	Cynoglossus_semilaevis
ENSSFOP00015032947	ENSSFOG00015021040	Scleropages_formosus
ENSNLEP00000037503	ENSNLEG00000006155	Nomascus_leucogenys
ENSLCRP00005044950	ENSLCRG00005014242	Larimichthys_crocea
ENSHHUP00000077865	ENSHHUG00000045424	Hucho_hucho
ENSDARP00000005224	ENSDARG00000013755	Danio_rerio
ENSELUP00000003499	ENSELUG00000004716	Esox_lucius
ENSFCAP00000049775	ENSFCAG00000004445	Felis_catus
ENSAHAP00000025950	ENSAHAG00000015825	Apteryx_haastii
ENSSLDP00000020725	ENSSLDG00000016179	Seriola_lalandi_dorsalis
ENSSDUP00000010979	ENSSDUG00000007995	Seriola_dumerili
ENSCHIP00000011760	ENSCHIG00000013756	Capra_hircus
ENSPTEP00000031880	ENSPTEG00000030732	Piliocolobus_tephrosceles
ENSSPUP00000024834	ENSSPUG00000019040	Sphenodon_punctatus
MGP_SPRETEiJ_P0049503	MGP_SPRETEiJ_G0023435	Mus_spretus_strain_SPRET/EiJ
ENSMEUP00000002242	ENSMEUG00000002442	Notamacropus_eugenii
ENSTGEP00000018365	ENSTGEG00000014802	Theropithecus_gelada
ENSCLAP00000022091	ENSCLAG00000015142	Chinchilla_lanigera
ENSDORP00000015124	ENSDORG00000016080	Dipodomys_ordii
ENSTGUP00000010782	ENSTGUG00000010436	Taeniopygia_guttata
ENSPLAP00000000556	ENSPLAG00000001408	Poecilia_latipinna
ENSCPBP00000005168	ENSCPBG00000004168	Chrysemys_picta_bellii
ENSIPUP00000007599	ENSIPUG00000005217	Ictalurus_punctatus
ENSCSEP00000007698	ENSCSEG00000004955	Cynoglossus_semilaevis
ENSSSCP00000065015	ENSSSCG00000010144	Sus_scrofa_strain_reference
ENSCINP00000031338	ENSCING00000023187	Ciona_intestinalis
ENSZALP00000017750	ENSZALG00000014314	Zonotrichia_albicollis
ENSPPAP00000019622	ENSPPAG00000032972	Pan_paniscus
ENSPNAP00000016876	ENSPNAG00000023103	Pygocentrus_nattereri
ENSTNIP00000009638	ENSTNIG00000006845	Tetraodon_nigroviridis
ENSCHIP00000006208	ENSCHIG00000010063	Capra_hircus
ENSNVIP00000015424	ENSNVIG00000012023	Neovison_vison
ENSATEP00000013236	ENSATEG00000009199	Anabas_testudineus
ENSMSIP00000019446	ENSMSIG00000016544	Mus_spicilegus
ENSSPAP00000005442	ENSSPAG00000004192	Stegastes_partitus
ENSMMUP00000037596	ENSMMUG00000002494	Macaca_mulatta	ENSMMUT00000044572
ENSMPUP00000012647	ENSMPUG00000012742	Mustela_putorius_furo
ENSPNYP00000003224	ENSPNYG00000002463	Pundamilia_nyererei
ENSSLDP00000008225	ENSSLDG00000006492	Seriola_lalandi_dorsalis
ENSTSYP00000026567	ENSTSYG00000013652	Carlito_syrichta
ENSXETP00000027940	ENSXETG00000007470	Xenopus_tropicalis
ENSCMIP00000031257	ENSCMIG00000013165	Callorhinchus_milii
ENSMICP00000024938	ENSMICG00000003777	Microcebus_murinus	ENSMICT00000051757
ENSSTOP00000006587	ENSSTOG00000007354	Ictidomys_tridecemlineatus
ENSMNEP00000044461	ENSMNEG00000044809	Macaca_nemestrina
ENSXETP00000027534	ENSXETG00000008787	Xenopus_tropicalis
ENSPPRP00000024074	ENSPPRG00000014447	Panthera_pardus
ENSAMXP00000011442	ENSAMXG00000011135	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSARWP00000009067	ENSARWG00000006334	Apteryx_rowi
ENSSTOP00000008757	ENSSTOG00000009751	Ictidomys_tridecemlineatus
ENSCHAP00000018185	ENSCHAG00000008558	Clupea_harengus
ENSDCDP00000048476	ENSDCDG00000029474	Denticeps_clupeoides
ENSGGOP00000011629	ENSGGOG00000011905	Gorilla_gorilla
ENSCCAP00000025117	ENSCCAG00000030240	Cebus_capucinus_imitator
ENSDNVP00000022410	ENSDNVG00000012733	Dromaius_novaehollandiae
ENSSFOP00015014184	ENSSFOG00015009129	Scleropages_formosus
ENSBIXP00000003674	ENSBIXG00000000512	Bos_indicus_x_Bos_taurus_UOA_Angus_1
MGP_CAROLIEiJ_P0047541	MGP_CAROLIEiJ_G0022521	Mus_caroli_strain_CAROLI_EIJ
ENSECAP00000017403	ENSECAG00000018961	Equus_caballus
ENSDARP00000115698	ENSDARG00000071090	Danio_rerio
ENSBIXP00005019453	ENSBIXG00005022662	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSCAFP00020019496	ENSCAFG00020015484	Canis_lupus_dingo
ENSOMEP00000008711	ENSOMEG00000009911	Oryzias_melastigma
ENSAMEP00000011746	ENSAMEG00000010992	Ailuropoda_melanoleuca
ENSCPOP00000012587	ENSCPOG00000013969	Cavia_porcellus
ENSCAFP00000016032	ENSCAFG00000010822	Canis_lupus_familiaris
ENSSCAP00000005463	ENSSCAG00000004367	Serinus_canaria
ENSEEEP00000016843	ENSEEEG00000008347	Electrophorus_electricus
ENSCPGP00000008056	ENSCPGG00000005738	Calidris_pygmaea
ENSCHAP00000019244	ENSCHAG00000008103	Clupea_harengus
ENSAPLP00000023340	ENSAPLG00000008618	Anas_platyrhynchos_platyrhynchos
ENSODEP00000008263	ENSODEG00000006161	Octodon_degus
ENSHCOP00000013923	ENSHCOG00000017206	Hippocampus_comes
ENSPPAP00000004546	ENSPPAG00000019080	Pan_paniscus	ENSPPAT00000020903
ENSNSUP00000024846	ENSNSUG00000017933	Notechis_scutatus
ENSMALP00000028357	ENSMALG00000019616	Monopterus_albus
ENSHGLP00000014621	ENSHGLG00000010459	Heterocephalus_glaber_HetGla_female_1.0
ENSANAP00000022885	ENSANAG00000029101	Aotus_nancymaae
ENSJHYP00000013283	ENSJHYG00000009721	Junco_hyemalis
ENSJJAP00000009987	ENSJJAG00000013699	Jaculus_jaculus
ENSAPEP00000004293	ENSAPEG00000003098	Amphiprion_percula
ENSRNOP00000026812	ENSRNOG00000019745	Rattus_norvegicus
ENSBTAP00000065163	ENSBTAG00000009696	Bos_taurus
ENSCSAP00000004587	ENSCSAG00000008331	Chlorocebus_sabaeus	ENSCSAT00000006382
ENSTRUP00000011270	ENSTRUG00000004737	Takifugu_rubripes
ENSPANP00000045845	ENSPANG00000003030	Papio_anubis	ENSPANT00000042054
ENSCGRP00015016247	ENSCGRG00015012442	Cricetulus_griseus_CriGri-PICR
ENSGACP00000013510	ENSGACG00000010178	Gasterosteus_aculeatus
ENSPTIP00000024683	ENSPTIG00000020701	Panthera_tigris_altaica
ENSVURP00010017904	ENSVURG00010006357	Vombatus_ursinus
ENSCPOP00000002746	ENSCPOG00000003032	Cavia_porcellus
ENSHHUP00000065918	ENSHHUG00000037302	Hucho_hucho
ENSPKIP00000017710	ENSPKIG00000003479	Paramormyrops_kingsleyae
ENSCGRP00015022692	ENSCGRG00015017237	Cricetulus_griseus_CriGri-PICR
ENSBSLP00000040698	ENSBSLG00000019628	Betta_splendens
ENSEEEP00000033787	ENSEEEG00000016090	Electrophorus_electricus
ENSAHAP00000019795	ENSAHAG00000013969	Apteryx_haastii
ENSPCIP00000010279	ENSPCIG00000008366	Phascolarctos_cinereus
ENSCGRP00001021673	ENSCGRG00001020453	Cricetulus_griseus_CHOK1GS_HDv1
ENSMLEP00000026302	ENSMLEG00000037171	Mandrillus_leucophaeus
ENSRBIP00000028921	ENSRBIG00000038349	Rhinopithecus_bieti
ENSDARP00000000803	ENSDARG00000001431	Danio_rerio
ENSMNEP00000043143	ENSMNEG00000044232	Macaca_nemestrina	ENSMNET00000067648
ENSNSUP00000010165	ENSNSUG00000007742	Notechis_scutatus
ENSAMXP00000016422	ENSAMXG00000007226	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSORLP00015021451	ENSORLG00015022662	Oryzias_latipes_ASM223469v1
ENSVVUP00000036817	ENSVVUG00000011355	Vulpes_vulpes
ENSXMAP00000008455	ENSXMAG00000008394	Xiphophorus_maculatus
ENSAOCP00000031193	ENSAOCG00000022691	Amphiprion_ocellaris
MGP_SPRETEiJ_P0035233	MGP_SPRETEiJ_G0019080	Mus_spretus_strain_SPRET/EiJ
ENSTTRP00000011830	ENSTTRG00000012458	Tursiops_truncatus
ENSECAP00000008555	ENSECAG00000009009	Equus_caballus
ENSBBBP00000001604	ENSBBBG00000010756	Bison_bison_bison
ENSGWIP00000049696	ENSGWIG00000019950	Gouania_willdenowi
ENSGGOP00000030695	ENSGGOG00000015996	Gorilla_gorilla	ENSGGOT00000067940
ENSPSIP00000013365	ENSPSIG00000011905	Pelodiscus_sinensis
ENSCPBP00000034122	ENSCPBG00000023827	Chrysemys_picta_bellii
ENSAOCP00000005456	ENSAOCG00000009024	Amphiprion_ocellaris
ENSMPUP00000003128	ENSMPUG00000003161	Mustela_putorius_furo
ENSCAPP00000004725	ENSCAPG00000007177	Cavia_aperea
ENSCLAP00000024207	ENSCLAG00000016616	Chinchilla_lanigera
ENSLAFP00000011919	ENSLAFG00000014233	Loxodonta_africana
ENSHHUP00000055811	ENSHHUG00000032593	Hucho_hucho
ENSCAFP00000018519	ENSCAFG00000012504	Canis_lupus_familiaris
ENSTBEP00000008699	ENSTBEG00000010021	Tupaia_belangeri
ENSTGEP00000007146	ENSTGEG00000005857	Theropithecus_gelada	ENSTGET00000008622
ENSBIXP00000005663	ENSBIXG00000011836	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSXCOP00000011852	ENSXCOG00000008964	Xiphophorus_couchianus
ENSSDAP00000012789	ENSSDAG00000011515	Spermophilus_dauricus
ENSACAP00000008382	ENSACAG00000008455	Anolis_carolinensis
ENSELUP00000029042	ENSELUG00000005874	Esox_lucius
ENSELUP00000015874	ENSELUG00000016255	Esox_lucius
ENSMODP00000009304	ENSMODG00000007497	Monodelphis_domestica
ENSPPYP00000003496	ENSPPYG00000003019	Pongo_abelii	ENSPPYT00000003621
ENSGAFP00000029371	ENSGAFG00000012426	Gambusia_affinis
ENSUMAP00000018466	ENSUMAG00000013481	Ursus_maritimus
ENSBSLP00000024856	ENSBSLG00000010888	Betta_splendens
ENSP00000355537	ENSG00000077522	Homo_sapiens
ENSHBUP00000030482	ENSHBUG00000015587	Haplochromis_burtoni
ENSDNOP00000013451	ENSDNOG00000017355	Dasypus_novemcinctus
ENSVURP00010000786	ENSVURG00010000646	Vombatus_ursinus	ENSVURT00010000914
ENSPPRP00000011388	ENSPPRG00000005307	Panthera_pardus
ENSDNOP00000028779	ENSDNOG00000039914	Dasypus_novemcinctus
ENSAOWP00000012531	ENSAOWG00000008571	Apteryx_owenii
ENSPKIP00000012703	ENSPKIG00000000404	Paramormyrops_kingsleyae
ENSDCDP00000051685	ENSDCDG00000027826	Denticeps_clupeoides
ENSMFAP00000028890	ENSMFAG00000041700	Macaca_fascicularis
ENSACAP00000002853	ENSACAG00000002769	Anolis_carolinensis
ENSOCUP00000047925	ENSOCUG00000017871	Oryctolagus_cuniculus
ENSMUNP00000022343	ENSMUNG00000016802	Melopsittacus_undulatus
ENSAOWP00000022327	ENSAOWG00000015057	Apteryx_owenii
ENSSSCP00000073196	ENSSSCG00000038323	Sus_scrofa_strain_reference
ENSETEP00000003007	ENSETEG00000003660	Echinops_telfairi
ENSPRNP00000011483	ENSPRNG00000005823	Parambassis_ranga
ENSTNIP00000020148	ENSTNIG00000017022	Tetraodon_nigroviridis
ENSLCAP00010028101	ENSLCAG00010010843	Lates_calcarifer
ENSEEEP00000000146	ENSEEEG00000000103	Electrophorus_electricus
ENSPPYP00000024010	ENSPPYG00000029520	Pongo_abelii	ENSPPYT00000033274
ENSABRP00000019452	ENSABRG00000014949	Anser_brachyrhynchus
ENSANAP00000030196	ENSANAG00000032766	Aotus_nancymaae
ENSHHUP00000046715	ENSHHUG00000028430	Hucho_hucho
ENSVVUP00000012823	ENSVVUG00000009416	Vulpes_vulpes
ENSMUSP00000006626	ENSMUSG00000006457	Mus_musculus_strain_reference_(CL57BL6)
ENSUAMP00000018702	ENSUAMG00000014800	Ursus_americanus
ENSPKIP00000015561	ENSPKIG00000002235	Paramormyrops_kingsleyae
ENSCANP00000002827	ENSCANG00000010367	Colobus_angolensis_palliatus
ENSMGAP00000012328	ENSMGAG00000011723	Meleagris_gallopavo
ENSEEUP00000007699	ENSEEUG00000008434	Erinaceus_europaeus
ENSFALP00000014053	ENSFALG00000013451	Ficedula_albicollis
ENSFCAP00000043619	ENSFCAG00000005527	Felis_catus
ENSMFAP00000024682	ENSMFAG00000043864	Macaca_fascicularis	ENSMFAT00000032823
ENSMLEP00000008590	ENSMLEG00000028322	Mandrillus_leucophaeus	ENSMLET00000031985
ENSCVAP00000011437	ENSCVAG00000013761	Cyprinodon_variegatus
ENSPANP00000036037	ENSPANG00000019888	Papio_anubis
ENSMICP00000025066	ENSMICG00000015908	Microcebus_murinus
ENSPCAP00000002178	ENSPCAG00000002280	Procavia_capensis
ENSTRUP00000013924	ENSTRUG00000005731	Takifugu_rubripes
ENSCJPP00005024984	ENSCJPG00005017895	Coturnix_japonica
ENSOARP00000007150	ENSOARG00000006670	Ovis_aries
ENSIPUP00000022215	ENSIPUG00000014923	Ictalurus_punctatus
ENSAMXP00005001632	ENSAMXG00005000885	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSSHAP00000010219	ENSSHAG00000008825	Sarcophilus_harrisii	ENSSHAT00000010309
ENSPMEP00000010937	ENSPMEG00000012999	Poecilia_mexicana
ENSOARP00000003966	ENSOARG00000003713	Ovis_aries
ENSMUGP00000005756	ENSMUGG00000005308	Meriones_unguiculatus
ENSPTRP00000080015	ENSPTRG00000002144	Pan_troglodytes
ENSMMMP00000024843	ENSMMMG00000021739	Marmota_marmota_marmota
ENSCPRP00005023818	ENSCPRG00005016507	Crocodylus_porosus
ENSDARP00000138397	ENSDARG00000104713	Danio_rerio
ENSSARP00000000674	ENSSARG00000000719	Sorex_araneus
ENSUMAP00000015657	ENSUMAG00000011443	Ursus_maritimus
W04D2.1a.1	WBGene00000228	Caenorhabditis_elegans_strain_N2
ENSGACP00000025148	ENSGACG00000019023	Gasterosteus_aculeatus
ENSMOCP00000020999	ENSMOCG00000018504	Microtus_ochrogaster
ENSLBEP00000037392	ENSLBEG00000027897	Labrus_bergylta
ENSPRNP00000046606	ENSPRNG00000021383	Parambassis_ranga
ENSPNAP00000012546	ENSPNAG00000018373	Pygocentrus_nattereri
ENSEEEP00000032484	ENSEEEG00000013785	Electrophorus_electricus
ENSBMUP00000027800	ENSBMUG00000020813	Bos_mutus
ENSLBEP00000013667	ENSLBEG00000010568	Labrus_bergylta
ENSHHUP00000023674	ENSHHUG00000014865	Hucho_hucho
ENSPVAP00000009874	ENSPVAG00000010477	Pteropus_vampyrus	ENSPVAT00000010477
ENSMEUP00000007426	ENSMEUG00000008132	Notamacropus_eugenii	ENSMEUT00000008151
ENSHGLP00100006183	ENSHGLG00100004647	Heterocephalus_glaber_HetGla_1.0
ENSMLUP00000017557	ENSMLUG00000028791	Myotis_lucifugus
ENSPSMP00000023263	ENSPSMG00000016345	Prolemur_simus
ENSTSYP00000019894	ENSTSYG00000037247	Carlito_syrichta	ENSTSYT00000050073
ENSCGRP00000012115	ENSCGRG00000008823	Cricetulus_griseus_CriGri_1.0
ENSHBUP00000031242	ENSHBUG00000016884	Haplochromis_burtoni
ENSECRP00000002612	ENSECRG00000001732	Erpetoichthys_calabaricus
ENSPFOP00000022682	ENSPFOG00000021803	Poecilia_formosa
ENSOGAP00000002437	ENSOGAG00000002723	Otolemur_garnettii	ENSOGAT00000002725
ENSCJAP00000025417	ENSCJAG00000017702	Callithrix_jacchus
ENSPVAP00000013078	ENSPVAG00000013868	Pteropus_vampyrus
ENSHCOP00000023776	ENSHCOG00000012609	Hippocampus_comes
ENSORLP00020024234	ENSORLG00020005529	Oryzias_latipes_ASM223471v1
ENSHGLP00100012273	ENSHGLG00100009092	Heterocephalus_glaber_HetGla_1.0
ENSNVIP00000018135	ENSNVIG00000014129	Neovison_vison
ENSPCIP00000010468	ENSPCIG00000008526	Phascolarctos_cinereus	ENSPCIT00000013126
ENSPVIP00000031574	ENSPVIG00000023219	Pogona_vitticeps
ENSPMGP00000009158	ENSPMGG00000007579	Periophthalmus_magnuspinnatus
ENSBMUP00000022873	ENSBMUG00000017183	Bos_mutus
ENSPREP00000014912	ENSPREG00000010051	Poecilia_reticulata
ENSSMAP00000007234	ENSSMAG00000004446	Scophthalmus_maximus
ENSAMEP00000001254	ENSAMEG00000001117	Ailuropoda_melanoleuca
ENSPPYP00000000084	ENSPPYG00000000084	Pongo_abelii
ENSUPAP00010026438	ENSUPAG00010020890	Urocitellus_parryii
ENSSMAP00000031365	ENSSMAG00000019211	Scophthalmus_maximus
ENSCVAP00000013754	ENSCVAG00000016357	Cyprinodon_variegatus
ENSUAMP00000022729	ENSUAMG00000017853	Ursus_americanus
ENSPLAP00000025552	ENSPLAG00000012680	Poecilia_latipinna
ENSPMGP00000015922	ENSPMGG00000013053	Periophthalmus_magnuspinnatus
ENSPNAP00000026577	ENSPNAG00000011909	Pygocentrus_nattereri
ENSCGRP00000023231	ENSCGRG00000016820	Cricetulus_griseus_CriGri_1.0
ENSSPUP00000020644	ENSSPUG00000015851	Sphenodon_punctatus
ENSPNAP00000027087	ENSPNAG00000012529	Pygocentrus_nattereri
ENSRNOP00000024098	ENSRNOG00000017833	Rattus_norvegicus
ENSCATP00000038939	ENSCATG00000042121	Cercocebus_atys	ENSCATT00000063247
ENSLCRP00005060755	ENSLCRG00005021651	Larimichthys_crocea
ENSP00000422007	ENSG00000248746	Homo_sapiens	ENST00000502692
ENSLSDP00000021435	ENSLSDG00000015155	Lonchura_striata_domestica
ENSMOCP00000000750	ENSMOCG00000000574	Microtus_ochrogaster
ENSLOCP00000020529	ENSLOCG00000016619	Lepisosteus_oculatus
ENSOPRP00000009279	ENSOPRG00000010151	Ochotona_princeps
ENSNBRP00000019667	ENSNBRG00000015116	Neolamprologus_brichardi
ENSKMAP00000001994	ENSKMAG00000001489	Kryptolebias_marmoratus
ENSEASP00005004481	ENSEASG00005003395	Equus_asinus_asinus
ENSCHOP00000009552	ENSCHOG00000010785	Choloepus_hoffmanni
ENSSFOP00015015429	ENSSFOG00015009884	Scleropages_formosus
ENSSMRP00000026341	ENSSMRG00000020342	Salvator_merianae
ENSGAGP00000025637	ENSGAGG00000018720	Gopherus_agassizii
ENSIPUP00000013245	ENSIPUG00000008891	Ictalurus_punctatus
ENSNMEP00000019675	ENSNMEG00000012969	Numida_meleagris
ENSFHEP00000020756	ENSFHEG00000022745	Fundulus_heteroclitus
ENSMAMP00000021364	ENSMAMG00000014306	Mastacembelus_armatus
ENSPTEP00000040502	ENSPTEG00000037297	Piliocolobus_tephrosceles
ENSMZEP00005036789	ENSMZEG00005027422	Maylandia_zebra
ENSAMXP00005033611	ENSAMXG00005015657	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSORLP00000006540	ENSORLG00000005187	Oryzias_latipes_ASM223467v1
ENSPREP00000004223	ENSPREG00000002956	Poecilia_reticulata
ENSCATP00000034102	ENSCATG00000039988	Cercocebus_atys
ENSAPOP00000023335	ENSAPOG00000005121	Acanthochromis_polyacanthus
ENSPEMP00000024094	ENSPEMG00000020936	Peromyscus_maniculatus_bairdii
ENSBBBP00000002402	ENSBBBG00000011537	Bison_bison_bison
ENSSBOP00000029031	ENSSBOG00000030830	Saimiri_boliviensis_boliviensis
ENSRROP00000008062	ENSRROG00000028335	Rhinopithecus_roxellana
ENSEEEP00000003602	ENSEEEG00000000980	Electrophorus_electricus
ENSAMXP00000045945	ENSAMXG00000029778	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSNPEP00000005547	ENSNPEG00000004171	Nothoprocta_perdicaria
ENSGAFP00000002782	ENSGAFG00000001860	Gambusia_affinis
ENSOGAP00000000654	ENSOGAG00000000729	Otolemur_garnettii
ENSOCUP00000024302	ENSOCUG00000023317	Oryctolagus_cuniculus
ENSODEP00000024182	ENSODEG00000017701	Octodon_degus
ENSAMXP00000022134	ENSAMXG00000021492	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSMODP00000010140	ENSMODG00000008160	Monodelphis_domestica	ENSMODT00000010336
ENSCCNP00000025012	ENSCCNG00000024443	Castor_canadensis
ENSRROP00000041197	ENSRROG00000043805	Rhinopithecus_roxellana	ENSRROT00000065693
ENSCGRP00001010183	ENSCGRG00001012116	Cricetulus_griseus_CHOK1GS_HDv1
ENSPSIP00000009416	ENSPSIG00000008577	Pelodiscus_sinensis
ENSCABP00000010469	ENSCABG00000007849	Chelonoidis_abingdonii
ENSSDUP00000022912	ENSSDUG00000016635	Seriola_dumerili
ENSGAGP00000010865	ENSGAGG00000008444	Gopherus_agassizii
ENSFDAP00000002267	ENSFDAG00000012048	Fukomys_damarensis
ENSCANP00000024559	ENSCANG00000035676	Colobus_angolensis_palliatus
ENSLACP00000018992	ENSLACG00000016709	Latimeria_chalumnae
ENSCSAVP00000000079	ENSCSAVG00000000033	Ciona_savignyi
ENSPTIP00000020458	ENSPTIG00000017906	Panthera_tigris_altaica
ENSMAUP00000019084	ENSMAUG00000017458	Mesocricetus_auratus
ENSPCOP00000027671	ENSPCOG00000026369	Propithecus_coquereli
ENSETEP00000005233	ENSETEG00000006439	Echinops_telfairi
ENSPNYP00000031308	ENSPNYG00000023603	Pundamilia_nyererei
ENSSPAP00000015942	ENSSPAG00000011992	Stegastes_partitus
ENSORLP00000027775	ENSORLG00000008067	Oryzias_latipes_ASM223467v1
ENSOMEP00000031943	ENSOMEG00000017089	Oryzias_melastigma
ENSMMMP00000020709	ENSMMMG00000018231	Marmota_marmota_marmota
ENSMLUP00000000796	ENSMLUG00000000861	Myotis_lucifugus
ENSNGAP00000007357	ENSNGAG00000010603	Nannospalax_galili
ENSLOCP00000001834	ENSLOCG00000001588	Lepisosteus_oculatus
ENSCSAP00000005967	ENSCSAG00000009716	Chlorocebus_sabaeus
ENSCHAP00000061022	ENSCHAG00000026887	Clupea_harengus
ENSFDAP00000012403	ENSFDAG00000019754	Fukomys_damarensis
ENSKMAP00000027500	ENSKMAG00000020367	Kryptolebias_marmoratus
ENSEASP00005006826	ENSEASG00005005043	Equus_asinus_asinus
ENSFHEP00000019313	ENSFHEG00000021252	Fundulus_heteroclitus
ENSLCAP00010038303	ENSLCAG00010017521	Lates_calcarifer
ENSONIP00000016396	ENSONIG00000013037	Oreochromis_niloticus
ENSAPEP00000007397	ENSAPEG00000005278	Amphiprion_percula
ENSAMXP00005022340	ENSAMXG00005011516	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
MGP_CAROLIEiJ_P0033675	MGP_CAROLIEiJ_G0018222	Mus_caroli_strain_CAROLI_EIJ
ENSUPAP00010010661	ENSUPAG00010008632	Urocitellus_parryii
ENSORLP00015031554	ENSORLG00015015884	Oryzias_latipes_ASM223469v1
ENSCPUP00000015364	ENSCPUG00000010705	Calidris_pugnax
ENSDCDP00000003429	ENSDCDG00000001297	Denticeps_clupeoides
ENSVURP00010007114	ENSVURG00010005507	Vombatus_ursinus
ENSLCOP00000014462	ENSLCOG00000010367	Lepidothrix_coronata
ENSACIP00000000499	ENSACIG00000000398	Amphilophus_citrinellus
ENSCCAP00000028399	ENSCCAG00000032056	Cebus_capucinus_imitator
ENSHHUP00000005826	ENSHHUG00000003217	Hucho_hucho
ENSMALP00000022038	ENSMALG00000015395	Monopterus_albus
ENSORLP00020027729	ENSORLG00020010857	Oryzias_latipes_ASM223471v1
ENSGWIP00000009140	ENSGWIG00000005207	Gouania_willdenowi
