ENSGAGP00000013967	ENSGAGG00000010638	Gopherus_agassizii	ENSGAGT00000015987
ENSCABP00000007291	ENSCABG00000005520	Chelonoidis_abingdonii	ENSCABT00000007966
ENSCPBP00000014246	ENSCPBG00000010614	Chrysemys_picta_bellii
ENSCAFP00020025484	ENSCAFG00020020079	Canis_lupus_dingo
ENSCAFP00020019188	ENSCAFG00020015243	Canis_lupus_dingo
ENSVVUP00000024805	ENSVVUG00000018190	Vulpes_vulpes
ENSPTIP00000011689	ENSPTIG00000012029	Panthera_tigris_altaica
ENSPPRP00000002994	ENSPPRG00000023071	Panthera_pardus
ENSFCAP00000021819	ENSFCAG00000028290	Felis_catus
ENSEEUP00000000465	ENSEEUG00000000528	Erinaceus_europaeus
ENSSARP00000006488	ENSSARG00000007177	Sorex_araneus
ENSPVAP00000003536	ENSPVAG00000003739	Pteropus_vampyrus
ENSMLUP00000003574	ENSMLUG00000003926	Myotis_lucifugus
ENSCHIP00000014000	ENSCHIG00000015206	Capra_hircus
ENSOARP00000010055	ENSOARG00000009372	Ovis_aries
ENSBIXP00000026879	ENSBIXG00000029248	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006011	ENSBIXG00005011567	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000008044	ENSBMUG00000006317	Bos_mutus
ENSBIXP00005025280	ENSBIXG00005027775	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000056137	ENSBTAG00000045782	Bos_taurus
ENSTTRP00000008864	ENSTTRG00000009353	Tursiops_truncatus
ENSSSCP00000013101	ENSSSCG00000012310	Sus_scrofa_strain_reference
ENSVPAP00000010725	ENSVPAG00000011524	Vicugna_pacos
ENSECAP00000020683	ENSECAG00000023233	Equus_caballus
ENSEASP00005031976	ENSEASG00005021829	Equus_asinus_asinus
ENSLAFP00000016998	ENSLAFG00000022258	Loxodonta_africana
ENSETEP00000013157	ENSETEG00000016235	Echinops_telfairi
ENSCHOP00000007642	ENSCHOG00000008644	Choloepus_hoffmanni
ENSDNOP00000011918	ENSDNOG00000015377	Dasypus_novemcinctus
ENSPCIP00000026253	ENSPCIG00000019707	Phascolarctos_cinereus
ENSVURP00010003609	ENSVURG00010002881	Vombatus_ursinus
ENSMODP00000013900	ENSMODG00000011104	Monodelphis_domestica
ENSSHAP00000009891	ENSSHAG00000008564	Sarcophilus_harrisii
ENSOANP00000022062	ENSOANG00000013992	Ornithorhynchus_anatinus
ENSXETP00000027088	ENSXETG00000009383	Xenopus_tropicalis
ENSLACP00000015177	ENSLACG00000013361	Latimeria_chalumnae
ENSPKIP00000014432	ENSPKIG00000001503	Paramormyrops_kingsleyae
ENSSFOP00015029312	ENSSFOG00015018835	Scleropages_formosus
ENSEEEP00000000078	ENSEEEG00000000048	Electrophorus_electricus
ENSIPUP00000005161	ENSIPUG00000003593	Ictalurus_punctatus
ENSAMXP00005017022	ENSAMXG00005008896	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000011645	ENSAMXG00000011343	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000013870	ENSPNAG00000019757	Pygocentrus_nattereri
ENSDARP00000054590	ENSDARG00000037491	Danio_rerio
ENSDCDP00000007345	ENSDCDG00000003852	Denticeps_clupeoides
ENSCHAP00000058454	ENSCHAG00000026320	Clupea_harengus
ENSHHUP00000009525	ENSHHUG00000005810	Hucho_hucho
ENSELUP00000012211	ENSELUG00000012484	Esox_lucius
ENSHCOP00000026657	ENSHCOG00000017821	Hippocampus_comes
ENSCSEP00000000785	ENSCSEG00000000561	Cynoglossus_semilaevis
ENSNBRP00000000180	ENSNBRG00000000168	Neolamprologus_brichardi
ENSAPEP00000021220	ENSAPEG00000015154	Amphiprion_percula
ENSAOCP00000014456	ENSAOCG00000019141	Amphiprion_ocellaris
ENSAPOP00000007555	ENSAPOG00000009544	Acanthochromis_polyacanthus
ENSSPAP00000021924	ENSSPAG00000016570	Stegastes_partitus
ENSPRNP00000010287	ENSPRNG00000005960	Parambassis_ranga
ENSFHEP00000032717	ENSFHEG00000000498	Fundulus_heteroclitus
ENSCVAP00000026778	ENSCVAG00000012586	Cyprinodon_variegatus
ENSXMAP00000030194	ENSXMAG00000024656	Xiphophorus_maculatus
ENSXCOP00000011489	ENSXCOG00000008673	Xiphophorus_couchianus
ENSGAFP00000010785	ENSGAFG00000007305	Gambusia_affinis
ENSPFOP00000006357	ENSPFOG00000006462	Poecilia_formosa
ENSPMEP00000019881	ENSPMEG00000022917	Poecilia_mexicana
ENSPLAP00000020865	ENSPLAG00000004144	Poecilia_latipinna
ENSPREP00000015246	ENSPREG00000010282	Poecilia_reticulata
ENSKMAP00000005186	ENSKMAG00000003943	Kryptolebias_marmoratus
ENSORLP00015020483	ENSORLG00015021613	Oryzias_latipes_ASM223469v1
ENSORLP00020004120	ENSORLG00020004904	Oryzias_latipes_ASM223471v1
ENSORLP00000010817	ENSORLG00000008622	Oryzias_latipes_ASM223467v1
ENSOMEP00000017387	ENSOMEG00000019067	Oryzias_melastigma
ENSGWIP00000026005	ENSGWIG00000013648	Gouania_willdenowi
ENSMZEP00005026901	ENSMZEG00005020073	Maylandia_zebra
ENSACLP00000029767	ENSACLG00000020179	Astatotilapia_calliptera
ENSHBUP00000017871	ENSHBUG00000019943	Haplochromis_burtoni
ENSPNYP00000023824	ENSPNYG00000017968	Pundamilia_nyererei
ENSNBRP00000014371	ENSNBRG00000011111	Neolamprologus_brichardi
ENSONIP00000014964	ENSONIG00000011888	Oreochromis_niloticus
ENSACIP00000016613	ENSACIG00000012943	Amphilophus_citrinellus
ENSSLDP00000003704	ENSSLDG00000002942	Seriola_lalandi_dorsalis
ENSSDUP00000020096	ENSSDUG00000014620	Seriola_dumerili
ENSLCAP00010052598	ENSLCAG00010024484	Lates_calcarifer
ENSMALP00000018844	ENSMALG00000013158	Monopterus_albus
ENSMAMP00000015866	ENSMAMG00000010757	Mastacembelus_armatus
ENSATEP00000019540	ENSATEG00000013622	Anabas_testudineus
ENSTRUP00000048048	ENSTRUG00000020248	Takifugu_rubripes
ENSTNIP00000008502	ENSTNIG00000005785	Tetraodon_nigroviridis
ENSMMOP00000019177	ENSMMOG00000014522	Mola_mola
ENSLBEP00000001822	ENSLBEG00000001336	Labrus_bergylta
ENSLCRP00005002061	ENSLCRG00005001045	Larimichthys_crocea
ENSCGOP00000039619	ENSCGOG00000018099	Cottoperca_gobio
ENSBSLP00000007558	ENSBSLG00000003728	Betta_splendens
ENSSMAP00000004565	ENSSMAG00000002836	Scophthalmus_maximus
ENSGACP00000024791	ENSGACG00000018750	Gasterosteus_aculeatus
ENSGMOP00000018169	ENSGMOG00000016916	Gadus_morhua
ENSLOCP00000017649	ENSLOCG00000014334	Lepisosteus_oculatus
ENSECRP00000014654	ENSECRG00000009780	Erpetoichthys_calabaricus
ENSCMIP00000009757	ENSCMIG00000005153	Callorhinchus_milii
